country_id,mine_id,y_id,capfright
country_18,Mine_142,Y_15,25.75933726
country_18,Mine_142,Y_16,29.6117115
country_18,Mine_142,Y_17,28.72012659
country_18,Mine_142,Y_18,28.395477
country_18,Mine_142,Y_19,29.0950114
country_18,Mine_142,Y_20,29.0950114
country_18,Mine_142,Y_21,29.0950114
country_18,Mine_142,Y_22,29.0950114
country_18,Mine_142,Y_23,29.0950114
country_18,Mine_142,Y_24,29.0950114
country_18,Mine_142,Y_25,29.0950114
country_18,Mine_142,Y_26,29.0950114
country_18,Mine_143,Y_10,45.124662
country_18,Mine_143,Y_11,18.50462643
country_18,Mine_143,Y_12,16.39495834
country_18,Mine_143,Y_13,25.86147823
country_18,Mine_143,Y_14,29.98607556
country_18,Mine_143,Y_15,25.75933726
country_18,Mine_143,Y_16,29.6117115
country_18,Mine_143,Y_17,28.72012659
country_18,Mine_143,Y_18,28.395477
country_18,Mine_143,Y_19,29.0950114
country_18,Mine_143,Y_20,29.0950114
country_18,Mine_143,Y_21,29.0950114
country_18,Mine_143,Y_22,29.0950114
country_18,Mine_143,Y_23,29.0950114
country_18,Mine_143,Y_24,29.0950114
country_18,Mine_143,Y_25,29.0950114
country_18,Mine_143,Y_26,29.0950114
country_33,Mine_144,Y_10,45.124662
country_33,Mine_144,Y_11,6.69490614
country_33,Mine_144,Y_12,5.737277703
country_33,Mine_144,Y_13,9.916445982
country_33,Mine_144,Y_14,11.61510126
country_33,Mine_144,Y_15,9.67050973
country_33,Mine_144,Y_16,11.26808346
country_33,Mine_144,Y_17,10.93057112
country_33,Mine_144,Y_18,10.82256789
country_33,Mine_144,Y_19,11.14746513
country_33,Mine_144,Y_20,11.14746513
country_33,Mine_144,Y_21,11.14746513
country_33,Mine_144,Y_22,11.14746513
country_33,Mine_144,Y_23,11.14746513
country_33,Mine_144,Y_24,11.14746513
country_33,Mine_144,Y_25,11.14746513
country_33,Mine_144,Y_26,11.14746513
country_54,Mine_145,Y_10,21.13654769
country_54,Mine_145,Y_11,15.57131765
country_54,Mine_145,Y_12,13.9217832
country_54,Mine_145,Y_13,21.57191087
country_54,Mine_145,Y_14,24.61143233
country_54,Mine_145,Y_15,21.20612274
country_54,Mine_145,Y_16,24.15268575
country_54,Mine_145,Y_17,23.52666036
country_54,Mine_145,Y_18,23.3012766
country_54,Mine_145,Y_19,23.93554303
country_54,Mine_145,Y_20,23.93554303
country_54,Mine_145,Y_21,23.93554303
country_54,Mine_145,Y_22,23.93554303
country_54,Mine_145,Y_23,23.93554303
country_54,Mine_145,Y_24,23.93554303
country_54,Mine_145,Y_25,23.93554303
country_54,Mine_145,Y_26,23.93554303
country_55,Mine_146,Y_10,21.37139553
country_55,Mine_146,Y_11,7.287930238
country_55,Mine_146,Y_12,6.552129947
country_55,Mine_146,Y_13,9.859944053
country_55,Mine_146,Y_14,10.98340464
country_55,Mine_146,Y_15,9.462732007
country_55,Mine_146,Y_16,10.60545009
country_55,Mine_146,Y_17,10.40672927
country_55,Mine_146,Y_18,10.34327812
country_55,Mine_146,Y_19,10.65595325
country_55,Mine_146,Y_20,10.65595325
country_55,Mine_146,Y_21,10.65595325
country_55,Mine_146,Y_22,10.65595325
country_55,Mine_146,Y_23,10.65595325
country_55,Mine_146,Y_24,10.65595325
country_55,Mine_146,Y_25,10.65595325
country_55,Mine_146,Y_26,10.65595325
country_56,Mine_147,Y_10,7.287930238
country_56,Mine_147,Y_11,15.93053559
country_56,Mine_147,Y_12,14.18470743
country_56,Mine_147,Y_13,21.87576486
country_56,Mine_147,Y_14,25.19858024
country_56,Mine_147,Y_15,21.74612082
country_56,Mine_147,Y_16,24.8518496
country_56,Mine_147,Y_17,24.1342467
country_56,Mine_147,Y_18,23.87643423
country_56,Mine_147,Y_19,24.44895919
country_56,Mine_147,Y_20,24.44895919
country_56,Mine_147,Y_21,24.44895919
country_56,Mine_147,Y_22,24.44895919
country_56,Mine_147,Y_23,24.44895919
country_56,Mine_147,Y_24,24.44895919
country_56,Mine_147,Y_25,24.44895919
country_56,Mine_147,Y_26,24.44895919
country_23,Mine_148,Y_10,24.64798867
country_23,Mine_148,Y_11,17.90018719
country_23,Mine_148,Y_12,15.89617474
country_23,Mine_148,Y_13,25.03895643
country_23,Mine_148,Y_14,28.90400626
country_23,Mine_148,Y_15,24.82762937
country_23,Mine_148,Y_16,28.48176981
country_23,Mine_148,Y_17,27.65851518
country_23,Mine_148,Y_18,27.35871711
country_23,Mine_148,Y_19,28.0617992
country_23,Mine_148,Y_20,28.0617992
country_23,Mine_148,Y_21,28.0617992
country_23,Mine_148,Y_22,28.0617992
country_23,Mine_148,Y_23,28.0617992
country_23,Mine_148,Y_24,28.0617992
country_23,Mine_148,Y_25,28.0617992
country_23,Mine_148,Y_26,28.0617992
country_5,Mine_149,Y_10,16.91085954
country_5,Mine_149,Y_11,17.58399228
country_5,Mine_149,Y_12,15.65087563
country_5,Mine_149,Y_13,24.7092105
country_5,Mine_149,Y_14,28.37925297
country_5,Mine_149,Y_15,24.34988335
country_5,Mine_149,Y_16,27.8815979
country_5,Mine_149,Y_17,27.1165512
country_5,Mine_149,Y_18,26.84097192
country_5,Mine_149,Y_19,27.57416436
country_5,Mine_149,Y_20,27.57416436
country_5,Mine_149,Y_21,27.57416436
country_5,Mine_149,Y_22,27.57416436
country_5,Mine_149,Y_23,27.57416436
country_5,Mine_149,Y_24,27.57416436
country_5,Mine_149,Y_25,27.57416436
country_5,Mine_149,Y_26,27.57416436
country_57,Mine_150,Y_10,25.99024247
country_57,Mine_150,Y_11,7.413758694
country_57,Mine_150,Y_12,6.919345491
country_57,Mine_150,Y_13,8.782027765
country_57,Mine_150,Y_14,9.371736938
country_57,Mine_150,Y_15,8.502798523
country_57,Mine_150,Y_16,9.114849626
country_57,Mine_150,Y_17,9.018753767
country_57,Mine_150,Y_18,8.98811474
country_57,Mine_150,Y_19,9.177879614
country_57,Mine_150,Y_20,9.177879614
country_57,Mine_150,Y_21,9.177879614
country_57,Mine_150,Y_22,9.177879614
country_57,Mine_150,Y_23,9.177879614
country_57,Mine_150,Y_24,9.177879614
country_57,Mine_150,Y_25,9.177879614
country_57,Mine_150,Y_26,9.177879614
country_57,Mine_151,Y_10,35.08264594
country_57,Mine_151,Y_11,7.413758694
country_57,Mine_151,Y_12,6.919345491
country_57,Mine_151,Y_13,8.782027765
country_57,Mine_151,Y_14,9.371736938
country_57,Mine_151,Y_15,8.502798523
country_57,Mine_151,Y_16,9.114849626
country_57,Mine_151,Y_17,9.018753767
country_57,Mine_151,Y_18,8.98811474
country_57,Mine_151,Y_19,9.177879614
country_57,Mine_151,Y_20,9.177879614
country_57,Mine_151,Y_21,9.177879614
country_57,Mine_151,Y_22,9.177879614
country_57,Mine_151,Y_23,9.177879614
country_57,Mine_151,Y_24,9.177879614
country_57,Mine_151,Y_25,9.177879614
country_57,Mine_151,Y_26,9.177879614
country_57,Mine_152,Y_10,35.08264594
country_57,Mine_152,Y_11,7.422089189
country_57,Mine_152,Y_12,6.924921711
country_57,Mine_152,Y_13,8.792387131
country_57,Mine_152,Y_14,9.382883191
country_57,Mine_152,Y_15,8.511863896
country_57,Mine_152,Y_16,9.125128979
country_57,Mine_152,Y_17,9.02899761
country_57,Mine_152,Y_18,8.99834793
country_57,Mine_152,Y_19,9.188766726
country_57,Mine_152,Y_20,9.188766726
country_57,Mine_152,Y_21,9.188766726
country_57,Mine_152,Y_22,9.188766726
country_57,Mine_152,Y_23,9.188766726
country_57,Mine_152,Y_24,9.188766726
country_57,Mine_152,Y_25,9.188766726
country_57,Mine_152,Y_26,9.188766726
country_46,Mine_153,Y_10,7.422089189
country_46,Mine_153,Y_11,10.77072632
country_46,Mine_153,Y_12,9.306078884
country_46,Mine_153,Y_13,16.38357155
country_46,Mine_153,Y_14,19.353274
country_46,Mine_153,Y_15,16.13721531
country_46,Mine_153,Y_16,18.93155513
country_46,Mine_153,Y_17,18.29826438
country_46,Mine_153,Y_18,18.07098149
country_46,Mine_153,Y_19,18.60888992
country_46,Mine_153,Y_20,18.60888992
country_46,Mine_153,Y_21,18.60888992
country_46,Mine_153,Y_22,18.60888992
country_46,Mine_153,Y_23,18.60888992
country_46,Mine_153,Y_24,18.60888992
country_46,Mine_153,Y_25,18.60888992
country_46,Mine_153,Y_26,18.60888992
