cmaaxdata2_id,date,wacif,usdrmb,australia,wacifrmb
1040,15-04-2015,433.9925758,6.134,,2662.11046
1041,16-04-2015,434.0018832,6.1305,,2660.648545
1042,17-04-2015,434.5970004,6.1267,,2662.645443
1043,20-04-2015,434.6001979,6.1255,,2662.143513
1044,21-04-2015,434.5935379,6.128,,2663.1892
1045,22-04-2015,434.5908753,6.129,,2663.607475
1046,23-04-2015,434.5932716,6.1281,,2663.231028
1047,24-04-2015,434.60393,6.1241,,2661.557928
1048,27-04-2015,434.6095312,6.122,,2660.67955
1049,28-04-2015,434.6124667,6.1209,,2660.219448
1050,29-04-2015,432.8681502,6.1169,,2647.811188
1051,30-04-2015,430.5367071,6.1137,,2632.172266
1052,04-05-2015,429.3592193,6.1165,,2626.175665
1053,05-05-2015,429.3552109,6.118,,2626.79518
1054,06-05-2015,429.9466254,6.1156,,2629.381582
1055,07-05-2015,433.4681306,6.1113,,2649.053787
1056,08-05-2015,433.4590321,6.1147,,2650.471944
1057,11-05-2015,433.4630449,6.1132,,2649.846286
1058,12-05-2015,434.0418927,6.1155,,2654.383195
1059,13-05-2015,434.0504535,6.1123,,2653.046587
1060,14-05-2015,434.0584874,6.1093,,2651.793517
1061,15-05-2015,432.3056311,6.1085,,2640.738948
1062,18-05-2015,431.1372392,6.1079,,2633.343144
1063,19-05-2015,428.7921479,6.1098,,2619.834265
1064,20-05-2015,428.7849182,6.1125,,2620.947813
1065,21-05-2015,428.781172,6.1139,,2621.525208
1066,22-05-2015,430.5383125,6.1131,,2631.923758
1067,25-05-2015,429.3592193,6.1165,,2626.175665
1068,26-05-2015,429.3573485,6.1172,,2626.464772
1069,27-05-2015,427.5954033,6.1198,,2616.798349
1070,28-05-2015,427.5943353,6.1202,,2616.962851
1071,29-05-2015,426.4259373,6.1196,,2609.556166
1072,01-06-2015,426.4230006,6.1207,,2610.00726
1073,02-06-2015,426.4181972,6.1225,,2610.745413
1074,03-06-2015,425.8462796,6.1176,,2605.1572
1075,04-06-2015,424.6794866,6.1164,,2597.509612
1076,05-06-2015,422.9199437,6.1181,,2587.466508
1077,08-06-2015,421.7435344,6.1205,,2581.281303
1078,09-06-2015,421.750478,6.1179,,2580.22725
1079,10-06-2015,421.7520812,6.1173,,2579.984007
1080,11-06-2015,421.1732298,6.115,,2575.4743
1081,12-06-2015,421.1686847,6.1167,,2576.162494
1082,16-06-2015,419.9981502,6.1169,,2569.086685
1083,16-06-2015,420.0018927,6.1155,,2568.521575
1084,17-06-2015,417.6610906,6.1158,,2554.331698
1085,18-06-2015,408.3096506,6.1126,,2495.83357
1086,19-06-2015,408.3155407,6.1104,,2494.97128
1087,23-06-2015,408.3115242,6.1119,,2495.559205
1088,24-06-2015,408.3053695,6.1142,,2496.46069
1089,25-06-2015,411.2287646,6.1148,,2514.58165
1090,26-06-2015,411.2317071,6.1137,,2514.147288
1091,29-06-2015,411.2234175,6.1168,,2515.3714
1092,30-06-2015,411.2319746,6.1136,,2514.1078
1093,01-07-2015,410.0584972,6.1149,,2507.466705
1094,02-07-2015,408.8826157,6.1171,,2501.175849
1095,03-07-2015,408.3005559,6.116,,2497.1662
1096,06-07-2015,408.2973485,6.1172,,2497.63654
1097,07-07-2015,408.298952,6.1166,,2497.40137
1098,08-07-2015,404.7865468,6.1175,,2476.2817
1099,09-07-2015,403.0379623,6.1151,,2464.617444
1100,10-07-2015,401.8674275,6.1153,,2457.53988
1101,13-07-2015,400.7027773,6.1133,,2449.616289
1102,14-07-2015,400.6942193,6.1165,,2450.846193
1103,15-07-2015,399.5276949,6.1152,,2443.19176
1104,16-07-2015,397.7670812,6.1173,,2433.260566
1105,17-07-2015,392.4970055,6.1192,,2401.767676
1106,20-07-2015,393.6656703,6.1197,,2409.115803
1107,21-07-2015,391.3251363,6.1199,,2394.870702
1108,22-07-2015,387.2384175,6.1168,,2368.659952
1109,23-07-2015,387.2373485,6.1172,,2368.808308
1110,24-07-2015,387.2381502,6.1169,,2368.697041
1111,27-07-2015,387.2362796,6.1176,,2368.956664
1112,28-07-2015,386.0721601,6.1154,,2360.985688
1113,29-07-2015,386.0732298,6.115,,2360.8378
1114,30-07-2015,384.8992193,6.1165,,2354.236075
1115,31-07-2015,386.0673485,6.1172,,2361.651184
1116,03-08-2015,384.8909373,6.1196,,2355.37858
1117,04-08-2015,384.8960124,6.1177,,2354.678335
1118,05-08-2015,384.893608,6.1186,,2355.01003
1119,06-08-2015,384.8949437,6.1181,,2354.825755
1120,07-08-2015,380.216814,6.1174,,2325.938338
1121,10-08-2015,379.0500213,6.1162,,2318.34574
1122,11-08-2015,379.0500213,6.1162,,2318.34574
1123,12-08-2015,378.7518797,6.2298,,2359.54846
1124,13-08-2015,372.472559,6.401,,2384.19685
1125,14-08-2015,372.4811059,6.3975,,2382.947875
1126,17-08-2015,372.4811059,6.3975,,2382.947875
1127,18-08-2015,372.482572,6.3969,,2382.733765
1128,19-08-2015,370.7283052,6.3966,,2371.400677
1129,20-08-2015,369.5590384,6.3963,,2363.810478
1130,21-08-2015,369.5707796,6.3915,,2362.111638
1131,24-08-2015,368.9982738,6.3864,,2356.570576
1132,25-08-2015,368.3831745,6.3987,,2357.173419
1133,26-08-2015,367.7981745,6.3987,,2353.430179
1134,27-08-2015,366.614509,6.4043,,2347.9093
1135,28-08-2015,364.8492756,6.4085,,2338.136583
1136,31-08-2015,364.8734187,6.3986,,2334.679057
1137,01-09-2015,364.9307824,6.3752,,2326.506724
1138,02-09-2015,364.9307824,6.3752,,2326.506724
1139,07-09-2015,357.3585746,6.3619,,2273.479516
1140,08-09-2015,355.0136347,6.3639,,2259.27127
1141,09-09-2015,356.1836347,6.3639,,2266.717033
1142,10-09-2015,354.3958631,6.3772,,2260.053298
1143,11-09-2015,350.8858631,6.3772,,2237.669326
1144,14-09-2015,349.7289061,6.3719,,2228.437617
1145,15-09-2015,349.7313694,6.3709,,2228.103582
1146,16-09-2015,349.7422175,6.3665,,2226.633828
1147,17-09-2015,349.7306303,6.3712,,2228.203792
1148,18-09-2015,347.400984,6.367,,2211.902065
1149,21-09-2015,347.4165401,6.3607,,2209.812387
1150,22-09-2015,347.3884135,6.3721,,2213.59371
1151,23-09-2015,347.3884135,6.3721,,2213.59371
1152,24-09-2015,347.3756172,6.3773,,2215.318524
1153,25-09-2015,346.7861926,6.3791,,2212.183801
1154,28-09-2015,345.6176672,6.3785,,2204.52229
1155,29-09-2015,339.7814435,6.3729,,2165.393161
1156,30-09-2015,339.7984511,6.366,,2163.15694
1157,08-10-2015,336.8850572,6.3613,,2143.026915
1158,09-10-2015,336.9117916,6.3505,,2139.558333
1159,12-10-2015,336.9147677,6.3493,,2139.172935
1160,13-10-2015,334.0113781,6.3406,,2117.832544
1161,14-10-2015,334.0550274,6.3231,,2112.263344
1162,15-10-2015,334.0108806,6.3408,,2117.896192
1163,16-10-2015,332.8339195,6.3436,,2111.365252
1164,19-10-2015,332.8113383,6.3527,,2114.250589
1165,20-10-2015,328.1313383,6.3527,,2084.519953
1166,21-10-2015,328.1098101,6.3614,,2087.237746
1167,22-10-2015,328.1387755,6.3497,,2083.582783
1168,23-10-2015,326.9445066,6.3595,,2079.20359
1169,26-10-2015,324.0308888,6.3549,,2059.183896
1170,27-10-2015,324.0445196,6.3494,,2057.488273
1171,28-10-2015,321.1091085,6.3536,,2040.198832
1172,29-10-2015,321.0942594,6.3596,,2042.031052
1173,30-10-2015,321.1192716,6.3495,,2038.946815
1174,02-11-2015,321.2043098,6.3154,,2028.533698
1175,03-11-2015,321.165293,6.331,,2033.29747
1176,04-11-2015,321.1570641,6.3343,,2034.305191
1177,05-11-2015,320.562599,6.3381,,2031.757809
1178,06-11-2015,312.9382061,6.3459,,1985.874562
1179,09-11-2015,312.9087112,6.3578,,1989.411004
1180,10-11-2015,312.902776,6.3602,,1990.124236
1181,11-11-2015,312.8998101,6.3614,,1990.480852
1182,12-11-2015,312.8963513,6.3628,,1990.896904
1183,13-11-2015,311.719685,6.3655,,1984.251655
1184,16-11-2015,310.5262745,6.375,,1979.605
1185,17-11-2015,310.5287355,6.374,,1979.31016
1186,18-11-2015,310.5149639,6.3796,,1980.961264
1187,19-11-2015,310.5161926,6.3791,,1980.813844
1188,20-11-2015,310.5188962,6.378,,1980.48952
1189,23-11-2015,306.9875383,6.3867,,1960.637311
1190,24-11-2015,305.8123917,6.3888,,1953.774208
1191,25-11-2015,294.7000871,6.3877,,1882.455747
1192,26-11-2015,294.695432,6.3896,,1882.985932
1193,27-11-2015,294.6907796,6.3915,,1883.516118
1194,30-11-2015,292.9242829,6.3962,,1873.602298
1195,01-12-2015,292.9215946,6.3973,,1873.907317
1196,02-12-2015,292.9252606,6.3958,,1873.491382
1197,03-12-2015,289.4093958,6.3982,,1851.699196
1198,04-12-2015,284.7614618,6.3851,,1818.23041
1199,07-12-2015,283.558663,6.3985,,1814.350105
1200,08-12-2015,268.9109802,6.4078,,1723.127779
1201,09-12-2015,270.0658949,6.414,,1732.20265
1202,10-12-2015,270.0425945,6.4236,,1734.64561
1203,11-12-2015,268.8430838,6.4358,,1730.220319
1204,14-12-2015,267.6400779,6.4495,,1726.144683
1205,15-12-2015,264.6997071,6.4559,,1708.874839
1206,16-12-2015,261.1736484,6.4626,,1687.86082
1207,17-12-2015,261.142346,6.4757,,1691.07949
1208,18-12-2015,261.1287654,6.4814,,1692.47998
1209,21-12-2015,261.1432999,6.4753,,1690.98121
1210,22-12-2015,261.1449696,6.4746,,1690.80922
1211,23-12-2015,261.1485486,6.4731,,1690.44067
1212,24-12-2015,261.7278229,6.4755,,1694.818518
1213,25-12-2015,262.3228456,6.4713,,1697.569831
1214,28-12-2015,262.3140154,6.475,,1698.48325
1215,29-12-2015,262.2868722,6.4864,,1701.297568
1216,30-12-2015,262.2795077,6.4895,,1702.062865
1217,31-12-2015,262.2697782,6.4936,,1703.075032
1218,04-01-2016,262.2470451,6.5032,,1705.444984
1219,05-01-2016,259.8747191,6.5169,,1693.577557
1220,06-01-2016,259.8406532,6.5314,,1697.123242
1221,07-01-2016,258.5932206,6.5646,,1697.561056
1222,08-01-2016,258.5955415,6.5636,,1697.317696
1223,11-01-2016,257.427863,6.5626,,1689.396094
1224,12-01-2016,257.4273987,6.5628,,1689.444532
1225,13-01-2016,257.4269343,6.563,,1689.49297
1226,14-01-2016,258.0151853,6.5616,,1692.99244
1227,15-01-2016,260.9353094,6.5637,,1712.70109
1228,18-01-2016,261.5312266,6.559,,1715.383315
1229,19-01-2016,261.529832,6.5596,,1715.531086
1230,20-01-2016,262.1190164,6.5578,,1718.924086
1231,22-01-2016,262.1173889,6.5585,,1719.096895
1232,22-01-2016,262.1204118,6.5572,,1718.775964
1233,25-01-2016,262.1239012,6.5557,,1718.405659
1234,26-01-2016,262.1259956,6.5548,,1718.183476
1235,26-01-2016,262.1259956,6.5548,,1718.183476
1236,27-01-2016,265.0544876,6.5533,,1736.981574
1237,28-01-2016,265.0556519,6.5528,,1736.856676
1238,29-01-2016,266.2284471,6.5516,,1744.222294
1239,01-02-2016,266.2230906,6.5539,,1744.799514
1240,02-02-2016,267.3998451,6.551,,1751.736385
1241,03-02-2016,267.3972823,6.5521,,1752.013734
1242,04-02-2016,269.176079,6.5419,,1760.922991
1243,05-02-2016,268.0306532,6.5314,,1750.615408
1244,15-02-2016,270.416737,6.5118,,1760.899708
1245,16-02-2016,270.9989076,6.513,,1765.015885
1246,17-02-2016,277.4087245,6.5237,,1809.731296
1247,18-02-2016,277.428723,6.5152,,1807.503616
1248,19-02-2016,283.8557173,6.5186,,1850.341879
1249,22-02-2016,283.860661,6.5165,,1849.777998
1250,23-02-2016,285.0052702,6.5273,,1860.314901
1251,24-02-2016,286.7534667,6.5302,,1872.557488
1252,25-02-2016,290.2597155,6.5318,,1895.91841
1253,26-02-2016,290.2550292,6.5338,,1896.46831
1254,29-02-2016,293.7383719,6.5452,,1922.576392
1255,01-03-2016,297.2640277,6.5385,,1943.660845
1256,02-03-2016,301.3345068,6.549,,1973.439685
1257,03-03-2016,301.3527148,6.5412,,1971.208378
1258,04-03-2016,304.3076889,6.5284,,1986.642316
1259,07-03-2016,310.1979162,6.5113,,2019.791692
1260,08-03-2016,310.2149174,6.5041,,2017.668844
1261,09-03-2016,310.7845675,6.5106,,2023.394005
1262,10-03-2016,310.7796148,6.5127,,2024.014398
1263,11-03-2016,311.4064588,6.495,,2022.58495
1264,14-03-2016,314.3402347,6.4913,,2040.476766
1265,15-03-2016,314.3009399,6.5079,,2045.439087
1266,16-03-2016,316.0340128,6.5172,,2059.656868
1267,17-03-2016,316.0838517,6.4961,,2053.312309
1268,18-03-2016,313.8231695,6.4628,,2028.17638
1269,21-03-2016,317.2863853,6.4824,,2056.777264
1270,22-03-2016,317.2514824,6.4971,,2061.214606
1271,23-03-2016,317.2597782,6.4936,,2060.158096
1272,24-03-2016,317.2091942,6.515,,2066.6179
1273,25-03-2016,317.1920148,6.5223,,2068.821478
1274,28-03-2016,316.6048994,6.5232,,2065.27708
1275,29-03-2016,316.6454273,6.506,,2060.09515
1276,30-03-2016,316.6973408,6.4841,,2053.497228
1277,31-03-2016,316.7520012,6.4612,,2046.59803
1278,01-04-2016,317.3434714,6.4585,,2049.56281
1279,05-04-2016,317.3247944,6.4663,,2051.917318
1280,06-04-2016,317.3030614,6.4754,,2054.664244
1281,07-04-2016,316.1442785,6.4707,,2045.674783
1282,08-04-2016,318.4780713,6.4733,,2061.604099
1283,11-04-2016,318.4981434,6.4649,,2059.058647
1284,12-04-2016,318.5060431,6.4616,,2058.058648
1285,13-04-2016,318.5120331,6.4591,,2057.301073
1286,14-04-2016,318.4404575,6.4891,,2066.391973
1287,15-04-2016,318.4364214,6.4908,,2066.907124
1288,18-04-2016,318.4651953,6.4787,,2063.240461
1289,19-04-2016,323.1659505,6.47,,2090.8837
1290,20-04-2016,323.77991,6.4579,,2090.938281
1291,21-04-2016,323.7263843,6.4803,,2097.844089
1292,22-04-2016,324.8832984,6.4858,,2107.128097
1293,25-04-2016,325.4062654,6.512,,2119.0456
1294,26-04-2016,326.6325952,6.4882,,2119.257604
1295,27-04-2016,328.3982923,6.4837,,2129.236008
1296,28-04-2016,328.3705107,6.4954,,2132.897815
1297,29-04-2016,330.2125125,6.4589,,2132.809597
1298,03-05-2016,330.2182676,6.4565,,2132.054245
1299,04-05-2016,330.1281183,6.4943,,2143.951039
1300,05-05-2016,330.0843791,6.5128,,2149.773544
1301,06-05-2016,330.0669529,6.5202,,2152.102546
1302,09-05-2016,334.1848034,6.5105,,2175.710163
1303,10-05-2016,335.3246644,6.5233,,2187.423384
1304,11-05-2016,335.3303065,6.5209,,2186.655396
1305,12-05-2016,335.3893257,6.4959,,2178.655521
1306,13-05-2016,333.5666101,6.5246,,2176.388704
1307,16-05-2016,332.3738581,6.5343,,2171.830501
1308,17-05-2016,332.4074233,6.52,,2167.2964
1309,18-05-2016,332.4036605,6.5216,,2167.803712
1310,19-05-2016,332.3299533,6.5531,,2177.791417
1311,20-05-2016,331.1648451,6.551,,2169.4609
1312,23-05-2016,330.0076717,6.5455,,2160.065215
1313,24-05-2016,329.419638,6.5468,,2156.644486
1314,25-05-2016,325.857322,6.5693,,2140.654506
1315,26-05-2016,322.9650647,6.5552,,2117.100592
1316,27-05-2016,322.9795068,6.549,,2115.19279
1317,30-05-2016,322.9112647,6.5784,,2124.239464
1318,31-05-2016,322.9098784,6.579,,2124.42409
1319,01-06-2016,322.3020402,6.5889,,2123.615913
1320,02-06-2016,322.3484807,6.5688,,2117.4427
1321,03-06-2016,319.3991853,6.5793,,2101.42306
1322,06-06-2016,319.4678749,6.5497,,2092.41874
1323,07-06-2016,319.4397208,6.5618,,2096.09956
1324,08-06-2016,319.4455292,6.5593,,2095.33906
1325,13-06-2016,313.5464136,6.5805,,2063.292175
1326,14-06-2016,315.8896474,6.5791,,2078.269579
1327,15-06-2016,315.8415152,6.6,,2084.554
1328,16-06-2016,315.9016704,6.5739,,2076.705991
1329,17-06-2016,315.8887233,6.5795,,2078.389855
1330,20-06-2016,315.908847,6.5708,,2075.773852
1331,21-06-2016,313.5809005,6.5656,,2058.84676
1332,22-06-2016,313.5164518,6.5935,,2067.170725
1333,23-06-2016,312.4104365,6.5658,,2051.224444
1334,24-06-2016,311.7981136,6.5776,,2050.883272
1335,27-06-2016,308.7359134,6.6375,,2049.234625
1336,28-06-2016,308.701265,6.6528,,2053.727776
1337,29-06-2016,308.7474983,6.6324,,2047.736908
1338,30-06-2016,307.5802268,6.6312,,2039.626
1339,01-07-2016,309.8784986,6.6496,,2060.568064
1340,04-07-2016,309.8839283,6.6472,,2059.860448
1341,05-07-2016,311.0263678,6.6594,,2071.248994
1342,06-07-2016,312.1372969,6.6857,,2086.856326
1343,07-07-2016,312.1455792,6.682,,2085.75676
1344,08-07-2016,314.4781919,6.6853,,2102.381056
1345,11-07-2016,318.5754297,6.6843,,2129.453745
1346,12-07-2016,318.5515198,6.695,,2132.702425
1347,13-07-2016,318.5646943,6.6891,,2130.911097
1348,14-07-2016,318.5747583,6.6846,,2129.544829
1349,15-07-2016,314.4889395,6.6805,,2100.94336
1350,18-07-2016,313.2840661,6.6961,,2097.781435
1351,19-07-2016,310.9418362,6.6971,,2082.408571
1352,20-07-2016,308.6074122,6.6946,,2066.003182
1353,21-07-2016,306.8689419,6.6872,,2052.093988
1354,22-07-2016,306.329475,6.6669,,2042.267977
1355,25-07-2016,305.1108118,6.6886,,2040.764176
1356,26-07-2016,305.1349918,6.6778,,2037.630448
1357,27-07-2016,303.9890251,6.6671,,2026.725229
1358,28-07-2016,304.0235248,6.6518,,2022.303682
1359,29-07-2016,302.855107,6.6511,,2014.319602
1360,01-08-2016,304.0781905,6.6277,,2015.339023
1361,02-08-2016,304.0386825,6.6451,,2020.367449
1362,03-08-2016,304.0968812,6.6195,,2012.969305
1363,04-08-2016,304.0402679,6.6444,,2020.165156
1364,05-08-2016,304.0488802,6.6406,,2019.066994
1365,08-08-2016,303.416634,6.6615,,2021.209908
1366,09-08-2016,302.2513678,6.6594,,2012.812759
1367,10-08-2016,302.2658132,6.653,,2010.974455
1368,11-08-2016,301.7432005,6.6255,,1999.199575
1369,12-08-2016,299.3378767,6.6543,,1991.884033
1370,15-08-2016,299.3634397,6.643,,1988.67133
1371,16-08-2016,295.8818189,6.6305,,1961.8444
1372,17-08-2016,297.1086702,6.6056,,1962.581032
1373,18-08-2016,297.0591011,6.6273,,1968.699781
1374,19-08-2016,297.0732306,6.6211,,1966.951567
1375,22-08-2016,298.1433007,6.6652,,1987.184728
1376,23-08-2016,298.158172,6.6586,,1985.316004
1377,24-08-2016,298.1957061,6.642,,1980.61588
1378,25-08-2016,298.7395641,6.6602,,1989.665245
1379,26-08-2016,298.765308,6.6488,,1986.43078
1380,29-08-2016,298.6825206,6.6856,,1996.87186
1381,30-08-2016,298.6746496,6.68912,,1997.870572
1382,31-08-2016,298.6708959,6.6908,,1998.34723
1383,01-09-2016,297.5286464,6.6784,,1987.015312
1384,02-09-2016,298.7114373,6.6727,,1993.211808
1385,05-09-2016,298.6787182,6.6873,,1997.354193
1386,06-09-2016,298.7229003,6.6676,,1991.76481
1387,07-09-2016,299.3351672,6.6555,,1992.225205
1388,08-09-2016,298.1505074,6.662,,1986.27868
1389,09-09-2016,299.306101,6.6684,,1995.892804
1390,12-09-2016,300.4258959,6.6908,,2010.089584
1391,13-09-2016,300.4666619,6.6726,,2004.893848
1392,14-09-2016,300.4288004,6.6895,,2009.71846
1393,19-09-2016,300.453198,6.6786,,2006.606728
1394,20-09-2016,301.0811424,6.6595,,2005.049868
1395,21-09-2016,301.0489672,6.6738,,2009.140597
1396,22-09-2016,301.0996549,6.6513,,2002.704135
1397,23-09-2016,301.06425,6.667,,2007.195355
1398,26-09-2016,303.9726202,6.6744,,2028.834856
1399,27-09-2016,306.3346514,6.6646,,2041.597918
1400,28-09-2016,307.4967757,6.6681,,2050.41925
1401,29-09-2016,309.8325037,6.67,,2066.5828
1402,30-09-2016,313.3249918,6.6778,,2092.32163
1403,10-10-2016,322.0485912,6.7008,,2157.9832
1404,11-10-2016,325.5385739,6.7098,,2184.298723
1405,12-10-2016,331.3531198,6.7258,,2228.614813
1406,13-10-2016,342.4597242,6.7296,,2304.61696
1407,14-10-2016,341.3204805,6.7157,,2292.205951
1408,17-10-2016,341.2714194,6.7379,,2299.452697
1409,18-10-2016,345.9681787,6.7303,,2328.469633
1410,19-10-2016,345.9631028,6.7326,,2329.231186
1411,20-10-2016,346.5514128,6.7311,,2332.672215
1412,21-10-2016,346.497096,6.7558,,2340.865081
1413,24-10-2016,365.7732309,6.769,,2475.919
1414,25-10-2016,365.7614549,6.7744,,2477.8144
1415,26-10-2016,366.3549579,6.7705,,2480.406243
1416,27-10-2016,366.9331983,6.7736,,2485.458712
1417,28-10-2016,369.246656,6.7858,,2505.633958
1418,31-10-2016,369.2939328,6.7641,,2497.941091
1419,01-11-2016,369.2736342,6.7734,,2501.238034
1420,02-11-2016,376.9162196,6.7562,,2546.521363
1421,03-11-2016,378.1017904,6.7491,,2551.846794
1422,04-11-2016,378.0967427,6.7514,,2552.682349
1423,07-11-2016,380.3905962,6.7725,,2576.195313
1424,08-11-2016,383.8805653,6.7817,,2603.36283
1425,09-11-2016,383.8773045,6.7832,,2603.916532
1426,10-11-2016,383.8657947,6.7885,,2605.872948
1427,11-11-2016,387.3260541,6.8115,,2638.271418
1428,14-11-2016,391.968218,6.8291,,2676.790158
1429,15-11-2016,395.4346058,6.8495,,2708.529333
1430,16-11-2016,395.4139596,6.8592,,2712.223432
1431,17-11-2016,395.392736,6.8692,,2716.031782
1432,18-11-2016,395.3707288,6.8796,,2719.992466
1433,21-11-2016,394.1609049,6.8985,,2719.119003
1434,22-11-2016,395.9593216,6.8779,,2723.368618
1435,23-11-2016,395.9329455,6.8904,,2728.136368
1436,24-11-2016,399.4049222,6.9085,,2759.288905
1437,25-11-2016,406.4075526,6.9168,,2811.03976
1438,28-11-2016,412.2839373,6.9042,,2846.49076
1439,29-11-2016,412.3161056,6.8889,,2840.40442
1440,30-11-2016,412.3211646,6.8865,,2839.4497
1441,01-12-2016,412.3015807,6.8958,,2843.14924
1442,02-12-2016,418.1861514,6.8794,,2876.86981
1443,05-12-2016,424.0201104,6.887,,2920.2265
1444,06-12-2016,426.4225738,6.8575,,2924.1928
1445,07-12-2016,426.3731938,6.8808,,2933.788672
1446,08-12-2016,426.3894755,6.8731,,2930.617504
1447,09-12-2016,426.3386371,6.8972,,2940.542848
1448,12-12-2016,426.3147127,6.9086,,2945.237824
1449,13-12-2016,429.2716295,6.8934,,2959.141051
1450,14-12-2016,430.4218749,6.9028,,2971.116118
1451,15-12-2016,430.3673053,6.9289,,2981.972022
1452,16-12-2016,432.0768332,6.9508,,3003.279652
1453,19-12-2016,442.0625162,6.9312,,3064.023712
1454,20-12-2016,442.0301172,6.9468,,3070.694818
1455,21-12-2016,442.0257669,6.9489,,3071.592852
1456,22-12-2016,442.0369587,6.9435,,3069.283623
1457,23-12-2016,442.0311533,6.9463,,3070.481001
1458,26-12-2016,442.0319824,6.9459,,3070.309947
1459,27-12-2016,442.0313606,6.9462,,3070.438237
1460,28-12-2016,442.0245244,6.9495,,3071.849433
1461,29-12-2016,440.8541103,6.9497,,3063.803811
1462,30-12-2016,440.8804534,6.937,,3058.387705
1463,03-01-2017,439.6839033,6.9498,,3055.715191
1464,04-01-2017,439.6781085,6.9526,,3056.906017
1465,05-01-2017,439.723557,6.9307,,3047.592057
1466,06-01-2017,439.272824,6.8668,,3016.398628
1467,09-01-2017,439.1479313,6.9262,,3041.626402
1468,10-01-2017,434.4737704,6.9234,,3008.035702
1469,11-01-2017,434.4735618,6.9235,,3008.077705
1470,12-01-2017,434.4931984,6.9141,,3004.129423
1471,13-01-2017,433.3718925,6.8909,,2986.322374
1472,16-01-2017,429.2842671,6.8874,,2956.652461
1473,17-01-2017,429.2594341,6.8992,,2961.546688
1474,18-01-2017,429.3582142,6.8525,,2942.177163
1475,19-01-2017,429.3490625,6.8568,,2943.960652
1476,20-01-2017,429.3225241,6.8693,,2949.145215
1477,24-01-2017,429.3996461,6.8331,,2934.130722
1478,25-01-2017,429.3431095,6.8596,,2945.121994
1479,26-01-2017,429.3448099,6.8588,,2944.790182
1480,03-02-2017,426.4266153,6.8556,,2923.410304
1481,06-02-2017,425.8309846,6.8606,,2921.456053
1482,07-02-2017,425.8314095,6.8604,,2921.373802
1483,08-02-2017,425.7795392,6.8849,,2931.44955
1484,09-02-2017,425.8089223,6.871,,2925.733105
1485,10-02-2017,428.8808708,6.8819,,2951.515265
1486,13-02-2017,428.6942094,6.8898,,2953.617364
1487,14-02-2017,428.7136163,6.8806,,2949.806908
1488,15-02-2017,428.7504628,6.8632,,2942.600176
1489,16-02-2017,428.7510997,6.8629,,2942.475922
1490,17-02-2017,428.7879233,6.8456,,2935.310608
1491,20-02-2017,434.4069357,6.8743,,2986.243598
1492,21-02-2017,434.5669967,6.879,,2989.38637
1493,22-02-2017,439.8235486,6.883,,3027.305485
1494,23-02-2017,440.8521002,6.8695,,3028.433503
1495,24-02-2017,441.0305815,6.8655,,3027.895458
1496,27-02-2017,440.9969266,6.8814,,3034.676251
1497,28-02-2017,441.5954545,6.875,,3035.96875
1498,01-03-2017,441.5853063,6.8798,,3038.01859
1499,02-03-2017,441.5829826,6.8809,,3038.488345
1500,03-03-2017,441.5646307,6.8896,,3042.20368
1501,06-03-2017,436.3219967,6.879,,3001.459015
1502,07-03-2017,436.286791,6.8957,,3008.502825
1503,08-03-2017,434.5160355,6.9032,,2999.551096
1504,09-03-2017,433.9115461,6.9125,,2999.413563
1505,10-03-2017,433.9119647,6.9123,,2999.329674
1506,13-03-2017,433.9402745,6.8988,,2993.667166
1507,14-03-2017,433.9130112,6.9118,,2999.119951
1508,15-03-2017,433.9136392,6.9115,,2998.994118
1509,16-03-2017,434.9667972,6.8862,,2995.268359
1510,18-03-2017,435.1344779,6.8873,,2996.90169
1511,20-03-2017,424.5781737,6.8998,,2929.504483
1512,21-03-2017,424.5628561,6.9071,,2932.498104
1513,22-03-2017,424.6011056,6.8889,,2925.034557
1514,23-03-2017,420.5130626,6.8856,,2895.484744
1515,24-03-2017,420.5153831,6.8845,,2895.038155
1516,27-03-2017,417.0358289,6.8701,,2865.077848
1517,28-03-2017,417.0186874,6.8782,,2868.337936
1518,29-03-2017,416.990629,6.8915,,2873.69092
1519,30-03-2017,411.1461056,6.8889,,2832.344407
1520,31-03-2017,407.6142241,6.8993,,2812.252816
1521,05-04-2017,405.2925243,6.8906,,2792.708668
1522,06-04-2017,405.2874713,6.893,,2793.64654
1523,07-04-2017,400.6034736,6.8949,,2762.12089
1524,10-04-2017,400.5839373,6.9042,,2765.71162
1525,11-04-2017,400.601791,6.8957,,2762.42977
1526,12-04-2017,400.605367,6.894,,2761.7734
1527,13-04-2017,400.6664302,6.8651,,2750.61511
1528,14-04-2017,404.1575706,6.874,,2778.17914
1529,17-04-2017,405.1480534,6.8785,,2786.810885
1530,18-04-2017,404.1345392,6.8849,,2782.425889
1531,19-04-2017,404.1736724,6.8664,,2775.218104
1532,20-04-2017,404.146574,6.8792,,2780.205112
1533,21-04-2017,404.1400263,6.8823,,2781.412903
1534,24-04-2017,392.4717637,6.8673,,2695.221343
1535,25-04-2017,391.4379154,6.8833,,2694.384603
1536,26-04-2017,391.2653831,6.8845,,2693.66653
1537,27-04-2017,382.4796307,6.8896,,2635.131664
1538,28-04-2017,382.4722609,6.8931,,2636.419542
1539,02-05-2017,372.5220013,6.8956,,2568.762712
1540,03-05-2017,372.5354735,6.8892,,2566.471384
1541,04-05-2017,363.161791,6.8957,,2504.254762
