Date,RMB per US$,AU$ per US$,US$ per US$,IMF Special Drawing Rights to US Dollar,model_id
2018-06-15 00:00:00.000,6.4306,0.7568246664295283,1,1.35,model_8
2018-06-22 00:00:00.000,6.4804,0.7412414905476885,1,1.35,model_8
2018-06-29 00:00:00.000,6.6166,0.7401595784051042,1,1.35,model_8
2018-07-06 00:00:00.000,6.6336,0.7391687751455978,1,1.35,model_8
2018-07-13 00:00:00.000,6.6727,0.7426259103665379,1,1.35,model_8
2018-07-20 00:00:00.000,6.7671,0.7402927265499325,1,1.35,model_8
2018-07-27 00:00:00.000,6.7942,0.7410734003560115,1,1.35,model_8
2018-08-03 00:00:00.000,6.8322,0.7401141107936021,1,1.35,model_8
2018-08-10 00:00:00.000,6.8395,0.739481978084712,1,1.35,model_8
2018-08-17 00:00:00.000,6.8894,0.7272515708633931,1,1.35,model_8
2018-08-24 00:00:00.000,6.871,0.731917073795539,1,1.35,model_8
2018-08-31 00:00:00.000,6.8246,0.7307788714289577,1,1.35,model_8
2018-09-07 00:00:00.000,6.8212,0.7186726977679464,1,1.35,model_8
2018-09-14 00:00:00.000,6.8362,0.7135767248398198,1,1.35,model_8
2018-09-21 00:00:00.000,6.8357,0.7214127570303475,1,1.35,model_8
2018-09-28 00:00:00.000,6.8792,0.725832675245041,1,1.35,model_8
2018-10-05 00:00:00.000,6.8875,0.7165649025077622,1,1.35,model_8
2018-10-12 00:00:00.000,6.912,0.7082443896420674,1,1.35,model_8
2018-10-19 00:00:00.000,6.9387,0.7124475994790582,1,1.35,model_8
2018-10-26 00:00:00.000,6.937,0.712180204381475,1,1.35,model_8
2018-11-02 00:00:00.000,6.95276,0.7118415554592197,1,1.35,model_8
2018-11-09 00:00:00.000,6.91216,0.723053251425861,1,1.35,model_8
2018-11-16 00:00:00.000,6.94552,0.7236356031611298,1,1.35,model_8
2018-11-23 00:00:00.000,6.93342,0.728121584654692,1,1.35,model_8
2018-11-30 00:00:00.000,6.942519999999999,0.7261172766535869,1,1.35,model_8
2018-12-07 00:00:00.000,6.88218,0.729966968994653,1,1.35,model_8
2018-12-14 00:00:00.000,6.885439999999999,0.720642294063853,1,1.35,model_8
2018-12-21 00:00:00.000,6.8871,0.7147,1,1.35,model_8
2018-12-28 00:00:00.000,6.8859200000000005,0.7049064307203862,1,1.35,model_8
2019-01-04 00:00:00.000,6.856633333333334,0.7046099103383889,1,1.35,model_8
2019-01-11 00:00:00.000,6.830279999999999,0.7152927442849898,1,1.35,model_8
2019-01-18 00:00:00.000,6.7595,0.7196294771747922,1,1.35,model_8
2019-01-25 00:00:00.000,6.786,0.713,1,1.35,model_8
2019-02-15 00:00:00.000,6.74579,0.7156928571428574,1,1.35,model_8
2019-02-22 00:00:00.000,6.7446,0.7137065923650524,1,1.35,model_8
2019-03-01 00:00:00.000,6.69596,0.7139318080894185,1,1.35,model_8
2019-03-08 00:00:00.000,6.709300000000001,0.7062446148848114,1,1.35,model_8
2019-03-15 00:00:00.000,6.712400000000001,0.7063488755985423,1,1.35,model_8
2019-03-22 00:00:00.000,6.7009,0.7100487519473087,1,1.35,model_8
2019-03-29 00:00:00.000,6.717580000000001,0.7095419197366181,1,1.35,model_8
2019-04-05 00:00:00.000,6.715075000000001,0.710522482707659,1,1.35,model_8
2019-04-12 00:00:00.000,6.71522,0.713098913950354,1,1.35,model_8
2019-04-19 00:00:00.000,6.70546,0.7169054917828293,1,1.35,model_8
2019-04-26 00:00:00.000,6.722199999999999,0.7089835303125909,1,1.35,model_8
2019-05-03 00:00:00.000,6.7298,0.7035693480163565,1,1.35,model_8
2019-05-10 00:00:00.000,6.76262,0.7005268662561112,1,1.35,model_8
2019-05-17 00:00:00.000,6.8503,0.7005268662561112,1,1.35,model_8
2019-05-24 00:00:00.000,6.89914,0.6888352209714504,1,1.35,model_8
2019-05-31 00:00:00.000,6.89734,0.6924641892144547,1,1.35,model_8
2019-06-07 00:00:00.000,6.892466666666667,0.6967403005040917,1,1.35,model_8
2019-06-14 00:00:00.000,6.893160000000001,0.6954262510892114,1,1.35,model_8
2019-06-21 00:00:00.000,6.8810400000000005,0.6884316631751708,1,1.35,model_8
2019-06-28 00:00:00.000,6.86618,0.6967106894927667,1,1.35,model_8
2019-07-05 00:00:00.000,6.86542,0.7010646367573797,1,1.35,model_8
2019-07-12 00:00:00.000,6.87858,0.6972513653924863,1,1.35,model_8
2019-07-19 00:00:00.000,6.872200000000001,0.7031730684714776,1,1.35,model_8
2019-07-26 00:00:00.000,6.8794,0.7003590740972896,1,1.35,model_8
2019-08-02 00:00:00.000,6.88916,0.6876543354199058,1,1.35,model_8
2019-08-09 00:00:00.000,6.98158,0.6784246707774679,1,1.35,model_8
2019-08-16 00:00:00.000,7.02858,0.6778672939198693,1,1.35,model_8
2019-08-23 00:00:00.000,7.04628,0.6775425801634504,1,1.35,model_8
2019-08-30 00:00:00.000,7.079040000000001,0.6747884200908805,1,1.35,model_8
2019-09-06 00:00:00.000,7.087039999999999,0.6767250567603141,1,1.35,model_8
2019-09-13 00:00:00.000,7.08465,0.6863625257042766,1,1.35,model_8
2019-09-20 00:00:00.000,7.071540000000001,0.6844734722038746,1,1.35,model_8
2019-09-27 00:00:00.000,7.072939999999999,0.6769834430159342,1,1.35,model_8
2019-10-04 00:00:00.000,7.0729,0.6742838262910007,1,1.35,model_8
2019-10-11 00:00:00.000,7.072775000000001,0.6758204291054232,1,1.35,model_8
2019-10-18 00:00:00.000,7.07316,0.6789281083026119,1,1.35,model_8
2019-10-25 00:00:00.000,7.07152,0.6850342619886134,1,1.35,model_8
2019-11-01 00:00:00.000,7.05862,0.6859797402743507,1,1.35,model_8
2019-11-08 00:00:00.000,7.016,0.689954469904531,1,1.35,model_8
2019-11-15 00:00:00.000,7.002420000000001,0.684110106153365,1,1.35,model_8
2019-11-22 00:00:00.000,7.01416,0.6810824579721042,1,1.35,model_8
2019-11-29 00:00:00.000,7.03318,0.6781219548085967,1,1.35,model_8
2019-12-06 00:00:00.000,7.03318,0.6812374269117396,1,1.35,model_8
2019-12-13 00:00:00.000,7.03198,0.685369486116813,1,1.35,model_8
2019-12-20 00:00:00.000,6.998,0.6872,1,1.35,model_8
2019-12-27 00:00:00.000,6.99966,0.6924780951866542,1,1.35,model_8
2020-01-03 00:00:00.000,6.96952,0.6994523288265289,1,1.35,model_8
2020-01-10 00:00:00.000,6.9541200000000005,0.6908734920822444,1,1.35,model_8
2020-01-17 00:00:00.000,6.89494,0.6901673241660707,1,1.35,model_8
2020-01-24 00:00:00.000,6.875,0.6858910025915707,1,1.35,model_8
2020-01-31 00:00:00.000,6.9366562,0.6738591699025385,1,1.35,model_8
2020-02-07 00:00:00.000,6.925,0.672404608983944,1,1.35,model_8
2020-02-14 00:00:00.000,6.982,0.67,1,1.35,model_8
2020-02-21 00:00:00.000,6.99738,0.6681749602769985,1,1.35,model_8
2020-02-28 00:00:00.000,7.0177000000000005,0.6589785831960461,1,1.35,model_8
2020-03-06 00:00:00.000,6.95162,0.6569926686188109,1,1.35,model_8
2020-03-13 00:00:00.000,6.9587,0.650662537128431,1,1.35,model_8
2020-03-20 00:00:00.000,7.04028,0.600414165691494,1,1.35,model_8
2020-03-27 00:00:00.000,7.076,0.5915640598804806,1,1.35,model_8
2020-04-03 00:00:00.000,7.08342,0.6116002213992802,1,1.35,model_8
2020-04-10 00:00:00.000,7.0578,0.6145933973002141,1,1.35,model_8
2020-04-17 00:00:00.000,7.050800000000001,0.6357638798380837,1,1.35,model_8
2020-04-24 00:00:00.000,7.08004,0.6348259148634966,1,1.35,model_8
2020-05-01 00:00:00.000,7.0672,0.6462127409888865,1,1.35,model_8
2020-05-08 00:00:00.000,7.0803,0.6444133550801361,1,1.3632800518046422,model_8
2020-05-15 00:00:00.000,7.088940000000001,0.648850107838888,1,1.362,model_8
2020-05-22 00:00:00.000,7.0941,0.6504022738063493,1,1.36184,model_8
2020-05-29 00:00:00.000,7.123740000000001,0.6596771671879216,1,1.37302,model_8
2020-06-05 00:00:00.000,7.11066,0.6797403391904293,1,1.38331,model_8
2020-06-12 00:00:00.000,7.07538,0.694903,1,1.37941,model_8
2020-06-19 00:00:00.000,7.086920000000001,0.687112,1,1.37599,model_8
2020-06-26 00:00:00.000,7.064020000000001,0.687539,1,1.37746,model_8
2011-06-30 00:00:00.000,6.47336,1.05426,1,,model_9
2011-07-07 00:00:00.000,6.46778,1.07156,1,,model_9
2011-07-14 00:00:00.000,6.4706,1.0694,1,,model_9
2011-07-21 00:00:00.000,6.46498,1.06744,1,,model_9
2011-07-28 00:00:00.000,6.44664,1.09406,1,,model_9
2011-08-04 00:00:00.000,6.44174,1.082,1,,model_9
2011-08-11 00:00:00.000,6.42498,1.0315,1,,model_9
2011-08-18 00:00:00.000,6.3957,1.04362,1,,model_9
2011-08-25 00:00:00.000,6.39616,1.0422,1,,model_9
2011-09-01 00:00:00.000,6.388325,1.0636,1,,model_9
2011-09-08 00:00:00.000,6.39408,1.05982,1,,model_9
2011-09-15 00:00:00.000,6.39485,1.03452,1,,model_9
2011-09-22 00:00:00.000,6.3805,1.02128,1,,model_9
2011-09-29 00:00:00.000,6.37246,0.97964,1,,model_9
2011-10-06 00:00:00.000,6.36664,0.96165,1,,model_9
2011-10-13 00:00:00.000,6.3601,0.9941200000000001,1,,model_9
2011-10-20 00:00:00.000,6.372,1.0238,1,,model_9
2011-10-27 00:00:00.000,6.35256,1.03898,1,,model_9
2011-11-03 00:00:00.000,6.32622,1.04464,1,,model_9
2011-11-10 00:00:00.000,6.3232,1.03156,1,,model_9
2011-11-17 00:00:00.000,6.34232,1.01624,1,,model_9
2011-11-24 00:00:00.000,6.35386,0.9863,1,,model_9
2011-12-01 00:00:00.000,6.35122,0.9949,1,,model_9
2011-12-08 00:00:00.000,6.33292,1.02296,1,,model_9
2011-12-15 00:00:00.000,6.33632,1.00604,1,,model_9
2011-12-22 00:00:00.000,6.33014,1.00104,1,,model_9
2011-12-29 00:00:00.000,6.31662,1.01423333333333,1,,model_9
2012-01-05 00:00:00.000,6.30416666666667,1.02815,1,,model_9
2012-01-12 00:00:00.000,6.319338250854419,1.02564,1,,model_9
2012-01-19 00:00:00.000,6.32370677903078,1.0354,1,,model_9
2012-01-26 00:00:00.000,6.322536199446139,1.04586,1,,model_9
2012-02-02 00:00:00.000,6.30920356070419,1.06332,1,,model_9
2012-02-09 00:00:00.000,6.30772107687213,1.0754,1,,model_9
2012-02-16 00:00:00.000,6.29532498385646,1.07102,1,,model_9
2012-02-23 00:00:00.000,6.29736,1.07142,1,,model_9
2012-03-01 00:00:00.000,6.29692,1.07566,1,,model_9
2012-03-08 00:00:00.000,6.3138,1.0653,1,,model_9
2012-03-15 00:00:00.000,6.32602,1.05516,1,,model_9
2012-03-22 00:00:00.000,6.30814,1.0520200000000002,1,,model_9
2012-03-29 00:00:00.000,6.28866,1.04326,1,,model_9
2012-04-05 00:00:00.000,6.2989,1.03562,1,,model_9
2012-04-12 00:00:00.000,6.30286,1.03286666666667,1,,model_9
2012-04-19 00:00:00.000,6.29374,1.03602,1,,model_9
2012-04-26 00:00:00.000,6.29534,1.03295,1,,model_9
2012-05-03 00:00:00.000,6.2718,1.03616,1,,model_9
2012-05-10 00:00:00.000,6.28378,1.01568,1,,model_9
2012-05-17 00:00:00.000,6.3108,0.99868,1,,model_9
2012-05-24 00:00:00.000,6.31714,0.98264,1,,model_9
2012-05-31 00:00:00.000,6.3282,0.97996,1,,model_9
2012-06-07 00:00:00.000,6.3248,0.9792,1,,model_9
2012-06-14 00:00:00.000,6.32222,0.9913,1,,model_9
2012-06-21 00:00:00.000,6.30308,1.0124,1,,model_9
2012-06-28 00:00:00.000,6.3201,1.0061,1,,model_9
2012-07-05 00:00:00.000,6.31774,1.025,1,,model_9
2012-07-12 00:00:00.000,6.32234,1.0202,1,,model_9
2012-07-19 00:00:00.000,6.31776,1.02762,1,,model_9
2012-07-26 00:00:00.000,6.33062,1.03144,1,,model_9
2012-08-02 00:00:00.000,6.3329,1.04812,1,,model_9
2012-08-09 00:00:00.000,6.33742,1.055075,1,,model_9
2012-08-16 00:00:00.000,6.34646,1.05088,1,,model_9
2012-08-23 00:00:00.000,6.34018,1.04704,1,,model_9
2012-08-30 00:00:00.000,6.33868,1.03812,1,,model_9
2012-09-06 00:00:00.000,6.3433,1.02548,1,,model_9
2012-09-13 00:00:00.000,6.33742,1.03894,1,,model_9
2012-09-20 00:00:00.000,6.33402,1.04848,1,,model_9
2012-09-27 00:00:00.000,6.34338,1.0417,1,,model_9
2012-10-04 00:00:00.000,6.34306,1.0301,1,,model_9
2012-10-11 00:00:00.000,6.342675,1.02322,1,,model_9
2012-10-18 00:00:00.000,6.31062,1.02892,1,,model_9
2012-10-25 00:00:00.000,6.30658,1.0338200000000002,1,,model_9
2012-11-01 00:00:00.000,6.30098,1.03522,1,,model_9
2012-11-08 00:00:00.000,6.30664,1.04098,1,,model_9
2012-11-15 00:00:00.000,6.29218,1.04132,1,,model_9
2012-11-22 00:00:00.000,6.29344,1.03688,1,,model_9
2012-11-29 00:00:00.000,6.28906,1.04526,1,,model_9
2012-12-06 00:00:00.000,6.28934,1.04448,1,,model_9
2012-12-13 00:00:00.000,6.29102,1.05016,1,,model_9
2012-12-20 00:00:00.000,6.28874,1.05242,1,,model_9
2012-12-27 00:00:00.000,6.2907,1.04043333333333,1,,model_9
2013-01-03 00:00:00.000,6.2923,1.043075,1,,model_9
2013-01-10 00:00:00.000,6.28534285714286,1.0487799999999998,1,,model_9
2013-01-17 00:00:00.000,6.2722,1.05522,1,,model_9
2013-01-24 00:00:00.000,6.27724,1.05274,1,,model_9
2013-01-31 00:00:00.000,6.2815,1.0441,1,,model_9
2013-02-07 00:00:00.000,6.28616,1.03778,1,,model_9
2013-02-14 00:00:00.000,6.28564,1.031,1,,model_9
2013-02-21 00:00:00.000,6.282175,1.0317,1,,model_9
2013-02-28 00:00:00.000,6.2848,1.0272,1,,model_9
2013-03-07 00:00:00.000,6.27894,1.0225,1,,model_9
2013-03-14 00:00:00.000,6.2746,1.02846,1,,model_9
2013-03-21 00:00:00.000,6.27338,1.03758,1,,model_9
2013-03-28 00:00:00.000,6.27174,1.0447,1,,model_9
2013-04-04 00:00:00.000,6.2633,1.0459,1,,model_9
2013-04-11 00:00:00.000,6.2606,1.0449,1,,model_9
2013-04-18 00:00:00.000,6.2425,1.0429,1,,model_9
2013-04-25 00:00:00.000,6.2208,1.0279,1,,model_9
2013-05-02 00:00:00.000,6.21,1.0317,1,,model_9
2013-05-09 00:00:00.000,6.2016,1.0236,1,,model_9
2013-05-16 00:00:00.000,6.1997,0.9962,1,,model_9
2013-05-23 00:00:00.000,6.187,0.9784,1,,model_9
2013-05-30 00:00:00.000,6.18,0.96362,1,,model_9
2013-06-06 00:00:00.000,6.16,0.96154,1,,model_9
2013-06-13 00:00:00.000,6.16,0.9448,1,,model_9
2013-06-20 00:00:00.000,6.18,0.9489,1,,model_9
2013-06-27 00:00:00.000,6.18,0.92548,1,,model_9
2013-07-04 00:00:00.000,6.178,0.9169,1,,model_9
2013-07-11 00:00:00.000,6.1716,0.9162,1,,model_9
2013-07-18 00:00:00.000,6.167,0.9173,1,,model_9
2013-07-25 00:00:00.000,6.1751,0.9216,1,,model_9
2013-08-01 00:00:00.000,6.1817,0.9121,1,,model_9
2013-08-08 00:00:00.000,6.12182430364249,0.8981,1,,model_9
2013-08-15 00:00:00.000,6.12636234982754,0.9143,1,,model_9
2013-08-22 00:00:00.000,6.11834095066782,0.909,1,,model_9
2013-08-29 00:00:00.000,6.12107486074555,0.8981,1,,model_9
2013-09-05 00:00:00.000,6.11995104039168,0.897,1,,model_9
2013-09-12 00:00:00.000,6.11995104039168,0.922,1,,model_9
2013-09-19 00:00:00.000,6.11961397475047,0.9293,1,,model_9
2013-09-26 00:00:00.000,6.127450980392161,0.9394,1,,model_9
2013-10-12 00:00:00.000,6.12055035988836,0.9396000000000002,1,,model_9
2013-10-18 00:00:00.000,6.11022852254674,0.9519,1,,model_9
2013-10-25 00:00:00.000,6.10522973979511,0.9659,1,,model_9
2013-11-01 00:00:00.000,6.11426335355116,0.9537000000000002,1,,model_9
2013-11-08 00:00:00.000,6.12568684263723,0.94708,1,,model_9
2013-11-15 00:00:00.000,6.11744266426863,0.9349,1,,model_9
2013-11-22 00:00:00.000,6.11504852291003,0.93619,1,,model_9
2013-11-29 00:00:00.000,6.0980815435464,0.913189,1,,model_9
2013-12-06 00:00:00.000,6.09273137147383,0.9093540000000001,1,,model_9
2013-12-13 00:00:00.000,6.07747565970998,0.907569,1,,model_9
2013-12-20 00:00:00.000,6.08316908776796,0.892791,1,,model_9
2013-12-27 00:00:00.000,6.08413136856451,0.8919669999999998,1,,model_9
2014-01-03 00:00:00.000,6.06998694952806,0.890032,1,,model_9
2014-01-10 00:00:00.000,6.07326790399378,0.893202,1,,model_9
2014-01-17 00:00:00.000,6.0764047128595,0.8949899999999998,1,,model_9
2014-01-24 00:00:00.000,6.06612071580224,0.87953,1,,model_9
2014-01-31 00:00:00.000,6.08172623717516,0.873415,1,,model_9
2014-02-07 00:00:00.000,6.06766661812533,0.883298,1,,model_9
2014-02-14 00:00:00.000,6.0622594040799,0.8980439999999998,1,,model_9
2014-02-21 00:00:00.000,6.06877131655925,0.902546,1,,model_9
2014-02-28 00:00:00.000,6.10187693734593,0.898495,1,,model_9
2014-03-07 00:00:00.000,6.1423929534468,0.896213,1,,model_9
2014-03-14 00:00:00.000,6.135157520169329,0.903788,1,,model_9
2014-03-21 00:00:00.000,6.16933593268021,0.906947,1,,model_9
2014-03-28 00:00:00.000,6.21268506035624,0.914343,1,,model_9
2014-04-04 00:00:00.000,6.2115273524607,0.924436,1,,model_9
2014-04-11 00:00:00.000,6.2082880645662,0.932188,1,,model_9
2014-04-18 00:00:00.000,6.21616077478228,0.938019,1,,model_9
2014-04-25 00:00:00.000,6.232354645908769,0.931849,1,,model_9
2014-05-02 00:00:00.000,6.25512138063039,0.926766,1,,model_9
2014-05-09 00:00:00.000,6.24660340939614,0.9526540000000001,1,,model_9
2014-05-16 00:00:00.000,6.229753301769249,0.936124,1,,model_9
2014-05-23 00:00:00.000,6.235891295942929,0.930185,1,,model_9
2014-05-30 00:00:00.000,6.24087272364167,0.924133,1,,model_9
2014-06-06 00:00:00.000,6.251133017859489,0.928835,1,,model_9
2014-06-13 00:00:00.000,6.24410712390182,0.936002,1,,model_9
2014-06-20 00:00:00.000,6.2221558525598,0.938101,1,,model_9
2014-06-27 00:00:00.000,6.228511634859729,0.939397,1,,model_9
2014-07-04 00:00:00.000,6.20959879782167,0.94255,1,,model_9
2014-07-11 00:00:00.000,6.20301218271593,0.937938,1,,model_9
2014-07-18 00:00:00.000,6.20432068892777,0.9380870000000001,1,,model_9
2014-07-25 00:00:00.000,6.1672,0.940234,1,,model_9
2014-08-01 00:00:00.000,6.18410067715902,0.937318,1,,model_9
2014-08-08 00:00:00.000,6.17604189826824,0.93124,1,,model_9
2014-08-15 00:00:00.000,6.1576354679803,0.928355,1,,model_9
2014-08-22 00:00:00.000,6.14628149969269,0.93157,1,,model_9
2014-08-29 00:00:00.000,6.14934294270657,0.931977,1,,model_9
2014-09-05 00:00:00.000,6.14288346950058,0.933277,1,,model_9
2014-09-12 00:00:00.000,6.13741676128518,0.925179,1,,model_9
2014-09-19 00:00:00.000,6.140393967676969,0.9043540000000002,1,,model_9
2014-09-26 00:00:00.000,6.14013004795442,0.8882139999999998,1,,model_9
2014-10-03 00:00:00.000,6.13741676128518,0.8747479999999997,1,,model_9
2014-10-10 00:00:00.000,6.13835860290958,0.874872,1,,model_9
2014-10-17 00:00:00.000,6.12703800601675,0.873603,1,,model_9
2014-10-24 00:00:00.000,6.12208665201447,0.877016,1,,model_9
2014-10-31 00:00:00.000,6.11538508579885,0.882553,1,,model_9
2014-11-07 00:00:00.000,6.11396429444852,0.87131,1,,model_9
2014-11-14 00:00:00.000,6.12332374012614,0.866414,1,,model_9
2014-11-21 00:00:00.000,6.12531162522893,0.870222,1,,model_9
2014-11-28 00:00:00.000,6.13301278119864,0.8605159999999998,1,,model_9
2014-12-05 00:00:00.000,6.14798192493314,0.847615,1,,model_9
2014-12-12 00:00:00.000,6.168086,0.831227,1,,model_9
2014-12-19 00:00:00.000,6.19313924034954,0.821727,1,,model_9
2014-12-26 00:00:00.000,6.21967906456027,0.812482,1,,model_9
2015-01-01 00:00:00.000,7.03318,0.678121954808597,1,1.35,model_9
2016-01-01 00:00:00.000,7.03318,0.68123742691174,1,1.35,model_9
2017-01-01 00:00:00.000,7.03198,0.685369486116813,1,1.35,model_9
2018-01-01 00:00:00.000,6.998,0.6872,1,1.35,model_9
2019-01-01 00:00:00.000,6.99966,0.6924780951866542,1,1.35,model_9
2020-01-01 00:00:00.000,7.0,0.69,1,1.35,model_9
