,,Bx origin Prov,Bx Origin Cty,Refiney No.,Refiney Name,Refiney Prov,Allocation,Self Supply,Factored up allocation
,144,Shanxi,Loufan,68,Xinfa - Xiaoyi,Shanxi,3985.202937,0,0
,145,Shanxi,Yingze,68,Xinfa - Xiaoyi,Shanxi,0,0,0
,146,Shanxi,Yu,68,Xinfa - Xiaoyi,Shanxi,439.12,0,0
,147,Shanxi,Ningwu,68,Xinfa - Xiaoyi,Shanxi,0,0,0
,148,Shanxi,Pinglu,68,Xinfa - Xiaoyi,Shanxi,0,0,0
,149,Shanxi,Qinyuan,68,Xinfa - Xiaoyi,Shanxi,0,0,0
,150,Shanxi,Shenchi,68,Xinfa - Xiaoyi,Shanxi,0,0,0
,151,Shanxi,Shuozhou,68,Xinfa - Xiaoyi,Shanxi,0,0,0
,152,Shanxi,Wutai,68,Xinfa - Xiaoyi,Shanxi,0,0,0
,153,Shanxi,Wuxiang,68,Xinfa - Xiaoyi,Shanxi,0,0,0
,154,Shanxi,Xia,68,Xinfa - Xiaoyi,Shanxi,0,0,0
,155,Shanxi,Xiangyuan,68,Xinfa - Xiaoyi,Shanxi,0,0,0
,156,Shanxi,Xiaoyi,68,Xinfa - Xiaoyi,Shanxi,16684.21402,0,0
,157,Shanxi,Xing,68,Xinfa - Xiaoyi,Shanxi,0,0,0
,158,Shanxi,Xiyang,68,Xinfa - Xiaoyi,Shanxi,560.994,0,0
,159,Shanxi,Yuanping,68,Xinfa - Xiaoyi,Shanxi,0,0,0
,160,Shanxi,Yangquan,68,Xinfa - Xiaoyi,Shanxi,2238.489348,0,0
,161,Shanxi,Yuanqu,68,Xinfa - Xiaoyi,Shanxi,0,0,0
,162,Shanxi,Zhongyang,68,Xinfa - Xiaoyi,Shanxi,1283.625,0,0
,163,Shanxi,Zuoquan,68,Xinfa - Xiaoyi,Shanxi,0,0,0
,164,Shanxi,0,68,Xinfa - Xiaoyi,Shanxi,0,0,0
,165,Sichuan,Guangyuan,68,Xinfa - Xiaoyi,Shanxi,0,0,0
,166,Sichuan,Lushan,68,Xinfa - Xiaoyi,Shanxi,0,0,0
,167,Sichuan,Miyi,68,Xinfa - Xiaoyi,Shanxi,0,0,0
,168,Sichuan,Tianquan,68,Xinfa - Xiaoyi,Shanxi,0,0,0
,169,Sichuan,0,68,Xinfa - Xiaoyi,Shanxi,0,0,0
,170,Xinjiang,0,68,Xinfa - Xiaoyi,Shanxi,0,0,0
,171,Yunnan,Annin,68,Xinfa - Xiaoyi,Shanxi,0,0,0
,172,Yunnan,Chengong,68,Xinfa - Xiaoyi,Shanxi,0,0,0
,173,Yunnan,Fumin,68,Xinfa - Xiaoyi,Shanxi,0,0,0
,174,Yunnan,Guangnan,68,Xinfa - Xiaoyi,Shanxi,0,0,0
,175,Yunnan,Gudu,68,Xinfa - Xiaoyi,Shanxi,0,0,0
,176,Yunnan,Heqing,68,Xinfa - Xiaoyi,Shanxi,0,0,0
,177,Yunnan,Hongta,68,Xinfa - Xiaoyi,Shanxi,0,0,0
,178,Yunnan,Jinnin,68,Xinfa - Xiaoyi,Shanxi,0,0,0
,179,Yunnan,Ludian,68,Xinfa - Xiaoyi,Shanxi,0,0,0
,180,Yunnan,Malipo,68,Xinfa - Xiaoyi,Shanxi,0,0,0
,181,Yunnan,Songming,68,Xinfa - Xiaoyi,Shanxi,0,0,0
,182,Yunnan,Wenshan,68,Xinfa - Xiaoyi,Shanxi,0,0,0
,183,Yunnan,Xichou,68,Xinfa - Xiaoyi,Shanxi,0,0,0
,184,Yunnan,Xishan,68,Xinfa - Xiaoyi,Shanxi,0,0,0
,185,Yunnan,Yanshan,68,Xinfa - Xiaoyi,Shanxi,0,0,0
88,186,0,0,0,0,0,0,0,0
89,26,Beijing,0,69.1,Xingan Chemical,Shanxi,0,0,0
,27,Chongqing,Fengdu,69.1,Xingan Chemical,Shanxi,0,0,0
,28,Chongqing,Nanchuan,69.1,Xingan Chemical,Shanxi,0,0,0
,29,Chongqing,Qinjiang,69.1,Xingan Chemical,Shanxi,0,0,0
,30,Chongqing,Wulong,69.1,Xingan Chemical,Shanxi,0,0,0
,31,Chongqing,0,69.1,Xingan Chemical,Shanxi,0,0,0
,32,Fujian,0,69.1,Xingan Chemical,Shanxi,0,0,0
,33,Guangdong,0,69.1,Xingan Chemical,Shanxi,0,0,0
,34,Guangxi,Binyang,69.1,Xingan Chemical,Shanxi,0,0,0
,35,Guangxi,Chongzuo,69.1,Xingan Chemical,Shanxi,0,0,0
,36,Guangxi,Debao,69.1,Xingan Chemical,Shanxi,0,0,0
,37,Guangxi,Donglan,69.1,Xingan Chemical,Shanxi,0,0,0
,38,Guangxi,Guigang,69.1,Xingan Chemical,Shanxi,0,0,0
,39,Guangxi,Heng,69.1,Xingan Chemical,Shanxi,0,0,0
,40,Guangxi,Jingxi,69.1,Xingan Chemical,Shanxi,0,0,0
,41,Guangxi,Laibin,69.1,Xingan Chemical,Shanxi,0,0,0
,42,Guangxi,Lingyun,69.1,Xingan Chemical,Shanxi,0,0,0
,43,Guangxi,Long'an,69.1,Xingan Chemical,Shanxi,0,0,0
,44,Guangxi,Longzhou,69.1,Xingan Chemical,Shanxi,0,0,0
,45,Guangxi,Mashan,69.1,Xingan Chemical,Shanxi,0,0,0
,46,Guangxi,Napo,69.1,Xingan Chemical,Shanxi,0,0,0
,47,Guangxi,Ningming,69.1,Xingan Chemical,Shanxi,0,0,0
,48,Guangxi,Pingguo,69.1,Xingan Chemical,Shanxi,0,0,0
,49,Guangxi,Pingxiang,69.1,Xingan Chemical,Shanxi,0,0,0
,50,Guangxi,Shanglin,69.1,Xingan Chemical,Shanxi,0,0,0
,51,Guangxi,Tiandong,69.1,Xingan Chemical,Shanxi,0,0,0
,52,Guangxi,Tianyang,69.1,Xingan Chemical,Shanxi,0,0,0
,53,Guangxi,Tian'e,69.1,Xingan Chemical,Shanxi,0,0,0
,54,Guangxi,Tianlin,69.1,Xingan Chemical,Shanxi,0,0,0
,55,Guangxi,Yizhou,69.1,Xingan Chemical,Shanxi,0,0,0
,56,Guangxi,Yongning,69.1,Xingan Chemical,Shanxi,0,0,0
,57,Guangxi,0,69.1,Xingan Chemical,Shanxi,0,0,0
,58,Guizhou,Daozhen,69.1,Xingan Chemical,Shanxi,0,0,0
,59,Guizhou,Fuquan,69.1,Xingan Chemical,Shanxi,0,0,0
,60,Guizhou,Guiyang,69.1,Xingan Chemical,Shanxi,0,0,0
,61,Guizhou,Huangping,69.1,Xingan Chemical,Shanxi,0,0,0
,62,Guizhou,Kaili,69.1,Xingan Chemical,Shanxi,0,0,0
,63,Guizhou,Kaiyang,69.1,Xingan Chemical,Shanxi,0,0,0
,64,Guizhou,Jinsha,69.1,Xingan Chemical,Shanxi,0,0,0
,65,Guizhou,Longli,69.1,Xingan Chemical,Shanxi,0,0,0
,66,Guizhou,Qingzhen,69.1,Xingan Chemical,Shanxi,0,0,0
,67,Guizhou,Tongzi,69.1,Xingan Chemical,Shanxi,0,0,0
,68,Guizhou,Weng'an,69.1,Xingan Chemical,Shanxi,0,0,0
,69,Guizhou,Wuchuan,69.1,Xingan Chemical,Shanxi,0,0,0
,70,Guizhou,Xifeng,69.1,Xingan Chemical,Shanxi,0,0,0
,71,Guizhou,Xiuwen,69.1,Xingan Chemical,Shanxi,0,0,0
,72,Guizhou,Zheng'an,69.1,Xingan Chemical,Shanxi,0,0,0
,73,Guizhou,Zhijin,69.1,Xingan Chemical,Shanxi,0,0,0
,74,Guizhou,Zunyi,69.1,Xingan Chemical,Shanxi,0,0,0
,75,Guizhou,0,69.1,Xingan Chemical,Shanxi,0,0,0
,76,Hainan,Wenchang,69.1,Xingan Chemical,Shanxi,0,0,0
,77,Hainan,0,69.1,Xingan Chemical,Shanxi,0,0,0
,78,Hebei,Fengfeng,69.1,Xingan Chemical,Shanxi,0,0,0
,79,Hebei,Jingxing,69.1,Xingan Chemical,Shanxi,0,0,0
,80,Hebei,Tangshan,69.1,Xingan Chemical,Shanxi,0,0,0
,81,Hebei,Wu'an,69.1,Xingan Chemical,Shanxi,0,0,0
,82,Hebei,0,69.1,Xingan Chemical,Shanxi,0,0,0
,83,Henan,Baofeng,69.1,Xingan Chemical,Shanxi,0,0,0
,84,Henan,Dengfeng,69.1,Xingan Chemical,Shanxi,0,0,0
,85,Henan,Gongyi,69.1,Xingan Chemical,Shanxi,0,0,0
,86,Henan,Hubin,69.1,Xingan Chemical,Shanxi,0,0,0
,87,Henan,Jiaxian,69.1,Xingan Chemical,Shanxi,0,0,0
,88,Henan,Jiyuan,69.1,Xingan Chemical,Shanxi,0,0,0
,89,Henan,Lushan,69.1,Xingan Chemical,Shanxi,0,0,0
,90,Henan,Mianchi,69.1,Xingan Chemical,Shanxi,0,0,0
,91,Henan,Pingdingshan,69.1,Xingan Chemical,Shanxi,0,0,0
,92,Henan,Qinyang,69.1,Xingan Chemical,Shanxi,0,0,0
,93,Henan,Ruyang,69.1,Xingan Chemical,Shanxi,0,0,0
,94,Henan,Ruzhou,69.1,Xingan Chemical,Shanxi,0,0,0
,95,Henan,Sanmenxia,69.1,Xingan Chemical,Shanxi,0,0,0
,96,Henan,Shaan,69.1,Xingan Chemical,Shanxi,0,0,0
,97,Henan,Xin'an,69.1,Xingan Chemical,Shanxi,0,0,0
,98,Henan,Xingyang,69.1,Xingan Chemical,Shanxi,0,0,0
,99,Henan,Xinmi,69.1,Xingan Chemical,Shanxi,0,0,0
,100,Henan,Yanshi,69.1,Xingan Chemical,Shanxi,0,0,0
,101,Henan,Yichuan,69.1,Xingan Chemical,Shanxi,0,0,0
,102,Henan,Yiyang,69.1,Xingan Chemical,Shanxi,0,0,0
,103,Henan,Yuzhou,69.1,Xingan Chemical,Shanxi,0,0,0
,104,Henan,0,69.1,Xingan Chemical,Shanxi,0,0,0
,105,Hubei,Yicheng,69.1,Xingan Chemical,Shanxi,0,0,0
,106,Hubei,0,69.1,Xingan Chemical,Shanxi,0,0,0
,107,Hunan,Chenxi,69.1,Xingan Chemical,Shanxi,0,0,0
,108,Hunan,0,69.1,Xingan Chemical,Shanxi,0,0,0
,109,Inner Mongolia,Qingshuihe,69.1,Xingan Chemical,Shanxi,0,0,0
,110,Inner Mongolia,0,69.1,Xingan Chemical,Shanxi,0,0,0
,111,Jiangxi,0,69.1,Xingan Chemical,Shanxi,0,0,0
,112,Liaoning,0,69.1,Xingan Chemical,Shanxi,0,0,0
,113,Shandong,Tai'an,69.1,Xingan Chemical,Shanxi,0,0,0
,114,Shandong,Zhangqiu,69.1,Xingan Chemical,Shanxi,0,0,0
,115,Shandong,Zouwu,69.1,Xingan Chemical,Shanxi,0,0,0
,116,Shandong,Zibo,69.1,Xingan Chemical,Shanxi,0,0,0
,117,Shandong,0,69.1,Xingan Chemical,Shanxi,0,0,0
,118,Shaanxi,Chencheng,69.1,Xingan Chemical,Shanxi,0,0,0
,119,Shaanxi,Pucheng,69.1,Xingan Chemical,Shanxi,0,0,0
,120,Shaanxi,Fugu,69.1,Xingan Chemical,Shanxi,0,0,0
,121,Shaanxi,Hancheng,69.1,Xingan Chemical,Shanxi,0,0,0
,122,Shaanxi,Tongchuan,69.1,Xingan Chemical,Shanxi,0,0,0
,123,Shaanxi,Xixiang,69.1,Xingan Chemical,Shanxi,0,0,0
,124,Shaanxi,Zhenba,69.1,Xingan Chemical,Shanxi,0,0,0
,125,Shaanxi,0,69.1,Xingan Chemical,Shanxi,0,0,0
,126,Shanxi,Baode,69.1,Xingan Chemical,Shanxi,0,0,0
,127,Shanxi,Fangshan,69.1,Xingan Chemical,Shanxi,0,0,0
,128,Shanxi,Fenxi,69.1,Xingan Chemical,Shanxi,0,0,0
,129,Shanxi,Fenyang,69.1,Xingan Chemical,Shanxi,3012.529395,0,0
,130,Shanxi,Gujiao,69.1,Xingan Chemical,Shanxi,0,0,0
,131,Shanxi,Gu,69.1,Xingan Chemical,Shanxi,0,0,0
,132,Shanxi,Hequ,69.1,Xingan Chemical,Shanxi,0,0,0
,133,Shanxi,Heshun,69.1,Xingan Chemical,Shanxi,112.9035495,0,0
,134,Shanxi,Huairen,69.1,Xingan Chemical,Shanxi,0,0,0
,135,Shanxi,Huozhou,69.1,Xingan Chemical,Shanxi,0,0,0
,136,Shanxi,Jiaokou,69.1,Xingan Chemical,Shanxi,0,0,0
,137,Shanxi,Jiexiu,69.1,Xingan Chemical,Shanxi,1400.159525,0,0
,138,Shanxi,Jingle,69.1,Xingan Chemical,Shanxi,0,0,0
,139,Shanxi,Jincheng,69.1,Xingan Chemical,Shanxi,0,0,0
,140,Shanxi,Lin,69.1,Xingan Chemical,Shanxi,6251.817743,0,0
,141,Shanxi,Lingshi,69.1,Xingan Chemical,Shanxi,0,0,0
,142,Shanxi,Liulin,69.1,Xingan Chemical,Shanxi,0,0,0
,143,Shanxi,Lvliang,69.1,Xingan Chemical,Shanxi,0,0,0
,144,Shanxi,Loufan,69.1,Xingan Chemical,Shanxi,9886.083356,0,0
,145,Shanxi,Yingze,69.1,Xingan Chemical,Shanxi,0,0,0
,146,Shanxi,Yu,69.1,Xingan Chemical,Shanxi,435.7295718,0,0
,147,Shanxi,Ningwu,69.1,Xingan Chemical,Shanxi,1954.212325,0,0
,148,Shanxi,Pinglu,69.1,Xingan Chemical,Shanxi,5754.643721,0,0
,149,Shanxi,Qinyuan,69.1,Xingan Chemical,Shanxi,0,0,0
,150,Shanxi,Shenchi,69.1,Xingan Chemical,Shanxi,0,0,0
,151,Shanxi,Shuozhou,69.1,Xingan Chemical,Shanxi,0,0,0
,152,Shanxi,Wutai,69.1,Xingan Chemical,Shanxi,3999.751302,0,0
,153,Shanxi,Wuxiang,69.1,Xingan Chemical,Shanxi,0,0,0
,154,Shanxi,Xia,69.1,Xingan Chemical,Shanxi,0,0,0
,155,Shanxi,Xiangyuan,69.1,Xingan Chemical,Shanxi,0,0,0
,156,Shanxi,Xiaoyi,69.1,Xingan Chemical,Shanxi,16555.39586,0,0
,157,Shanxi,Xing,69.1,Xingan Chemical,Shanxi,0,0,0
,158,Shanxi,Xiyang,69.1,Xingan Chemical,Shanxi,556.6625874,0,0
,159,Shanxi,Yuanping,69.1,Xingan Chemical,Shanxi,0,0,0
,160,Shanxi,Yangquan,69.1,Xingan Chemical,Shanxi,2221.20606,0,0
,161,Shanxi,Yuanqu,69.1,Xingan Chemical,Shanxi,0,0,0
,162,Shanxi,Zhongyang,69.1,Xingan Chemical,Shanxi,2547.428364,0,0
,163,Shanxi,Zuoquan,69.1,Xingan Chemical,Shanxi,0,0,0
,164,Shanxi,0,69.1,Xingan Chemical,Shanxi,0,0,0
,165,Sichuan,Guangyuan,69.1,Xingan Chemical,Shanxi,0,0,0
,166,Sichuan,Lushan,69.1,Xingan Chemical,Shanxi,0,0,0
,167,Sichuan,Miyi,69.1,Xingan Chemical,Shanxi,0,0,0
,168,Sichuan,Tianquan,69.1,Xingan Chemical,Shanxi,0,0,0
,169,Sichuan,0,69.1,Xingan Chemical,Shanxi,0,0,0
,170,Xinjiang,0,69.1,Xingan Chemical,Shanxi,0,0,0
,171,Yunnan,Annin,69.1,Xingan Chemical,Shanxi,0,0,0
,172,Yunnan,Chengong,69.1,Xingan Chemical,Shanxi,0,0,0
,173,Yunnan,Fumin,69.1,Xingan Chemical,Shanxi,0,0,0
,174,Yunnan,Guangnan,69.1,Xingan Chemical,Shanxi,0,0,0
,175,Yunnan,Gudu,69.1,Xingan Chemical,Shanxi,0,0,0
,176,Yunnan,Heqing,69.1,Xingan Chemical,Shanxi,0,0,0
,177,Yunnan,Hongta,69.1,Xingan Chemical,Shanxi,0,0,0
,178,Yunnan,Jinnin,69.1,Xingan Chemical,Shanxi,0,0,0
,179,Yunnan,Ludian,69.1,Xingan Chemical,Shanxi,0,0,0
,180,Yunnan,Malipo,69.1,Xingan Chemical,Shanxi,0,0,0
,181,Yunnan,Songming,69.1,Xingan Chemical,Shanxi,0,0,0
,182,Yunnan,Wenshan,69.1,Xingan Chemical,Shanxi,0,0,0
,183,Yunnan,Xichou,69.1,Xingan Chemical,Shanxi,0,0,0
,184,Yunnan,Xishan,69.1,Xingan Chemical,Shanxi,0,0,0
,185,Yunnan,Yanshan,69.1,Xingan Chemical,Shanxi,0,0,0
89,186,0,0,0,0,0,0,0,0
90,26,Beijing,0,69.2,Xingan Chemical import,Shanxi,0,0,0
,27,Chongqing,Fengdu,69.2,Xingan Chemical import,Shanxi,0,0,0
,28,Chongqing,Nanchuan,69.2,Xingan Chemical import,Shanxi,0,0,0
,29,Chongqing,Qinjiang,69.2,Xingan Chemical import,Shanxi,0,0,0
,30,Chongqing,Wulong,69.2,Xingan Chemical import,Shanxi,0,0,0
,31,Chongqing,0,69.2,Xingan Chemical import,Shanxi,0,0,0
,32,Fujian,0,69.2,Xingan Chemical import,Shanxi,0,0,0
,33,Guangdong,0,69.2,Xingan Chemical import,Shanxi,0,0,0
,34,Guangxi,Binyang,69.2,Xingan Chemical import,Shanxi,0,0,0
,35,Guangxi,Chongzuo,69.2,Xingan Chemical import,Shanxi,0,0,0
,36,Guangxi,Debao,69.2,Xingan Chemical import,Shanxi,0,0,0
,37,Guangxi,Donglan,69.2,Xingan Chemical import,Shanxi,0,0,0
,38,Guangxi,Guigang,69.2,Xingan Chemical import,Shanxi,0,0,0
,39,Guangxi,Heng,69.2,Xingan Chemical import,Shanxi,0,0,0
,40,Guangxi,Jingxi,69.2,Xingan Chemical import,Shanxi,0,0,0
,41,Guangxi,Laibin,69.2,Xingan Chemical import,Shanxi,0,0,0
,42,Guangxi,Lingyun,69.2,Xingan Chemical import,Shanxi,0,0,0
,43,Guangxi,Long'an,69.2,Xingan Chemical import,Shanxi,0,0,0
,44,Guangxi,Longzhou,69.2,Xingan Chemical import,Shanxi,0,0,0
,45,Guangxi,Mashan,69.2,Xingan Chemical import,Shanxi,0,0,0
,46,Guangxi,Napo,69.2,Xingan Chemical import,Shanxi,0,0,0
,47,Guangxi,Ningming,69.2,Xingan Chemical import,Shanxi,0,0,0
,48,Guangxi,Pingguo,69.2,Xingan Chemical import,Shanxi,0,0,0
,49,Guangxi,Pingxiang,69.2,Xingan Chemical import,Shanxi,0,0,0
,50,Guangxi,Shanglin,69.2,Xingan Chemical import,Shanxi,0,0,0
,51,Guangxi,Tiandong,69.2,Xingan Chemical import,Shanxi,0,0,0
,52,Guangxi,Tianyang,69.2,Xingan Chemical import,Shanxi,0,0,0
,53,Guangxi,Tian'e,69.2,Xingan Chemical import,Shanxi,0,0,0
,54,Guangxi,Tianlin,69.2,Xingan Chemical import,Shanxi,0,0,0
,55,Guangxi,Yizhou,69.2,Xingan Chemical import,Shanxi,0,0,0
,56,Guangxi,Yongning,69.2,Xingan Chemical import,Shanxi,0,0,0
,57,Guangxi,0,69.2,Xingan Chemical import,Shanxi,0,0,0
,58,Guizhou,Daozhen,69.2,Xingan Chemical import,Shanxi,0,0,0
,59,Guizhou,Fuquan,69.2,Xingan Chemical import,Shanxi,0,0,0
,60,Guizhou,Guiyang,69.2,Xingan Chemical import,Shanxi,0,0,0
,61,Guizhou,Huangping,69.2,Xingan Chemical import,Shanxi,0,0,0
,62,Guizhou,Kaili,69.2,Xingan Chemical import,Shanxi,0,0,0
,63,Guizhou,Kaiyang,69.2,Xingan Chemical import,Shanxi,0,0,0
,64,Guizhou,Jinsha,69.2,Xingan Chemical import,Shanxi,0,0,0
,65,Guizhou,Longli,69.2,Xingan Chemical import,Shanxi,0,0,0
,66,Guizhou,Qingzhen,69.2,Xingan Chemical import,Shanxi,0,0,0
,67,Guizhou,Tongzi,69.2,Xingan Chemical import,Shanxi,0,0,0
,68,Guizhou,Weng'an,69.2,Xingan Chemical import,Shanxi,0,0,0
,69,Guizhou,Wuchuan,69.2,Xingan Chemical import,Shanxi,0,0,0
,70,Guizhou,Xifeng,69.2,Xingan Chemical import,Shanxi,0,0,0
,71,Guizhou,Xiuwen,69.2,Xingan Chemical import,Shanxi,0,0,0
,72,Guizhou,Zheng'an,69.2,Xingan Chemical import,Shanxi,0,0,0
,73,Guizhou,Zhijin,69.2,Xingan Chemical import,Shanxi,0,0,0
,74,Guizhou,Zunyi,69.2,Xingan Chemical import,Shanxi,0,0,0
,75,Guizhou,0,69.2,Xingan Chemical import,Shanxi,0,0,0
,76,Hainan,Wenchang,69.2,Xingan Chemical import,Shanxi,0,0,0
,77,Hainan,0,69.2,Xingan Chemical import,Shanxi,0,0,0
,78,Hebei,Fengfeng,69.2,Xingan Chemical import,Shanxi,0,0,0
,79,Hebei,Jingxing,69.2,Xingan Chemical import,Shanxi,0,0,0
,80,Hebei,Tangshan,69.2,Xingan Chemical import,Shanxi,0,0,0
,81,Hebei,Wu'an,69.2,Xingan Chemical import,Shanxi,0,0,0
,82,Hebei,0,69.2,Xingan Chemical import,Shanxi,0,0,0
,83,Henan,Baofeng,69.2,Xingan Chemical import,Shanxi,0,0,0
,84,Henan,Dengfeng,69.2,Xingan Chemical import,Shanxi,0,0,0
,85,Henan,Gongyi,69.2,Xingan Chemical import,Shanxi,0,0,0
,86,Henan,Hubin,69.2,Xingan Chemical import,Shanxi,0,0,0
,87,Henan,Jiaxian,69.2,Xingan Chemical import,Shanxi,0,0,0
,88,Henan,Jiyuan,69.2,Xingan Chemical import,Shanxi,0,0,0
,89,Henan,Lushan,69.2,Xingan Chemical import,Shanxi,0,0,0
,90,Henan,Mianchi,69.2,Xingan Chemical import,Shanxi,0,0,0
,91,Henan,Pingdingshan,69.2,Xingan Chemical import,Shanxi,0,0,0
,92,Henan,Qinyang,69.2,Xingan Chemical import,Shanxi,0,0,0
,93,Henan,Ruyang,69.2,Xingan Chemical import,Shanxi,0,0,0
,94,Henan,Ruzhou,69.2,Xingan Chemical import,Shanxi,0,0,0
,95,Henan,Sanmenxia,69.2,Xingan Chemical import,Shanxi,0,0,0
,96,Henan,Shaan,69.2,Xingan Chemical import,Shanxi,0,0,0
,97,Henan,Xin'an,69.2,Xingan Chemical import,Shanxi,0,0,0
,98,Henan,Xingyang,69.2,Xingan Chemical import,Shanxi,0,0,0
,99,Henan,Xinmi,69.2,Xingan Chemical import,Shanxi,0,0,0
,100,Henan,Yanshi,69.2,Xingan Chemical import,Shanxi,0,0,0
,101,Henan,Yichuan,69.2,Xingan Chemical import,Shanxi,0,0,0
,102,Henan,Yiyang,69.2,Xingan Chemical import,Shanxi,0,0,0
,103,Henan,Yuzhou,69.2,Xingan Chemical import,Shanxi,0,0,0
,104,Henan,0,69.2,Xingan Chemical import,Shanxi,0,0,0
,105,Hubei,Yicheng,69.2,Xingan Chemical import,Shanxi,0,0,0
,106,Hubei,0,69.2,Xingan Chemical import,Shanxi,0,0,0
,107,Hunan,Chenxi,69.2,Xingan Chemical import,Shanxi,0,0,0
,108,Hunan,0,69.2,Xingan Chemical import,Shanxi,0,0,0
,109,Inner Mongolia,Qingshuihe,69.2,Xingan Chemical import,Shanxi,0,0,0
,110,Inner Mongolia,0,69.2,Xingan Chemical import,Shanxi,0,0,0
,111,Jiangxi,0,69.2,Xingan Chemical import,Shanxi,0,0,0
,112,Liaoning,0,69.2,Xingan Chemical import,Shanxi,0,0,0
,113,Shandong,Tai'an,69.2,Xingan Chemical import,Shanxi,0,0,0
,114,Shandong,Zhangqiu,69.2,Xingan Chemical import,Shanxi,0,0,0
,115,Shandong,Zouwu,69.2,Xingan Chemical import,Shanxi,0,0,0
,116,Shandong,Zibo,69.2,Xingan Chemical import,Shanxi,0,0,0
,117,Shandong,0,69.2,Xingan Chemical import,Shanxi,0,0,0
,118,Shaanxi,Chencheng,69.2,Xingan Chemical import,Shanxi,0,0,0
,119,Shaanxi,Pucheng,69.2,Xingan Chemical import,Shanxi,0,0,0
,120,Shaanxi,Fugu,69.2,Xingan Chemical import,Shanxi,0,0,0
,121,Shaanxi,Hancheng,69.2,Xingan Chemical import,Shanxi,0,0,0
,122,Shaanxi,Tongchuan,69.2,Xingan Chemical import,Shanxi,0,0,0
,123,Shaanxi,Xixiang,69.2,Xingan Chemical import,Shanxi,0,0,0
,124,Shaanxi,Zhenba,69.2,Xingan Chemical import,Shanxi,0,0,0
,125,Shaanxi,0,69.2,Xingan Chemical import,Shanxi,0,0,0
,126,Shanxi,Baode,69.2,Xingan Chemical import,Shanxi,0,0,0
,127,Shanxi,Fangshan,69.2,Xingan Chemical import,Shanxi,0,0,0
,128,Shanxi,Fenxi,69.2,Xingan Chemical import,Shanxi,0,0,0
,129,Shanxi,Fenyang,69.2,Xingan Chemical import,Shanxi,0,0,0
,130,Shanxi,Gujiao,69.2,Xingan Chemical import,Shanxi,0,0,0
,131,Shanxi,Gu,69.2,Xingan Chemical import,Shanxi,0,0,0
,132,Shanxi,Hequ,69.2,Xingan Chemical import,Shanxi,0,0,0
,133,Shanxi,Heshun,69.2,Xingan Chemical import,Shanxi,0,0,0
,134,Shanxi,Huairen,69.2,Xingan Chemical import,Shanxi,0,0,0
,135,Shanxi,Huozhou,69.2,Xingan Chemical import,Shanxi,0,0,0
,136,Shanxi,Jiaokou,69.2,Xingan Chemical import,Shanxi,0,0,0
,137,Shanxi,Jiexiu,69.2,Xingan Chemical import,Shanxi,0,0,0
,138,Shanxi,Jingle,69.2,Xingan Chemical import,Shanxi,0,0,0
,139,Shanxi,Jincheng,69.2,Xingan Chemical import,Shanxi,0,0,0
,140,Shanxi,Lin,69.2,Xingan Chemical import,Shanxi,0,0,0
,141,Shanxi,Lingshi,69.2,Xingan Chemical import,Shanxi,0,0,0
,142,Shanxi,Liulin,69.2,Xingan Chemical import,Shanxi,0,0,0
,143,Shanxi,Lvliang,69.2,Xingan Chemical import,Shanxi,0,0,0
,144,Shanxi,Loufan,69.2,Xingan Chemical import,Shanxi,0,0,0
,145,Shanxi,Yingze,69.2,Xingan Chemical import,Shanxi,0,0,0
,146,Shanxi,Yu,69.2,Xingan Chemical import,Shanxi,0,0,0
,147,Shanxi,Ningwu,69.2,Xingan Chemical import,Shanxi,0,0,0
,148,Shanxi,Pinglu,69.2,Xingan Chemical import,Shanxi,0,0,0
,149,Shanxi,Qinyuan,69.2,Xingan Chemical import,Shanxi,0,0,0
,150,Shanxi,Shenchi,69.2,Xingan Chemical import,Shanxi,0,0,0
,151,Shanxi,Shuozhou,69.2,Xingan Chemical import,Shanxi,0,0,0
,152,Shanxi,Wutai,69.2,Xingan Chemical import,Shanxi,0,0,0
,153,Shanxi,Wuxiang,69.2,Xingan Chemical import,Shanxi,0,0,0
,154,Shanxi,Xia,69.2,Xingan Chemical import,Shanxi,0,0,0
,155,Shanxi,Xiangyuan,69.2,Xingan Chemical import,Shanxi,0,0,0
,156,Shanxi,Xiaoyi,69.2,Xingan Chemical import,Shanxi,0,0,0
,157,Shanxi,Xing,69.2,Xingan Chemical import,Shanxi,0,0,0
,158,Shanxi,Xiyang,69.2,Xingan Chemical import,Shanxi,0,0,0
,159,Shanxi,Yuanping,69.2,Xingan Chemical import,Shanxi,0,0,0
,160,Shanxi,Yangquan,69.2,Xingan Chemical import,Shanxi,0,0,0
,161,Shanxi,Yuanqu,69.2,Xingan Chemical import,Shanxi,0,0,0
,162,Shanxi,Zhongyang,69.2,Xingan Chemical import,Shanxi,0,0,0
,163,Shanxi,Zuoquan,69.2,Xingan Chemical import,Shanxi,0,0,0
,164,Shanxi,0,69.2,Xingan Chemical import,Shanxi,0,0,0
,165,Sichuan,Guangyuan,69.2,Xingan Chemical import,Shanxi,0,0,0
,166,Sichuan,Lushan,69.2,Xingan Chemical import,Shanxi,0,0,0
,167,Sichuan,Miyi,69.2,Xingan Chemical import,Shanxi,0,0,0
,168,Sichuan,Tianquan,69.2,Xingan Chemical import,Shanxi,0,0,0
,169,Sichuan,0,69.2,Xingan Chemical import,Shanxi,0,0,0
