regioncustomerkey,lookupkey,monthly average cfr price,import tonnage
Gove-Traders,12 2018Gove-Traders,44.16749750747757,87346.0
W-Kalimantan-Chalco,12 2018W-Kalimantan-Chalco,48.92676972997747,488927.0
MRN-Chalco,12 2018MRN-Chalco,63.108532646852794,160756.0
SMB-Weiqiao,12 2018SMB-Weiqiao,60.80501077105508,3159510.0
SMB-Weiqiao,12 2018SMB-Weiqiao,60.80501077105508,3159510.0
Gujarat-Bosai,12 2018Gujarat-Bosai,44.865403788634104,43269.0
W-Kalimantan-Traders,12 2018W-Kalimantan-Traders,48.410080995697804,204152.0
W-Kalimantan-Xinfa,12 2018W-Kalimantan-Xinfa,52.67746004488642,97294.0
Gove-Chalco,12 2018Gove-Chalco,45.02951211091644,270375.0
SMB-Weiqiao,12 2018SMB-Weiqiao,60.80501077105508,3159510.0
Gove-Nanshan,12 2018Gove-Nanshan,47.15852442671984,88190.0
Weipa-LMB-Weiqiao,12 2018Weipa-LMB-Weiqiao,42.705976983168235,244579.0
Weipa-LMB-Weiqiao,12 2018Weipa-LMB-Weiqiao,42.705976983168235,244579.0
W-Kalimantan-Chalco,12 2018W-Kalimantan-Chalco,48.92676972997747,488927.0
W-Kalimantan-Traders,12 2018W-Kalimantan-Traders,48.410080995697804,204152.0
Johor-Chalco,12 2018Johor-Chalco,40.07976071784647,47632.0
Rennell Island-Bosai,12 2018Rennell Island-Bosai,48.35493519441675,11432.0
Rennell Island-Nanshan,12 2018Rennell Island-Nanshan,47.357926221335994,53588.0
Weipa-Weiqiao,12 2018Weipa-Weiqiao,43.18835814681824,492975.0
MRN-Chalco,12 2018MRN-Chalco,63.108532646852794,160756.0
Bel Air-SPIC,12 2018Bel Air-SPIC,52.841475573280164,153632.0
SMB-Weiqiao,12 2018SMB-Weiqiao,60.80501077105508,3159510.0
W-Kalimantan-Xinfa,12 2018W-Kalimantan-Xinfa,52.67746004488642,97294.0
Weipa-Weiqiao,12 2018Weipa-Weiqiao,43.18835814681824,492975.0
SMB-SPIC,12 2018SMB-SPIC,59.82053838484547,154634.0
SMB-Weiqiao,12 2018SMB-Weiqiao,60.80501077105508,3159510.0
SMB-Weiqiao,12 2018SMB-Weiqiao,60.80501077105508,3159510.0
Gove-Weiqiao,12 2018Gove-Weiqiao,43.50498846681631,164908.0
Kwinana-Xinfa,12 2018Kwinana-Xinfa,47.79895720795503,129180.0
Weipa-LMB-Weiqiao,12 2018Weipa-LMB-Weiqiao,42.705976983168235,244579.0
SMB-Weiqiao,12 2018SMB-Weiqiao,60.80501077105508,3159510.0
Johor-Xinfa,12 2018Johor-Xinfa,49.65104685942174,68062.0
Weipa-Xinfa,1 2019Weipa-Xinfa,55.03914795391414,187040.0
Weipa-Xinfa,1 2019Weipa-Xinfa,55.03914795391414,187040.0
Weipa-Xinfa,1 2019Weipa-Xinfa,55.03914795391414,187040.0
Weipa-LMB-Xinfa,1 2019Weipa-LMB-Xinfa,62.213359920239284,65181.0
Awaso-Bosai,1 2019Awaso-Bosai,63.8085742771685,107205.0
SMB-Weiqiao,1 2019SMB-Weiqiao,58.85412527352821,3880597.0
SMB-Weiqiao,1 2019SMB-Weiqiao,58.85412527352821,3880597.0
SMB-Weiqiao,1 2019SMB-Weiqiao,58.85412527352821,3880597.0
Bauxite Hills-Xinfa,1 2019Bauxite Hills-Xinfa,47.54945372896825,163385.0
W-Kalimantan-Traders,1 2019W-Kalimantan-Traders,47.755446992283986,91943.0
W-Kalimantan-Xinfa,1 2019W-Kalimantan-Xinfa,53.50976408830375,251789.0
W-Kalimantan-Xinfa,1 2019W-Kalimantan-Xinfa,53.50976408830375,251789.0
W-Kalimantan-Xinfa,1 2019W-Kalimantan-Xinfa,53.50976408830375,251789.0
Rennell Island-Traders,1 2019Rennell Island-Traders,48.354935194416754,52553.0
Bauxite Hills-Xinfa,1 2019Bauxite Hills-Xinfa,47.54945372896825,163385.0
Bauxite Hills-Xinfa,1 2019Bauxite Hills-Xinfa,47.54945372896825,163385.0
Weipa-LMB-Nanshan,1 2019Weipa-LMB-Nanshan,44.36689930209373,128527.0
SMB-Weiqiao,1 2019SMB-Weiqiao,58.85412527352821,3880597.0
Rennell Island-Bosai,1 2019Rennell Island-Bosai,48.354935194416754,37318.0
Weipa-Weiqiao,1 2019Weipa-Weiqiao,40.70370880505786,259168.0
W-Kalimantan-Chalco,1 2019W-Kalimantan-Chalco,48.28577990894504,393410.0
Kwinana-Xinfa,1 2019Kwinana-Xinfa,45.399960588755896,128198.0
Awaso-Bosai,1 2019Awaso-Bosai,63.8085742771685,107205.0
SMB-Weiqiao,1 2019SMB-Weiqiao,58.85412527352821,3880597.0
SMB-Weiqiao,1 2019SMB-Weiqiao,58.85412527352821,3880597.0
Cam Pha-Xinfa,1 2019Cam Pha-Xinfa,49.351944167497514,40573.0
SMB-Weiqiao,1 2019SMB-Weiqiao,58.85412527352821,3880597.0
W-Kalimantan-Chalco,1 2019W-Kalimantan-Chalco,48.28577990894504,393410.0
Gove-Traders,1 2019Gove-Traders,42.024012982492714,162312.0
Gove-Chalco,1 2019Gove-Chalco,44.65105873476647,354715.0
Weipa-LMB-Weiqiao,1 2019Weipa-LMB-Weiqiao,42.30747447943668,203027.0
Weipa-LMB-Weiqiao,1 2019Weipa-LMB-Weiqiao,42.30747447943668,203027.0
SMB-Weiqiao,1 2019SMB-Weiqiao,58.85412527352821,3880597.0
W-Kalimantan-Traders,1 2019W-Kalimantan-Traders,47.755446992283986,91943.0
SMB-Weiqiao,1 2019SMB-Weiqiao,58.85412527352821,3880597.0
Kwinana-Xinfa,1 2019Kwinana-Xinfa,45.399960588755896,128198.0
SMB-Weiqiao,1 2019SMB-Weiqiao,58.85412527352821,3880597.0
Gove-Chalco,1 2019Gove-Chalco,44.65105873476647,354715.0
Gove-Weiqiao,1 2019Gove-Weiqiao,42.871385842472584,159598.0
SMB-Weiqiao,1 2019SMB-Weiqiao,58.85412527352821,3880597.0
W-Kalimantan-Xinfa,1 2019W-Kalimantan-Xinfa,53.50976408830375,251789.0
Turkey-Xinfa,1 2019Turkey-Xinfa,73.97806580259224,52129.0
Weipa-Nanshan,1 2019Weipa-Nanshan,49.76328978678898,128835.0
Weipa-LMB-Nanshan,1 2019Weipa-LMB-Nanshan,44.36689930209373,128527.0
Juruti-Xinfa,1 2019Juruti-Xinfa,65.30408773678964,143111.0
SMB-Weiqiao,1 2019SMB-Weiqiao,58.85412527352821,3880597.0
SMB-Weiqiao,1 2019SMB-Weiqiao,58.85412527352821,3880597.0
W-Kalimantan-Xinfa,1 2019W-Kalimantan-Xinfa,53.50976408830375,251789.0
W-Kalimantan-Chalco,1 2019W-Kalimantan-Chalco,48.28577990894504,393410.0
Kwinana-Xinfa,1 2019Kwinana-Xinfa,45.399960588755896,128198.0
W-Kalimantan-Weiqiao,1 2019W-Kalimantan-Weiqiao,47.85643070787638,46835.0
Weipa-Weiqiao,1 2019Weipa-Weiqiao,40.70370880505786,259168.0
SMB-Weiqiao,1 2019SMB-Weiqiao,58.85412527352821,3880597.0
SMB-Weiqiao,1 2019SMB-Weiqiao,58.85412527352821,3880597.0
Rennell Island-Nanshan,1 2019Rennell Island-Nanshan,47.357926221335994,59850.0
Gove-Chalco,1 2019Gove-Chalco,44.65105873476647,354715.0
Weipa-LMB-Weiqiao,1 2019Weipa-LMB-Weiqiao,42.30747447943668,203027.0
Gove-Weiqiao,1 2019Gove-Weiqiao,42.871385842472584,159598.0
Bel Air-SPIC,1 2019Bel Air-SPIC,52.841475573280164,158195.0
W-Kalimantan-Lubei,1 2019W-Kalimantan-Lubei,46.66141710455085,90127.0
MRN-Chalco,1 2019MRN-Chalco,66.94423449081285,194585.0
Awaso-Bosai,1 2019Awaso-Bosai,63.8085742771685,107205.0
SMB-Weiqiao,1 2019SMB-Weiqiao,58.85412527352821,3880597.0
CBG-SPIC,1 2019CBG-SPIC,74.0777666999003,61578.0
SMB-Weiqiao,1 2019SMB-Weiqiao,58.85412527352821,3880597.0
W-Kalimantan-Chalco,1 2019W-Kalimantan-Chalco,48.28577990894504,393410.0
Weipa-Weiqiao,1 2019Weipa-Weiqiao,40.70370880505786,259168.0
Weipa-Bosai,1 2019Weipa-Bosai,43.76869391824527,64604.0
Gove-Traders,1 2019Gove-Traders,42.024012982492714,162312.0
Weipa-Traders,1 2019Weipa-Traders,45.36390827517448,65269.0
SMB-Weiqiao,1 2019SMB-Weiqiao,58.85412527352821,3880597.0
SMB-Weiqiao,1 2019SMB-Weiqiao,58.85412527352821,3880597.0
W-Kalimantan-Chalco,1 2019W-Kalimantan-Chalco,48.28577990894504,393410.0
W-Kalimantan-Lubei,1 2019W-Kalimantan-Lubei,46.66141710455085,90127.0
Weipa-Bosai,1 2019Weipa-Bosai,43.76869391824527,64604.0
Bel Air-Chalco,1 2019Bel Air-Chalco,53.14057826520438,161088.0
Weipa-Weiqiao,1 2019Weipa-Weiqiao,40.70370880505786,259168.0
MRN-Chalco,1 2019MRN-Chalco,66.94423449081285,194585.0
Awaso-Bosai,1 2019Awaso-Bosai,63.8085742771685,107205.0
SMB-Weiqiao,1 2019SMB-Weiqiao,58.85412527352821,3880597.0
SMB-Weiqiao,1 2019SMB-Weiqiao,58.85412527352821,3880597.0
SMB-Weiqiao,1 2019SMB-Weiqiao,58.85412527352821,3880597.0
W-Kalimantan-Chalco,1 2019W-Kalimantan-Chalco,48.28577990894504,393410.0
Weipa-Nanshan,1 2019Weipa-Nanshan,49.76328978678898,128835.0
Gove-Chalco,1 2019Gove-Chalco,44.65105873476647,354715.0
SMB-Weiqiao,1 2019SMB-Weiqiao,58.85412527352821,3880597.0
Kwinana-Xinfa,2 2019Kwinana-Xinfa,44.49915472560139,128803.0
Weipa-Xinfa,2 2019Weipa-Xinfa,50.63487686945264,795181.0
Weipa-Xinfa,2 2019Weipa-Xinfa,50.63487686945264,795181.0
Weipa-Xinfa,2 2019Weipa-Xinfa,50.63487686945264,795181.0
MRN-Chalco,2 2019MRN-Chalco,65.01347119813992,218572.0
SMB-Weiqiao,2 2019SMB-Weiqiao,57.79842207313033,3908428.0
Bauxite Hills-Xinfa,2 2019Bauxite Hills-Xinfa,56.61926004994758,162293.0
Bauxite Hills-Xinfa,2 2019Bauxite Hills-Xinfa,56.61926004994758,162293.0
Bauxite Hills-Xinfa,2 2019Bauxite Hills-Xinfa,56.61926004994758,162293.0
Weipa-Xinfa,2 2019Weipa-Xinfa,50.63487686945264,795181.0
Weipa-Xinfa,2 2019Weipa-Xinfa,50.63487686945264,795181.0
Weipa-Xinfa,2 2019Weipa-Xinfa,50.63487686945264,795181.0
Weipa-Xinfa,2 2019Weipa-Xinfa,50.63487686945264,795181.0
Weipa-Xinfa,2 2019Weipa-Xinfa,50.63487686945264,795181.0
Bel Air-Traders,2 2019Bel Air-Traders,51.46916043071024,277462.0
SMB-Weiqiao,2 2019SMB-Weiqiao,57.79842207313033,3908428.0
SMB-Weiqiao,2 2019SMB-Weiqiao,57.79842207313033,3908428.0
W-Kalimantan-Xinfa,2 2019W-Kalimantan-Xinfa,52.14903272288356,274717.0
W-Kalimantan-Xinfa,2 2019W-Kalimantan-Xinfa,52.14903272288356,274717.0
W-Kalimantan-Chalco,2 2019W-Kalimantan-Chalco,47.74101981122831,605491.0
W-Kalimantan-Xinfa,2 2019W-Kalimantan-Xinfa,52.14903272288356,274717.0
W-Kalimantan-Xinfa,2 2019W-Kalimantan-Xinfa,52.14903272288356,274717.0
W-Kalimantan-Xinfa,2 2019W-Kalimantan-Xinfa,52.14903272288356,274717.0
W-Kalimantan-Xinfa,2 2019W-Kalimantan-Xinfa,52.14903272288356,274717.0
Weipa-Weiqiao,2 2019Weipa-Weiqiao,40.865886003841695,698182.0
Weipa-Weiqiao,2 2019Weipa-Weiqiao,40.865886003841695,698182.0
SMB-Weiqiao,2 2019SMB-Weiqiao,57.79842207313033,3908428.0
SMB-Weiqiao,2 2019SMB-Weiqiao,57.79842207313033,3908428.0
Gove-Nanshan,2 2019Gove-Nanshan,45.97211832938406,151365.0
Weipa-Nanshan,2 2019Weipa-Nanshan,42.681868351030396,108433.0
Weipa-Weiqiao,2 2019Weipa-Weiqiao,40.865886003841695,698182.0
SMB-Weiqiao,2 2019SMB-Weiqiao,57.79842207313033,3908428.0
W-Kalimantan-Weiqiao,2 2019W-Kalimantan-Weiqiao,49.562907416793585,226058.0
CBG-SPIC,2 2019CBG-SPIC,74.975074775673,60532.0
SMB-Weiqiao,2 2019SMB-Weiqiao,57.79842207313033,3908428.0
Rennell Island-Bonded Warehouses,2 2019Rennell Island-Bonded Warehouses,47.85643070787638,76610.0
Weipa-Chalco,2 2019Weipa-Chalco,38.055282524460885,205809.0
Gove-Chalco,2 2019Gove-Chalco,44.676350796656784,413638.0
Niksic-Bonded Warehouses,2 2019Niksic-Bonded Warehouses,81.75473579262214,60870.0
Weipa-Weiqiao,2 2019Weipa-Weiqiao,40.865886003841695,698182.0
Weipa-Weiqiao,2 2019Weipa-Weiqiao,40.865886003841695,698182.0
Weipa-Weiqiao,2 2019Weipa-Weiqiao,40.865886003841695,698182.0
SMB-Weiqiao,2 2019SMB-Weiqiao,57.79842207313033,3908428.0
SMB-Weiqiao,2 2019SMB-Weiqiao,57.79842207313033,3908428.0
W-Kalimantan-Weiqiao,2 2019W-Kalimantan-Weiqiao,49.562907416793585,226058.0
W-Kalimantan-Chalco,2 2019W-Kalimantan-Chalco,47.74101981122831,605491.0
W-Kalimantan-Lubei,2 2019W-Kalimantan-Lubei,50.34895314057827,46691.0
Gove-Chalco,2 2019Gove-Chalco,44.676350796656784,413638.0
Weipa-Weiqiao,2 2019Weipa-Weiqiao,40.865886003841695,698182.0
SMB-Weiqiao,2 2019SMB-Weiqiao,57.79842207313033,3908428.0
W-Kalimantan-Weiqiao,2 2019W-Kalimantan-Weiqiao,49.562907416793585,226058.0
Gove-Chalco,2 2019Gove-Chalco,44.676350796656784,413638.0
SMB-Weiqiao,2 2019SMB-Weiqiao,57.79842207313033,3908428.0
SMB-Weiqiao,2 2019SMB-Weiqiao,57.79842207313033,3908428.0
W-Kalimantan-Chalco,2 2019W-Kalimantan-Chalco,47.74101981122831,605491.0
W-Kalimantan-Yantai Port,2 2019W-Kalimantan-Yantai Port,51.14656031904288,46052.0
Kwinana-Xinfa,2 2019Kwinana-Xinfa,44.49915472560139,128803.0
Weipa-LMB-Nanshan,2 2019Weipa-LMB-Nanshan,44.36689930209372,61854.0
Bel Air-Traders,2 2019Bel Air-Traders,51.46916043071024,277462.0
W-Kalimantan-Weiqiao,2 2019W-Kalimantan-Weiqiao,49.562907416793585,226058.0
W-Kalimantan-Chalco,2 2019W-Kalimantan-Chalco,47.74101981122831,605491.0
W-Kalimantan-Chalco,2 2019W-Kalimantan-Chalco,47.74101981122831,605491.0
Weipa-Chalco,2 2019Weipa-Chalco,38.055282524460885,205809.0
Weipa-Weiqiao,2 2019Weipa-Weiqiao,40.865886003841695,698182.0
SMB-Weiqiao,2 2019SMB-Weiqiao,57.79842207313033,3908428.0
SMB-Bosai,2 2019SMB-Bosai,50.84745762711865,46401.0
SMB-Weiqiao,2 2019SMB-Weiqiao,57.79842207313033,3908428.0
Weipa-Weiqiao,2 2019Weipa-Weiqiao,40.865886003841695,698182.0
SMB-Weiqiao,2 2019SMB-Weiqiao,57.79842207313033,3908428.0
SMB-Weiqiao,2 2019SMB-Weiqiao,57.79842207313033,3908428.0
SMB-Weiqiao,2 2019SMB-Weiqiao,57.79842207313033,3908428.0
W-Kalimantan-Chalco,2 2019W-Kalimantan-Chalco,47.74101981122831,605491.0
W-Kalimantan-Chalco,2 2019W-Kalimantan-Chalco,47.74101981122831,605491.0
Gove-Chalco,2 2019Gove-Chalco,44.676350796656784,413638.0
Weipa-Xinfa,2 2019Weipa-Xinfa,50.63487686945264,795181.0
Weipa-Xinfa,2 2019Weipa-Xinfa,50.63487686945264,795181.0
W-Kalimantan-Chalco,2 2019W-Kalimantan-Chalco,47.74101981122831,605491.0
Johor-Chalco,2 2019Johor-Chalco,45.46360917248255,46717.0
Weipa-Nanshan,2 2019Weipa-Nanshan,42.681868351030396,108433.0
SMB-Weiqiao,2 2019SMB-Weiqiao,57.79842207313033,3908428.0
SMB-Weiqiao,2 2019SMB-Weiqiao,57.79842207313033,3908428.0
Gove-Nanshan,2 2019Gove-Nanshan,45.97211832938406,151365.0
Weipa-Traders,2 2019Weipa-Traders,45.36390827517448,61965.0
Awaso-Bosai,2 2019Awaso-Bosai,59.82053838484547,50999.0
SMB-Weiqiao,2 2019SMB-Weiqiao,57.79842207313033,3908428.0
SMB-Weiqiao,2 2019SMB-Weiqiao,57.79842207313033,3908428.0
Rennell Island-Bonded Warehouses,2 2019Rennell Island-Bonded Warehouses,47.85643070787638,76610.0
Gove-Chalco,2 2019Gove-Chalco,44.676350796656784,413638.0
Weipa-Chalco,2 2019Weipa-Chalco,38.055282524460885,205809.0
Weipa-Weiqiao,2 2019Weipa-Weiqiao,40.865886003841695,698182.0
MRN-Chalco,2 2019MRN-Chalco,65.01347119813992,218572.0
W-Kalimantan-Weiqiao,2 2019W-Kalimantan-Weiqiao,49.562907416793585,226058.0
W-Kalimantan-Chalco,2 2019W-Kalimantan-Chalco,47.74101981122831,605491.0
W-Kalimantan-Chalco,2 2019W-Kalimantan-Chalco,47.74101981122831,605491.0
Kwinana-Xinfa,2 2019Kwinana-Xinfa,44.49915472560139,128803.0
Weipa-Bosai,2 2019Weipa-Bosai,46.460618145563316,2781.0
Weipa-Xinfa,2 2019Weipa-Xinfa,50.63487686945264,795181.0
Weipa-Xinfa,2 2019Weipa-Xinfa,50.63487686945264,795181.0
Bel Air-Chalco,2 2019Bel Air-Chalco,53.14057826520439,156222.0
SMB-Weiqiao,2 2019SMB-Weiqiao,57.79842207313033,3908428.0
SMB-Weiqiao,2 2019SMB-Weiqiao,57.79842207313033,3908428.0
SMB-Weiqiao,2 2019SMB-Weiqiao,57.79842207313033,3908428.0
Kwinana-Xinfa,3 2019Kwinana-Xinfa,42.52125494270572,86981.0
Weipa-Weiqiao,3 2019Weipa-Weiqiao,41.28515438863361,791023.0
Weipa-Xinfa,3 2019Weipa-Xinfa,47.2871785721222,651344.0
Weipa-Xinfa,3 2019Weipa-Xinfa,47.2871785721222,651344.0
W-Kalimantan-Chalco,3 2019W-Kalimantan-Chalco,46.23310071734628,553894.0
Weipa-Bosai,3 2019Weipa-Bosai,45.51225211214014,117576.0
SMB-Weiqiao,3 2019SMB-Weiqiao,60.02885035454961,3990878.0
SMB-Weiqiao,3 2019SMB-Weiqiao,60.02885035454961,3990878.0
Gove-Chalco,3 2019Gove-Chalco,44.987670764223104,428943.0
Bintan-Xinfa,3 2019Bintan-Xinfa,53.86602788279633,186379.0
W-Kalimantan-Xinfa,3 2019W-Kalimantan-Xinfa,54.11648879499123,233426.0
W-Kalimantan-Xinfa,3 2019W-Kalimantan-Xinfa,54.11648879499123,233426.0
Rennell Island-Traders,3 2019Rennell Island-Traders,43.868394815553344,23798.0
SMB-Weiqiao,3 2019SMB-Weiqiao,60.02885035454961,3990878.0
W-Kalimantan-Chalco,3 2019W-Kalimantan-Chalco,46.23310071734628,553894.0
Gujarat-Xinfa,3 2019Gujarat-Xinfa,39.88035892323031,165611.0
Bintan-Xinfa,3 2019Bintan-Xinfa,53.86602788279633,186379.0
Bintan-Xinfa,3 2019Bintan-Xinfa,53.86602788279633,186379.0
W-Kalimantan-Xinfa,3 2019W-Kalimantan-Xinfa,54.11648879499123,233426.0
W-Kalimantan-Xinfa,3 2019W-Kalimantan-Xinfa,54.11648879499123,233426.0
W-Kalimantan-Xinfa,3 2019W-Kalimantan-Xinfa,54.11648879499123,233426.0
Johor-Xinfa,3 2019Johor-Xinfa,42.07377866400798,46523.0
Weipa-LMB-Nanshan,3 2019Weipa-LMB-Nanshan,42.372881355932215,49808.0
SMB-Wanji,3 2019SMB-Wanji,57.52741774675973,183533.0
SMB-Weiqiao,3 2019SMB-Weiqiao,60.02885035454961,3990878.0
SMB-Yantai Port,3 2019SMB-Yantai Port,57.82652043868395,160845.0
Bintan-Xinfa,3 2019Bintan-Xinfa,53.86602788279633,186379.0
Gove-Chalco,3 2019Gove-Chalco,44.987670764223104,428943.0
Weipa-Weiqiao,3 2019Weipa-Weiqiao,41.28515438863361,791023.0
CBG-SPIC,3 2019CBG-SPIC,52.841475573280164,153436.0
SMB-Weiqiao,3 2019SMB-Weiqiao,60.02885035454961,3990878.0
SMB-Weiqiao,3 2019SMB-Weiqiao,60.02885035454961,3990878.0
SMB-Weiqiao,3 2019SMB-Weiqiao,60.02885035454961,3990878.0
SMB-Weiqiao,3 2019SMB-Weiqiao,60.02885035454961,3990878.0
W-Kalimantan-Traders,3 2019W-Kalimantan-Traders,53.915110135749586,112977.0
Weipa-Weiqiao,3 2019Weipa-Weiqiao,41.28515438863361,791023.0
Weipa-LMB-Bosai,3 2019Weipa-LMB-Bosai,45.16450648055833,69274.0
Bel Air-Traders,3 2019Bel Air-Traders,50.548354935194425,159465.0
Weipa-Chalco,3 2019Weipa-Chalco,37.84213168548112,123222.0
W-Kalimantan-Chalco,3 2019W-Kalimantan-Chalco,46.23310071734628,553894.0
Weipa-Weiqiao,3 2019Weipa-Weiqiao,41.28515438863361,791023.0
Awaso-Bosai,3 2019Awaso-Bosai,59.82053838484547,123511.0
SMB-Weiqiao,3 2019SMB-Weiqiao,60.02885035454961,3990878.0
SMB-Weiqiao,3 2019SMB-Weiqiao,60.02885035454961,3990878.0
Bintan-Weiqiao,3 2019Bintan-Weiqiao,47.85643070787638,66980.0
W-Kalimantan-Chalco,3 2019W-Kalimantan-Chalco,46.23310071734628,553894.0
W-Kalimantan-Chalco,3 2019W-Kalimantan-Chalco,46.23310071734628,553894.0
Weipa-Nanshan,3 2019Weipa-Nanshan,42.37103920016648,116362.0
W-Kalimantan-Chalco,3 2019W-Kalimantan-Chalco,46.23310071734628,553894.0
W-Kalimantan-Chalco,3 2019W-Kalimantan-Chalco,46.23310071734628,553894.0
Weipa-Weiqiao,3 2019Weipa-Weiqiao,41.28515438863361,791023.0
Weipa-Weiqiao,3 2019Weipa-Weiqiao,41.28515438863361,791023.0
Gove-Chalco,3 2019Gove-Chalco,44.987670764223104,428943.0
Weipa-Weiqiao,3 2019Weipa-Weiqiao,41.28515438863361,791023.0
Weipa-Xinfa,3 2019Weipa-Xinfa,47.2871785721222,651344.0
SMB-Weiqiao,3 2019SMB-Weiqiao,60.02885035454961,3990878.0
W-Kalimantan-Traders,3 2019W-Kalimantan-Traders,53.915110135749586,112977.0
Kwinana-Xinfa,3 2019Kwinana-Xinfa,42.52125494270572,86981.0
Weipa-Xinfa,3 2019Weipa-Xinfa,47.2871785721222,651344.0
Weipa-Weiqiao,3 2019Weipa-Weiqiao,41.28515438863361,791023.0
SMB-Weiqiao,3 2019SMB-Weiqiao,60.02885035454961,3990878.0
W-Kalimantan-Chalco,3 2019W-Kalimantan-Chalco,46.23310071734628,553894.0
Weipa-Xinfa,3 2019Weipa-Xinfa,47.2871785721222,651344.0
Weipa-LMB-Xinfa,3 2019Weipa-LMB-Xinfa,55.83250249252244,56796.0
Weipa-Chalco,3 2019Weipa-Chalco,37.84213168548112,123222.0
Juruti-Xinfa,3 2019Juruti-Xinfa,64.70588235294119,149222.0
W-Kalimantan-Chalco,3 2019W-Kalimantan-Chalco,46.23310071734628,553894.0
Weipa-Nanshan,3 2019Weipa-Nanshan,42.37103920016648,116362.0
Weipa-Weiqiao,3 2019Weipa-Weiqiao,41.28515438863361,791023.0
Awaso-Bosai,3 2019Awaso-Bosai,59.82053838484547,123511.0
Gove-Chalco,3 2019Gove-Chalco,44.987670764223104,428943.0
SMB-Weiqiao,3 2019SMB-Weiqiao,60.02885035454961,3990878.0
Gove-Xinfa,3 2019Gove-Xinfa,56.92921236291127,77250.0
Weipa-Xinfa,3 2019Weipa-Xinfa,47.2871785721222,651344.0
SMB-Weiqiao,3 2019SMB-Weiqiao,60.02885035454961,3990878.0
SMB-Weiqiao,3 2019SMB-Weiqiao,60.02885035454961,3990878.0
SMB-Weiqiao,3 2019SMB-Weiqiao,60.02885035454961,3990878.0
SMB-Weiqiao,3 2019SMB-Weiqiao,60.02885035454961,3990878.0
Weipa-Bosai,3 2019Weipa-Bosai,45.51225211214014,117576.0
W-Kalimantan-Chalco,3 2019W-Kalimantan-Chalco,46.23310071734628,553894.0
W-Kalimantan-Chalco,3 2019W-Kalimantan-Chalco,46.23310071734628,553894.0
Gove-Chalco,3 2019Gove-Chalco,44.987670764223104,428943.0
Weipa-Weiqiao,3 2019Weipa-Weiqiao,41.28515438863361,791023.0
Weipa-Weiqiao,3 2019Weipa-Weiqiao,41.28515438863361,791023.0
Weipa-Xinfa,3 2019Weipa-Xinfa,47.2871785721222,651344.0
Weipa-Xinfa,3 2019Weipa-Xinfa,47.2871785721222,651344.0
SMB-Weiqiao,3 2019SMB-Weiqiao,60.02885035454961,3990878.0
SMB-Weiqiao,3 2019SMB-Weiqiao,60.02885035454961,3990878.0
W-Kalimantan-Chalco,3 2019W-Kalimantan-Chalco,46.23310071734628,553894.0
SMB-Weiqiao,3 2019SMB-Weiqiao,60.02885035454961,3990878.0
Discovery Bay-Traders,3 2019Discovery Bay-Traders,54.835493519441684,69510.0
Gove-Nanshan,3 2019Gove-Nanshan,44.0677966101695,83637.0
Weipa-Weiqiao,3 2019Weipa-Weiqiao,41.28515438863361,791023.0
Weipa-Xinfa,3 2019Weipa-Xinfa,47.2871785721222,651344.0
Weipa-Xinfa,3 2019Weipa-Xinfa,47.2871785721222,651344.0
SMB-Weiqiao,3 2019SMB-Weiqiao,60.02885035454961,3990878.0
SMB-Weiqiao,3 2019SMB-Weiqiao,60.02885035454961,3990878.0
SMB-Weiqiao,3 2019SMB-Weiqiao,60.02885035454961,3990878.0
Weipa-Weiqiao,3 2019Weipa-Weiqiao,41.28515438863361,791023.0
SMB-Weiqiao,3 2019SMB-Weiqiao,60.02885035454961,3990878.0
Bel Air-Chalco,4 2019Bel Air-Chalco,53.14057826520439,160298.0
Bel Air-SPIC,4 2019Bel Air-SPIC,47.85643070787638,151236.0
Bintan-Xinfa,4 2019Bintan-Xinfa,54.662177043257834,141697.0
Bintan-Xinfa,4 2019Bintan-Xinfa,54.662177043257834,141697.0
Bintan-Xinfa,4 2019Bintan-Xinfa,54.662177043257834,141697.0
Discovery Bay-Traders,4 2019Discovery Bay-Traders,51.541692583382904,61021.0
Discovery Bay-Traders,4 2019Discovery Bay-Traders,51.541692583382904,61021.0
Discovery Bay-SPIC,4 2019Discovery Bay-SPIC,64.80558325024926,143864.0
Gove-Chalco,4 2019Gove-Chalco,44.73600802690541,481229.0
Gove-Chalco,4 2019Gove-Chalco,44.73600802690541,481229.0
Gove-Nanshan,4 2019Gove-Nanshan,45.86241276171486,83288.0
Gove-Chalco,4 2019Gove-Chalco,44.73600802690541,481229.0
Gove-Chalco,4 2019Gove-Chalco,44.73600802690541,481229.0
Gove-Chalco,4 2019Gove-Chalco,44.73600802690541,481229.0
Gove-Chalco,4 2019Gove-Chalco,44.73600802690541,481229.0
Gove-Xinfa,4 2019Gove-Xinfa,54.436689930209376,82023.0
Gujarat-Xinfa,4 2019Gujarat-Xinfa,40.47856430707877,161381.0
Johor-Xinfa,4 2019Johor-Xinfa,40.67796610169491,31312.0
Johor-Chalco,4 2019Johor-Chalco,41.575274177467605,48290.0
Juruti-Xinfa,4 2019Juruti-Xinfa,65.30408773678964,146886.0
Kuantan-Chalco,4 2019Kuantan-Chalco,24.925224327018945,58833.0
Kuantan-Chalco,4 2019Kuantan-Chalco,24.925224327018945,58833.0
Kwinana-Xinfa,4 2019Kwinana-Xinfa,42.09453463761854,213140.0
