MONTH KEY,ANALYZED REGION KEY,MONTHLY AVERAGE CIF PRICE,MONTHLY AVERAGE CFR PRICE,MONTHLY AVERAGE VIU CFR PRICE
2 2019AUS HT,AUS HT,46.035182076078165,45.897489607256404,60.72383924238072
2 2019AUS HT,AUS HT,46.035182076078165,45.897489607256404,60.72383924238072
2 2019AUS HT,AUS HT,46.035182076078165,45.897489607256404,60.72383924238072
2 2019Brazil,Brazil,65.20851161173435,65.01347119813992,55.13177199386973
2 2019SMB,SMB,57.89001878463014,57.716868180089854,56.15842456959342
2 2019AUS HT,AUS HT,46.035182076078165,45.897489607256404,60.72383924238072
2 2019AUS HT,AUS HT,46.035182076078165,45.897489607256404,60.72383924238072
2 2019AUS HT,AUS HT,46.035182076078165,45.897489607256404,60.72383924238072
2 2019AUS HT,AUS HT,46.035182076078165,45.897489607256404,60.72383924238072
2 2019AUS HT,AUS HT,46.035182076078165,45.897489607256404,60.72383924238072
2 2019AUS HT,AUS HT,46.035182076078165,45.897489607256404,60.72383924238072
2 2019AUS HT,AUS HT,46.035182076078165,45.897489607256404,60.72383924238072
2 2019AUS HT,AUS HT,46.035182076078165,45.897489607256404,60.72383924238072
2 20190,0,0,0,0
2 2019SMB,SMB,57.89001878463014,57.716868180089854,56.15842456959342
2 2019SMB,SMB,57.89001878463014,57.716868180089854,56.15842456959342
2 2019Indonesia,Indonesia,49.47481603557604,49.32683552898908,44.30508141013718
2 2019Indonesia,Indonesia,49.47481603557604,49.32683552898908,44.30508141013718
2 2019Indonesia,Indonesia,49.47481603557604,49.32683552898908,44.30508141013718
2 2019Indonesia,Indonesia,49.47481603557604,49.32683552898908,44.30508141013718
2 2019Indonesia,Indonesia,49.47481603557604,49.32683552898908,44.30508141013718
2 2019Indonesia,Indonesia,49.47481603557604,49.32683552898908,44.30508141013718
2 2019Indonesia,Indonesia,49.47481603557604,49.32683552898908,44.30508141013718
2 2019AUS HT,AUS HT,46.035182076078165,45.897489607256404,60.72383924238072
2 2019AUS HT,AUS HT,46.035182076078165,45.897489607256404,60.72383924238072
2 2019SMB,SMB,57.89001878463014,57.716868180089854,56.15842456959342
2 2019SMB,SMB,57.89001878463014,57.716868180089854,56.15842456959342
2 2019AUS LT,AUS LT,45.093576844479685,44.95870074225293,48.39395045658394
2 2019AUS HT,AUS HT,46.035182076078165,45.897489607256404,60.72383924238072
2 2019AUS HT,AUS HT,46.035182076078165,45.897489607256404,60.72383924238072
2 2019SMB,SMB,57.89001878463014,57.716868180089854,56.15842456959342
2 2019Indonesia,Indonesia,49.47481603557604,49.32683552898908,44.30508141013718
2 20190,0,0,0,0
2 2019SMB,SMB,57.89001878463014,57.716868180089854,56.15842456959342
2 20190,0,0,0,0
2 2019AUS HT,AUS HT,46.035182076078165,45.897489607256404,60.72383924238072
2 2019AUS LT,AUS LT,45.093576844479685,44.95870074225293,48.39395045658394
2 20190,0,0,0,0
2 2019AUS HT,AUS HT,46.035182076078165,45.897489607256404,60.72383924238072
2 2019AUS HT,AUS HT,46.035182076078165,45.897489607256404,60.72383924238072
2 2019AUS HT,AUS HT,46.035182076078165,45.897489607256404,60.72383924238072
2 2019SMB,SMB,57.89001878463014,57.716868180089854,56.15842456959342
2 2019SMB,SMB,57.89001878463014,57.716868180089854,56.15842456959342
2 2019Indonesia,Indonesia,49.47481603557604,49.32683552898908,44.30508141013718
2 2019Indonesia,Indonesia,49.47481603557604,49.32683552898908,44.30508141013718
2 2019Indonesia,Indonesia,49.47481603557604,49.32683552898908,44.30508141013718
2 2019AUS LT,AUS LT,45.093576844479685,44.95870074225293,48.39395045658394
2 2019AUS HT,AUS HT,46.035182076078165,45.897489607256404,60.72383924238072
2 2019SMB,SMB,57.89001878463014,57.716868180089854,56.15842456959342
2 2019Indonesia,Indonesia,49.47481603557604,49.32683552898908,44.30508141013718
2 2019AUS LT,AUS LT,45.093576844479685,44.95870074225293,48.39395045658394
2 2019SMB,SMB,57.89001878463014,57.716868180089854,56.15842456959342
2 2019SMB,SMB,57.89001878463014,57.716868180089854,56.15842456959342
2 2019Indonesia,Indonesia,49.47481603557604,49.32683552898908,44.30508141013718
2 2019Indonesia,Indonesia,49.47481603557604,49.32683552898908,44.30508141013718
2 20190,0,0,0,0
2 2019AUS LT,AUS LT,45.093576844479685,44.95870074225293,48.39395045658394
2 20190,0,0,0,0
2 2019Indonesia,Indonesia,49.47481603557604,49.32683552898908,44.30508141013718
2 2019Indonesia,Indonesia,49.47481603557604,49.32683552898908,44.30508141013718
2 2019Indonesia,Indonesia,49.47481603557604,49.32683552898908,44.30508141013718
2 2019AUS HT,AUS HT,46.035182076078165,45.897489607256404,60.72383924238072
2 2019AUS HT,AUS HT,46.035182076078165,45.897489607256404,60.72383924238072
2 2019SMB,SMB,57.89001878463014,57.716868180089854,56.15842456959342
2 2019SMB,SMB,57.89001878463014,57.716868180089854,56.15842456959342
2 2019SMB,SMB,57.89001878463014,57.716868180089854,56.15842456959342
2 2019AUS HT,AUS HT,46.035182076078165,45.897489607256404,60.72383924238072
2 2019SMB,SMB,57.89001878463014,57.716868180089854,56.15842456959342
2 2019SMB,SMB,57.89001878463014,57.716868180089854,56.15842456959342
2 2019SMB,SMB,57.89001878463014,57.716868180089854,56.15842456959342
2 2019Indonesia,Indonesia,49.47481603557604,49.32683552898908,44.30508141013718
2 2019Indonesia,Indonesia,49.47481603557604,49.32683552898908,44.30508141013718
2 2019AUS LT,AUS LT,45.093576844479685,44.95870074225293,48.39395045658394
2 2019AUS HT,AUS HT,46.035182076078165,45.897489607256404,60.72383924238072
2 2019AUS HT,AUS HT,46.035182076078165,45.897489607256404,60.72383924238072
2 2019Indonesia,Indonesia,49.47481603557604,49.32683552898908,44.30508141013718
2 20190,0,0,0,0
2 2019AUS HT,AUS HT,46.035182076078165,45.897489607256404,60.72383924238072
2 2019SMB,SMB,57.89001878463014,57.716868180089854,56.15842456959342
2 2019SMB,SMB,57.89001878463014,57.716868180089854,56.15842456959342
2 2019AUS LT,AUS LT,45.093576844479685,44.95870074225293,48.39395045658394
2 2019AUS HT,AUS HT,46.035182076078165,45.897489607256404,60.72383924238072
2 20190,0,0,0,0
2 2019SMB,SMB,57.89001878463014,57.716868180089854,56.15842456959342
2 2019SMB,SMB,57.89001878463014,57.716868180089854,56.15842456959342
2 20190,0,0,0,0
2 2019AUS LT,AUS LT,45.093576844479685,44.95870074225293,48.39395045658394
2 2019AUS HT,AUS HT,46.035182076078165,45.897489607256404,60.72383924238072
2 2019AUS HT,AUS HT,46.035182076078165,45.897489607256404,60.72383924238072
2 2019Brazil,Brazil,65.20851161173435,65.01347119813992,55.13177199386973
2 2019Indonesia,Indonesia,49.47481603557604,49.32683552898908,44.30508141013718
2 2019Indonesia,Indonesia,49.47481603557604,49.32683552898908,44.30508141013718
2 2019Indonesia,Indonesia,49.47481603557604,49.32683552898908,44.30508141013718
2 20190,0,0,0,0
2 2019AUS HT,AUS HT,46.035182076078165,45.897489607256404,60.72383924238072
2 2019AUS HT,AUS HT,46.035182076078165,45.897489607256404,60.72383924238072
2 2019AUS HT,AUS HT,46.035182076078165,45.897489607256404,60.72383924238072
2 20190,0,0,0,0
2 2019SMB,SMB,57.89001878463014,57.716868180089854,56.15842456959342
2 2019SMB,SMB,57.89001878463014,57.716868180089854,56.15842456959342
2 2019SMB,SMB,57.89001878463014,57.716868180089854,56.15842456959342
3 20190,0,0,0,0
3 2019AUS HT,AUS HT,43.698952002387294,43.56824726060547,57.09930133752991
3 2019AUS HT,AUS HT,43.698952002387294,43.56824726060547,57.09930133752991
3 2019AUS HT,AUS HT,43.698952002387294,43.56824726060547,57.09930133752991
3 2019Indonesia,Indonesia,50.057599232353475,49.90787560553689,44.45164017207164
3 2019AUS HT,AUS HT,43.698952002387294,43.56824726060547,57.09930133752991
3 2019SMB,SMB,60.02076597091382,59.841242244181295,58.48964035458046
3 2019SMB,SMB,60.02076597091382,59.841242244181295,58.48964035458046
3 2019AUS LT,AUS LT,46.88248849430853,46.742261709181,50.06503696148524
3 2019Indonesia,Indonesia,50.057599232353475,49.90787560553689,44.45164017207164
3 2019Indonesia,Indonesia,50.057599232353475,49.90787560553689,44.45164017207164
3 2019Indonesia,Indonesia,50.057599232353475,49.90787560553689,44.45164017207164
3 20190,0,0,0,0
3 2019SMB,SMB,60.02076597091382,59.841242244181295,58.48964035458046
3 2019Indonesia,Indonesia,50.057599232353475,49.90787560553689,44.45164017207164
3 20190,0,0,0,0
3 2019Indonesia,Indonesia,50.057599232353475,49.90787560553689,44.45164017207164
3 2019Indonesia,Indonesia,50.057599232353475,49.90787560553689,44.45164017207164
3 2019Indonesia,Indonesia,50.057599232353475,49.90787560553689,44.45164017207164
3 2019Indonesia,Indonesia,50.057599232353475,49.90787560553689,44.45164017207164
3 2019Indonesia,Indonesia,50.057599232353475,49.90787560553689,44.45164017207164
3 20190,0,0,0,0
3 2019AUS LT,AUS LT,46.88248849430853,46.742261709181,50.06503696148524
3 2019SMB,SMB,60.02076597091382,59.841242244181295,58.48964035458046
3 2019SMB,SMB,60.02076597091382,59.841242244181295,58.48964035458046
3 2019SMB,SMB,60.02076597091382,59.841242244181295,58.48964035458046
3 2019Indonesia,Indonesia,50.057599232353475,49.90787560553689,44.45164017207164
3 2019AUS LT,AUS LT,46.88248849430853,46.742261709181,50.06503696148524
3 2019AUS HT,AUS HT,43.698952002387294,43.56824726060547,57.09930133752991
3 20190,0,0,0,0
3 2019SMB,SMB,60.02076597091382,59.841242244181295,58.48964035458046
3 2019SMB,SMB,60.02076597091382,59.841242244181295,58.48964035458046
3 2019SMB,SMB,60.02076597091382,59.841242244181295,58.48964035458046
3 2019SMB,SMB,60.02076597091382,59.841242244181295,58.48964035458046
3 2019Indonesia,Indonesia,50.057599232353475,49.90787560553689,44.45164017207164
3 2019AUS HT,AUS HT,43.698952002387294,43.56824726060547,57.09930133752991
3 2019AUS LT,AUS LT,46.88248849430853,46.742261709181,50.06503696148524
3 20190,0,0,0,0
3 2019AUS HT,AUS HT,43.698952002387294,43.56824726060547,57.09930133752991
3 2019Indonesia,Indonesia,50.057599232353475,49.90787560553689,44.45164017207164
3 2019AUS HT,AUS HT,43.698952002387294,43.56824726060547,57.09930133752991
3 20190,0,0,0,0
3 2019SMB,SMB,60.02076597091382,59.841242244181295,58.48964035458046
3 2019SMB,SMB,60.02076597091382,59.841242244181295,58.48964035458046
3 2019Indonesia,Indonesia,50.057599232353475,49.90787560553689,44.45164017207164
3 2019Indonesia,Indonesia,50.057599232353475,49.90787560553689,44.45164017207164
3 2019Indonesia,Indonesia,50.057599232353475,49.90787560553689,44.45164017207164
3 2019AUS HT,AUS HT,43.698952002387294,43.56824726060547,57.09930133752991
3 2019Indonesia,Indonesia,50.057599232353475,49.90787560553689,44.45164017207164
3 2019Indonesia,Indonesia,50.057599232353475,49.90787560553689,44.45164017207164
3 2019AUS HT,AUS HT,43.698952002387294,43.56824726060547,57.09930133752991
3 2019AUS HT,AUS HT,43.698952002387294,43.56824726060547,57.09930133752991
3 2019AUS LT,AUS LT,46.88248849430853,46.742261709181,50.06503696148524
3 2019AUS HT,AUS HT,43.698952002387294,43.56824726060547,57.09930133752991
3 2019AUS HT,AUS HT,43.698952002387294,43.56824726060547,57.09930133752991
3 2019SMB,SMB,60.02076597091382,59.841242244181295,58.48964035458046
3 2019Indonesia,Indonesia,50.057599232353475,49.90787560553689,44.45164017207164
3 20190,0,0,0,0
3 2019AUS HT,AUS HT,43.698952002387294,43.56824726060547,57.09930133752991
3 2019AUS HT,AUS HT,43.698952002387294,43.56824726060547,57.09930133752991
3 2019SMB,SMB,60.02076597091382,59.841242244181295,58.48964035458046
3 2019Indonesia,Indonesia,50.057599232353475,49.90787560553689,44.45164017207164
3 2019AUS HT,AUS HT,43.698952002387294,43.56824726060547,57.09930133752991
3 2019AUS LT,AUS LT,46.88248849430853,46.742261709181,50.06503696148524
3 2019AUS HT,AUS HT,43.698952002387294,43.56824726060547,57.09930133752991
3 2019Brazil,Brazil,64.9,64.70588235294119,58.717625747514106
3 2019Indonesia,Indonesia,50.057599232353475,49.90787560553689,44.45164017207164
3 2019AUS HT,AUS HT,43.698952002387294,43.56824726060547,57.09930133752991
3 2019AUS HT,AUS HT,43.698952002387294,43.56824726060547,57.09930133752991
3 20190,0,0,0,0
3 2019AUS LT,AUS LT,46.88248849430853,46.742261709181,50.06503696148524
3 2019SMB,SMB,60.02076597091382,59.841242244181295,58.48964035458046
3 2019AUS LT,AUS LT,46.88248849430853,46.742261709181,50.06503696148524
3 2019AUS HT,AUS HT,43.698952002387294,43.56824726060547,57.09930133752991
3 2019SMB,SMB,60.02076597091382,59.841242244181295,58.48964035458046
3 2019SMB,SMB,60.02076597091382,59.841242244181295,58.48964035458046
3 2019SMB,SMB,60.02076597091382,59.841242244181295,58.48964035458046
3 2019SMB,SMB,60.02076597091382,59.841242244181295,58.48964035458046
3 2019AUS HT,AUS HT,43.698952002387294,43.56824726060547,57.09930133752991
3 2019Indonesia,Indonesia,50.057599232353475,49.90787560553689,44.45164017207164
3 2019Indonesia,Indonesia,50.057599232353475,49.90787560553689,44.45164017207164
3 2019AUS LT,AUS LT,46.88248849430853,46.742261709181,50.06503696148524
3 2019AUS HT,AUS HT,43.698952002387294,43.56824726060547,57.09930133752991
3 2019AUS HT,AUS HT,43.698952002387294,43.56824726060547,57.09930133752991
3 2019AUS HT,AUS HT,43.698952002387294,43.56824726060547,57.09930133752991
3 2019AUS HT,AUS HT,43.698952002387294,43.56824726060547,57.09930133752991
3 2019SMB,SMB,60.02076597091382,59.841242244181295,58.48964035458046
3 2019SMB,SMB,60.02076597091382,59.841242244181295,58.48964035458046
3 2019Indonesia,Indonesia,50.057599232353475,49.90787560553689,44.45164017207164
3 2019SMB,SMB,60.02076597091382,59.841242244181295,58.48964035458046
3 20190,0,0,0,0
3 2019AUS LT,AUS LT,46.88248849430853,46.742261709181,50.06503696148524
3 2019AUS HT,AUS HT,43.698952002387294,43.56824726060547,57.09930133752991
3 2019AUS HT,AUS HT,43.698952002387294,43.56824726060547,57.09930133752991
3 2019AUS HT,AUS HT,43.698952002387294,43.56824726060547,57.09930133752991
3 2019SMB,SMB,60.02076597091382,59.841242244181295,58.48964035458046
3 2019SMB,SMB,60.02076597091382,59.841242244181295,58.48964035458046
3 2019SMB,SMB,60.02076597091382,59.841242244181295,58.48964035458046
3 2019AUS HT,AUS HT,43.698952002387294,43.56824726060547,57.09930133752991
3 2019SMB,SMB,60.02076597091382,59.841242244181295,58.48964035458046
4 20190,0,0,0,0
4 20190,0,0,0,0
4 2019Indonesia,Indonesia,49.55835444981684,49.410124077584086,42.133422766177695
4 2019Indonesia,Indonesia,49.55835444981684,49.410124077584086,42.133422766177695
4 2019Indonesia,Indonesia,49.55835444981684,49.410124077584086,42.133422766177695
4 20190,0,0,0,0
4 20190,0,0,0,0
4 20190,0,0,0,0
4 2019AUS LT,AUS LT,45.734428393650845,45.59763548718928,48.189603876859124
4 2019AUS LT,AUS LT,45.734428393650845,45.59763548718928,48.189603876859124
4 2019AUS LT,AUS LT,45.734428393650845,45.59763548718928,48.189603876859124
4 2019AUS LT,AUS LT,45.734428393650845,45.59763548718928,48.189603876859124
4 2019AUS LT,AUS LT,45.734428393650845,45.59763548718928,48.189603876859124
4 2019AUS LT,AUS LT,45.734428393650845,45.59763548718928,48.189603876859124
4 2019AUS LT,AUS LT,45.734428393650845,45.59763548718928,48.189603876859124
4 2019AUS LT,AUS LT,45.734428393650845,45.59763548718928,48.189603876859124
4 20190,0,0,0,0
4 20190,0,0,0,0
4 20190,0,0,0,0
4 2019Brazil,Brazil,65.5,65.30408773678964,60.54207873293011
4 20190,0,0,0,0
4 20190,0,0,0,0
4 20190,0,0,0,0
4 20190,0,0,0,0
4 20190,0,0,0,0
4 20190,0,0,0,0
4 20190,0,0,0,0
4 20190,0,0,0,0
4 20190,0,0,0,0
4 2019SMB,SMB,61.49833469106769,61.31439151651814,60.53771881949154
4 2019SMB,SMB,61.49833469106769,61.31439151651814,60.53771881949154
4 2019SMB,SMB,61.49833469106769,61.31439151651814,60.53771881949154
4 2019SMB,SMB,61.49833469106769,61.31439151651814,60.53771881949154
4 2019SMB,SMB,61.49833469106769,61.31439151651814,60.53771881949154
4 2019SMB,SMB,61.49833469106769,61.31439151651814,60.53771881949154
4 2019SMB,SMB,61.49833469106769,61.31439151651814,60.53771881949154
4 2019SMB,SMB,61.49833469106769,61.31439151651814,60.53771881949154
4 2019SMB,SMB,61.49833469106769,61.31439151651814,60.53771881949154
4 2019SMB,SMB,61.49833469106769,61.31439151651814,60.53771881949154
4 2019SMB,SMB,61.49833469106769,61.31439151651814,60.53771881949154
4 2019SMB,SMB,61.49833469106769,61.31439151651814,60.53771881949154
4 2019SMB,SMB,61.49833469106769,61.31439151651814,60.53771881949154
4 2019SMB,SMB,61.49833469106769,61.31439151651814,60.53771881949154
4 2019SMB,SMB,61.49833469106769,61.31439151651814,60.53771881949154
4 2019SMB,SMB,61.49833469106769,61.31439151651814,60.53771881949154
4 2019SMB,SMB,61.49833469106769,61.31439151651814,60.53771881949154
4 2019SMB,SMB,61.49833469106769,61.31439151651814,60.53771881949154
4 2019SMB,SMB,61.49833469106769,61.31439151651814,60.53771881949154
4 2019SMB,SMB,61.49833469106769,61.31439151651814,60.53771881949154
4 2019SMB,SMB,61.49833469106769,61.31439151651814,60.53771881949154
4 2019SMB,SMB,61.49833469106769,61.31439151651814,60.53771881949154
4 2019SMB,SMB,61.49833469106769,61.31439151651814,60.53771881949154
4 2019SMB,SMB,61.49833469106769,61.31439151651814,60.53771881949154
4 2019SMB,SMB,61.49833469106769,61.31439151651814,60.53771881949154
4 2019SMB,SMB,61.49833469106769,61.31439151651814,60.53771881949154
4 20190,0,0,0,0
4 2019Indonesia,Indonesia,49.55835444981684,49.410124077584086,42.133422766177695
4 2019Indonesia,Indonesia,49.55835444981684,49.410124077584086,42.133422766177695
4 2019Indonesia,Indonesia,49.55835444981684,49.410124077584086,42.133422766177695
4 2019Indonesia,Indonesia,49.55835444981684,49.410124077584086,42.133422766177695
4 2019Indonesia,Indonesia,49.55835444981684,49.410124077584086,42.133422766177695
4 2019Indonesia,Indonesia,49.55835444981684,49.410124077584086,42.133422766177695
4 2019Indonesia,Indonesia,49.55835444981684,49.410124077584086,42.133422766177695
4 2019Indonesia,Indonesia,49.55835444981684,49.410124077584086,42.133422766177695
4 2019Indonesia,Indonesia,49.55835444981684,49.410124077584086,42.133422766177695
4 2019Indonesia,Indonesia,49.55835444981684,49.410124077584086,42.133422766177695
4 2019Indonesia,Indonesia,49.55835444981684,49.410124077584086,42.133422766177695
4 2019Indonesia,Indonesia,49.55835444981684,49.410124077584086,42.133422766177695
4 2019Indonesia,Indonesia,49.55835444981684,49.410124077584086,42.133422766177695
4 2019Indonesia,Indonesia,49.55835444981684,49.410124077584086,42.133422766177695
4 2019Indonesia,Indonesia,49.55835444981684,49.410124077584086,42.133422766177695
4 2019Indonesia,Indonesia,49.55835444981684,49.410124077584086,42.133422766177695
4 2019Indonesia,Indonesia,49.55835444981684,49.410124077584086,42.133422766177695
4 2019Indonesia,Indonesia,49.55835444981684,49.410124077584086,42.133422766177695
4 2019Indonesia,Indonesia,49.55835444981684,49.410124077584086,42.133422766177695
4 2019Indonesia,Indonesia,49.55835444981684,49.410124077584086,42.133422766177695
4 2019Indonesia,Indonesia,49.55835444981684,49.410124077584086,42.133422766177695
4 2019Indonesia,Indonesia,49.55835444981684,49.410124077584086,42.133422766177695
4 2019Indonesia,Indonesia,49.55835444981684,49.410124077584086,42.133422766177695
4 2019Indonesia,Indonesia,49.55835444981684,49.410124077584086,42.133422766177695
4 2019AUS HT,AUS HT,44.0580608949891,43.92628204884257,57.4766328744392
4 2019Indonesia,Indonesia,49.55835444981684,49.410124077584086,42.133422766177695
4 2019AUS HT,AUS HT,44.0580608949891,43.92628204884257,57.4766328744392
4 2019AUS HT,AUS HT,44.0580608949891,43.92628204884257,57.4766328744392
4 2019AUS HT,AUS HT,44.0580608949891,43.92628204884257,57.4766328744392
4 2019AUS HT,AUS HT,44.0580608949891,43.92628204884257,57.4766328744392
4 2019AUS HT,AUS HT,44.0580608949891,43.92628204884257,57.4766328744392
4 2019AUS HT,AUS HT,44.0580608949891,43.92628204884257,57.4766328744392
4 2019AUS HT,AUS HT,44.0580608949891,43.92628204884257,57.4766328744392
4 2019AUS HT,AUS HT,44.0580608949891,43.92628204884257,57.4766328744392
4 2019AUS HT,AUS HT,44.0580608949891,43.92628204884257,57.4766328744392
4 2019AUS HT,AUS HT,44.0580608949891,43.92628204884257,57.4766328744392
4 2019AUS HT,AUS HT,44.0580608949891,43.92628204884257,57.4766328744392
4 2019AUS HT,AUS HT,44.0580608949891,43.92628204884257,57.4766328744392
4 2019AUS HT,AUS HT,44.0580608949891,43.92628204884257,57.4766328744392
4 2019AUS HT,AUS HT,44.0580608949891,43.92628204884257,57.4766328744392
4 2019AUS HT,AUS HT,44.0580608949891,43.92628204884257,57.4766328744392
4 2019AUS HT,AUS HT,44.0580608949891,43.92628204884257,57.4766328744392
4 2019AUS HT,AUS HT,44.0580608949891,43.92628204884257,57.4766328744392
4 2019AUS HT,AUS HT,44.0580608949891,43.92628204884257,57.4766328744392
4 2019AUS HT,AUS HT,44.0580608949891,43.92628204884257,57.4766328744392
4 2019AUS HT,AUS HT,44.0580608949891,43.92628204884257,57.4766328744392
4 2019AUS HT,AUS HT,44.0580608949891,43.92628204884257,57.4766328744392
4 2019AUS HT,AUS HT,44.0580608949891,43.92628204884257,57.4766328744392
4 2019AUS HT,AUS HT,44.0580608949891,43.92628204884257,57.4766328744392
4 2019AUS HT,AUS HT,44.0580608949891,43.92628204884257,57.4766328744392
4 2019AUS HT,AUS HT,44.0580608949891,43.92628204884257,57.4766328744392
4 2019AUS HT,AUS HT,44.0580608949891,43.92628204884257,57.4766328744392
4 2019AUS HT,AUS HT,44.0580608949891,43.92628204884257,57.4766328744392
4 2019AUS HT,AUS HT,44.0580608949891,43.92628204884257,57.4766328744392
4 2019AUS HT,AUS HT,44.0580608949891,43.92628204884257,57.4766328744392
4 2019AUS LT,AUS LT,45.734428393650845,45.59763548718928,48.189603876859124
4 2019AUS LT,AUS LT,45.734428393650845,45.59763548718928,48.189603876859124
4 2019AUS LT,AUS LT,45.734428393650845,45.59763548718928,48.189603876859124
4 2019AUS LT,AUS LT,45.734428393650845,45.59763548718928,48.189603876859124
4 2019AUS LT,AUS LT,45.734428393650845,45.59763548718928,48.189603876859124
5 2019AUS LT,AUS LT,44.00516523198577,43.873544598191195,47.412126347766836
5 2019AUS LT,AUS LT,44.00516523198577,43.873544598191195,47.412126347766836
5 2019AUS LT,AUS LT,44.00516523198577,43.873544598191195,47.412126347766836
5 2019AUS LT,AUS LT,44.00516523198577,43.873544598191195,47.412126347766836
5 2019AUS LT,AUS LT,44.00516523198577,43.873544598191195,47.412126347766836
5 2019AUS LT,AUS LT,44.00516523198577,43.873544598191195,47.412126347766836
5 2019AUS LT,AUS LT,44.00516523198577,43.873544598191195,47.412126347766836
5 2019AUS LT,AUS LT,44.00516523198577,43.873544598191195,47.412126347766836
5 2019AUS LT,AUS LT,44.00516523198577,43.873544598191195,47.412126347766836
5 2019AUS LT,AUS LT,44.00516523198577,43.873544598191195,47.412126347766836
5 20190,0,0,0,0
5 20190,0,0,0,0
5 20190,0,0,0,0
5 20190,0,0,0,0
5 2019AUS HT,AUS HT,43.4707977890348,43.34077546264685,55.826290644637986
5 2019AUS HT,AUS HT,43.4707977890348,43.34077546264685,55.826290644637986
5 2019AUS HT,AUS HT,43.4707977890348,43.34077546264685,55.826290644637986
5 2019AUS HT,AUS HT,43.4707977890348,43.34077546264685,55.826290644637986
5 2019AUS HT,AUS HT,43.4707977890348,43.34077546264685,55.826290644637986
5 2019AUS HT,AUS HT,43.4707977890348,43.34077546264685,55.826290644637986
5 2019AUS HT,AUS HT,43.4707977890348,43.34077546264685,55.826290644637986
5 2019AUS HT,AUS HT,43.4707977890348,43.34077546264685,55.826290644637986
5 2019AUS HT,AUS HT,43.4707977890348,43.34077546264685,55.826290644637986
5 2019AUS HT,AUS HT,43.4707977890348,43.34077546264685,55.826290644637986
5 2019AUS HT,AUS HT,43.4707977890348,43.34077546264685,55.826290644637986
5 2019AUS HT,AUS HT,43.4707977890348,43.34077546264685,55.826290644637986
5 2019AUS HT,AUS HT,43.4707977890348,43.34077546264685,55.826290644637986
5 2019AUS HT,AUS HT,43.4707977890348,43.34077546264685,55.826290644637986
5 2019AUS HT,AUS HT,43.4707977890348,43.34077546264685,55.826290644637986
5 2019AUS HT,AUS HT,43.4707977890348,43.34077546264685,55.826290644637986
5 2019AUS HT,AUS HT,43.4707977890348,43.34077546264685,55.826290644637986
5 2019AUS HT,AUS HT,43.4707977890348,43.34077546264685,55.826290644637986
5 2019AUS HT,AUS HT,43.4707977890348,43.34077546264685,55.826290644637986
5 2019AUS LT,AUS LT,44.00516523198577,43.873544598191195,47.412126347766836
5 2019AUS LT,AUS LT,44.00516523198577,43.873544598191195,47.412126347766836
5 2019AUS LT,AUS LT,44.00516523198577,43.873544598191195,47.412126347766836
5 2019AUS LT,AUS LT,44.00516523198577,43.873544598191195,47.412126347766836
5 2019AUS LT,AUS LT,44.00516523198577,43.873544598191195,47.412126347766836
5 2019AUS LT,AUS LT,44.00516523198577,43.873544598191195,47.412126347766836
5 2019AUS LT,AUS LT,44.00516523198577,43.873544598191195,47.412126347766836
5 2019AUS LT,AUS LT,44.00516523198577,43.873544598191195,47.412126347766836
5 2019AUS LT,AUS LT,44.00516523198577,43.873544598191195,47.412126347766836
5 2019Brazil,Brazil,65.102377467409,64.90765450389732,60.709293284093
5 2019Brazil,Brazil,65.102377467409,64.90765450389732,60.709293284093
5 20190,0,0,0,0
5 20190,0,0,0,0
5 20190,0,0,0,0
5 2019SMB,SMB,56.8075067702791,56.63759398831418,55.33687453629904
5 2019SMB,SMB,56.8075067702791,56.63759398831418,55.33687453629904
5 2019SMB,SMB,56.8075067702791,56.63759398831418,55.33687453629904
5 2019SMB,SMB,56.8075067702791,56.63759398831418,55.33687453629904
5 2019SMB,SMB,56.8075067702791,56.63759398831418,55.33687453629904
5 2019SMB,SMB,56.8075067702791,56.63759398831418,55.33687453629904
5 2019SMB,SMB,56.8075067702791,56.63759398831418,55.33687453629904
5 2019SMB,SMB,56.8075067702791,56.63759398831418,55.33687453629904
5 2019SMB,SMB,56.8075067702791,56.63759398831418,55.33687453629904
5 2019SMB,SMB,56.8075067702791,56.63759398831418,55.33687453629904
5 2019SMB,SMB,56.8075067702791,56.63759398831418,55.33687453629904
5 2019SMB,SMB,56.8075067702791,56.63759398831418,55.33687453629904
5 2019SMB,SMB,56.8075067702791,56.63759398831418,55.33687453629904
5 2019SMB,SMB,56.8075067702791,56.63759398831418,55.33687453629904
5 2019SMB,SMB,56.8075067702791,56.63759398831418,55.33687453629904
5 2019SMB,SMB,56.8075067702791,56.63759398831418,55.33687453629904
5 2019SMB,SMB,56.8075067702791,56.63759398831418,55.33687453629904
5 2019SMB,SMB,56.8075067702791,56.63759398831418,55.33687453629904
5 2019SMB,SMB,56.8075067702791,56.63759398831418,55.33687453629904
5 2019SMB,SMB,56.8075067702791,56.63759398831418,55.33687453629904
5 2019SMB,SMB,56.8075067702791,56.63759398831418,55.33687453629904
5 2019SMB,SMB,56.8075067702791,56.63759398831418,55.33687453629904
5 2019SMB,SMB,56.8075067702791,56.63759398831418,55.33687453629904
5 2019SMB,SMB,56.8075067702791,56.63759398831418,55.33687453629904
5 2019SMB,SMB,56.8075067702791,56.63759398831418,55.33687453629904
5 2019SMB,SMB,56.8075067702791,56.63759398831418,55.33687453629904
