1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
t/t,19.2,Qizheng Chemical Added LT,Other,Guizhou,L-B,Qiya,Qiya,Imported,24,326,2.252690334,2.252690334,2.252690334,2.252690334,2.252690334,2.252690334,2.252690334,2.252690334,2.252690334,2.252690334,2.252690334,2.252690334,2.252690334,2.252690334,2.252690334,2.270649032,2.275182526,2.278689578,2.281399381,2.283651914,2.285602357,2.287335918,2.288904961,2.290344218,2.291678034,2.292924201,2.294096164
t/t,20,SPIC - Wuchuan,Guangxi,Guizhou,H-B,SPIC,SPIC,Domestic,25,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t/t,20,SPIC - Wuchuan,Guizhou,Guizhou,H-B,SPIC,SPIC,Domestic,25,161,2.01292648,2.01292648,2.01292648,2.01292648,2.01292648,2.01292648,2.01292648,2.01292648,2.01292648,2.01292648,2.01292648,2.01292648,2.01292648,2.01292648,2.01292648,2.01292648,2.176134888,2.203238751,2.222077487,2.237740068,2.251307513,2.263001704,2.27405617,2.285476452,2.297517802,2.308249071,2.315775144
t/t,20,SPIC - Wuchuan,Henan,Guizhou,H-B,SPIC,SPIC,Domestic,25,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t/t,20,SPIC - Wuchuan,Shanxi,Guizhou,H-B,SPIC,SPIC,Domestic,25,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t/t,20,SPIC - Wuchuan,Other,Guizhou,H-B,SPIC,SPIC,Domestic,25,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t/t,21,Kaisheng,Guangxi,Guizhou,H-B,Private,Other,Domestic,26,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t/t,21,Kaisheng,Guizhou,Guizhou,H-B,Private,Other,Domestic,26,161,1.981115803,1.981115803,2.190792866,2.324383268,2.456818991,2.562983509,2.623978349,2.653913578,2.653913578,2.653913578,2.653913578,2.653913578,2.653913578,2.653913578,2.653913578,2.653913578,2.653913578,2.653913578,2.653913578,2.653913578,2.653913578,2.653913578,2.653913578,2.653913578,2.653913578,2.653913578,2.653913578
t/t,21,Kaisheng,Henan,Guizhou,H-B,Private,Other,Domestic,26,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t/t,21,Kaisheng,Shanxi,Guizhou,H-B,Private,Other,Domestic,26,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t/t,21,Kaisheng,Other,Guizhou,H-B,Private,Other,Domestic,26,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t/t,22,Huajin,Guangxi,Guizhou,H-B,"Chalco, Jinjiang",Chalco,Domestic,27,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t/t,22,Huajin,Guizhou,Guizhou,H-B,"Chalco, Jinjiang",Chalco,Domestic,27,161,2.127797273,2.127797273,2.127797273,2.127797273,2.127797273,2.127797273,2.127797273,2.127797273,2.127797273,2.127797273,2.127797273,2.392800839,2.436720035,2.471393171,2.501419791,2.528935431,2.558347742,2.590285885,2.623092185,2.658717242,2.698293345,2.742643256,2.800578533,0,0,0,0
t/t,22,Huajin,Henan,Guizhou,H-B,"Chalco, Jinjiang",Chalco,Domestic,27,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t/t,22,Huajin,Shanxi,Guizhou,H-B,"Chalco, Jinjiang",Chalco,Domestic,27,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t/t,22,Huajin,Other,Guizhou,H-B,"Chalco, Jinjiang",Chalco,Domestic,27,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t/t,23.1,Chalco Zhengzhou domestic,Guangxi,Henan,H-B,Chalco,Chalco,Domestic,28,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t/t,23.1,Chalco Zhengzhou domestic,Guizhou,Henan,H-B,Chalco,Chalco,Domestic,28,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t/t,23.1,Chalco Zhengzhou domestic,Henan,Henan,H-B,Chalco,Chalco,Domestic,28,216,1.826108067,1.931072277,1.961567508,1.983986973,2.000556002,2.014997309,2.030747514,2.0471827,2.064352617,2.081388287,2.098456195,2.111401991,2.12309345,2.138022237,2.15141548,2.164242959,2.178732483,2.193697998,2.208282437,2.224580246,2.248944837,2.275469784,2.296341268,2.313313556,2.327599762,2.343049819,2.359971889
t/t,23.1,Chalco Zhengzhou domestic,Shanxi,Henan,H-B,Chalco,Chalco,Domestic,28,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t/t,23.1,Chalco Zhengzhou domestic,Other,Henan,H-B,Chalco,Chalco,Domestic,28,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t/t,23.2,Chalco Zhengzhou import,Guangxi,Henan,L-B,Chalco,Chalco,Imported,29,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t/t,23.2,Chalco Zhengzhou import,Guizhou,Henan,L-B,Chalco,Chalco,Imported,29,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t/t,23.2,Chalco Zhengzhou import,Henan,Henan,L-B,Chalco,Chalco,Imported,29,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t/t,23.2,Chalco Zhengzhou import,Shanxi,Henan,L-B,Chalco,Chalco,Imported,29,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t/t,23.2,Chalco Zhengzhou import,Other,Henan,L-B,Chalco,Chalco,Imported,29,326,2.344397079,2.344397079,2.344397079,2.344397079,2.344397079,2.344397079,2.344397079,2.397430449,2.402431733,2.405826168,2.407208193,2.407208193,2.407208193,2.407208193,2.413985102,2.417835583,2.420819152,2.423273607,2.425368927,2.427203465,2.428839474,2.430318957,2.431671654,2.432919421,2.434078815,2.435162689,2.436181233
t/t,24.1,Chalco Zhongzhou Dom. Sinter,Guangxi,Henan,Sinter,Chalco,Chalco,Domestic,30,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t/t,24.1,Chalco Zhongzhou Dom. Sinter,Guizhou,Henan,Sinter,Chalco,Chalco,Domestic,30,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t/t,24.1,Chalco Zhongzhou Dom. Sinter,Henan,Henan,Sinter,Chalco,Chalco,Domestic,30,216,1.895603301,2.07378282,2.116881341,2.154938719,2.185213333,2.207865605,2.229613575,2.250663509,2.271119788,2.291069689,2.309578599,2.327595273,2.345136725,2.363262894,2.377627124,2.387089149,2.396915617,2.408935911,2.424020259,2.444208526,2.476873176,2.512569795,2.54067347,2.565785963,2.590140604,2.616986247,2.647104385
t/t,24.1,Chalco Zhongzhou Dom. Sinter,Shanxi,Henan,Sinter,Chalco,Chalco,Domestic,30,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t/t,24.1,Chalco Zhongzhou Dom. Sinter,Other,Henan,Sinter,Chalco,Chalco,Domestic,30,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t/t,24.2,Chalco Zhongzhou Dom. Bayer,Guangxi,Henan,H-B-ODT-Sweet,Chalco,Chalco,Domestic,31,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t/t,24.2,Chalco Zhongzhou Dom. Bayer,Guizhou,Henan,H-B-ODT-Sweet,Chalco,Chalco,Domestic,31,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t/t,24.2,Chalco Zhongzhou Dom. Bayer,Henan,Henan,H-B-ODT-Sweet,Chalco,Chalco,Domestic,31,216,2.048932109,2.048932109,2.315336535,2.379779035,2.430187602,2.474000777,2.527955179,2.59324286,2.659896152,2.733297566,2.829074366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t/t,24.2,Chalco Zhongzhou Dom. Bayer,Shanxi,Henan,H-B-ODT-Sweet,Chalco,Chalco,Domestic,31,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t/t,24.2,Chalco Zhongzhou Dom. Bayer,Other,Henan,H-B-ODT-Sweet,Chalco,Chalco,Domestic,31,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t/t,24.3,Chalco Zhongzhou LT Amt,Guangxi,Henan,L-B,Chalco,Chalco,Imported,32,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t/t,24.3,Chalco Zhongzhou LT Amt,Guizhou,Henan,L-B,Chalco,Chalco,Imported,32,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t/t,24.3,Chalco Zhongzhou LT Amt,Henan,Henan,L-B,Chalco,Chalco,Imported,32,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t/t,24.3,Chalco Zhongzhou LT Amt,Shanxi,Henan,L-B,Chalco,Chalco,Imported,32,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t/t,24.3,Chalco Zhongzhou LT Amt,Other,Henan,L-B,Chalco,Chalco,Imported,32,326,2.344397079,2.344397079,2.344397079,2.344397079,2.344397079,2.344397079,2.344397079,2.403237469,2.407784195,2.411485546,2.414686002,2.416029372,2.416029372,2.416029372,2.424677494,2.433682843,2.440135199,2.444568527,2.447733463,2.450157686,2.452260595,2.454178855,2.455946748,2.457532907,2.458966715,2.460321142,2.46160611
t/t,25.1,Kaiman,Guangxi,Henan,"H-B, ODT, Sweetening",Jinjiang,Jinjiang,Domestic,33,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t/t,25.1,Kaiman,Guizhou,Henan,"H-B, ODT, Sweetening",Jinjiang,Jinjiang,Domestic,33,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t/t,25.1,Kaiman,Henan,Henan,"H-B, ODT, Sweetening",Jinjiang,Jinjiang,Domestic,33,216,1.89900625,1.89900625,2.014156927,2.061816451,2.100768506,2.137910517,2.172395613,2.208857427,2.248727406,2.288126175,2.325754014,2.364758958,2.408341761,2.455590207,2.508083185,2.562454306,2.616206615,2.676373076,2.756402792,0,0,0,0,0,0,0,0
t/t,25.1,Kaiman,Shanxi,Henan,"H-B, ODT, Sweetening",Jinjiang,Jinjiang,Domestic,33,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t/t,25.1,Kaiman,Other,Henan,"H-B, ODT, Sweetening",Jinjiang,Jinjiang,Domestic,33,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t/t,25.2,Kaiman Import,Guangxi,Henan,L-B,Jinjiang,Jinjiang,Imported,34,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t/t,25.2,Kaiman Import,Guizhou,Henan,L-B,Jinjiang,Jinjiang,Imported,34,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t/t,25.2,Kaiman Import,Henan,Henan,L-B,Jinjiang,Jinjiang,Imported,34,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t/t,25.2,Kaiman Import,Shanxi,Henan,L-B,Jinjiang,Jinjiang,Imported,34,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t/t,25.2,Kaiman Import,Other,Henan,L-B,Jinjiang,Jinjiang,Imported,34,326,2.056363109,2.056363109,2.056363109,2.056363109,2.056363109,2.056363109,2.056363109,2.056363109,2.056363109,2.056363109,2.056363109,2.056363109,2.056363109,2.056363109,2.056363109,2.056363109,2.094281838,2.101834044,2.107601069,2.112417841,2.116618723,2.120381856,2.123814845,2.126988286,2.129951309,2.132739648,2.135380212
t/t,26.1,East Hope Mianchi,Guangxi,Henan,"H-B, ODT",East Hope,East Hope,Domestic,35,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t/t,26.1,East Hope Mianchi,Guizhou,Henan,"H-B, ODT",East Hope,East Hope,Domestic,35,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t/t,26.1,East Hope Mianchi,Henan,Henan,"H-B, ODT",East Hope,East Hope,Domestic,35,216,1.89101324,1.89101324,1.979263491,2.022495036,2.065819027,2.10945663,2.148237325,2.184377372,2.222078621,2.26147603,2.302980138,2.347635174,2.398405993,2.455830939,2.50869966,2.562689347,2.630854374,2.715428783,0,0,0,0,0,0,0,0,0
t/t,26.1,East Hope Mianchi,Shanxi,Henan,"H-B, ODT",East Hope,East Hope,Domestic,35,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t/t,26.1,East Hope Mianchi,Other,Henan,"H-B, ODT",East Hope,East Hope,Domestic,35,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t/t,26.2,East Hope Mianchi Added LT,Guangxi,Henan,L-B,East Hope,East Hope,Imported,36,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t/t,26.2,East Hope Mianchi Added LT,Guizhou,Henan,L-B,East Hope,East Hope,Imported,36,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t/t,26.2,East Hope Mianchi Added LT,Henan,Henan,L-B,East Hope,East Hope,Imported,36,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t/t,26.2,East Hope Mianchi Added LT,Shanxi,Henan,L-B,East Hope,East Hope,Imported,36,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t/t,26.2,East Hope Mianchi Added LT,Other,Henan,L-B,East Hope,East Hope,Imported,36,326,2.253313362,2.253313362,2.253313362,2.253313362,2.253313362,2.253313362,2.253313362,2.253313362,2.253313362,2.253313362,2.253313362,2.253313362,2.253313362,2.253313362,2.253313362,2.271447626,2.274100218,2.274100218,2.274100218,2.274100218,2.274100218,2.274100218,2.274100218,2.274100218,2.274100218,2.274100218,2.274100218
t/t,27,Huiyuan Lushan,Guangxi,Henan,"H-B, ODT","Shenhuo, Huiyuan",Shenhuo,Domestic,37,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t/t,27,Huiyuan Lushan,Guizhou,Henan,"H-B, ODT","Shenhuo, Huiyuan",Shenhuo,Domestic,37,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t/t,27,Huiyuan Lushan,Henan,Henan,"H-B, ODT","Shenhuo, Huiyuan",Shenhuo,Domestic,37,216,2.025580607,2.208159783,2.287848374,2.356589641,2.41655685,2.499851027,2.614714062,2.745100876,2.923902563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t/t,27,Huiyuan Lushan,Shanxi,Henan,"H-B, ODT","Shenhuo, Huiyuan",Shenhuo,Domestic,37,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t/t,27,Huiyuan Lushan,Other,Henan,"H-B, ODT","Shenhuo, Huiyuan",Shenhuo,Domestic,37,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t/t,28,Jingxin,Guangxi,Henan,H-B,Private,Other,Domestic,38,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t/t,28,Jingxin,Guizhou,Henan,H-B,Private,Other,Domestic,38,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t/t,28,Jingxin,Henan,Henan,H-B,Private,Other,Domestic,38,216,2.035669607,2.035669607,2.176880316,2.240795297,2.284333275,2.322999287,2.362192013,2.399567472,2.435890342,2.471699968,2.507403177,2.543336372,2.579801701,2.617091417,2.657649039,2.679895456,2.679895456,2.679895456,2.679895456,2.679895456,2.679895456,2.679895456,2.679895456,2.679895456,2.679895456,2.679895456,2.679895456
t/t,28,Jingxin,Shanxi,Henan,H-B,Private,Other,Domestic,38,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t/t,28,Jingxin,Other,Henan,H-B,Private,Other,Domestic,38,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t/t,29,Shenhuo,Guangxi,Henan,Sintering,Shenhuo,Shenhuo,Domestic,39,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t/t,29,Shenhuo,Guizhou,Henan,Sintering,Shenhuo,Shenhuo,Domestic,39,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t/t,29,Shenhuo,Henan,Henan,Sintering,Shenhuo,Shenhuo,Domestic,39,216,1.784123227,1.784123227,1.784123227,1.784123227,1.847700811,1.8674337,1.883356594,1.895267244,1.907171204,1.922045559,1.937927048,1.946624284,1.946624284,1.946624284,1.946624284,1.946624284,1.946624284,1.946624284,1.946624284,1.946624284,1.946624284,1.946624284,1.946624284,1.946624284,1.946624284,1.946624284,1.946624284
t/t,29,Shenhuo,Shanxi,Henan,Sintering,Shenhuo,Shenhuo,Domestic,39,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t/t,29,Shenhuo,Other,Henan,Sintering,Shenhuo,Shenhuo,Domestic,39,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t/t,30.1,Wanji,Guangxi,Henan,H-B,Wanji Holdings,Other,Domestic,40,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t/t,30.1,Wanji,Guizhou,Henan,H-B,Wanji Holdings,Other,Domestic,40,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t/t,30.1,Wanji,Henan,Henan,H-B,Wanji Holdings,Other,Domestic,40,216,2.112198166,2.112198166,2.112198166,2.323725155,2.371880833,2.406673133,2.43390768,2.458504043,2.481961923,2.507229364,2.536811106,2.565180101,2.593606422,2.620973368,2.641228376,2.65226088,2.657386926,2.662314444,2.664747102,2.664747102,2.664747102,2.664747102,2.664747102,2.664747102,2.664747102,2.664747102,2.664747102
t/t,30.1,Wanji,Shanxi,Henan,H-B,Wanji Holdings,Other,Domestic,40,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t/t,30.1,Wanji,Other,Henan,H-B,Wanji Holdings,Other,Domestic,40,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t/t,30.2,Wanji import,Guangxi,Henan,L-B,Wanji Holdings,Other,Imported,41,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t/t,30.2,Wanji import,Guizhou,Henan,L-B,Wanji Holdings,Other,Imported,41,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t/t,30.2,Wanji import,Henan,Henan,L-B,Wanji Holdings,Other,Imported,41,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t/t,30.2,Wanji import,Shanxi,Henan,L-B,Wanji Holdings,Other,Imported,41,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t/t,30.2,Wanji import,Other,Henan,L-B,Wanji Holdings,Other,Imported,41,326,2.1805517,2.1805517,2.1805517,2.1805517,2.1805517,2.1805517,2.1805517,2.1805517,2.1805517,2.1805517,2.1805517,2.1805517,2.1805517,2.1805517,2.1805517,2.225516503,2.240544274,2.251078057,2.259603976,2.266932475,2.273448812,2.279370728,2.284834952,2.289933724,2.294732612,2.299280115,2.303613255
t/t,31,Weilai,Guangxi,Henan,H-B,Private,Other,Domestic,42,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t/t,31,Weilai,Guizhou,Henan,H-B,Private,Other,Domestic,42,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t/t,31,Weilai,Henan,Henan,H-B,Private,Other,Domestic,42,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t/t,31,Weilai,Shanxi,Henan,H-B,Private,Other,Domestic,42,271,2.049472071,2.049472071,2.215482982,2.281557221,2.333648596,2.382285881,2.440059168,2.501954059,2.557912051,2.61665867,2.689886711,2.773718841,2.875752859,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t/t,31,Weilai,Other,Henan,H-B,Private,Other,Domestic,42,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t/t,32,Yifeng Gongyi (Yulian Xinya),Guangxi,Henan,H-B,Private,Other,Domestic,43,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t/t,32,Yifeng Gongyi (Yulian Xinya),Guizhou,Henan,H-B,Private,Other,Domestic,43,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t/t,32,Yifeng Gongyi (Yulian Xinya),Henan,Henan,H-B,Private,Other,Domestic,43,216,2.052633714,2.052633714,2.052633714,2.183395257,2.23936239,2.293017601,2.339036067,2.360321475,2.360321475,2.360321475,2.360321475,2.360321475,2.384823457,2.384823457,2.384823457,2.384823457,2.384823457,2.384823457,2.384823457,2.384823457,2.384823457,2.384823457,2.384823457,2.384823457,2.384823457,2.384823457,2.384823457
t/t,32,Yifeng Gongyi (Yulian Xinya),Shanxi,Henan,H-B,Private,Other,Domestic,43,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t/t,32,Yifeng Gongyi (Yulian Xinya),Other,Henan,H-B,Private,Other,Domestic,43,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t/t,33,Yima Yixiang,Guangxi,Henan,"H-B, CGA","Jinjiang, Yima Coal Group",Jinjiang,Domestic,44,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t/t,33,Yima Yixiang,Guizhou,Henan,"H-B, CGA","Jinjiang, Yima Coal Group",Jinjiang,Domestic,44,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t/t,33,Yima Yixiang,Henan,Henan,"H-B, CGA","Jinjiang, Yima Coal Group",Jinjiang,Domestic,44,216,1.868774259,1.924646146,1.966841469,2.01066929,2.058305612,2.106963692,2.151395554,2.193918668,2.22901455,2.26524818,2.312198389,2.362443753,2.414977694,2.461606171,2.518452298,2.591104831,2.665503471,0,0,0,0,0,0,0,0,0,0
t/t,33,Yima Yixiang,Shanxi,Henan,"H-B, CGA","Jinjiang, Yima Coal Group",Jinjiang,Domestic,44,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t/t,33,Yima Yixiang,Other,Henan,"H-B, CGA","Jinjiang, Yima Coal Group",Jinjiang,Domestic,44,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t/t,34,Zhongmei,Guangxi,Henan,"H-B, Sweetening","Yongmei Group, Wuzhou Aluminium, Dengfeng Electric Power Corporation",Other,Domestic,45,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t/t,34,Zhongmei,Guizhou,Henan,"H-B, Sweetening","Yongmei Group, Wuzhou Aluminium, Dengfeng Electric Power Corporation",Other,Domestic,45,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t/t,34,Zhongmei,Henan,Henan,"H-B, Sweetening","Yongmei Group, Wuzhou Aluminium, Dengfeng Electric Power Corporation",Other,Domestic,45,216,1.990822494,1.990822494,1.990822494,2.106978013,2.145601006,2.176502774,2.206305981,2.236164595,2.2643815,2.291088971,2.316789017,2.341823475,2.367954892,2.389354511,2.406093045,2.421868481,2.434848982,2.441214659,2.441214659,2.441214659,2.441214659,2.441214659,2.441214659,2.441214659,2.441214659,2.441214659,2.441214659
t/t,34,Zhongmei,Shanxi,Henan,"H-B, Sweetening","Yongmei Group, Wuzhou Aluminium, Dengfeng Electric Power Corporation",Other,Domestic,45,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t/t,34,Zhongmei,Other,Henan,"H-B, Sweetening","Yongmei Group, Wuzhou Aluminium, Dengfeng Electric Power Corporation",Other,Domestic,45,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t/t,35,Shaoxing,Guangxi,Henan,H-B,Private,Other,Domestic,46,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t/t,35,Shaoxing,Guizhou,Henan,H-B,Private,Other,Domestic,46,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t/t,35,Shaoxing,Henan,Henan,H-B,Private,Other,Domestic,46,216,1.871247854,1.871247854,2.098586399,2.315229194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
