bauxite,owner,ownership,technology,category,province,refinery,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031
Domestic,Chalco,"Chalco, Guangxi Investment Group, Minmetal",H-B,Shanxi,Guangxi,Huayin,35732.70859499424,31731.69578280132,27700.089650766495,23639.542110631774,19551.204880235062,15435.860032133103,11293.99806908446,7125.864842677371,7125.864842677371,7125.864842677371,58170.41784888474,58170.41784888474,58170.41784888474,58170.41784888474,54752.327794654004,51358.85109737304,47521.67845339712,43632.27633695033,39700.74811731802,35732.70859499424,31731.69578280132,27700.089650766495,23639.542110631774,19551.204880235062,15435.860032133103,11293.99806908446,7125.864842677371
Domestic,Chalco,"Chalco, Jinjiang",H-B,Guangxi,Guizhou,Huajin,7125.864842677371,7125.864842677371,7125.864842677371,7125.864842677371,58170.41784888474,58170.41784888474,58170.41784888474,58170.41784888474,58170.41784888474,58170.41784888474,58170.41784888474,58170.41784888474,58170.41784888474,58170.41784888474,54752.327794654004,51358.85109737304,47521.67845339712,43632.27633695033,39700.74811731802,35732.70859499424,31731.69578280132,27700.089650766495,23639.542110631774,19551.204880235062,15435.860032133103,11293.99806908446,7125.864842677371
Domestic,Chalco,"Chalco, Jinjiang",H-B,Guizhou,Guizhou,Huajin,7125.864842677371,7125.864842677371,7125.864842677371,7125.864842677371,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Domestic,Chalco,"Chalco, Jinjiang",H-B,Henan,Guizhou,Huajin,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Domestic,Chalco,"Chalco, Jinjiang",H-B,Other,Guizhou,Huajin,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Domestic,Chalco,"Chalco, Jinjiang",H-B,Shanxi,Guizhou,Huajin,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Domestic,Chalco,Yunnan Aluminium Companuy,H-B,Guangxi,Yunnan,YMG - Wenshan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,35559.06310267263,35559.06310267263,35559.06310267263,35559.06310267263
Domestic,Chalco,Yunnan Aluminium Companuy,H-B,Guizhou,Yunnan,YMG - Wenshan,35559.06310267263,35559.06310267263,35559.06310267263,35559.06310267263,35559.06310267263,35559.06310267263,35559.06310267263,34581.76686299037,30453.456071921635,25843.190525178376,21176.72865721912,19092.633197001654,16980.68972977722,14841.11554818796,12673.918156735632,10478.923980545203,8255.7938849355,6004.029239049261,3722.970374539243,3722.970374539243,3722.970374539243,3722.970374539243,3722.970374539243,35559.06310267263,35559.06310267263,35559.06310267263,35559.06310267263
Domestic,Chalco,Yunnan Aluminium Companuy,H-B,Henan,Yunnan,YMG - Wenshan,35559.06310267263,35559.06310267263,35559.06310267263,35559.06310267263,3722.970374539243,3722.970374539243,3722.970374539243,3722.970374539243,3722.970374539243,35559.06310267263,35559.06310267263,35559.06310267263,35559.06310267263,35559.06310267263,35559.06310267263,35559.06310267263,35559.06310267263,35559.06310267263,35559.06310267263,35559.06310267263,34581.76686299037,30453.456071921635,25843.190525178376,21176.72865721912,19092.633197001654,16980.68972977722,14841.11554818796
Domestic,Chalco,Yunnan Aluminium Companuy,H-B,Other,Yunnan,YMG - Wenshan,12673.918156735632,10478.923980545203,8255.7938849355,6004.029239049261,3722.970374539243,3722.970374539243,3722.970374539243,3722.970374539243,3722.970374539243,35559.06310267263,35559.06310267263,35559.06310267263,35559.06310267263,35559.06310267263,35559.06310267263,35559.06310267263,35559.06310267263,35559.06310267263,35559.06310267263,35559.06310267263,34581.76686299037,30453.456071921635,25843.190525178376,21176.72865721912,19092.633197001654,16980.68972977722,14841.11554818796
Domestic,Chalco,Yunnan Aluminium Companuy,H-B,Shanxi,Yunnan,YMG - Wenshan,12673.918156735632,10478.923980545203,8255.7938849355,6004.029239049261,3722.970374539243,3722.970374539243,3722.970374539243,3722.970374539243,3722.970374539243,35559.06310267263,35559.06310267263,35559.06310267263,35559.06310267263,35559.06310267263,35559.06310267263,35559.06310267263,35559.06310267263,35559.06310267263,35559.06310267263,35559.06310267263,34581.76686299037,30453.456071921635,25843.190525178376,21176.72865721912,19092.633197001654,16980.68972977722,14841.11554818796
Domestic,East Hope,East Hope,H-B,Guangxi,Shanxi,East Hope Lingshi,12673.918156735632,10478.923980545203,8255.7938849355,6004.029239049261,3722.970374539243,3722.970374539243,3722.970374539243,3722.970374539243,3722.970374539243,87432.14752567731,86977.080852715,85230.76892449938,82851.21748025787,79089.23797850126,75029.05184188584,71072.28528294398,66896.60022811819,62150.46859619443,57353.62927787816,52078.16743217753,46748.155828097966,40552.28126955748,34709.85608648312,30334.26118170063,26491.411465031666,22396.408462927782,18273.653590925118
Domestic,East Hope,East Hope,H-B,Guizhou,Shanxi,East Hope Lingshi,14122.944665453791,9943.998591643449,5736.450585186831,5736.450585186831,5736.450585186831,5736.450585186831,5736.450585186831,5736.450585186831,5736.450585186831,87432.14752567731,86977.080852715,85230.76892449938,82851.21748025787,79089.23797850126,75029.05184188584,71072.28528294398,66896.60022811819,62150.46859619443,57353.62927787816,52078.16743217753,46748.155828097966,40552.28126955748,34709.85608648312,30334.26118170063,26491.411465031666,22396.408462927782,18273.653590925118
Domestic,East Hope,East Hope,H-B,Henan,Shanxi,East Hope Lingshi,14122.944665453791,9943.998591643449,5736.450585186831,5736.450585186831,5736.450585186831,5736.450585186831,5736.450585186831,5736.450585186831,5736.450585186831,87432.14752567731,86977.080852715,85230.76892449938,82851.21748025787,79089.23797850126,75029.05184188584,71072.28528294398,66896.60022811819,62150.46859619443,57353.62927787816,52078.16743217753,46748.155828097966,40552.28126955748,34709.85608648312,30334.26118170063,26491.411465031666,22396.408462927782,18273.653590925118
Domestic,East Hope,East Hope,H-B,Other,Shanxi,East Hope Lingshi,14122.944665453791,9943.998591643449,5736.450585186831,5736.450585186831,5736.450585186831,5736.450585186831,5736.450585186831,5736.450585186831,5736.450585186831,87432.14752567731,86977.080852715,85230.76892449938,82851.21748025787,79089.23797850126,75029.05184188584,71072.28528294398,66896.60022811819,62150.46859619443,57353.62927787816,52078.16743217753,46748.155828097966,40552.28126955748,34709.85608648312,30334.26118170063,26491.411465031666,22396.408462927782,18273.653590925118
Domestic,East Hope,East Hope,H-B,Shanxi,Shanxi,East Hope Lingshi,14122.944665453791,9943.998591643449,5736.450585186831,5736.450585186831,5736.450585186831,5736.450585186831,5736.450585186831,5736.450585186831,5736.450585186831,87432.14752567731,86977.080852715,85230.76892449938,82851.21748025787,79089.23797850126,75029.05184188584,71072.28528294398,66896.60022811819,62150.46859619443,57353.62927787816,52078.16743217753,46748.155828097966,40552.28126955748,34709.85608648312,30334.26118170063,26491.411465031666,22396.408462927782,18273.653590925118
Domestic,East Hope,East Hope,"H-B, ODT",Guangxi,Henan,East Hope Mianchi,5736.450585186831,28755.69568129998,28755.69568129998,28755.69568129998,28755.69568129998,28755.69568129998,28755.69568129998,28755.69568129998,28755.69568129998,28755.69568129998,28755.69568129998,28755.69568129998,28755.69568129998,28755.69568129998,28755.69568129998,28755.69568129998,28755.69568129998,28755.69568129998,27459.103859938008,25220.301947452066,22369.504160231947,19479.80611995252,16560.84421811739,13617.182574150069,10651.40152567971,7665.0559280791385,4659.0693603252
Domestic,East Hope,East Hope,"H-B, ODT",Guizhou,Henan,East Hope Mianchi,4659.0693603252,28755.69568129998,28755.69568129998,28755.69568129998,28755.69568129998,28755.69568129998,28755.69568129998,28755.69568129998,28755.69568129998,28755.69568129998,28755.69568129998,28755.69568129998,28755.69568129998,28755.69568129998,28755.69568129998,28755.69568129998,28755.69568129998,28755.69568129998,27459.103859938008,25220.301947452066,22369.504160231947,19479.80611995252,16560.84421811739,13617.182574150069,10651.40152567971,7665.0559280791385,4659.0693603252
Domestic,East Hope,East Hope,"H-B, ODT",Henan,Henan,East Hope Mianchi,4659.0693603252,28755.69568129998,28755.69568129998,28755.69568129998,28755.69568129998,28755.69568129998,28755.69568129998,28755.69568129998,28755.69568129998,28755.69568129998,28755.69568129998,28755.69568129998,28755.69568129998,28755.69568129998,28755.69568129998,28755.69568129998,28755.69568129998,28755.69568129998,27459.103859938008,25220.301947452066,22369.504160231947,19479.80611995252,16560.84421811739,13617.182574150069,10651.40152567971,7665.0559280791385,4659.0693603252
Domestic,East Hope,East Hope,"H-B, ODT",Other,Henan,East Hope Mianchi,4659.0693603252,28755.69568129998,28755.69568129998,28755.69568129998,28755.69568129998,28755.69568129998,28755.69568129998,28755.69568129998,28755.69568129998,28755.69568129998,28755.69568129998,28755.69568129998,25220.301947452066,22369.504160231947,19479.80611995252,16560.84421811739,13617.182574150069,10651.40152567971,7665.0559280791385,4659.0693603252,4659.0693603252,28755.69568129998,28755.69568129998,28755.69568129998,28755.69568129998,28755.69568129998,28755.69568129998
Domestic,East Hope,East Hope,"H-B, ODT",Shanxi,Henan,East Hope Mianchi,28755.69568129998,28755.69568129998,28755.69568129998,28755.69568129998,28755.69568129998,28755.69568129998,28755.69568129998,28755.69568129998,28755.69568129998,28755.69568129998,28755.69568129998,27459.103859938008,25220.301947452066,22369.504160231947,19479.80611995252,16560.84421811739,13617.182574150069,10651.40152567971,7665.0559280791385,4659.0693603252,4659.0693603252,101332.40270542877,101332.40270542877,101332.40270542877,101332.40270542877,101332.40270542877,101332.40270542877
Domestic,Jinjiang,Jinjiang,H-B,Guangxi,Guangxi,Jinjiang Longzhou,101332.40270542877,101332.40270542877,100291.55166926664,99107.69831183422,97197.37051083436,95510.02869707004,93083.86268146645,90760.95739835581,88595.2971264011,86417.8760669279,84229.4868489083,82030.73830585429,79822.11314782116,77604.00312599617,75376.73182285427,73140.57013664764,71099.82201748219,69052.06943552468,66997.43996003062,64936.04483050304,62867.98123199825,101332.40270542877,101332.40270542877,101332.40270542877,101332.40270542877,101332.40270542877,101332.40270542877
Domestic,Jinjiang,Jinjiang,H-B,Guizhou,Guangxi,Jinjiang Longzhou,101332.40270542877,101332.40270542877,100291.55166926664,99107.69831183422,97197.37051083436,95510.02869707004,93083.86268146645,90760.95739835581,88595.2971264011,86417.8760669279,84229.4868489083,82030.73830585429,79822.11314782116,77604.00312599617,75376.73182285427,73140.57013664764,71099.82201748219,69052.06943552468,66997.43996003062,64936.04483050304,62867.98123199825,101332.40270542877,101332.40270542877,101332.40270542877,101332.40270542877,101332.40270542877,101332.40270542877
Domestic,Jinjiang,Jinjiang,H-B,Henan,Guangxi,Jinjiang Longzhou,101332.40270542877,101332.40270542877,100291.55166926664,99107.69831183422,97197.37051083436,95510.02869707004,93083.86268146645,90760.95739835581,88595.2971264011,86417.8760669279,84229.4868489083,82030.73830585429,79822.11314782116,77604.00312599617,75376.73182285427,73140.57013664764,71099.82201748219,69052.06943552468,66997.43996003062,64936.04483050304,62867.98123199825,101332.40270542877,101332.40270542877,101332.40270542877,101332.40270542877,101332.40270542877,101332.40270542877
Domestic,Jinjiang,Jinjiang,H-B,Other,Guangxi,Jinjiang Longzhou,101332.40270542877,101332.40270542877,100291.55166926664,99107.69831183422,97197.37051083436,95510.02869707004,93083.86268146645,90760.95739835581,88595.2971264011,86417.8760669279,84229.4868489083,82030.73830585429,79822.11314782116,77604.00312599617,75376.73182285427,73140.57013664764,71099.82201748219,69052.06943552468,66997.43996003062,64936.04483050304,62867.98123199825,101332.40270542877,101332.40270542877,101332.40270542877,101332.40270542877,101332.40270542877,101332.40270542877
Domestic,Jinjiang,Jinjiang,H-B,Shanxi,Guangxi,Jinjiang Longzhou,101332.40270542877,101332.40270542877,100291.55166926664,99107.69831183422,97197.37051083436,95510.02869707004,93083.86268146645,90760.95739835581,88595.2971264011,86417.8760669279,84229.4868489083,82030.73830585429,79822.11314782116,77604.00312599617,75376.73182285427,73140.57013664764,71099.82201748219,22626.816848727573,22626.816848727573,22626.816848727573,22626.816848727573,22626.816848727573,22286.77909048664,20958.9431209855,19349.13593340048,17458.307830081998,15519.939773551541
Domestic,Jinjiang,Jinjiang,H-B,Guangxi,Guangxi,Jinjiang Tiandong,13539.02628338219,11518.041642085513,9458.169749891422,7622.0757263708765,6022.835867074096,4401.44825391795,2757.455715206192,2757.455715206192,2757.455715206192,2757.455715206192,2757.455715206192,2757.455715206192,2757.455715206192,22626.816848727573,22626.816848727573,22626.816848727573,22626.816848727573,22626.816848727573,22626.816848727573,22626.816848727573,22626.816848727573,22626.816848727573,22286.77909048664,20958.9431209855,19349.13593340048,17458.307830081998,15519.939773551541
Domestic,Jinjiang,Jinjiang,H-B,Guizhou,Guangxi,Jinjiang Tiandong,13539.02628338219,11518.041642085513,9458.169749891422,7622.0757263708765,6022.835867074096,4401.44825391795,2757.455715206192,2757.455715206192,2757.455715206192,2757.455715206192,2757.455715206192,2757.455715206192,2757.455715206192,22626.816848727573,22626.816848727573,22626.816848727573,22626.816848727573,22626.816848727573,22626.816848727573,22626.816848727573,22626.816848727573,22626.816848727573,22286.77909048664,20958.9431209855,19349.13593340048,17458.307830081998,15519.939773551541
Domestic,Jinjiang,Jinjiang,H-B,Henan,Guangxi,Jinjiang Tiandong,13539.02628338219,11518.041642085513,9458.169749891422,7622.0757263708765,6022.835867074096,4401.44825391795,2757.455715206192,2757.455715206192,2757.455715206192,2757.455715206192,2757.455715206192,2757.455715206192,2757.455715206192,22626.816848727573,22626.816848727573,22626.816848727573,22626.816848727573,22626.816848727573,22626.816848727573,22626.816848727573,22626.816848727573,22626.816848727573,22286.77909048664,20958.9431209855,19349.13593340048,17458.307830081998,15519.939773551541
Domestic,Jinjiang,Jinjiang,H-B,Other,Guangxi,Jinjiang Tiandong,13539.02628338219,11518.041642085513,9458.169749891422,7622.0757263708765,6022.835867074096,4401.44825391795,2757.455715206192,2757.455715206192,2757.455715206192,2757.455715206192,2757.455715206192,2757.455715206192,2757.455715206192,22626.816848727573,22626.816848727573,22626.816848727573,22626.816848727573,22626.816848727573,22626.816848727573,22626.816848727573,22626.816848727573,22626.816848727573,22286.77909048664,20958.9431209855,19349.13593340048,17458.307830081998,15519.939773551541
Domestic,Jinjiang,Jinjiang,H-B,Shanxi,Guangxi,Jinjiang Tiandong,13539.02628338219,11518.041642085513,9458.169749891422,7622.0757263708765,6022.835867074096,77169.46180007477,77169.46180007477,77169.46180007477,77169.46180007477,76753.56441925059,75898.31131986681,74111.12710618836,69598.49353693041,64681.274656284026,59652.98295705145,54528.66542976912,48737.0962023745,42597.15915093188,36349.55614155144,29869.000057205594,25216.91503943665,20248.000163779438,15216.681592421435,10121.7744387507,10121.7744387507,10121.7744387507,10121.7744387507
Domestic,Jinjiang,Jinjiang,H-B,Guangxi,Shanxi,Fusheng,10121.7744387507,10121.7744387507,10121.7744387507,10121.7744387507,10121.7744387507,69598.49353693041,64681.274656284026,59652.98295705145,54528.66542976912,48737.0962023745,42597.15915093188,36349.55614155144,29869.000057205594,25216.91503943665,20248.000163779438,15216.681592421435,10121.7744387507,10121.7744387507,10121.7744387507,10121.7744387507,10121.7744387507,10121.7744387507,10121.7744387507,10121.7744387507,10121.7744387507,77169.46180007477,77169.46180007477
Domestic,Jinjiang,Jinjiang,H-B,Guizhou,Shanxi,Fusheng,77169.46180007477,77169.46180007477,74111.12710618836,69598.49353693041,64681.274656284026,59652.98295705145,54528.66542976912,48737.0962023745,42597.15915093188,36349.55614155144,29869.000057205594,25216.91503943665,20248.000163779438,15216.681592421435,10121.7744387507,10121.7744387507,10121.7744387507,10121.7744387507,10121.7744387507,10121.7744387507,10121.7744387507,10121.7744387507,10121.7744387507,77169.46180007477,77169.46180007477,77169.46180007477,77169.46180007477
Domestic,Jinjiang,Jinjiang,H-B,Henan,Shanxi,Fusheng,76753.56441925059,75898.31131986681,74111.12710618836,69598.49353693041,64681.274656284026,59652.98295705145,54528.66542976912,48737.0962023745,42597.15915093188,36349.55614155144,29869.000057205594,25216.91503943665,20248.000163779438,15216.681592421435,10121.7744387507,10121.7744387507,10121.7744387507,10121.7744387507,10121.7744387507,10121.7744387507,10121.7744387507,10121.7744387507,10121.7744387507,77169.46180007477,77169.46180007477,77169.46180007477,77169.46180007477
Domestic,Jinjiang,Jinjiang,H-B,Other,Shanxi,Fusheng,76753.56441925059,75898.31131986681,74111.12710618836,69598.49353693041,64681.274656284026,59652.98295705145,54528.66542976912,48737.0962023745,42597.15915093188,36349.55614155144,29869.000057205594,25216.91503943665,20248.000163779438,15216.681592421435,10121.7744387507,10121.7744387507,10121.7744387507,10121.7744387507,10121.7744387507,10121.7744387507,10121.7744387507,10121.7744387507,10121.7744387507,70451.58059550518,69501.91008532832,66951.78017306024,64326.12608507535
Domestic,Jinjiang,Jinjiang,H-B,Shanxi,Shanxi,Fusheng,61278.04206629715,57999.04352750372,54809.70939312213,50712.782232643825,46569.63218672409,42490.47841934063,38805.501210077586,34652.81690895218,30462.74059594812,26235.800792181293,21994.707553166107,5014.234423351241,5014.234423351241,5014.234423351241,5014.234423351241,70451.58059550518,69501.91008532832,66951.78017306024,64326.12608507535,61278.04206629715,57999.04352750372,54809.70939312213,50712.782232643825,46569.63218672409,42490.47841934063,38805.501210077586,34652.81690895218
Domestic,Jinjiang,Jinjiang,H-B,Guangxi,Shanxi,Xingan Chemical,30462.74059594812,26235.800792181293,21994.707553166107,18826.3721908714,15979.712758051084,13117.081345580997,10123.214478226939,7575.08229596055,5014.234423351241,5014.234423351241,5014.234423351241,5014.234423351241,5014.234423351241,5014.234423351241,5014.234423351241,70451.58059550518,69501.91008532832,66951.78017306024,64326.12608507535,61278.04206629715,57999.04352750372,54809.70939312213,50712.782232643825,46569.63218672409,42490.47841934063,38805.501210077586,34652.81690895218
Domestic,Jinjiang,Jinjiang,H-B,Guizhou,Shanxi,Xingan Chemical,30462.74059594812,26235.800792181293,21994.707553166107,18826.3721908714,15979.712758051084,13117.081345580997,10123.214478226939,7575.08229596055,5014.234423351241,5014.234423351241,5014.234423351241,5014.234423351241,5014.234423351241,5014.234423351241,5014.234423351241,70451.58059550518,69501.91008532832,66951.78017306024,64326.12608507535,61278.04206629715,57999.04352750372,54809.70939312213,50712.782232643825,46569.63218672409,42490.47841934063,38805.501210077586,34652.81690895218
Domestic,Jinjiang,Jinjiang,H-B,Henan,Shanxi,Xingan Chemical,30462.74059594812,26235.800792181293,21994.707553166107,18826.3721908714,15979.712758051084,13117.081345580997,10123.214478226939,7575.08229596055,5014.234423351241,5014.234423351241,5014.234423351241,5014.234423351241,5014.234423351241,5014.234423351241,5014.234423351241,70451.58059550518,69501.91008532832,66951.78017306024,64326.12608507535,61278.04206629715,57999.04352750372,54809.70939312213,50712.782232643825,46569.63218672409,42490.47841934063,38805.501210077586,34652.81690895218
Domestic,Jinjiang,Jinjiang,H-B,Other,Shanxi,Xingan Chemical,30462.74059594812,26235.800792181293,21994.707553166107,18826.3721908714,15979.712758051084,13117.081345580997,10123.214478226939,7575.08229596055,5014.234423351241,5014.234423351241,5014.234423351241,5014.234423351241,5014.234423351241,5014.234423351241,5014.234423351241,14688.767580788071,14535.642707281326,14151.747891455332,13565.793159566541,12672.733061079824,11707.33561140038,10764.981950405136,9768.948966843558,9138.987570790508,8081.635209253279,7012.353146267378,5931.4723135506165
Domestic,Jinjiang,Jinjiang,H-B,Shanxi,Shanxi,Xingan Chemical,4948.405798806024,4286.897614253435,3177.557243494572,2505.0997003593425,1828.4792447165853,1147.6504306673842,1147.6504306673842,1147.6504306673842,1147.6504306673842,1147.6504306673842,1147.6504306673842,1147.6504306673842,1147.6504306673842,1147.6504306673842,1147.6504306673842,14688.767580788071,14535.642707281326,14151.747891455332,13565.793159566541,12672.733061079824,11707.33561140038,10764.981950405136,9768.948966843558,9138.987570790508,8081.635209253279,7012.353146267378,5931.4723135506165
Domestic,Jinjiang,Jinjiang,"H-B, ODT, Sweetening",Guangxi,Henan,Kaiman,4948.405798806024,4286.897614253435,3177.557243494572,2505.0997003593425,1828.4792447165853,1147.6504306673842,1147.6504306673842,1147.6504306673842,1147.6504306673842,1147.6504306673842,1147.6504306673842,1147.6504306673842,1147.6504306673842,1147.6504306673842,1147.6504306673842,14688.767580788071,14535.642707281326,14151.747891455332,13565.793159566541,12672.733061079824,11707.33561140038,10764.981950405136,9768.948966843558,9138.987570790508,8081.635209253279,7012.353146267378,5931.4723135506165
Domestic,Jinjiang,Jinjiang,"H-B, ODT, Sweetening",Guizhou,Henan,Kaiman,4948.405798806024,4286.897614253435,3177.557243494572,2505.0997003593425,1828.4792447165853,1147.6504306673842,1147.6504306673842,1147.6504306673842,1147.6504306673842,1147.6504306673842,1147.6504306673842,1147.6504306673842,1147.6504306673842,1147.6504306673842,1147.6504306673842,14688.767580788071,14535.642707281326,14151.747891455332,13565.793159566541,12672.733061079824,11707.33561140038,10764.981950405136,9768.948966843558,9138.987570790508,8081.635209253279,7012.353146267378,5931.4723135506165
Domestic,Jinjiang,Jinjiang,"H-B, ODT, Sweetening",Henan,Henan,Kaiman,4948.405798806024,4286.897614253435,3177.557243494572,2505.0997003593425,1828.4792447165853,1147.6504306673842,1147.6504306673842,14688.767580788071,14535.642707281326,14151.747891455332,13565.793159566541,12672.733061079824,11707.33561140038,10764.981950405136,1147.6504306673842,1147.6504306673842,1147.6504306673842,1147.6504306673842,8920.839910790593,8920.839910790593,8920.839910790593,8920.839910790593,8920.839910790593,8830.277498845551,8728.9596794489,8390.455456455018,8044.5895480634435
Domestic,Jinjiang,Jinjiang,"H-B, ODT, Sweetening",Other,Henan,Kaiman,7693.522066299815,7338.11505855006,6933.941960199886,6525.29845295447,6158.345554079079,5464.403269612267,4710.042127828296,4710.042127828296,4710.042127828296,4710.042127828296,8920.839910790593,8920.839910790593,8920.839910790593,8920.839910790593,8920.839910790593,8830.277498845551,8728.9596794489,8390.455456455018,8044.5895480634435,7693.522066299815,7338.11505855006,6933.941960199886,6525.29845295447,6158.345554079079,5464.403269612267,5088.679036262002,4710.042127828296
Domestic,Jinjiang,Jinjiang,"H-B, ODT, Sweetening",Shanxi,Henan,Kaiman,4710.042127828296,4710.042127828296,4710.042127828296,4710.042127828296,4710.042127828296,4710.042127828296,4710.042127828296,4710.042127828296,4710.042127828296,4710.042127828296,8920.839910790593,8920.839910790593,8920.839910790593,8920.839910790593,8920.839910790593,8830.277498845551,8728.9596794489,8390.455456455018,8044.5895480634435,7693.522066299815,7338.11505855006,6933.941960199886,6525.29845295447,6158.345554079079,5464.403269612267,5088.679036262002,4710.042127828296
Domestic,Jinjiang,"Jinjiang, Yima Coal Group","H-B, CGA",Guangxi,Henan,Yima Yixiang,4710.042127828296,4710.042127828296,4710.042127828296,4710.042127828296,4710.042127828296,4710.042127828296,4710.042127828296,4710.042127828296,4710.042127828296,4710.042127828296,8920.839910790593,8920.839910790593,7338.11505855006,6933.941960199886,6525.29845295447,6158.345554079079,5464.403269612267,5088.679036262002,4710.042127828296,4710.042127828296,4710.042127828296,4710.042127828296,4710.042127828296,4710.042127828296,4710.042127828296,4710.042127828296,4710.042127828296
Domestic,Jinjiang,"Jinjiang, Yima Coal Group","H-B, CGA",Guizhou,Henan,Yima Yixiang,4710.042127828296,8390.455456455018,8044.5895480634435,7693.522066299815,7338.11505855006,6933.941960199886,6525.29845295447,6158.345554079079,5464.403269612267,5088.679036262002,4710.042127828296,4710.042127828296,4710.042127828296,4710.042127828296,4710.042127828296,4710.042127828296,4710.042127828296,4710.042127828296,4710.042127828296,4710.042127828296,4710.042127828296,nan,nan,nan,nan,nan,nan
Domestic,Jinjiang,"Jinjiang, Yima Coal Group","H-B, CGA",Henan,Henan,Yima Yixiang,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Domestic,Jinjiang,"Jinjiang, Yima Coal Group","H-B, CGA",Other,Henan,Yima Yixiang,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Domestic,Jinjiang,"Jinjiang, Yima Coal Group","H-B, CGA",Shanxi,Henan,Yima Yixiang,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Domestic,Other,Aokaida,H-B,Guangxi,Shanxi,Aokaida,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Domestic,Other,Aokaida,H-B,Guizhou,Shanxi,Aokaida,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Domestic,Other,Aokaida,H-B,Henan,Shanxi,Aokaida,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Domestic,Other,Aokaida,H-B,Other,Shanxi,Aokaida,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Domestic,Other,Aokaida,H-B,Shanxi,Shanxi,Aokaida,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Domestic,Other,BXG,H-B,Guangxi,Inner Mongolia,Xinwang H-B,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Domestic,Other,BXG,H-B,Guizhou,Inner Mongolia,Xinwang H-B,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Domestic,Other,BXG,H-B,Henan,Inner Mongolia,Xinwang H-B,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Domestic,Other,BXG,H-B,Other,Inner Mongolia,Xinwang H-B,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Domestic,Other,BXG,H-B,Shanxi,Inner Mongolia,Xinwang H-B,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Domestic,Other,Bosai,H-B,Guangxi,Chongqing,Bosai Xianfeng domestic,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Domestic,Other,Bosai,H-B,Guizhou,Chongqing,Bosai Xianfeng domestic,nan,nan,nan,nan,nan,19738.56302102589,19738.56302102589,19738.56302102589,19738.56302102589,19738.56302102589,19738.56302102589,19738.56302102589,19314.334997241654,18294.97783216984,17251.735235501354,16194.862950535637,15127.666200553409,13932.307637567159,12607.174782168728,11393.329571872575,10171.792039292852,8943.004241472612,7707.288379539008,6464.878751953868,5215.941575931848,3960.5876254888813,2698.8802923588305
