Date,Year,Quarter,"Production by province, t Al",Henan,Shandong,Inner Mongolia,Gansu,Qinghai,Shanxi,Guizhou,Yunnan,Sichuan,Guangxi,Ningxia,Shaanxi,Hubei,Jiangsu,Zhejiang,Chongqing,Fujian,Hunan,Liaoning,Xinjiang,Heilongjiang,Hebei,Jiangxi,Jilin,Total,Unnamed: 29,"Net Import, Mt Al"
2003-07-01 00:00:00.000,2003,Q3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,450900.0,,-0.029241619
2003-08-01 00:00:00.000,2003,Q3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480467.0,,-0.059163921
2003-09-01 00:00:00.000,2003,Q3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,502810.0,,-0.027848415
2003-10-01 00:00:00.000,2003,Q4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,493967.0,,-0.018134103
2003-11-01 00:00:00.000,2003,Q4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,518000.0,,-0.05553656
2003-12-01 00:00:00.000,2003,Q4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,501421.0,,-0.125905357
2004-01-01 00:00:00.000,2004,Q1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,501700.0,,-0.030810308
2004-02-01 00:00:00.000,2004,Q1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480000.0,,-0.043813966
2004-03-01 00:00:00.000,2004,Q1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,530000.0,,-0.01410205
2004-04-01 00:00:00.000,2004,Q2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510000.0,,-0.000686255000000019
2004-05-01 00:00:00.000,2004,Q2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,550000.0,,-0.015428188999999998
2004-06-01 00:00:00.000,2004,Q2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,515000.0,,-0.022838724
2004-07-01 00:00:00.000,2004,Q3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,520000.0,,-0.033235008
2004-08-01 00:00:00.000,2004,Q3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,540000.0,,-0.071399862
2004-09-01 00:00:00.000,2004,Q3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555000.0,,-0.094591423
2004-10-01 00:00:00.000,2004,Q4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,605000.0,,-0.089086036
2004-11-01 00:00:00.000,2004,Q4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,615000.0,,-0.116094208
2004-12-01 00:00:00.000,2004,Q4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,626363.0,,-0.171013017
2005-01-01 00:00:00.000,2005,Q1,NBS,151424.8,68418.0,37181.0,42519.0,51339.0,31019.7,32183.27,30918.0,24813.0,19421.0,34795.84,7036.65,19451.76,3501.0,6825.0,4658.0,4238.0,4447.0,13949.0,3430.28,388.0,3372.0,0.0,0.0,0.0,,-0.08927135699999998
2005-02-01 00:00:00.000,2005,Q1,NBS,151299.0,67223.0,33786.0,43900.2,47983.0,31704.5,29969.55,25254.0,24851.0,17627.0,12971.46,7750.189999999998,15491.7,4032.0,5858.0,3761.0,4272.0,3960.0,14350.0,4584.87,374.0,5377.0,0.0,0.0,0.0,,-0.04325442400000001
2005-03-01 00:00:00.000,2005,Q1,NBS,148972.0,72517.6,37592.0,39341.9,51109.0,30017.0,26574.28,31853.0,22621.0,18642.0,17931.09,6640.13,18409.75,4239.0,7325.0,3915.0,3939.0,8515.0,14519.0,4055.89,424.0,5832.0,0.0,0.0,0.0,,-0.114493491
2005-04-01 00:00:00.000,2005,Q2,NBS,156237.0,74203.1,42460.0,54202.06,51944.0,31670.0,31568.9,30044.0,35259.0,18925.0,26052.64,11239.13,24673.19,5886.0,6965.0,5242.0,4454.0,8617.0,14219.0,4282.73,413.0,4784.0,0.0,0.0,0.0,,-0.05544308
2005-05-01 00:00:00.000,2005,Q2,NBS,160110.9,74124.89999999998,41904.0,46132.0,52746.0,30454.0,34590.84,29956.0,30803.0,21783.0,25646.81,8383.899999999998,19609.34,6055.0,6850.0,7618.0,1292.0,12481.0,12696.0,4266.75,454.0,5341.0,0.0,0.0,0.0,,-0.114486561
2005-06-01 00:00:00.000,2005,Q2,NBS,164343.8,72040.4,42166.0,45998.89,51742.0,29483.0,35031.92,27696.0,34055.0,23195.0,26877.98,8527.0,17661.07,6084.0,6859.0,7964.0,4436.0,10878.0,10806.0,4481.58,467.0,3555.0,0.0,0.0,0.0,,-0.088525926
2005-07-01 00:00:00.000,2005,Q3,NBS,168156.6,52450.7,43547.0,57290.42,54887.0,18770.0,38436.06,31440.0,28521.0,23479.54,28728.53,5915.0,19475.52,1781.0,7061.0,9500.0,4200.0,9185.0,13306.0,4177.99,939.0,5000.5,0.0,2.0,0.0,,-0.053802548
2005-08-01 00:00:00.000,2005,Q3,NBS,171112.9,156835.2,43657.0,50336.85,54935.0,20642.0,39532.26,32884.0,46160.0,23888.39,36021.97,6378.0,22095.63,1703.0,7265.569999999998,9580.0,4358.0,8939.0,12805.0,4513.22,941.0,5625.0,0.0,261.0,0.0,,-0.016687672
2005-09-01 00:00:00.000,2005,Q3,NBS,162438.8,52264.2,43769.0,50925.18,59494.0,20086.0,36721.57,29697.0,34317.0,22132.61,37644.48,6273.97,21502.38,1476.0,6776.28,9785.0,4428.0,6972.0,12239.0,4470.7,963.0,9839.5,0.0,430.0,0.0,,-0.025336912000000003
2005-10-01 00:00:00.000,2005,Q4,NBS,156669.0,52941.4,47431.0,52032.0,62156.0,20622.4,37007.71,32950.0,32943.0,20459.15,36937.97,6117.56,23754.77,1228.0,7321.35,9203.78,4287.0,9812.0,12674.0,4458.02,516.0,6973.6,0.0,300.0,0.0,,-0.044372392
2005-11-01 00:00:00.000,2005,Q4,NBS,179295.7,55581.6,45731.0,51994.99,62790.0,19532.1,35107.5,39117.0,31246.0,18717.15,37371.63,6312.41,22834.18,1261.0,7203.83,9323.0,4434.0,4321.0,13267.0,4427.74,499.0,8815.899999999998,0.0,392.0,0.0,,-0.047904612
2005-12-01 00:00:00.000,2005,Q4,NBS,170117.9,74284.3,54584.0,44734.13,64508.0,48386.95,32417.31,36905.0,32233.0,18011.0,37250.36,8627.0,19898.02,5932.0,7456.279999999998,8293.0,4289.0,10930.0,11638.0,4523.28,513.0,4617.0,0.0,0.0,0.0,,-0.019250647
2006-01-01 00:00:00.000,2006,Q1,NBS,154171.0,75548.89999999998,48044.0,43470.0,62991.0,46988.47,38330.56,28423.0,31613.0,18118.0,40546.42,7057.37,20950.6,4923.0,6878.0,8967.0,4428.0,4891.0,10496.0,3426.0,564.0,3225.0,0.0,0.0,0.0,,-0.038383
2006-02-01 00:00:00.000,2006,Q1,NBS,149192.0,71043.5,44265.0,58309.0,57761.0,45934.4,39320.68,34218.0,31627.0,16425.0,45108.02,10893.64,22887.39,4464.0,6213.0,8585.0,4428.0,6826.0,11840.0,3229.0,457.0,3425.0,0.0,0.0,0.0,,-0.043197
2006-03-01 00:00:00.000,2006,Q1,NBS,157171.6,75047.75,52247.0,46554.22,65052.0,46954.89,43074.98,33294.0,30640.0,18444.0,45471.16,13737.62,22659.12,5758.0,7214.41,10578.0,4109.0,7319.0,11631.0,3288.34,489.0,2628.0,0.0,0.0,0.0,,-0.052803
2006-04-01 00:00:00.000,2006,Q2,NBS,159462.9,76932.14999999998,50306.0,51866.71,68362.0,49538.31,42455.85,32707.0,34444.0,18285.0,46510.28,13994.03,23191.0,5599.0,7101.13,9091.0,4543.0,11014.0,11039.0,3489.0,460.0,1095.0,120.0,0.0,0.0,,-0.047444
2006-05-01 00:00:00.000,2006,Q2,NBS,165609.2,75890.39999999998,55042.0,59961.64,66961.0,52054.68,43795.85,33715.0,33328.0,21806.0,46893.27,13744.34,23912.0,5749.0,7139.0,8742.0,4413.0,9957.0,10819.0,3701.0,504.0,1532.0,0.0,0.0,0.0,,-0.041787
2006-06-01 00:00:00.000,2006,Q2,NBS,175661.0,79112.19999999998,59499.0,54616.6,67074.9,64733.73,43606.03,38506.0,32336.0,22484.0,47447.51,14524.0,28262.07,5936.0,6905.82,9205.0,4588.0,9693.0,10108.0,4178.0,596.0,1278.0,32.0,0.0,0.0,,-0.036148
2006-07-01 00:00:00.000,2006,Q3,NBS,160415.0,79039.1,53404.0,51984.3,69727.0,66657.72,45057.85,39533.0,32753.0,21133.0,47233.14,13904.0,24878.75,7012.0,7131.99,8812.0,5437.0,8919.0,11724.0,4058.68,526.0,2954.0,0.0,0.0,0.0,,-0.045287
2006-08-01 00:00:00.000,2006,Q3,NBS,170662.0,96002.1,55404.0,53668.24,72325.0,66147.98,49695.05,42190.0,34330.0,22069.0,48226.35,14353.0,24939.76,7880.0,7131.38,8840.0,6136.0,10874.0,11123.0,4394.68,534.0,4412.0,0.0,0.0,0.0,,-0.054349
2006-09-01 00:00:00.000,2006,Q3,NBS,186555.39,89679.194,57920.0,54351.949,69734.336,69548.91,49288.383,44110.0,35414.0,21604.076,47811.0,16388.065,25429.0,4291.0,5679.0,6801.0,6185.0,10616.0,9588.0,4183.0,510.0,0.0,0.0,0.0,0.0,,-0.066527
2006-10-01 00:00:00.000,2006,Q4,NBS,199096.4,90675.34,64478.0,52938.26,72028.72,77447.61,51471.21,46479.0,34889.96,20282.41,46985.0,16036.34,26166.02,7031.11,5868.0,6948.0,5999.0,10896.51,9656.0,4211.0,532.0,0.0,0.0,0.0,0.0,,-0.035004
2006-11-01 00:00:00.000,2006,Q4,NBS,201568.0,93392.0,65406.0,58133.0,68450.0,77703.0,56082.0,46274.0,35371.0,21370.0,47435.0,16519.0,26184.0,6998.0,5678.0,8721.0,6339.0,10614.0,9553.0,4161.0,515.0,0.0,0.0,0.0,0.0,,-0.04978
2006-12-01 00:00:00.000,2006,Q4,NBS,207777.3,75917.19999999998,71398.0,53076.33,74679.0,83412.0,58709.75,48205.0,36793.0,24220.92,48563.22,14952.0,23607.62,8247.0,11064.0,10772.0,6120.0,10476.0,11059.0,4740.07,443.0,1395.0,49.0,0.0,0.0,,-0.03772
2007-01-01 00:00:00.000,2007,Q1,NBS,212546.8,85354.0,69867.0,56028.58,74795.0,87087.08999999998,63286.84,48909.0,32538.0,23148.76,50191.01,13531.0,27873.64,7795.0,7521.229999999998,10890.0,6312.0,9334.5,10566.0,4215.56,612.0,1650.0,49.0,0.0,0.0,,-0.012695
2007-02-01 00:00:00.000,2007,Q1,NBS,207837.7,95127.6,80901.0,52203.8,70938.0,85303.81,52624.53,40647.0,34757.0,20769.9,49170.47,15652.0,29447.73,7463.0,6537.46,10365.0,6371.0,11299.0,9619.0,4538.42,488.0,1050.0,0.0,0.0,0.0,,-0.019327
2007-03-01 00:00:00.000,2007,Q1,China CCM,222949.887,126304.15800000001,82114.1449,53973.85,77490.937,88051.25599999998,61717.9775,43609.0,32881.27,24019.35,47160.0,15106.44,32442.838,8264.756999999998,7035.0,9010.0,5784.0,11362.425,10631.123,4063.5105,536.0,0.0,0.0,0.0,0.0,,0.023569
2007-04-01 00:00:00.000,2007,Q2,China CCM,230690.849,134102.8677,83752.0,55648.2473,77156.15399999998,88466.50299999998,60329.676,45807.0,33429.339007,24782.92,49538.0,16283.063999999998,33713.261,8098.689999999998,7792.0,9264.0,6326.0,10988.775,10362.668,4230.844,512.0,0.0,0.0,0.0,0.0,,-0.011778
2007-05-01 00:00:00.000,2007,Q2,NBS,235651.20899999997,136166.4973,83701.9516,55586.9499,80195.75299999998,91226.238,61997.708,48989.0,34241.837,25815.763,48323.0,16523.215,25791.357000000004,8361.540000000003,7192.0,9171.0,6146.0,11324.846000000001,10732.676,4497.113,526.0,0.0,0.0,0.0,0.0,,-0.008616999999999998
2007-06-01 00:00:00.000,2007,Q2,CNIA,253052.0,139167.0,82321.0,56862.0,78723.0,90060.0,60578.0,50873.0,34563.0,25686.0,48483.0,16895.0,34760.0,8024.0,8488.0,9897.0,6334.0,12923.0,10687.0,4666.0,512.0,0.0,0.0,0.0,0.0,,-0.008895
2007-07-01 00:00:00.000,2007,Q3,CNIA,264555.956,142081.1455,82725.0787,62041.7266,81063.13,91840.897,62386.19,52271.0,35112.221,26883.947999999997,49544.0,16535.774,40094.525,8303.389999999998,9571.11,9346.0,6179.0,16160.095,10926.135,4559.5385,527.0,0.0,0.0,0.0,0.0,,-0.005824
2007-08-01 00:00:00.000,2007,Q3,CNIA,268712.568,147222.8545,86313.7037,72509.012,81697.81299999998,92707.962,61773.336,52922.77,44335.327,28807.18,52033.0,18161.553,35963.687,8609.809999999998,9738.040000000003,9339.0,6314.0,16532.26,10872.363,4448.1415,532.0,0.0,0.0,0.0,0.0,,-0.013019999999999999
2007-09-01 00:00:00.000,2007,Q3,CNIA,280449.612,142200.5848,87987.61969999998,69494.8115,79390.265,89665.792,60828.427,51390.594,51658.605,28612.47,52494.0,19210.477,36834.52,8152.16,9818.85,9001.0,6317.0,19621.29,10612.307,4553.7735,501.0,0.0,0.0,0.0,0.0,,-0.005166
2007-10-01 00:00:00.000,2007,Q4,CNIA,278911.654,141893.2046,90236.39060000001,74171.06449999998,81250.22999999998,90880.692,63885.194,52705.995,51983.327054,30104.885,51562.0,21039.809,35816.317,8527.629999999997,9801.0,9243.0,6143.0,22419.056,10930.252,4468.2645,526.0,0.0,0.0,0.0,0.0,,0.005381
2007-11-01 00:00:00.000,2007,Q4,CNIA,283090.115,140444.1213,87921.9173,72627.67509999998,80464.0,90031.21,60765.485,51705.192,58525.676,28992.988,51140.0,23140.089,36078.402,8341.93,8710.12,8816.0,6399.0,22392.215,10598.514,4634.0555,514.0,0.0,0.0,0.0,0.0,,0.005566
2007-12-01 00:00:00.000,2007,Q4,CNIA,290269.501,132103.0,91916.5085,76148.0328,83940.14699999998,91443.19,57235.666,50738.946,67226.295924,29759.225,49307.0,22825.388,32274.232999999997,8531.75,5825.0,9156.0,6170.0,25556.883,10946.682,4833.4885,514.0,0.0,0.0,0.0,0.0,,0.001376
2008-01-01 00:00:00.000,2008,Q1,CNIA,278086.0,140546.0,94486.0,75100.0,81504.0,88119.0,33015.93,45607.0,41895.0,34370.4,52828.0,17931.0,28285.0,8630.0,9061.0,9063.0,6393.0,25142.0,10094.0,4236.0,564.0,0.0,0.0,0.0,0.0,,0.008921999999999998
2008-02-01 00:00:00.000,2008,Q1,CNIA,275407.0,139353.0,93862.0,71467.0,83328.0,67320.0,8449.0,38065.0,31863.0,31432.0,52528.0,19315.0,32339.57,8069.0,6621.0,8479.0,6462.0,14924.0,9544.0,4491.0,504.0,0.0,0.0,0.0,0.0,,0.01034
2008-03-01 00:00:00.000,2008,Q1,CNIA,278867.0,137461.0,101748.0,74530.0,83966.55,76657.0,8988.879999999997,33842.0,30488.0,41986.6,50461.0,24752.0,33482.64,8603.0,5676.0,9026.0,6009.0,22465.0,10229.0,4315.0,541.0,0.0,0.0,0.0,0.0,,-0.003200561
2008-04-01 00:00:00.000,2008,Q2,CNIA,283546.0,140865.0,98555.0,72557.0,83390.66,85155.0,40488.12,35877.0,35907.0,39168.0,52378.0,26982.0,35671.0,8203.0,5538.0,8967.0,6368.0,26686.0,9713.0,4672.0,527.0,0.0,0.0,0.0,0.0,,0.010851392
2008-05-01 00:00:00.000,2008,Q2,CNIA,283180.0,145782.0,101424.0,77185.0,84810.39,91199.0,68851.37,42954.0,41328.0,41980.0,50842.0,25075.0,38734.78,8534.0,5782.0,9052.0,6205.0,29246.0,9952.0,4157.0,532.0,0.0,0.0,0.0,0.0,,0.006283231
2008-06-01 00:00:00.000,2008,Q2,CNIA,283143.0,145259.0,102084.0,79230.0,84137.41,89019.0,64214.92,47484.0,45187.0,42436.0,51680.0,27575.0,36915.69,8231.0,5579.0,8824.0,6442.0,28722.0,9544.0,5312.0,541.0,0.0,0.0,0.0,0.0,,-0.008554
2008-07-01 00:00:00.000,2008,Q3,CNIA,277593.0,140704.0,103519.0,83964.0,83915.28,82470.0,67435.0,50920.0,44467.0,45716.0,50837.0,27309.0,37113.8,8504.0,5777.0,8765.0,6267.0,27561.0,9838.0,4615.0,618.0,0.0,0.0,0.0,0.0,,0.006667672
2008-08-01 00:00:00.000,2008,Q3,CNIA,283425.0,137128.0,105777.0,89228.0,85214.14,82215.0,70810.08,52802.0,47505.0,46669.0,51834.0,28132.0,37845.74,8512.0,5751.0,8731.0,6333.0,26873.0,9992.0,4969.86,540.0,0.0,0.0,0.0,0.0,,0.006766
2008-09-01 00:00:00.000,2008,Q3,CNIA,270627.0,133085.0,102116.0,87617.0,80932.24,83138.0,67050.32,52132.0,47152.0,47020.0,51464.0,27422.0,36022.41,7477.0,5018.0,8612.0,6305.0,27522.0,9633.0,4665.0,518.0,0.0,0.0,0.0,0.0,,-0.003699606
2008-10-01 00:00:00.000,2008,Q4,CNIA,262329.0,125744.0,107560.0,87144.0,79135.88,83717.0,56941.69,51688.0,46736.0,44724.0,47361.0,19470.0,31151.02,8414.0,3614.0,8652.0,6205.0,22467.0,8421.0,4265.0,553.0,0.0,0.0,0.0,0.0,,0.004419579
2008-11-01 00:00:00.000,2008,Q4,CNIA,235887.0,113891.0,100899.0,73255.0,80331.0,74503.0,48984.3,49369.0,26640.0,40647.0,46930.0,19738.0,26659.89,8234.0,3301.0,8030.0,6390.0,18454.0,4860.0,3924.0,517.0,0.0,0.0,0.0,0.0,,0.005573688
2008-12-01 00:00:00.000,2008,Q4,CNIA,221117.0,86980.0,111023.0,74426.0,85106.17,68731.0,46259.78,48611.0,18785.0,42008.0,44472.0,18366.0,25509.76,8595.0,3421.0,7465.0,6141.0,18770.0,5156.0,4222.0,528.0,0.0,0.0,0.0,0.0,,-0.032854527
2009-01-01 00:00:00.000,2009,Q1,CNIA,192462.0,112679.0,95567.0,74141.0,74801.0,55372.0,52876.0,46990.0,28346.0,27566.0,41106.0,20869.0,18699.0,8446.0,3446.0,7041.0,5752.0,18667.0,5885.0,3548.0,428.0,0.0,0.0,0.0,0.0,,0.017056043
2009-02-01 00:00:00.000,2009,Q1,CNIA,183609.0,113471.0,96192.0,69590.0,73003.0,50849.0,46604.0,43693.0,33108.0,23976.0,47293.0,19750.0,17912.0,7552.0,3107.0,6349.0,6922.0,16870.0,4252.0,4911.0,385.0,0.0,0.0,0.0,0.0,,0.010739901000000001
2009-03-01 00:00:00.000,2009,Q1,CNIA,184404.0,110379.0,108179.0,74966.0,72057.0,53008.0,52238.0,44887.0,43708.0,17822.0,41127.0,23826.0,17014.0,8541.0,3438.0,6966.0,5649.0,8040.0,2730.0,3529.0,409.0,0.0,0.0,0.0,0.0,,0.08428207799999998
2009-04-01 00:00:00.000,2009,Q2,CNIA,195431.0,111989.0,105559.0,69802.0,71172.0,56910.0,51790.0,45612.0,37310.0,25933.0,45484.0,20978.0,17901.0,8502.0,4663.0,6850.0,6333.0,4363.0,1172.0,4264.0,394.0,0.0,0.0,0.0,0.0,,0.362282328
2009-05-01 00:00:00.000,2009,Q2,CNIA,250618.0,106635.0,108723.0,76844.0,70509.0,59715.0,58936.0,45975.0,43914.0,33279.0,45986.0,24124.0,17773.0,9309.0,6816.0,7013.0,6013.0,3996.0,2802.0,4414.0,402.0,0.0,0.0,0.0,0.0,,0.259136494
2009-06-01 00:00:00.000,2009,Q2,CNIA,252712.0,113894.0,105889.0,74824.0,66845.0,61101.0,60568.0,54602.0,48343.0,47356.0,46687.0,31163.0,18770.0,9023.0,7511.0,6712.0,6080.0,5850.0,5791.0,4433.0,388.0,0.0,0.0,0.0,0.0,,0.264989433
2009-07-01 00:00:00.000,2009,Q3,CNIA,284643.0,117464.0,111443.0,78271.0,73947.0,63595.0,68018.0,55348.0,33813.0,42742.0,60731.0,19702.0,22744.0,9175.0,9664.0,12301.0,5975.0,5095.0,8329.0,4271.0,401.0,0.0,0.0,0.0,0.0,,0.129502146
2009-08-01 00:00:00.000,2009,Q3,CNIA,301670.0,127222.0,111066.0,82955.0,76771.0,63203.0,70171.0,58119.0,37075.0,54197.39,59732.0,20459.0,26274.88,9263.0,11136.0,11455.0,6447.0,11179.0,8747.0,5343.45,403.0,0.0,0.0,0.0,0.0,,0.116683736
2009-09-01 00:00:00.000,2009,Q3,CNIA,340738.0,132745.0,108304.0,81560.0,76706.0,66556.0,75201.58,54633.0,37323.0,56350.96,65998.0,20392.0,27569.0,9124.0,12210.0,10364.0,6336.0,21760.0,8632.0,5940.65,422.0,0.0,0.0,0.0,0.0,,0.11467204199999999
2009-10-01 00:00:00.000,2009,Q4,CNIA,348899.0,153213.0,112780.0,86131.0,77226.0,70415.0,89554.58999999998,58341.0,36828.0,68584.6,64582.0,24890.0,28543.2,9455.0,12991.0,8252.0,6086.0,23015.0,8661.0,5000.0,439.0,0.0,0.0,0.0,0.0,,0.022775322
2009-11-01 00:00:00.000,2009,Q4,CNIA,354642.0,156838.0,113637.0,86202.0,80355.0,77108.0,89336.0,63406.0,41031.0,64243.0,67483.0,25494.0,34457.0,9136.0,12590.0,8942.0,6161.0,22145.0,8447.0,4786.0,427.0,0.0,0.0,0.0,0.0,,0.053561726
2009-12-01 00:00:00.000,2009,Q4,CNIA,352571.0,159389.0,117804.0,86567.0,76901.0,76980.0,85846.0,64231.0,41572.0,63421.0,69328.0,19420.0,33498.0,9469.0,12932.0,11259.0,7077.0,27340.0,10906.0,3908.0,452.0,0.0,0.0,0.0,0.0,,0.014811000000000001
2010-01-01 00:00:00.000,2010,Q1,CNIA,316136.0,163747.0,118102.0,89590.0,118440.0,75141.0,82801.0,62738.0,49879.0,59403.0,76142.0,19638.0,32807.0,9475.0,12932.0,8413.0,6069.0,28640.0,16383.0,5126.0,484.0,0.0,0.0,0.0,0.0,,0.030929747999999996
2010-02-01 00:00:00.000,2010,Q1,CNIA,309055.0,153590.0,109929.0,82628.0,122045.0,70306.0,75658.0,56410.0,52715.0,59086.0,76702.0,19865.0,32542.0,8573.0,11697.0,8485.0,5608.0,26160.0,15340.0,5940.0,501.0,0.0,0.0,0.0,0.0,,0.014388403999999999
2010-03-01 00:00:00.000,2010,Q1,CNIA,334100.0,163759.0,126312.0,84573.0,151265.0,74793.0,81687.47999999998,57246.0,53454.0,56966.92,70437.0,17992.0,33772.76,8302.0,12973.0,8491.0,6328.0,29410.0,17062.0,4800.17,557.0,0.0,0.0,0.0,0.0,,0.02584145
2010-04-01 00:00:00.000,2010,Q2,CNIA,338386.0,147361.0,128242.0,83446.47,135092.0,75022.39,79538.47,56946.0,62178.0,65097.0,77052.0,19866.0,34351.0,9248.0,12549.0,8661.0,6122.0,28539.0,17280.39,6086.35,530.0,0.0,0.0,0.0,0.0,,-0.019559
2010-05-01 00:00:00.000,2010,Q2,CNIA,336496.0,145931.0,136708.0,88216.0,137970.0,74546.0,84715.0,61902.0,58676.0,64000.0,74649.0,28353.0,36852.0,9105.0,12953.0,7569.0,6276.0,28887.0,17697.0,5926.0,547.0,0.0,0.0,0.0,0.0,,0.00278007
2010-06-01 00:00:00.000,2010,Q2,CNIA,328675.0,146073.0,135556.0,87744.0,140095.0,80712.0,83223.0,63395.0,61583.0,64806.0,75202.0,30062.0,36744.0,10656.0,12539.0,8549.0,6722.0,28254.0,17357.0,6503.0,0.0,0.0,0.0,0.0,0.0,,-0.005998
2010-07-01 00:00:00.000,2010,Q3,CNIA,327274.0,139995.0,141189.0,87651.33,137529.0,77081.16,80786.92,72374.0,59540.0,67145.38,73420.0,28579.0,33394.15,7841.0,12718.0,8740.0,9115.0,29148.0,17872.75,5787.0,0.0,0.0,0.0,0.0,0.0,,-0.012407
2010-08-01 00:00:00.000,2010,Q3,CNIA,316633.0,137069.0,142037.0,89216.0,139638.7,77567.0,75186.0,75462.0,44596.0,68620.58,73678.0,19724.0,33038.56,10754.0,12550.0,8967.0,11312.0,28942.0,17749.0,5712.0,0.0,0.0,0.0,0.0,0.0,,-0.00021
2010-09-01 00:00:00.000,2010,Q3,CNIA,291071.0,126422.0,137357.0,88881.0,136090.0,73226.0,69171.5,76055.0,43675.0,52325.6,73549.0,19678.0,29627.0,8854.0,12146.0,9028.0,12103.0,27890.0,17058.0,5355.23,0.0,0.0,0.0,0.0,0.0,,0.001607
2010-10-01 00:00:00.000,2010,Q4,CNIA,281233.0,141061.0,140699.0,88697.0,128787.0,74084.0,62210.0,80602.0,52959.0,34004.0,74311.0,18999.0,31321.0,8952.0,12529.0,9395.0,12605.0,15845.0,17711.0,5072.0,0.0,0.0,0.0,0.0,0.0,,0.000538
2010-11-01 00:00:00.000,2010,Q4,CNIA,228473.0,127941.0,136789.0,86095.0,128218.0,73759.0,60189.0,76316.0,58829.0,32883.0,61787.0,21244.0,29990.0,8387.0,12148.0,9306.0,12090.0,11333.0,16865.0,4588.0,0.0,0.0,0.0,0.0,0.0,,0.002325
2010-12-01 00:00:00.000,2010,Q4,CNIA,252970.0,124021.0,143862.0,85521.0,131140.0,73339.0,64252.0,84940.0,57222.0,39545.0,53457.0,22945.0,32226.0,8520.0,12668.0,14251.0,12140.0,11000.0,17378.0,5061.0,0.0,0.0,0.0,0.0,0.0,,-0.003952
