Date 1,Low,High,Average,Date 2,Cash Buyer,Cash Seller & Settlement,Unnamed: 7,Date 3,USD:CNY
2016-12-05 00:00:00.000,13930.0,13970.0,13950.0,2013-11-19 00:00:00.000,1737.5,1738.0,,2012-08-27 00:00:00.000,6.3392
2016-12-06 00:00:00.000,13770.0,13810.0,13790.0,2013-11-20 00:00:00.000,1739.5,1740.0,,2012-08-28 00:00:00.000,6.3411
2016-12-07 00:00:00.000,13530.0,13570.0,13550.0,2013-11-21 00:00:00.000,1730.0,1730.5,,2012-08-29 00:00:00.000,6.3391
2016-12-08 00:00:00.000,13230.0,13270.0,13250.0,2013-11-22 00:00:00.000,1746.0,1747.0,,2012-08-30 00:00:00.000,6.3435
2016-12-09 00:00:00.000,13390.0,13430.0,13410.0,2013-11-25 00:00:00.000,1733.0,1734.0,,2012-08-31 00:00:00.000,6.3449
2016-12-12 00:00:00.000,13530.0,13570.0,13550.0,2013-11-26 00:00:00.000,1734.0,1735.0,,2012-09-03 00:00:00.000,6.3415
2016-12-13 00:00:00.000,13320.0,13360.0,13340.0,2013-11-27 00:00:00.000,1720.5,1721.0,,2012-09-04 00:00:00.000,6.3402
2016-12-14 00:00:00.000,12970.0,13010.0,12990.0,2013-11-28 00:00:00.000,1700.5,1701.0,,2012-09-05 00:00:00.000,6.346
2016-12-15 00:00:00.000,12680.0,12720.0,12700.0,2013-11-29 00:00:00.000,1710.0,1711.0,,2012-09-06 00:00:00.000,6.3439
2016-12-16 00:00:00.000,12950.0,12990.0,12970.0,2013-12-02 00:00:00.000,1699.0,1699.5,,2012-09-07 00:00:00.000,6.3412
2016-12-19 00:00:00.000,12770.0,12810.0,12790.0,2013-12-03 00:00:00.000,1694.5,1695.0,,2012-09-10 00:00:00.000,6.3375
2016-12-20 00:00:00.000,12660.0,12700.0,12680.0,2013-12-04 00:00:00.000,1701.0,1702.0,,2012-09-11 00:00:00.000,6.3391
2016-12-21 00:00:00.000,12870.0,12910.0,12890.0,2013-12-05 00:00:00.000,1727.5,1728.0,,2012-09-12 00:00:00.000,6.3355
2016-12-22 00:00:00.000,13000.0,13040.0,13020.0,2013-12-06 00:00:00.000,1727.5,1728.5,,2012-09-13 00:00:00.000,6.3338
2016-12-23 00:00:00.000,12850.0,12890.0,12870.0,2013-12-09 00:00:00.000,1748.5,1749.0,,2012-09-14 00:00:00.000,6.3317
2016-12-26 00:00:00.000,12540.0,12580.0,12560.0,2013-12-10 00:00:00.000,1762.0,1762.5,,2012-09-17 00:00:00.000,6.3259
2016-12-27 00:00:00.000,12730.0,12770.0,12750.0,2013-12-11 00:00:00.000,1768.5,1769.0,,2012-09-18 00:00:00.000,6.3353
2016-12-28 00:00:00.000,12940.0,12980.0,12960.0,2013-12-12 00:00:00.000,1759.0,1759.5,,2012-09-19 00:00:00.000,6.3392
2016-12-29 00:00:00.000,12710.0,12750.0,12730.0,2013-12-13 00:00:00.000,1750.0,1750.5,,2012-09-20 00:00:00.000,6.338
2016-12-30 00:00:00.000,12890.0,12930.0,12910.0,2013-12-16 00:00:00.000,1745.0,1745.5,,2012-09-21 00:00:00.000,6.3426
2017-01-03 00:00:00.000,12760.0,12800.0,12780.0,2013-12-17 00:00:00.000,1745.0,1745.5,,2012-09-24 00:00:00.000,6.3411
2017-01-04 00:00:00.000,12660.0,12700.0,12680.0,2013-12-18 00:00:00.000,1749.0,1749.5,,2012-09-25 00:00:00.000,6.343
2017-01-05 00:00:00.000,12680.0,12720.0,12700.0,2013-12-19 00:00:00.000,1735.0,1735.5,,2012-09-26 00:00:00.000,6.3443
2017-01-06 00:00:00.000,12660.0,12700.0,12680.0,2013-12-20 00:00:00.000,1738.0,1739.0,,2012-09-27 00:00:00.000,6.3459
2017-01-09 00:00:00.000,12620.0,12660.0,12640.0,2013-12-23 00:00:00.000,1717.5,1718.0,,2012-09-28 00:00:00.000,6.341
2017-01-10 00:00:00.000,12520.0,12560.0,12540.0,2013-12-24 00:00:00.000,1709.0,1710.0,,2012-10-08 00:00:00.000,6.3426
2017-01-11 00:00:00.000,12770.0,12810.0,12790.0,2013-12-27 00:00:00.000,1753.0,1753.5,,2012-10-09 00:00:00.000,6.3441
2017-01-12 00:00:00.000,12820.0,12860.0,12840.0,2013-12-30 00:00:00.000,1770.5,1771.0,,2012-10-10 00:00:00.000,6.3449
2017-01-13 00:00:00.000,13290.0,13330.0,13310.0,2013-12-31 00:00:00.000,1764.0,1764.5,,2012-10-11 00:00:00.000,6.3391
2017-01-16 00:00:00.000,13160.0,13200.0,13180.0,2014-01-02 00:00:00.000,1755.0,1755.5,,2012-10-12 00:00:00.000,6.3264
2017-01-17 00:00:00.000,13180.0,13220.0,13200.0,2014-01-03 00:00:00.000,1738.0,1738.5,,2012-10-15 00:00:00.000,6.3112
2017-01-18 00:00:00.000,13130.0,13170.0,13150.0,2014-01-06 00:00:00.000,1717.0,1717.5,,2012-10-16 00:00:00.000,6.3106
2017-01-19 00:00:00.000,13120.0,13160.0,13140.0,2014-01-07 00:00:00.000,1732.5,1733.0,,2012-10-17 00:00:00.000,6.3028
2017-01-20 00:00:00.000,13220.0,13260.0,13240.0,2014-01-08 00:00:00.000,1736.0,1736.5,,2012-10-18 00:00:00.000,6.3021
2017-01-23 00:00:00.000,13520.0,13560.0,13540.0,2014-01-09 00:00:00.000,1712.5,1713.0,,2012-10-19 00:00:00.000,6.3052
2017-01-24 00:00:00.000,13470.0,13510.0,13490.0,2014-01-10 00:00:00.000,1715.5,1716.0,,2012-10-22 00:00:00.000,6.3071
2017-01-25 00:00:00.000,13650.0,13690.0,13670.0,2014-01-13 00:00:00.000,1715.5,1716.0,,2012-10-23 00:00:00.000,6.3078
2017-01-26 00:00:00.000,13330.0,13370.0,13350.0,2014-01-14 00:00:00.000,1724.5,1725.0,,2012-10-24 00:00:00.000,6.3081
2017-02-03 00:00:00.000,13350.0,13390.0,13370.0,2014-01-15 00:00:00.000,1714.5,1715.0,,2012-10-25 00:00:00.000,6.3047
2017-02-06 00:00:00.000,13310.0,13350.0,13330.0,2014-01-16 00:00:00.000,1751.5,1752.0,,2012-10-26 00:00:00.000,6.301
2017-02-07 00:00:00.000,13170.0,13210.0,13190.0,2014-01-17 00:00:00.000,1765.5,1766.0,,2012-10-29 00:00:00.000,6.2992
2017-02-08 00:00:00.000,13420.0,13460.0,13440.0,2014-01-20 00:00:00.000,1767.0,1767.5,,2012-10-30 00:00:00.000,6.3028
2017-02-09 00:00:00.000,13570.0,13610.0,13590.0,2014-01-21 00:00:00.000,1742.0,1742.5,,2012-10-31 00:00:00.000,6.3002
2017-02-10 00:00:00.000,13470.0,13510.0,13490.0,2014-01-22 00:00:00.000,1746.0,1747.0,,2012-11-01 00:00:00.000,6.3017
2017-02-13 00:00:00.000,13610.0,13650.0,13630.0,2014-01-23 00:00:00.000,1731.0,1732.0,,2012-11-02 00:00:00.000,6.3045
2017-02-14 00:00:00.000,13760.0,13800.0,13780.0,2014-01-24 00:00:00.000,1726.0,1726.5,,2012-11-05 00:00:00.000,6.3082
2017-02-15 00:00:00.000,14090.0,14130.0,14110.0,2014-01-27 00:00:00.000,1710.5,1711.0,,2012-11-06 00:00:00.000,6.3078
2017-02-16 00:00:00.000,14170.0,14210.0,14190.0,2014-01-28 00:00:00.000,1712.5,1713.0,,2012-11-07 00:00:00.000,6.3067
2017-02-17 00:00:00.000,13990.0,14030.0,14010.0,2014-01-29 00:00:00.000,1709.0,1709.5,,2012-11-08 00:00:00.000,6.306
2017-02-20 00:00:00.000,13830.0,13870.0,13850.0,2014-01-30 00:00:00.000,1685.5,1686.0,,2012-11-09 00:00:00.000,6.3012
2017-02-21 00:00:00.000,13900.0,13940.0,13920.0,2014-01-31 00:00:00.000,1663.0,1663.5,,2012-11-12 00:00:00.000,6.292
2017-02-22 00:00:00.000,13780.0,13820.0,13800.0,2014-02-03 00:00:00.000,1658.0,1658.5,,2012-11-13 00:00:00.000,6.2891
2017-02-23 00:00:00.000,13580.0,13620.0,13600.0,2014-02-04 00:00:00.000,1641.0,1641.5,,2012-11-14 00:00:00.000,6.2881
2017-02-24 00:00:00.000,13400.0,13440.0,13420.0,2014-02-05 00:00:00.000,1662.5,1663.0,,2012-11-15 00:00:00.000,6.2905
2017-02-27 00:00:00.000,13510.0,13550.0,13530.0,2014-02-06 00:00:00.000,1654.0,1654.5,,2012-11-16 00:00:00.000,6.2945
2017-02-28 00:00:00.000,13510.0,13550.0,13530.0,2014-02-07 00:00:00.000,1677.5,1678.0,,2012-11-19 00:00:00.000,6.2975
2017-03-01 00:00:00.000,13650.0,13690.0,13670.0,2014-02-10 00:00:00.000,1671.5,1672.0,,2012-11-20 00:00:00.000,6.2926
2017-03-02 00:00:00.000,13790.0,13830.0,13810.0,2014-02-11 00:00:00.000,1670.5,1671.0,,2012-11-21 00:00:00.000,6.2908
2017-03-03 00:00:00.000,13690.0,13730.0,13710.0,2014-02-12 00:00:00.000,1685.0,1686.0,,2012-11-22 00:00:00.000,6.2918
2017-03-06 00:00:00.000,13580.0,13620.0,13600.0,2014-02-13 00:00:00.000,1686.5,1687.0,,2012-11-23 00:00:00.000,6.2905
2017-03-07 00:00:00.000,13470.0,13510.0,13490.0,2014-02-14 00:00:00.000,1710.0,1710.5,,2012-11-26 00:00:00.000,6.2884
2017-03-08 00:00:00.000,13510.0,13550.0,13530.0,2014-02-17 00:00:00.000,1700.0,1700.5,,2012-11-27 00:00:00.000,6.2852
2017-03-09 00:00:00.000,13450.0,13490.0,13470.0,2014-02-18 00:00:00.000,1693.0,1693.5,,2012-11-28 00:00:00.000,6.2902
2017-03-10 00:00:00.000,13500.0,13540.0,13520.0,2014-02-19 00:00:00.000,1726.0,1726.5,,2012-11-29 00:00:00.000,6.291
2017-03-13 00:00:00.000,13550.0,13590.0,13570.0,2014-02-20 00:00:00.000,1717.0,1717.5,,2012-11-30 00:00:00.000,6.2892
2017-03-14 00:00:00.000,13550.0,13590.0,13570.0,2014-02-21 00:00:00.000,1733.5,1734.0,,2012-12-03 00:00:00.000,6.2908
2017-03-15 00:00:00.000,13430.0,13470.0,13450.0,2014-02-24 00:00:00.000,1699.0,1699.5,,2012-12-04 00:00:00.000,6.2885
2017-03-16 00:00:00.000,13570.0,13610.0,13590.0,2014-02-25 00:00:00.000,1708.0,1708.5,,2012-12-05 00:00:00.000,6.2871
2017-03-17 00:00:00.000,13580.0,13620.0,13600.0,2014-02-26 00:00:00.000,1734.5,1735.0,,2012-12-06 00:00:00.000,6.2911
2017-03-20 00:00:00.000,13510.0,13550.0,13530.0,2014-02-27 00:00:00.000,1715.5,1716.0,,2012-12-07 00:00:00.000,6.293
2017-03-21 00:00:00.000,13490.0,13530.0,13510.0,2014-02-28 00:00:00.000,1723.5,1724.0,,2012-12-10 00:00:00.000,6.2922
2017-03-22 00:00:00.000,13470.0,13510.0,13490.0,2014-03-03 00:00:00.000,1674.0,1674.5,,2012-12-11 00:00:00.000,6.2906
2017-03-23 00:00:00.000,13550.0,13590.0,13570.0,2014-03-04 00:00:00.000,1686.5,1687.0,,2012-12-12 00:00:00.000,6.2906
2017-03-24 00:00:00.000,13490.0,13530.0,13510.0,2014-03-05 00:00:00.000,1741.0,1741.5,,2012-12-13 00:00:00.000,6.2887
2017-03-27 00:00:00.000,13410.0,13450.0,13430.0,2014-03-06 00:00:00.000,1731.5,1732.0,,2012-12-14 00:00:00.000,6.2923
2017-03-28 00:00:00.000,13400.0,13440.0,13420.0,2014-03-07 00:00:00.000,1729.0,1729.5,,2012-12-17 00:00:00.000,6.2892
2017-03-29 00:00:00.000,13500.0,13540.0,13520.0,2014-03-10 00:00:00.000,1714.5,1715.0,,2012-12-18 00:00:00.000,6.288
2017-03-30 00:00:00.000,13490.0,13530.0,13510.0,2014-03-11 00:00:00.000,1745.5,1746.0,,2012-12-19 00:00:00.000,6.2865
2017-03-31 00:00:00.000,13530.0,13570.0,13550.0,2014-03-12 00:00:00.000,1716.0,1716.5,,2012-12-20 00:00:00.000,6.2877
2017-04-05 00:00:00.000,13900.0,13940.0,13920.0,2014-03-13 00:00:00.000,1702.5,1703.0,,2012-12-21 00:00:00.000,6.2811
2017-04-06 00:00:00.000,13820.0,13860.0,13840.0,2014-03-14 00:00:00.000,1697.5,1698.0,,2012-12-24 00:00:00.000,6.2913
2017-04-07 00:00:00.000,13820.0,13860.0,13840.0,2014-03-17 00:00:00.000,1683.5,1684.0,,2012-12-25 00:00:00.000,6.2931
2017-04-10 00:00:00.000,13800.0,13840.0,13820.0,2014-03-18 00:00:00.000,1690.0,1690.5,,2012-12-26 00:00:00.000,6.2943
2017-04-11 00:00:00.000,13720.0,13760.0,13740.0,2014-03-19 00:00:00.000,1671.5,1672.0,,2012-12-27 00:00:00.000,6.2949
2017-04-12 00:00:00.000,13760.0,13800.0,13780.0,2014-03-20 00:00:00.000,1673.0,1674.0,,2012-12-28 00:00:00.000,6.2896
2017-04-13 00:00:00.000,13720.0,13760.0,13740.0,2014-03-21 00:00:00.000,1676.5,1677.0,,2013-01-04 00:00:00.000,6.2897
2017-04-14 00:00:00.000,13870.0,13910.0,13890.0,2014-03-24 00:00:00.000,1688.0,1688.5,,2013-01-05 00:00:00.000,6.2897
2017-04-17 00:00:00.000,14420.0,14460.0,14440.0,2014-03-25 00:00:00.000,1716.0,1716.5,,2013-01-06 00:00:00.000,6.2897
2017-04-18 00:00:00.000,14290.0,14330.0,14310.0,2014-03-26 00:00:00.000,1705.0,1705.5,,2013-01-07 00:00:00.000,6.2872
2017-04-19 00:00:00.000,14070.0,14110.0,14090.0,2014-03-27 00:00:00.000,1682.0,1682.5,,2013-01-08 00:00:00.000,6.2804
2017-04-20 00:00:00.000,13920.0,13960.0,13940.0,2014-03-28 00:00:00.000,1709.0,1709.5,,2013-01-09 00:00:00.000,6.2814
2017-04-21 00:00:00.000,14100.0,14140.0,14120.0,2014-03-31 00:00:00.000,1730.0,1730.5,,2013-01-10 00:00:00.000,6.2793
2017-04-24 00:00:00.000,14020.0,14060.0,14040.0,2014-04-01 00:00:00.000,1743.5,1744.0,,2013-01-11 00:00:00.000,6.2712
2017-04-25 00:00:00.000,14100.0,14140.0,14120.0,2014-04-02 00:00:00.000,1776.0,1776.5,,2013-01-14 00:00:00.000,6.2695
2017-04-26 00:00:00.000,14160.0,14200.0,14180.0,2014-04-03 00:00:00.000,1782.0,1782.5,,2013-01-15 00:00:00.000,6.2691
2017-04-27 00:00:00.000,14150.0,14190.0,14170.0,2014-04-04 00:00:00.000,1809.0,1810.0,,2013-01-16 00:00:00.000,6.2745
2017-04-28 00:00:00.000,14030.0,14070.0,14050.0,2014-04-07 00:00:00.000,1793.0,1793.5,,2013-01-17 00:00:00.000,6.2767
2017-05-02 00:00:00.000,13920.0,13960.0,13940.0,2014-04-08 00:00:00.000,1784.5,1785.0,,2013-01-18 00:00:00.000,6.2752
2017-05-03 00:00:00.000,13770.0,13810.0,13790.0,2014-04-09 00:00:00.000,1791.0,1791.5,,2013-01-21 00:00:00.000,6.279
2017-05-04 00:00:00.000,13750.0,13790.0,13770.0,2014-04-10 00:00:00.000,1853.0,1853.5,,2013-01-22 00:00:00.000,6.2796
2017-05-05 00:00:00.000,13840.0,13880.0,13860.0,2014-04-11 00:00:00.000,1840.0,1840.5,,2013-01-23 00:00:00.000,6.2762
2017-05-08 00:00:00.000,13720.0,13760.0,13740.0,2014-04-14 00:00:00.000,1833.0,1833.5,,2013-01-24 00:00:00.000,6.2783
2017-05-09 00:00:00.000,13600.0,13640.0,13620.0,2014-04-15 00:00:00.000,1816.0,1816.5,,2013-01-25 00:00:00.000,6.2805
2017-05-10 00:00:00.000,13670.0,13710.0,13690.0,2014-04-16 00:00:00.000,1832.5,1833.0,,2013-01-28 00:00:00.000,6.2818
2017-05-11 00:00:00.000,13710.0,13750.0,13730.0,2014-04-17 00:00:00.000,1836.5,1837.0,,2013-01-29 00:00:00.000,6.2851
2017-05-12 00:00:00.000,13660.0,13700.0,13680.0,2014-04-22 00:00:00.000,1846.0,1847.0,,2013-01-30 00:00:00.000,6.2806
2017-05-15 00:00:00.000,13840.0,13880.0,13860.0,2014-04-23 00:00:00.000,1835.0,1835.5,,2013-01-31 00:00:00.000,6.2795
2017-05-16 00:00:00.000,13860.0,13900.0,13880.0,2014-04-24 00:00:00.000,1840.0,1840.5,,2013-02-01 00:00:00.000,6.2819
2017-05-17 00:00:00.000,13840.0,13880.0,13860.0,2014-04-25 00:00:00.000,1823.0,1823.5,,2013-02-04 00:00:00.000,6.286
2017-05-18 00:00:00.000,13770.0,13810.0,13790.0,2014-04-28 00:00:00.000,1800.0,1800.5,,2013-02-05 00:00:00.000,6.285
2017-05-19 00:00:00.000,13880.0,13920.0,13900.0,2014-04-29 00:00:00.000,1779.0,1779.5,,2013-02-06 00:00:00.000,6.2881
2017-05-22 00:00:00.000,13900.0,13940.0,13920.0,2014-04-30 00:00:00.000,1769.0,1769.5,,2013-02-07 00:00:00.000,6.2898
2017-05-23 00:00:00.000,13760.0,13800.0,13780.0,2014-05-01 00:00:00.000,1736.0,1736.5,,2013-02-08 00:00:00.000,6.2793
2017-05-24 00:00:00.000,13830.0,13870.0,13850.0,2014-05-02 00:00:00.000,1736.0,1736.5,,2013-02-18 00:00:00.000,6.2816
2017-05-25 00:00:00.000,13790.0,13830.0,13810.0,2014-05-06 00:00:00.000,1749.0,1749.5,,2013-02-19 00:00:00.000,6.2821
2017-05-26 00:00:00.000,13920.0,13960.0,13940.0,2014-05-07 00:00:00.000,1728.0,1728.5,,2013-02-20 00:00:00.000,6.2804
2017-05-31 00:00:00.000,13730.0,13770.0,13750.0,2014-05-08 00:00:00.000,1717.0,1717.5,,2013-02-21 00:00:00.000,6.2846
2017-06-01 00:00:00.000,13640.0,13680.0,13660.0,2014-05-09 00:00:00.000,1717.5,1718.0,,2013-02-22 00:00:00.000,6.2871
2017-06-02 00:00:00.000,13700.0,13740.0,13720.0,2014-05-12 00:00:00.000,1739.0,1739.5,,2013-02-25 00:00:00.000,6.2892
2017-06-05 00:00:00.000,13650.0,13690.0,13670.0,2014-05-13 00:00:00.000,1738.5,1739.0,,2013-02-26 00:00:00.000,6.2856
2017-06-06 00:00:00.000,13560.0,13600.0,13580.0,2014-05-14 00:00:00.000,1757.0,1757.5,,2013-02-27 00:00:00.000,6.2842
2017-06-07 00:00:00.000,13580.0,13620.0,13600.0,2014-05-15 00:00:00.000,1752.5,1753.0,,2013-02-28 00:00:00.000,6.2779
2017-06-08 00:00:00.000,13600.0,13640.0,13620.0,2014-05-16 00:00:00.000,1731.0,1731.5,,2013-03-01 00:00:00.000,6.2798
2017-06-09 00:00:00.000,13620.0,13660.0,13640.0,2014-05-19 00:00:00.000,1724.0,1724.5,,2013-03-04 00:00:00.000,6.2822
2017-06-12 00:00:00.000,13580.0,13620.0,13600.0,2014-05-20 00:00:00.000,1721.5,1722.0,,2013-03-05 00:00:00.000,6.2797
2017-06-13 00:00:00.000,13550.0,13590.0,13570.0,2014-05-21 00:00:00.000,1714.0,1714.5,,2013-03-06 00:00:00.000,6.2745
2017-06-14 00:00:00.000,13550.0,13590.0,13570.0,2014-05-22 00:00:00.000,1745.0,1745.5,,2013-03-07 00:00:00.000,6.2785
2017-06-15 00:00:00.000,13340.0,13380.0,13360.0,2014-05-23 00:00:00.000,1781.0,1781.5,,2013-03-08 00:00:00.000,6.2719
2017-06-16 00:00:00.000,13440.0,13480.0,13460.0,2014-05-27 00:00:00.000,1777.0,1777.5,,2013-03-11 00:00:00.000,6.2769
2017-06-19 00:00:00.000,13500.0,13540.0,13520.0,2014-05-28 00:00:00.000,1801.0,1801.5,,2013-03-12 00:00:00.000,6.2764
2017-06-20 00:00:00.000,13670.0,13710.0,13690.0,2014-05-29 00:00:00.000,1784.0,1784.5,,2013-03-13 00:00:00.000,6.2726
2017-06-21 00:00:00.000,13770.0,13810.0,13790.0,2014-05-30 00:00:00.000,1823.0,1823.5,,2013-03-14 00:00:00.000,6.2752
2017-06-22 00:00:00.000,13720.0,13760.0,13740.0,2014-06-02 00:00:00.000,1816.0,1816.5,,2013-03-15 00:00:00.000,6.2723
2017-06-23 00:00:00.000,13650.0,13690.0,13670.0,2014-06-03 00:00:00.000,1802.0,1802.5,,2013-03-18 00:00:00.000,6.2741
2017-06-26 00:00:00.000,13670.0,13710.0,13690.0,2014-06-04 00:00:00.000,1796.0,1796.5,,2013-03-19 00:00:00.000,6.2758
2017-06-27 00:00:00.000,13570.0,13610.0,13590.0,2014-06-05 00:00:00.000,1828.0,1828.5,,2013-03-20 00:00:00.000,6.2716
2017-06-28 00:00:00.000,13680.0,13720.0,13700.0,2014-06-06 00:00:00.000,1816.5,1817.0,,2013-03-21 00:00:00.000,6.2731
2017-06-29 00:00:00.000,13790.0,13830.0,13810.0,2014-06-09 00:00:00.000,1870.0,1870.5,,2013-03-22 00:00:00.000,6.2711
2017-06-30 00:00:00.000,13660.0,13700.0,13680.0,2014-06-10 00:00:00.000,1864.5,1865.0,,2013-03-25 00:00:00.000,6.2692
2017-07-03 00:00:00.000,13830.0,13870.0,13850.0,2014-06-11 00:00:00.000,1835.0,1835.5,,2013-03-26 00:00:00.000,6.2715
2017-07-04 00:00:00.000,13850.0,13890.0,13870.0,2014-06-12 00:00:00.000,1821.5,1822.0,,2013-03-27 00:00:00.000,6.2727
2017-07-05 00:00:00.000,13930.0,13970.0,13950.0,2014-06-13 00:00:00.000,1800.5,1801.0,,2013-03-28 00:00:00.000,6.2742
2017-07-06 00:00:00.000,13940.0,13980.0,13960.0,2014-06-16 00:00:00.000,1801.5,1802.0,,2013-03-29 00:00:00.000,6.2689
2017-07-07 00:00:00.000,13880.0,13920.0,13900.0,2014-06-17 00:00:00.000,1808.0,1808.5,,2013-04-01 00:00:00.000,6.2674
2017-07-10 00:00:00.000,13930.0,13970.0,13950.0,2014-06-18 00:00:00.000,1828.0,1828.5,,2013-04-02 00:00:00.000,6.2586
2017-07-11 00:00:00.000,13800.0,13840.0,13820.0,2014-06-19 00:00:00.000,1843.5,1844.0,,2013-04-03 00:00:00.000,6.2609
2017-07-12 00:00:00.000,13950.0,13990.0,13970.0,2014-06-20 00:00:00.000,1844.5,1845.0,,2013-04-08 00:00:00.000,6.265
2017-07-13 00:00:00.000,14020.0,14060.0,14040.0,2014-06-23 00:00:00.000,1856.5,1857.0,,2013-04-09 00:00:00.000,6.2639
2017-07-14 00:00:00.000,14190.0,14230.0,14210.0,2014-06-24 00:00:00.000,1858.0,1858.5,,2013-04-10 00:00:00.000,6.2548
2017-07-17 00:00:00.000,14220.0,14260.0,14240.0,2014-06-25 00:00:00.000,1866.0,1866.5,,2013-04-11 00:00:00.000,6.2578
2017-07-18 00:00:00.000,14170.0,14210.0,14190.0,2014-06-26 00:00:00.000,1856.5,1857.0,,2013-04-12 00:00:00.000,6.2506
2017-07-19 00:00:00.000,14150.0,14190.0,14170.0,2014-06-27 00:00:00.000,1849.5,1850.0,,2013-04-15 00:00:00.000,6.2454
2017-07-20 00:00:00.000,14240.0,14280.0,14260.0,2014-06-30 00:00:00.000,1850.0,1850.5,,2013-04-16 00:00:00.000,6.2408
2017-07-21 00:00:00.000,14170.0,14210.0,14190.0,2014-07-01 00:00:00.000,1837.0,1837.5,,2013-04-17 00:00:00.000,6.2342
2017-07-24 00:00:00.000,14180.0,14220.0,14200.0,2014-07-02 00:00:00.000,1861.0,1862.0,,2013-04-18 00:00:00.000,6.2416
2017-07-25 00:00:00.000,14360.0,14400.0,14380.0,2014-07-03 00:00:00.000,1889.0,1890.0,,2013-04-19 00:00:00.000,6.2395
2017-07-26 00:00:00.000,14250.0,14290.0,14270.0,2014-07-04 00:00:00.000,1892.5,1893.0,,2013-04-22 00:00:00.000,6.2415
2017-07-27 00:00:00.000,14160.0,14200.0,14180.0,2014-07-07 00:00:00.000,1893.0,1894.0,,2013-04-23 00:00:00.000,6.236
2017-07-28 00:00:00.000,14220.0,14260.0,14240.0,2014-07-08 00:00:00.000,1910.0,1910.5,,2013-04-24 00:00:00.000,6.2384
2017-07-31 00:00:00.000,14120.0,14160.0,14140.0,2014-07-09 00:00:00.000,1923.5,1924.0,,2013-04-25 00:00:00.000,6.23
2017-08-01 00:00:00.000,14210.0,14250.0,14230.0,2014-07-10 00:00:00.000,1885.0,1885.5,,2013-04-26 00:00:00.000,6.2208
2017-08-02 00:00:00.000,14170.0,14210.0,14190.0,2014-07-11 00:00:00.000,1906.0,1906.5,,2013-05-02 00:00:00.000,6.2082
2017-08-03 00:00:00.000,14470.0,14510.0,14490.0,2014-07-14 00:00:00.000,1922.5,1923.0,,2013-05-03 00:00:00.000,6.2152
2017-08-04 00:00:00.000,14440.0,14480.0,14460.0,2014-07-15 00:00:00.000,1927.5,1928.0,,2013-05-06 00:00:00.000,6.2114
2017-08-07 00:00:00.000,14730.0,14770.0,14750.0,2014-07-16 00:00:00.000,1962.0,1962.5,,2013-05-07 00:00:00.000,6.2083
2017-08-08 00:00:00.000,15120.0,15160.0,15140.0,2014-07-17 00:00:00.000,1967.0,1967.5,,2013-05-08 00:00:00.000,6.198
2017-08-09 00:00:00.000,15730.0,15770.0,15750.0,2014-07-18 00:00:00.000,1958.0,1958.5,,2013-05-09 00:00:00.000,6.1925
2017-08-10 00:00:00.000,15850.0,15890.0,15870.0,2014-07-21 00:00:00.000,1987.0,1988.0,,2013-05-10 00:00:00.000,6.2016
2017-08-11 00:00:00.000,15770.0,15810.0,15790.0,2014-07-22 00:00:00.000,2020.0,2020.5,,2013-05-13 00:00:00.000,6.2072
2017-08-14 00:00:00.000,15530.0,15570.0,15550.0,2014-07-23 00:00:00.000,2010.0,2011.0,,2013-05-14 00:00:00.000,6.2035
2017-08-15 00:00:00.000,15520.0,15560.0,15540.0,2014-07-24 00:00:00.000,2013.0,2013.5,,2013-05-15 00:00:00.000,6.207
2017-08-16 00:00:00.000,15760.0,15800.0,15780.0,2014-07-25 00:00:00.000,2008.0,2008.5,,2013-05-16 00:00:00.000,6.2096
2017-08-17 00:00:00.000,16220.0,16260.0,16240.0,2014-07-28 00:00:00.000,1987.0,1987.5,,2013-05-17 00:00:00.000,6.1997
2017-08-18 00:00:00.000,15970.0,16010.0,15990.0,2014-07-29 00:00:00.000,1973.5,1974.0,,2013-05-20 00:00:00.000,6.1998
2017-08-21 00:00:00.000,16120.0,16160.0,16140.0,2014-07-30 00:00:00.000,1982.0,1982.5,,2013-05-21 00:00:00.000,6.1911
2017-08-22 00:00:00.000,16060.0,16100.0,16080.0,2014-07-31 00:00:00.000,2016.0,2016.5,,2013-05-22 00:00:00.000,6.1904
2017-08-23 00:00:00.000,15930.0,15970.0,15950.0,2014-08-01 00:00:00.000,1964.0,1964.5,,2013-05-23 00:00:00.000,6.1947
2017-08-24 00:00:00.000,16320.0,16360.0,16340.0,2014-08-04 00:00:00.000,1978.0,1979.0,,2013-05-24 00:00:00.000,6.1867
2017-08-25 00:00:00.000,16220.0,16260.0,16240.0,2014-08-05 00:00:00.000,2001.5,2002.0,,2013-05-27 00:00:00.000,6.1811
2017-08-28 00:00:00.000,16020.0,16060.0,16040.0,2014-08-06 00:00:00.000,1982.5,1983.5,,2013-05-28 00:00:00.000,6.1818
2017-08-29 00:00:00.000,16060.0,16100.0,16080.0,2014-08-07 00:00:00.000,2014.0,2014.5,,2013-05-29 00:00:00.000,6.1856
2017-08-30 00:00:00.000,15940.0,15980.0,15960.0,2014-08-08 00:00:00.000,2017.0,2017.5,,2013-05-30 00:00:00.000,6.182
2017-08-31 00:00:00.000,16110.0,16150.0,16130.0,2014-08-11 00:00:00.000,2030.0,2032.0,,2013-05-31 00:00:00.000,6.1796
