Month,Date,Australia (FOB WA),CMAAX,Frieght,USD:RMB,Unnamed: 6,Import Inducement Value,Unnamed: 8,VAT,Unnamed: 10,Port Handling (RMB/t)
2013-06-01 00:00:00.000,41428.0,329.0,403.96954883804,22.0,6.1806,,20.0,,,,
2013-06-01 00:00:00.000,41429.0,329.0,401.2211509694989,22.0,6.1735,,20.0,,,,
2013-06-01 00:00:00.000,41430.0,329.0,401.07822198458496,22.0,6.1757,,20.0,,,,
2013-06-01 00:00:00.000,41431.0,328.0,400.701285098,22.0,6.1737,,20.0,,,,
2013-06-01 00:00:00.000,41432.0,328.0,401.28647723584396,22.0,6.162,,20.0,,,,
2013-06-01 00:00:00.000,41438.0,328.0,401.338582212438,22.0,6.1612,,20.0,,,,
2013-06-01 00:00:00.000,41439.0,325.0,403.51542844157296,22.0,6.1607,,20.0,,,,
2013-06-01 00:00:00.000,41442.0,325.0,403.57438553199796,22.0,6.1598,,20.0,,,,
2013-06-01 00:00:00.000,41443.0,325.0,403.22744156623594,22.0,6.1651,,20.0,,,,
2013-06-01 00:00:00.000,41444.0,323.5,402.00944991010005,23.5,6.1677,,20.0,,,,
2013-06-01 00:00:00.000,41445.0,323.5,401.87261891966097,23.5,6.1698,,20.0,,,,
2013-06-01 00:00:00.000,41446.0,323.5,401.43018557305396,23.5,6.1766,,20.0,,,,
2013-06-01 00:00:00.000,41449.0,322.5,401.1638947385449,23.5,6.1807,,20.0,,,,
2013-06-01 00:00:00.000,41450.0,322.0,403.05749306123107,23.0,6.1767,,20.0,,,,
2013-06-01 00:00:00.000,41451.0,322.0,402.97920286688105,23.0,6.1779,,20.0,,,,
2013-06-01 00:00:00.000,41452.0,322.0,402.93218117384293,23.0,6.1797,,20.0,,,,
2013-06-01 00:00:00.000,41453.0,320.5,403.806625989286,23.0,6.1787,,20.0,,,,
2013-07-01 00:00:00.000,41456.0,318.5,405.259425993518,23.0,6.1805,,20.0,,,,
2013-07-01 00:00:00.000,41457.0,318.5,403.73626017839507,23.0,6.1773,,20.0,,,,
2013-07-01 00:00:00.000,41458.0,318.0,403.54028121612197,23.0,6.1803,,20.0,,,,
2013-07-01 00:00:00.000,41459.0,320.5,404.501659784633,23.0,6.1755,,20.0,,,,
2013-07-01 00:00:00.000,41460.0,320.5,404.27253600906306,23.0,6.179,,20.0,,,,
2013-07-01 00:00:00.000,41463.0,321.0,403.017495196036,23.0,6.1807,,20.0,,,,
2013-07-01 00:00:00.000,41464.0,320.0,403.52020614905894,23.0,6.172999999999999,,20.0,,,,
2013-07-01 00:00:00.000,41465.0,320.0,404.03072610104095,23.0,6.1652,,20.0,,,,
2013-07-01 00:00:00.000,41466.0,320.0,404.378355583392,23.0,6.1599,,20.0,,,,
2013-07-01 00:00:00.000,41467.0,320.0,400.5814491752151,23.0,6.1631,,20.0,,,,
2013-07-01 00:00:00.000,41470.0,320.0,403.0509922211589,23.0,6.1663,,20.0,,,,
2013-07-01 00:00:00.000,41471.0,320.0,402.861527156411,23.0,6.1692,,20.0,,,,
2013-07-01 00:00:00.000,41472.0,320.0,403.12290490711297,23.0,6.1652,,20.0,,,,
2013-07-01 00:00:00.000,41473.0,320.0,401.35172669197306,23.0,6.172,,20.0,,,,
2013-07-01 00:00:00.000,41474.0,316.5,401.1502416386551,22.5,6.1751,,20.0,,,,
2013-07-01 00:00:00.000,41477.0,316.5,399.98541825310707,22.5,6.1721,,20.0,,,,
2013-07-01 00:00:00.000,41478.0,316.5,400.108586431558,22.5,6.1702,,20.0,,,,
2013-07-01 00:00:00.000,41479.0,316.5,399.94194999029406,22.5,6.1695,,20.0,,,,
2013-07-01 00:00:00.000,41480.0,316.5,399.4559497401191,22.5,6.1759,,20.0,,,,
2013-07-01 00:00:00.000,41481.0,316.5,399.708360337006,22.5,6.172,,20.0,,,,
2013-07-01 00:00:00.000,41484.0,316.5,399.805526294466,22.5,6.1705,,20.0,,,,
2013-07-01 00:00:00.000,41485.0,316.5,399.384814634936,22.5,6.177,,20.0,,,,
2013-07-01 00:00:00.000,41486.0,316.0,399.268466368874,23.0,6.1788,,20.0,,,,
2013-08-01 00:00:00.000,41487.0,316.0,399.33309592411507,23.0,6.1778,,20.0,,,,
2013-08-01 00:00:00.000,41488.0,316.0,399.08115890450796,23.0,6.1817,,20.0,,,,
2013-08-01 00:00:00.000,41491.0,316.0,399.40421260543695,23.0,6.1767,,20.0,,,,
2013-08-01 00:00:00.000,41492.0,316.0,399.494761388111,23.0,6.1753,,20.0,,,,
2013-08-01 00:00:00.000,41493.0,316.0,396.73539333326096,23.0,6.1726,,20.0,,,,
2013-08-01 00:00:00.000,41494.0,316.0,395.982907368091,23.0,6.1703,,20.0,,,,
2013-08-01 00:00:00.000,41495.0,316.0,395.29290842776,23.0,6.1668,,20.0,,,,
2013-08-01 00:00:00.000,41498.0,316.0,395.36203681180604,23.0,6.1665,,20.0,,,,
2013-08-01 00:00:00.000,41499.0,316.0,395.10574507738403,23.0,6.1705,,20.0,,,,
2013-08-01 00:00:00.000,41500.0,315.5,395.0097213221,23.5,6.172,,20.0,,,,
2013-08-01 00:00:00.000,41501.0,318.0,395.163381742739,23.0,6.1696,,20.0,,,,
2013-08-01 00:00:00.000,41502.0,319.5,395.355625466221,21.0,6.1666,,20.0,,,,
2013-08-01 00:00:00.000,41505.0,319.5,399.4627515457469,21.0,6.169,,20.0,,,,
2013-08-01 00:00:00.000,41506.0,319.5,399.417429418888,21.0,6.1697,,20.0,,,,
2013-08-01 00:00:00.000,41507.0,320.0,399.559905032138,22.0,6.1675,,20.0,,,,
2013-08-01 00:00:00.000,41508.0,320.0,399.41095566885696,22.0,6.1698,,20.0,,,,
2013-08-01 00:00:00.000,41509.0,320.0,399.33328703382205,22.0,6.171,,20.0,,,,
2013-08-01 00:00:00.000,41512.0,320.0,399.74464980544707,22.0,6.168,,20.0,,,,
2013-08-01 00:00:00.000,41513.0,320.0,399.692808974193,21.0,6.1688,,20.0,,,,
2013-08-01 00:00:00.000,41514.0,318.0,399.828919843677,22.0,6.1667,,20.0,,,,
2013-08-01 00:00:00.000,41515.0,315.0,395.526017182688,22.0,6.169,,20.0,,,,
2013-08-01 00:00:00.000,41516.0,315.0,395.40423601095495,22.0,6.1709,,20.0,,,,
2013-09-01 00:00:00.000,41519.0,315.0,398.452142842162,22.0,6.1702,,20.0,,,,
2013-09-01 00:00:00.000,41520.0,312.5,398.3488466516591,22.0,6.1718,,20.0,,,,
2013-09-01 00:00:00.000,41521.0,312.5,396.49111438707894,22.0,6.1729,,20.0,,,,
2013-09-01 00:00:00.000,41522.0,312.5,396.70318983402495,22.0,6.1696,,20.0,,,,
2013-09-01 00:00:00.000,41523.0,312.5,396.497537584241,22.0,6.1728,,20.0,,,,
2013-09-01 00:00:00.000,41526.0,312.5,397.050712176763,22.0,6.1642,,20.0,,,,
2013-09-01 00:00:00.000,41527.0,312.5,397.74528262255996,22.0,6.1612,,20.0,,,,
2013-09-01 00:00:00.000,41528.0,312.5,397.816307412886,22.0,6.1601,,20.0,,,,
2013-09-01 00:00:00.000,41529.0,312.5,397.984285066036,22.0,6.1575,,20.0,,,,
2013-09-01 00:00:00.000,41530.0,313.5,397.96489578974894,22.0,6.1578,,20.0,,,,
2013-09-01 00:00:00.000,41533.0,313.5,398.120062919407,22.0,6.1554,,20.0,,,,
2013-09-01 00:00:00.000,41534.0,314.0,398.010140373572,22.0,6.1571,,20.0,,,,
2013-09-01 00:00:00.000,41535.0,314.0,398.1006604113449,23.0,6.1557,,20.0,,,,
2013-09-01 00:00:00.000,41540.0,315.0,398.88961578584394,23.0,6.1475,,20.0,,,,
2013-09-01 00:00:00.000,41541.0,315.0,398.824739862321,23.0,6.1485,,20.0,,,,
2013-09-01 00:00:00.000,41542.0,315.5,398.746916604628,23.0,6.1497,,20.0,,,,
2013-09-01 00:00:00.000,41543.0,316.0,398.8766389126791,23.0,6.1477,,20.0,,,,
2013-09-01 00:00:00.000,41544.0,316.5,400.103225076623,23.0,6.1495,,20.0,,,,
2013-09-01 00:00:00.000,41547.0,316.5,400.2008429747389,23.0,6.148,,20.0,,,,
2013-10-01 00:00:00.000,41555.0,317.0,400.804113252212,23.0,6.1415,,20.0,,,,
2013-10-01 00:00:00.000,41556.0,317.0,401.846274892832,24.0,6.143,,20.0,,,,
2013-10-01 00:00:00.000,41557.0,317.0,401.7024127232089,24.0,6.1452,,20.0,,,,
2013-10-01 00:00:00.000,41561.0,317.5,401.05437860002,24.0,6.1458,,20.0,,,,
2013-10-01 00:00:00.000,41562.0,318.0,401.394000586262,25.0,6.1406,,20.0,,,,
2013-10-01 00:00:00.000,41563.0,318.0,401.35478408128694,25.0,6.1412,,20.0,,,,
2013-10-01 00:00:00.000,41564.0,319.5,401.79918268835195,25.0,6.1408,,20.0,,,,
2013-10-01 00:00:00.000,41565.0,320.0,402.077127183344,25.0,6.1431,,20.0,,,,
2013-10-01 00:00:00.000,41568.0,321.5,402.46366421169296,25.0,6.1372,,20.0,,,,
2013-10-01 00:00:00.000,41569.0,321.5,403.06055920868795,25.0,6.1352,,20.0,,,,
2013-10-01 00:00:00.000,41570.0,321.5,403.2051431366609,25.0,6.132999999999999,,20.0,,,,
2013-10-01 00:00:00.000,41571.0,320.5,403.172274045348,25.0,6.1335,,20.0,,,,
2013-10-01 00:00:00.000,41572.0,320.0,403.806542426861,24.0,6.1333,,20.0,,,,
2013-10-01 00:00:00.000,41575.0,322.5,403.78679187861394,24.0,6.1336,,20.0,,,,
2013-10-01 00:00:00.000,41576.0,322.5,403.54336054399596,24.0,6.1373,,20.0,,,,
2013-10-01 00:00:00.000,41577.0,322.5,403.97461227266496,24.0,6.1412,,20.0,,,,
2013-10-01 00:00:00.000,41578.0,322.5,403.864996457589,24.0,6.1425,,20.0,,,,
2013-11-01 00:00:00.000,41579.0,322.5,403.68755138005906,24.0,6.1452,,20.0,,,,
2013-11-01 00:00:00.000,41582.0,322.5,404.2375546230329,24.0,6.1482,,20.0,,,,
2013-11-01 00:00:00.000,41583.0,322.5,403.52235414646896,24.0,6.1447,,20.0,,,,
2013-11-01 00:00:00.000,41584.0,322.5,403.41602277348505,24.0,6.1475,,20.0,,,,
2013-11-01 00:00:00.000,41585.0,322.5,403.580146460537,24.0,6.145,,20.0,,,,
2013-11-01 00:00:00.000,41586.0,322.5,404.205036264363,24.0,6.1355,,20.0,,,,
2013-11-01 00:00:00.000,41589.0,323.0,404.257880833162,25.0,6.139,,20.0,,,,
2013-11-01 00:00:00.000,41590.0,323.0,404.455529731875,24.0,6.136,,20.0,,,,
2013-11-01 00:00:00.000,41591.0,324.5,404.57421186703795,24.0,6.1342,,20.0,,,,
2013-11-01 00:00:00.000,41592.0,324.5,404.860148413928,25.0,6.1315,,20.0,,,,
2013-11-01 00:00:00.000,41593.0,324.5,404.6225815390129,25.0,6.1351,,20.0,,,,
2013-11-01 00:00:00.000,41596.0,324.5,404.58150889337196,24.0,6.1332,,20.0,,,,
2013-11-01 00:00:00.000,41597.0,324.0,404.68048181496596,25.0,6.1317,,20.0,,,,
2013-11-01 00:00:00.000,41598.0,323.0,405.7580947720409,25.0,6.1305,,20.0,,,,
2013-11-01 00:00:00.000,41599.0,322.5,405.354756705668,25.0,6.1366,,20.0,,,,
2013-11-01 00:00:00.000,41600.0,322.5,405.262300423591,25.0,6.138,,20.0,,,,
2013-11-01 00:00:00.000,41603.0,322.5,405.513351374262,26.0,6.1342,,20.0,,,,
2013-11-01 00:00:00.000,41604.0,322.5,405.41421516697403,26.0,6.1357,,20.0,,,,
2013-11-01 00:00:00.000,41605.0,322.5,404.007464173778,26.0,6.132999999999999,,20.0,,,,
2013-11-01 00:00:00.000,41606.0,323.0,403.921845651138,26.0,6.1343,,20.0,,,,
2013-11-01 00:00:00.000,41607.0,323.0,404.040404040404,26.0,6.1325,,20.0,,,,
2013-12-01 00:00:00.000,41610.0,323.0,404.01405171742203,25.0,6.1329,,20.0,,,,
2013-12-01 00:00:00.000,41611.0,324.5,404.22480114747697,25.0,6.1352,,20.0,,,,
2013-12-01 00:00:00.000,41612.0,324.5,404.567699836868,27.0,6.13,,20.0,,,,
2013-12-01 00:00:00.000,41613.0,324.5,404.50171260805695,27.0,6.131,,20.0,,,,
2013-12-01 00:00:00.000,41614.0,324.5,405.388151174668,27.0,6.1232,,20.0,,,,
2013-12-01 00:00:00.000,41617.0,324.5,405.80963286672403,27.0,6.113,,20.0,,,,
2013-12-01 00:00:00.000,41618.0,324.5,405.915876184554,27.0,6.1114,,20.0,,,,
2013-12-01 00:00:00.000,41619.0,324.5,406.00888473228895,27.0,6.11,,20.0,,,,
2013-12-01 00:00:00.000,41620.0,324.5,405.9092343474249,27.0,6.1115,,20.0,,,,
2013-12-01 00:00:00.000,41621.0,324.5,405.2040844318489,27.0,6.1148,,20.0,,,,
2013-12-01 00:00:00.000,41624.0,325.5,405.36318557094893,27.0,6.1124,,20.0,,,,
2013-12-01 00:00:00.000,41625.0,325.5,405.83884270472,28.0,6.1108,,20.0,,,,
2013-12-01 00:00:00.000,41626.0,328.0,405.8587676949509,28.0,6.1105,,20.0,,,,
2013-12-01 00:00:00.000,41627.0,328.0,404.353086375642,27.0,6.1183,,20.0,,,,
2013-12-01 00:00:00.000,41628.0,328.0,404.26718876594805,27.0,6.1196,,20.0,,,,
2013-12-01 00:00:00.000,41631.0,328.0,404.49853474797493,27.0,6.1161,,20.0,,,,
2013-12-01 00:00:00.000,41632.0,330.0,404.9985503906511,26.0,6.1145,,20.0,,,,
2013-12-01 00:00:00.000,41633.0,330.0,404.899221118973,26.0,6.116,,20.0,,,,
2013-12-01 00:00:00.000,41634.0,330.0,403.88514618353094,26.0,6.1156,,20.0,,,,
2013-12-01 00:00:00.000,41635.0,331.0,404.58640458640497,26.0,6.105,,20.0,,,,
2013-12-01 00:00:00.000,41638.0,331.0,406.736524239191,25.0,6.1024,,20.0,,,,
2013-12-01 00:00:00.000,41639.0,332.5,407.103440357762,25.0,6.0969,,20.0,,,,
2014-01-01 00:00:00.000,41641.0,332.5,406.963267013812,25.0,6.099,,20.0,,,,
2014-01-01 00:00:00.000,41642.0,333.5,407.2029875636031,25.0,6.1039,,20.0,,,,
2014-01-01 00:00:00.000,41645.0,333.5,407.0696073944009,25.0,6.1059,,20.0,,,,
2014-01-01 00:00:00.000,41646.0,333.5,407.18297496633005,25.0,6.1042,,20.0,,,,
2014-01-01 00:00:00.000,41647.0,333.5,406.75918800970004,25.0,6.1079,,20.0,,,,
2014-01-01 00:00:00.000,41648.0,333.5,406.559499328159,25.0,6.1109,,20.0,,,,
2014-01-01 00:00:00.000,41649.0,333.5,407.398135564933,25.0,6.1008,,20.0,,,,
2014-01-01 00:00:00.000,41652.0,336.0,407.785815497054,25.0,6.095,,20.0,,,,
2014-01-01 00:00:00.000,41653.0,336.0,407.571530171235,26.0,6.093,,20.0,,,,
2014-01-01 00:00:00.000,41654.0,336.0,407.07045870557107,26.0,6.1005,,20.0,,,,
2014-01-01 00:00:00.000,41655.0,336.0,406.670487731652,26.0,6.1065,,20.0,,,,
2014-01-01 00:00:00.000,41656.0,336.0,406.582163106466,26.0,6.1041,,20.0,,,,
2014-01-01 00:00:00.000,41659.0,335.5,406.30260167611,26.0,6.1083,,20.0,,,,
2014-01-01 00:00:00.000,41660.0,335.0,406.41571116794603,26.0,6.1066,,20.0,,,,
2014-01-01 00:00:00.000,41661.0,335.0,406.27599682717795,24.0,6.1087,,20.0,,,,
2014-01-01 00:00:00.000,41662.0,335.0,406.96517670040396,24.0,6.1107,,20.0,,,,
2014-01-01 00:00:00.000,41663.0,335.0,407.44525358616494,24.0,6.1035,,20.0,,,,
2014-01-01 00:00:00.000,41666.0,334.5,409.301810729567,24.0,6.1022,,20.0,,,,
2014-01-01 00:00:00.000,41667.0,334.5,409.0939854608229,25.0,6.1053,,20.0,,,,
2014-01-01 00:00:00.000,41668.0,334.5,408.960016608642,25.0,6.1073,,20.0,,,,
2014-01-01 00:00:00.000,41669.0,334.5,409.114088359371,25.0,6.105,,20.0,,,,
2014-02-01 00:00:00.000,41677.0,333.5,408.852904685616,25.0,6.1089,,20.0,,,,
2014-02-01 00:00:00.000,41680.0,333.0,408.89306508094893,24.0,6.1083,,20.0,,,,
2014-02-01 00:00:00.000,41681.0,333.0,407.1896816169689,24.0,6.1069,,20.0,,,,
2014-02-01 00:00:00.000,41682.0,333.0,407.352593243735,24.0,6.1078,,20.0,,,,
2014-02-01 00:00:00.000,41683.0,332.75,407.20591964223996,24.0,6.11,,20.0,,,,
2014-02-01 00:00:00.000,41684.0,332.75,407.405955299506,24.5,6.107,,20.0,,,,
2014-02-01 00:00:00.000,41687.0,330.0,407.519396100779,24.5,6.1053,,20.0,,,,
2014-02-01 00:00:00.000,41688.0,330.0,407.385942890325,24.0,6.1073,,20.0,,,,
2014-02-01 00:00:00.000,41689.0,330.0,407.185926879872,24.0,6.1103,,20.0,,,,
2014-02-01 00:00:00.000,41690.0,329.0,406.13177204287,24.0,6.1146,,20.0,,,,
2014-02-01 00:00:00.000,41691.0,328.5,405.932609738024,24.0,6.1176,,20.0,,,,
2014-02-01 00:00:00.000,41694.0,327.5,407.48064739305,24.0,6.1189,,20.0,,,,
2014-02-01 00:00:00.000,41695.0,327.5,407.513947001395,25.0,6.1184,,20.0,,,,
2014-02-01 00:00:00.000,41696.0,323.0,406.02455460606797,25.0,6.1192,,20.0,,,,
2014-02-01 00:00:00.000,41697.0,321.0,405.81233740779,25.0,6.1224,,20.0,,,,
2014-02-01 00:00:00.000,41698.0,321.0,405.878631447946,25.0,6.1214,,20.0,,,,
2014-03-01 00:00:00.000,41701.0,319.0,407.24217905164596,25.0,6.119,,20.0,,,,
2014-03-01 00:00:00.000,41702.0,319.0,406.93626194020203,26.0,6.1236,,20.0,,,,
2014-03-01 00:00:00.000,41703.0,319.0,406.484156912679,26.0,6.1257,,20.0,,,,
2014-03-01 00:00:00.000,41704.0,319.0,406.537249587748,26.0,6.1249,,20.0,,,,
2014-03-01 00:00:00.000,41705.0,321.0,406.856097122596,26.0,6.1201,,20.0,,,,
2014-03-01 00:00:00.000,41708.0,321.0,406.1195198329849,26.0,6.1312,,20.0,,,,
2014-03-01 00:00:00.000,41709.0,321.0,406.02018686712194,26.0,6.1327,,20.0,,,,
2014-03-01 00:00:00.000,41710.0,321.0,405.91428524852097,26.0,6.1343,,20.0,,,,
2014-03-01 00:00:00.000,41711.0,321.0,406.066536203523,26.0,6.132,,20.0,,,,
2014-03-01 00:00:00.000,41712.0,321.0,405.89443484497804,27.0,6.1346,,20.0,,,,
2014-03-01 00:00:00.000,41715.0,321.0,406.059914221882,27.0,6.1321,,20.0,,,,
2014-03-01 00:00:00.000,41716.0,318.5,403.132838208888,27.0,6.1341,,20.0,,,,
2014-03-01 00:00:00.000,41717.0,318.5,403.0671289558671,27.0,6.1351,,20.0,,,,
2014-03-01 00:00:00.000,41718.0,318.5,402.352284877505,27.0,6.146,,20.0,,,,
2014-03-01 00:00:00.000,41719.0,317.5,402.2541102654969,27.0,6.1475,,20.0,,,,
2014-03-01 00:00:00.000,41722.0,317.5,402.404664267582,27.0,6.1452,,20.0,,,,
2014-03-01 00:00:00.000,41723.0,317.5,402.57499151127297,27.0,6.1426,,20.0,,,,
2014-03-01 00:00:00.000,41724.0,317.5,402.48325892857093,27.0,6.144,,20.0,,,,
2014-03-01 00:00:00.000,41725.0,317.5,402.31955468268796,27.0,6.1465,,20.0,,,,
2014-03-01 00:00:00.000,41726.0,317.5,402.15598355133204,27.0,6.149,,20.0,,,,
2014-03-01 00:00:00.000,41729.0,319.0,400.1503073555949,26.0,6.1521,,20.0,,,,
2014-04-01 00:00:00.000,41730.0,319.0,396.47847071875196,26.0,6.1503,,20.0,,,,
2014-04-01 00:00:00.000,41731.0,319.0,396.54294610143205,26.0,6.1493,,20.0,,,,
2014-04-01 00:00:00.000,41732.0,319.0,396.368910673202,25.0,6.152,,20.0,,,,
2014-04-01 00:00:00.000,41733.0,319.0,394.7560797309809,25.0,6.1557,,20.0,,,,
2014-04-01 00:00:00.000,41737.0,320.5,394.94855916914497,25.0,6.1527,,20.0,,,,
2014-04-01 00:00:00.000,41738.0,320.5,394.151303242212,25.0,6.149,,20.0,,,,
2014-04-01 00:00:00.000,41739.0,320.5,394.023144795377,25.0,6.151,,20.0,,,,
2014-04-01 00:00:00.000,41740.0,323.5,394.1192558153289,24.0,6.1495,,20.0,,,,
2014-04-01 00:00:00.000,41743.0,323.5,393.88866809191506,24.0,6.1531,,20.0,,,,
2014-04-01 00:00:00.000,41744.0,323.5,394.24263116529295,24.0,6.1571,,20.0,,,,
2014-04-01 00:00:00.000,41745.0,323.5,394.12740982120596,24.0,6.1589,,20.0,,,,
2014-04-01 00:00:00.000,41746.0,323.5,394.21702060054,24.0,6.1575,,20.0,,,,
2014-04-01 00:00:00.000,41747.0,323.5,394.14660870129995,24.0,6.1586,,20.0,,,,
2014-04-01 00:00:00.000,41750.0,323.5,391.6729621497409,24.0,6.1591,,20.0,,,,
2014-04-01 00:00:00.000,41751.0,323.5,391.552173539437,24.0,6.161,,20.0,,,,
2014-04-01 00:00:00.000,41752.0,324.5,392.45766976736604,24.0,6.1599,,20.0,,,,
2014-04-01 00:00:00.000,41753.0,324.5,392.521391806978,24.0,6.1589,,20.0,,,,
2014-04-01 00:00:00.000,41754.0,324.5,392.604261400546,24.0,6.1576,,20.0,,,,
2014-04-01 00:00:00.000,41757.0,324.5,391.1661310345631,24.0,6.1565,,20.0,,,,
2014-04-01 00:00:00.000,41758.0,324.5,391.22332278157893,24.0,6.1556,,20.0,,,,
2014-04-01 00:00:00.000,41759.0,324.5,387.50750023395204,24.0,6.158,,20.0,,,,
2014-05-01 00:00:00.000,41764.0,324.5,387.63339610797203,24.0,6.156,,20.0,,,,
2014-05-01 00:00:00.000,41765.0,320.0,388.05289028630204,23.5,6.1565,,20.0,,,,
2014-05-01 00:00:00.000,41766.0,320.0,388.1979167150271,23.5,6.1542,,20.0,,,,
2014-05-01 00:00:00.000,41767.0,320.0,387.0396543041409,24.0,6.1557,,20.0,,,,
2014-05-01 00:00:00.000,41768.0,321.0,386.8888131079389,24.0,6.1581,,20.0,,,,
2014-05-01 00:00:00.000,41771.0,321.0,386.6125760649089,24.0,6.1625,,20.0,,,,
2014-05-01 00:00:00.000,41772.0,321.0,386.746381984554,24.0,6.1636,,20.0,,,,
2014-05-01 00:00:00.000,41773.0,321.0,386.639741780611,24.0,6.1653,,20.0,,,,
2014-05-01 00:00:00.000,41774.0,316.0,386.721284879948,24.0,6.164,,20.0,,,,
2014-05-01 00:00:00.000,41775.0,316.0,382.7519194865591,23.0,6.1628,,20.0,,,,
2014-05-01 00:00:00.000,41778.0,316.0,382.702240478254,23.0,6.1636,,20.0,,,,
2014-05-01 00:00:00.000,41779.0,315.5,382.6847975421629,23.0,6.1626,,20.0,,,,
2014-05-01 00:00:00.000,41780.0,314.5,382.56684781139296,24.0,6.1645,,20.0,,,,
2014-05-01 00:00:00.000,41781.0,312.5,382.486187247938,24.0,6.1658,,20.0,,,,
2014-05-01 00:00:00.000,41782.0,312.5,382.613770853261,24.0,6.1681,,20.0,,,,
2014-05-01 00:00:00.000,41785.0,310.0,382.50214752265,24.0,6.1699,,20.0,,,,
2014-05-01 00:00:00.000,41786.0,311.0,382.576555838345,24.0,6.1687,,20.0,,,,
2014-05-01 00:00:00.000,41787.0,311.0,382.53314746977,23.0,6.1694,,20.0,,,,
2014-05-01 00:00:00.000,41788.0,311.0,382.464954217648,23.0,6.1705,,20.0,,,,
2014-06-01 00:00:00.000,41792.0,310.0,386.30899316530196,23.0,6.1695,,20.0,,,,
2014-06-01 00:00:00.000,41793.0,308.5,386.30038067133506,23.0,6.171,,20.0,,,,
2014-06-01 00:00:00.000,41794.0,308.5,387.116090013072,23.0,6.1693,,20.0,,,,
2014-06-01 00:00:00.000,41795.0,308.5,387.02198971246,23.0,6.1708,,20.0,,,,
2014-06-01 00:00:00.000,41798.0,310.0,387.5558304720071,23.0,6.1623,,20.0,,,,
2014-06-01 00:00:00.000,41799.0,312.25,389.36325933154404,23.0,6.1485,,20.0,,,,
2014-06-01 00:00:00.000,41800.0,312.25,389.5786887113309,22.0,6.1451,,20.0,,,,
2014-06-01 00:00:00.000,41801.0,312.25,389.23031899326895,22.0,6.1506,,20.0,,,,
2014-06-01 00:00:00.000,41802.0,312.25,392.0931139866049,22.0,6.1516,,20.0,,,,
2014-06-01 00:00:00.000,41805.0,312.0,392.1759914150529,22.0,6.1503,,20.0,,,,
2014-06-01 00:00:00.000,41806.0,310.5,391.95930903359,22.0,6.1537,,20.0,,,,
2014-06-01 00:00:00.000,41807.0,310.5,390.059971720652,22.0,6.1529,,20.0,,,,
2014-06-01 00:00:00.000,41808.0,309.5,389.8698809272409,22.0,6.1559,,20.0,,,,
2014-06-01 00:00:00.000,41809.0,309.0,390.04729323430496,21.0,6.1531,,20.0,,,,
2014-06-01 00:00:00.000,41812.0,308.5,390.09167154281306,22.0,6.1524,,20.0,,,,
2014-06-01 00:00:00.000,41813.0,307.0,390.20745000568604,21.0,6.1557,,20.0,,,,
2014-06-01 00:00:00.000,41814.0,307.0,390.2835323746849,21.0,6.1545,,20.0,,,,
2014-06-01 00:00:00.000,41815.0,307.0,390.220128340508,21.0,6.1555,,20.0,,,,
2014-06-01 00:00:00.000,41816.0,309.0,390.327927459456,20.0,6.1538,,20.0,,,,
2014-06-01 00:00:00.000,41819.0,310.0,390.2962156540951,20.0,6.1543,,20.0,,,,
2014-06-01 00:00:00.000,41820.0,312.0,390.39136653231003,20.0,6.1528,,20.0,,,,
2014-07-01 00:00:00.000,41821.0,312.0,390.42309380231796,20.0,6.1523,,20.0,,,,
2014-07-01 00:00:00.000,41822.0,312.0,392.6952509382769,20.0,6.1549,,20.0,,,,
2014-07-01 00:00:00.000,41823.0,312.0,392.491190464591,20.0,6.1581,,20.0,,,,
2014-07-01 00:00:00.000,41826.0,311.75,392.10278706077,20.0,6.1642,,20.0,,,,
2014-07-01 00:00:00.000,41827.0,311.75,392.00103798371697,20.0,6.1658,,20.0,,,,
2014-07-01 00:00:00.000,41828.0,311.75,392.691396488495,20.0,6.1626,,20.0,,,,
2014-07-01 00:00:00.000,41829.0,311.75,393.08048404125697,20.0,6.1565,,20.0,,,,
2014-07-01 00:00:00.000,41830.0,311.75,393.86097684032404,19.0,6.1443,,20.0,,,,
2014-07-01 00:00:00.000,41831.0,311.5,393.694382534286,19.0,6.1469,,20.0,,,,
2014-07-01 00:00:00.000,41834.0,311.0,391.42338239679003,19.0,6.1485,,20.0,,,,
2014-07-01 00:00:00.000,41835.0,311.0,391.391554182252,19.0,6.149,,20.0,,,,
2014-07-01 00:00:00.000,41836.0,310.5,391.105333008315,19.0,6.1535,,20.0,,,,
2014-07-01 00:00:00.000,41837.0,310.0,386.649725549082,19.0,6.1564,,20.0,,,,
2014-07-01 00:00:00.000,41838.0,310.0,386.6246053746049,19.0,6.1568,,20.0,,,,
2014-07-01 00:00:00.000,41841.0,310.75,386.756522717658,19.0,6.1547,,20.0,,,,
2014-07-01 00:00:00.000,41842.0,310.75,387.69010789029,20.0,6.1544,,20.0,,,,
2014-07-01 00:00:00.000,41843.0,311.11,387.513804976288,20.0,6.1572,,20.0,,,,
2014-07-01 00:00:00.000,41844.0,311.11,388.728300232222,20.0,6.1579,,20.0,,,,
2014-07-01 00:00:00.000,41845.0,311.11,388.61470526162003,19.0,6.1597,,20.0,,,,
2014-07-01 00:00:00.000,41848.0,311.75,390.120411541333,19.0,6.1622,,20.0,,,,
2014-07-01 00:00:00.000,41849.0,311.75,390.164732613812,19.0,6.1615,,20.0,,,,
