Date,Value
2011-09-10 00:00:00.000,46.28449796572271
2011-09-11 00:00:00.000,45.9012612319767
2011-09-12 00:00:00.000,45.9012612319767
2011-09-13 00:00:00.000,46.81352852035379
2011-09-14 00:00:00.000,46.1572797473345
2011-09-15 00:00:00.000,46.5338181860053
2011-09-16 00:00:00.000,46.39309279292979
2011-09-17 00:00:00.000,47.03493870383821
2011-09-18 00:00:00.000,46.821092316089896
2011-09-19 00:00:00.000,46.8543006067366
2011-09-20 00:00:00.000,47.118627736167404
2011-09-21 00:00:00.000,47.1592584464005
2011-09-22 00:00:00.000,47.4090450859145
2011-09-23 00:00:00.000,49.3504138304344
2011-09-24 00:00:00.000,49.3504138304344
2011-09-25 00:00:00.000,49.374009116866596
2011-09-26 00:00:00.000,49.6638325000854
2011-09-27 00:00:00.000,49.7046164743992
2011-09-28 00:00:00.000,49.1711485997335
2011-09-29 00:00:00.000,48.73299227661679
2011-09-30 00:00:00.000,48.1610452728823
2011-10-01 00:00:00.000,48.164129086904296
2011-10-02 00:00:00.000,48.8012709660766
2011-10-03 00:00:00.000,48.8012709660766
2011-10-04 00:00:00.000,48.8012709660766
2011-10-05 00:00:00.000,48.1621201195051
2011-10-06 00:00:00.000,48.15886591398371
2011-10-07 00:00:00.000,48.428601796709096
2011-10-08 00:00:00.000,48.901615388211496
2011-10-09 00:00:00.000,48.098847007400295
2011-10-10 00:00:00.000,48.229516574244
2011-10-11 00:00:00.000,47.9013966318528
2011-10-12 00:00:00.000,47.5960594389828
2011-10-13 00:00:00.000,46.613408205072005
2011-10-14 00:00:00.000,47.2252141739448
2011-10-15 00:00:00.000,47.320428694269
2011-10-16 00:00:00.000,47.586021393711796
2011-10-17 00:00:00.000,47.611927826933496
2011-10-18 00:00:00.000,48.3605435681409
2011-10-19 00:00:00.000,48.3855591877549
2011-10-20 00:00:00.000,47.84320794316171
2011-10-21 00:00:00.000,48.353294407855394
2011-10-22 00:00:00.000,48.16457298092109
2011-10-23 00:00:00.000,47.37107510679029
2011-10-24 00:00:00.000,47.8115339188107
2011-10-25 00:00:00.000,47.9620470164654
2011-10-26 00:00:00.000,47.5805294503825
2011-10-27 00:00:00.000,47.01521158719561
2011-10-28 00:00:00.000,47.3955877112475
2011-10-29 00:00:00.000,47.768764781786004
2011-10-30 00:00:00.000,47.8262242479659
2011-10-31 00:00:00.000,47.9508839624539
2011-11-01 00:00:00.000,47.4256210887865
2011-11-02 00:00:00.000,47.4256210887865
2011-11-03 00:00:00.000,47.4263889552672
2011-11-04 00:00:00.000,47.77803932918321
2011-11-05 00:00:00.000,47.77803932918321
2011-11-06 00:00:00.000,47.77803932918321
2011-11-07 00:00:00.000,47.2614796469567
2011-11-08 00:00:00.000,47.644315287461204
2011-11-09 00:00:00.000,47.6034780283479
2011-11-10 00:00:00.000,47.65826310072121
2011-11-11 00:00:00.000,47.8487357605069
2011-11-12 00:00:00.000,48.1053035020104
2011-11-13 00:00:00.000,48.1053035020104
2011-11-14 00:00:00.000,48.101667319033496
2011-11-15 00:00:00.000,48.282016957914294
2011-11-16 00:00:00.000,48.0424184579051
2011-11-17 00:00:00.000,47.44796081936
2011-11-18 00:00:00.000,47.3943279443826
2011-11-19 00:00:00.000,47.6916174193583
2011-11-20 00:00:00.000,47.157692515534706
2011-11-21 00:00:00.000,47.0173249364542
2011-11-22 00:00:00.000,46.9688811871206
2011-11-23 00:00:00.000,46.0500385428103
2011-11-24 00:00:00.000,45.833555320562404
2011-11-25 00:00:00.000,45.829621304202604
2011-11-26 00:00:00.000,46.0998009330037
2011-11-27 00:00:00.000,46.0779633101801
2011-11-28 00:00:00.000,46.5949692701327
2011-11-29 00:00:00.000,46.5949692701327
2011-11-30 00:00:00.000,46.320147115721
2011-12-01 00:00:00.000,46.9535584838024
2011-12-02 00:00:00.000,46.5736774569913
2011-12-03 00:00:00.000,46.5564318814083
2011-12-04 00:00:00.000,45.9934814604698
2011-12-05 00:00:00.000,46.1566086042769
2011-12-06 00:00:00.000,46.3721366827406
2011-12-07 00:00:00.000,46.6120665836967
2011-12-08 00:00:00.000,47.626111030805504
2011-12-09 00:00:00.000,46.836769641616705
2011-12-10 00:00:00.000,47.0754257759884
2011-12-11 00:00:00.000,47.1529123613656
2011-12-12 00:00:00.000,46.824506215617
2011-12-13 00:00:00.000,46.699714068111604
2011-12-14 00:00:00.000,46.404695942811095
2011-12-15 00:00:00.000,45.9338047715802
2011-12-16 00:00:00.000,45.9895955058229
2011-12-17 00:00:00.000,45.804948112085505
2011-12-18 00:00:00.000,45.7922050976869
2011-12-19 00:00:00.000,46.157424268327105
2011-12-20 00:00:00.000,46.157424268327105
2011-12-21 00:00:00.000,45.76141684453071
2011-12-22 00:00:00.000,46.189232240394496
2011-12-23 00:00:00.000,46.6636473776647
2011-12-24 00:00:00.000,46.6636473776647
2011-12-25 00:00:00.000,46.6912749467149
2011-12-26 00:00:00.000,46.7326178976688
2011-12-27 00:00:00.000,46.717125471330206
2011-12-28 00:00:00.000,46.2088827431317
2011-12-29 00:00:00.000,45.993810026897705
2011-12-30 00:00:00.000,46.5920374754847
2011-12-31 00:00:00.000,46.2766941074262
2012-01-01 00:00:00.000,46.523457912659595
2012-01-02 00:00:00.000,46.523457912659595
2012-01-03 00:00:00.000,46.523457912659595
2012-01-04 00:00:00.000,46.7169643309292
2012-01-05 00:00:00.000,47.0044143782284
2012-01-06 00:00:00.000,46.7718941381857
2012-01-07 00:00:00.000,45.858642196131896
2012-01-08 00:00:00.000,46.49513431711579
2012-01-09 00:00:00.000,46.376333120726
2012-01-10 00:00:00.000,46.1884717269376
2012-01-11 00:00:00.000,46.45806719375071
2012-01-12 00:00:00.000,46.8426640043645
2012-01-13 00:00:00.000,46.921904517318495
2012-01-14 00:00:00.000,47.2331032360917
2012-01-15 00:00:00.000,47.3609126525813
2012-01-16 00:00:00.000,47.3609126525813
2012-01-17 00:00:00.000,47.3740695252034
2012-01-18 00:00:00.000,48.052264152099
2012-01-19 00:00:00.000,47.8846378626168
2012-01-20 00:00:00.000,48.835178162618
2012-01-21 00:00:00.000,48.606083576930196
2012-01-22 00:00:00.000,48.765444488291905
2012-01-23 00:00:00.000,48.765444488291905
2012-01-24 00:00:00.000,48.765444488291905
2012-01-25 00:00:00.000,48.7299599979684
2012-01-26 00:00:00.000,48.785877333334895
2012-01-27 00:00:00.000,48.785877333334895
2012-01-28 00:00:00.000,49.3696909660595
2012-01-29 00:00:00.000,49.6270217438017
2012-01-30 00:00:00.000,50.7036861780688
2012-01-31 00:00:00.000,50.3713147015055
2012-02-01 00:00:00.000,50.6833551260461
2012-02-02 00:00:00.000,50.2200247401425
2012-02-03 00:00:00.000,49.6241737545259
2012-02-04 00:00:00.000,48.8884741571825
2012-02-05 00:00:00.000,49.360721358126895
2012-02-06 00:00:00.000,51.2720207400086
2012-02-07 00:00:00.000,51.0972792981774
2012-02-08 00:00:00.000,51.3949727169054
2012-02-09 00:00:00.000,52.2369512203106
2012-02-10 00:00:00.000,52.50638155113071
2012-02-11 00:00:00.000,52.200735794524796
2012-02-12 00:00:00.000,52.779800209079
2012-02-13 00:00:00.000,53.011403358825
2012-02-14 00:00:00.000,51.060779645127106
2012-02-15 00:00:00.000,49.9294150210801
2012-02-16 00:00:00.000,49.9066448521375
2012-02-17 00:00:00.000,48.491717542427594
2012-02-18 00:00:00.000,48.7825786960981
2012-02-19 00:00:00.000,48.2839077774886
2012-02-20 00:00:00.000,48.9158001008426
2012-02-21 00:00:00.000,48.6984222622053
2012-02-22 00:00:00.000,48.413775597645504
2012-02-23 00:00:00.000,47.111591784915
2012-02-24 00:00:00.000,47.319579008080396
2012-02-25 00:00:00.000,47.319579008080396
2012-02-26 00:00:00.000,47.319579008080396
2012-02-27 00:00:00.000,47.754274472481
2012-02-28 00:00:00.000,48.0368802746837
2012-02-29 00:00:00.000,47.3264347082405
2012-03-01 00:00:00.000,47.78712907554689
2012-03-02 00:00:00.000,47.279606875998205
2012-03-03 00:00:00.000,47.4557151658516
2012-03-04 00:00:00.000,47.450209322899106
2012-03-05 00:00:00.000,47.2476587620026
2012-03-06 00:00:00.000,47.193240954383896
2012-03-07 00:00:00.000,45.1938603597346
2012-03-08 00:00:00.000,44.46369204722
2012-03-09 00:00:00.000,44.9436542832988
2012-03-10 00:00:00.000,44.7735303032225
2012-03-11 00:00:00.000,44.7735303032225
2012-03-12 00:00:00.000,45.501296702804794
2012-03-13 00:00:00.000,45.850334543910506
2012-03-14 00:00:00.000,45.7324148719522
2012-03-15 00:00:00.000,46.2506632470432
2012-03-16 00:00:00.000,46.106207804680395
2012-03-17 00:00:00.000,46.1257328005722
2012-03-18 00:00:00.000,46.22480207787461
2012-03-19 00:00:00.000,46.13595178529471
2012-03-20 00:00:00.000,45.7064246344937
2012-03-21 00:00:00.000,44.987599490261296
2012-03-22 00:00:00.000,44.9417905268686
2012-03-23 00:00:00.000,44.45426533793471
2012-03-24 00:00:00.000,45.0528877819419
2012-03-25 00:00:00.000,44.855993701444795
2012-03-26 00:00:00.000,44.4432713135747
2012-03-27 00:00:00.000,44.3435145231813
2012-03-28 00:00:00.000,44.033379224628
2012-03-29 00:00:00.000,43.85118513609031
2012-03-30 00:00:00.000,44.2158359864605
2012-03-31 00:00:00.000,43.09380130653609
2012-04-01 00:00:00.000,42.999257438829005
2012-04-02 00:00:00.000,42.999257438829005
2012-04-03 00:00:00.000,42.999257438829005
2012-04-04 00:00:00.000,42.9208889202569
2012-04-05 00:00:00.000,43.0393676483585
2012-04-06 00:00:00.000,43.390821287873
2012-04-07 00:00:00.000,43.91905456435269
2012-04-08 00:00:00.000,43.4122688443137
2012-04-09 00:00:00.000,43.622435874924896
2012-04-10 00:00:00.000,43.99379937958509
2012-04-11 00:00:00.000,42.931092968365604
2012-04-12 00:00:00.000,42.8853632987719
2012-04-13 00:00:00.000,43.0500306304072
2012-04-14 00:00:00.000,43.0500306304072
2012-04-15 00:00:00.000,43.3300930311489
2012-04-16 00:00:00.000,43.3760379203442
2012-04-17 00:00:00.000,43.4239331837931
2012-04-18 00:00:00.000,43.49312495911631
2012-04-19 00:00:00.000,44.4930370475994
2012-04-20 00:00:00.000,44.62602522854711
2012-04-21 00:00:00.000,44.711598529121
2012-04-22 00:00:00.000,45.3931083726616
2012-04-23 00:00:00.000,45.189183662439
2012-04-24 00:00:00.000,45.40945588391861
2012-04-25 00:00:00.000,46.2740787904057
2012-04-26 00:00:00.000,46.244506351044905
2012-04-27 00:00:00.000,46.0225065302765
2012-04-28 00:00:00.000,45.5373942941592
2012-04-29 00:00:00.000,45.52877164115729
2012-04-30 00:00:00.000,46.5815098823895
2012-05-01 00:00:00.000,46.8686319764124
2012-05-02 00:00:00.000,46.862901220596704
2012-05-03 00:00:00.000,48.1535843804136
2012-05-04 00:00:00.000,48.160346194654394
2012-05-05 00:00:00.000,48.10483854224611
2012-05-06 00:00:00.000,48.408020638307896
2012-05-07 00:00:00.000,48.4311157261602
2012-05-08 00:00:00.000,48.2567239384634
2012-05-09 00:00:00.000,47.82301201125011
2012-05-10 00:00:00.000,47.841786720933705
2012-05-11 00:00:00.000,48.218103008323205
2012-05-12 00:00:00.000,48.04706997976629
2012-05-13 00:00:00.000,48.14977413848639
2012-05-14 00:00:00.000,48.6153896048487
2012-05-15 00:00:00.000,48.2571445117909
2012-05-16 00:00:00.000,48.6813065342391
2012-05-17 00:00:00.000,48.8033561628489
2012-05-18 00:00:00.000,49.2281074061679
2012-05-19 00:00:00.000,48.5279783017995
2012-05-20 00:00:00.000,48.56372491256129
2012-05-21 00:00:00.000,48.4536234296252
2012-05-22 00:00:00.000,48.380928618720894
2012-05-23 00:00:00.000,48.91866917592171
2012-05-24 00:00:00.000,48.296577961783896
2012-05-25 00:00:00.000,48.0199368391446
2012-05-26 00:00:00.000,48.3964986502015
2012-05-27 00:00:00.000,48.4668080219582
2012-05-28 00:00:00.000,50.0344537536044
2012-05-29 00:00:00.000,50.0344537536044
2012-05-30 00:00:00.000,50.0344537536044
2012-05-31 00:00:00.000,50.0344537536044
2012-06-01 00:00:00.000,50.45117109251161
2012-06-02 00:00:00.000,49.022908483143
2012-06-03 00:00:00.000,49.0203054736158
2012-06-04 00:00:00.000,49.0203054736158
2012-06-05 00:00:00.000,49.0203054736158
2012-06-06 00:00:00.000,49.002699058976404
2012-06-07 00:00:00.000,49.812822393383996
2012-06-08 00:00:00.000,50.886814238464794
2012-06-09 00:00:00.000,51.1117155059063
2012-06-10 00:00:00.000,51.3316797210554
2012-06-11 00:00:00.000,53.018975346948395
2012-06-12 00:00:00.000,53.017760196132606
2012-06-13 00:00:00.000,52.5134661561086
2012-06-14 00:00:00.000,53.6864441219847
2012-06-15 00:00:00.000,53.4404460107133
2012-06-16 00:00:00.000,55.0594944114798
2012-06-17 00:00:00.000,54.6693085098912
2012-06-18 00:00:00.000,55.086697490974906
2012-06-19 00:00:00.000,56.0157161098714
2012-06-20 00:00:00.000,57.3748438138957
2012-06-21 00:00:00.000,57.8917424566092
2012-06-22 00:00:00.000,58.3648166187734
2012-06-23 00:00:00.000,62.998508131068704
2012-06-24 00:00:00.000,64.09162569981551
2012-06-25 00:00:00.000,63.627949670147494
2012-06-26 00:00:00.000,63.5751408144448
2012-06-27 00:00:00.000,64.0120856813881
2012-06-28 00:00:00.000,64.0120856813881
2012-06-29 00:00:00.000,63.8833907078154
2012-06-30 00:00:00.000,63.8833907078154
2012-07-01 00:00:00.000,64.2411720877939
2012-07-02 00:00:00.000,64.2411720877939
2012-07-03 00:00:00.000,64.4210506572793
2012-07-04 00:00:00.000,64.4210506572793
2012-07-05 00:00:00.000,64.4210506572793
2012-07-06 00:00:00.000,64.3584745524053
2012-07-07 00:00:00.000,64.7335775852495
2012-07-08 00:00:00.000,64.7335775852495
2012-07-09 00:00:00.000,64.70950374084
2012-07-10 00:00:00.000,64.70950374084
2012-07-11 00:00:00.000,63.4728625282963
2012-07-12 00:00:00.000,64.0894474389405
2012-07-13 00:00:00.000,63.9828564842894
2012-07-14 00:00:00.000,63.9828564842894
2012-07-15 00:00:00.000,63.9828564842894
2012-07-16 00:00:00.000,63.9828564842894
2012-07-17 00:00:00.000,63.9828564842894
2012-07-18 00:00:00.000,63.907676527547
2012-07-19 00:00:00.000,63.363771471648704
2012-07-20 00:00:00.000,63.19761827723389
2012-07-21 00:00:00.000,63.19761827723389
2012-07-22 00:00:00.000,63.19761827723389
2012-07-23 00:00:00.000,63.19761827723389
2012-07-24 00:00:00.000,63.19761827723389
2012-07-25 00:00:00.000,63.4503212897577
2012-07-26 00:00:00.000,64.79097445221379
2012-07-27 00:00:00.000,64.0148391818523
2012-07-28 00:00:00.000,64.0148391818523
2012-07-29 00:00:00.000,64.2368838323277
2012-07-30 00:00:00.000,58.818034648182
2012-07-31 00:00:00.000,58.818034648182
2012-08-01 00:00:00.000,59.0828014252413
2012-08-02 00:00:00.000,58.1009018302682
2012-08-03 00:00:00.000,58.1009018302682
2012-08-04 00:00:00.000,58.1009018302682
2012-08-05 00:00:00.000,57.7395080642388
2012-08-06 00:00:00.000,57.6055629943809
2012-08-07 00:00:00.000,56.825005951081295
2012-08-08 00:00:00.000,57.466200314179794
2012-08-09 00:00:00.000,55.97369960914251
2012-08-10 00:00:00.000,56.4162458954316
2012-08-11 00:00:00.000,56.4162458954316
2012-08-12 00:00:00.000,56.1247227734866
2012-08-13 00:00:00.000,56.88122560561689
2012-08-14 00:00:00.000,56.479322233086606
2012-08-15 00:00:00.000,55.8358876285874
2012-08-16 00:00:00.000,54.7876652782963
2012-08-17 00:00:00.000,54.9612849369561
2012-08-18 00:00:00.000,54.9612849369561
2012-08-19 00:00:00.000,54.713430329179495
2012-08-20 00:00:00.000,54.9884747893877
2012-08-21 00:00:00.000,54.9884747893877
2012-08-22 00:00:00.000,54.397291210972796
2012-08-23 00:00:00.000,54.1601631818279
2012-08-24 00:00:00.000,54.14918771548321
2012-08-25 00:00:00.000,52.730123986945
2012-08-26 00:00:00.000,52.730123986945
2012-08-27 00:00:00.000,53.22833292891279
2012-08-28 00:00:00.000,53.22833292891279
2012-08-29 00:00:00.000,54.54520728574389
2012-08-30 00:00:00.000,55.0050021586264
2012-08-31 00:00:00.000,54.77885294610821
2012-09-01 00:00:00.000,54.77885294610821
2012-09-02 00:00:00.000,54.77885294610821
2012-09-03 00:00:00.000,54.98810399634829
2012-09-04 00:00:00.000,55.149064896904
2012-09-05 00:00:00.000,55.1595658564569
2012-09-06 00:00:00.000,55.4114910175108
2012-09-07 00:00:00.000,55.2496547516699
2012-09-08 00:00:00.000,55.9356686169448
2012-09-09 00:00:00.000,55.422591641675
2012-09-10 00:00:00.000,53.8813498752038
2012-09-11 00:00:00.000,53.8813498752038
2012-09-12 00:00:00.000,53.7753492067843
2012-09-13 00:00:00.000,54.4201879417202
2012-09-14 00:00:00.000,54.8660867215586
2012-09-15 00:00:00.000,55.744977435485204
2012-09-16 00:00:00.000,55.6070350547155
2012-09-17 00:00:00.000,55.508032130818606
2012-09-18 00:00:00.000,55.641992787524096
2012-09-19 00:00:00.000,55.620028003319206
2012-09-20 00:00:00.000,55.4713725014877
2012-09-21 00:00:00.000,56.226776827656
2012-09-22 00:00:00.000,56.5356548403403
2012-09-23 00:00:00.000,56.5953905142591
2012-09-24 00:00:00.000,56.5953905142591
2012-09-25 00:00:00.000,56.06707472767611
2012-09-26 00:00:00.000,56.2532322713915
2012-09-27 00:00:00.000,55.454696548277795
2012-09-28 00:00:00.000,55.454696548277795
2012-09-29 00:00:00.000,54.9910080714143
2012-09-30 00:00:00.000,54.9910080714143
2012-10-01 00:00:00.000,54.9910080714143
2012-10-02 00:00:00.000,54.9910080714143
2012-10-03 00:00:00.000,54.7905044332372
2012-10-04 00:00:00.000,54.617897487632895
2012-10-05 00:00:00.000,54.617897487632895
2012-10-06 00:00:00.000,54.777642482169
2012-10-07 00:00:00.000,54.279627386215104
2012-10-08 00:00:00.000,54.886537393042296
2012-10-09 00:00:00.000,55.057573042058
2012-10-10 00:00:00.000,56.353491412325
2012-10-11 00:00:00.000,56.457728217067796
2012-10-12 00:00:00.000,56.314600634576905
2012-10-13 00:00:00.000,56.136523092485106
2012-10-14 00:00:00.000,56.0752126139283
2012-10-15 00:00:00.000,54.4614946997122
2012-10-16 00:00:00.000,54.4614946997122
2012-10-17 00:00:00.000,54.8654286584511
2012-10-18 00:00:00.000,55.072927979543294
2012-10-19 00:00:00.000,54.811550323755895
2012-10-20 00:00:00.000,54.9660931794791
2012-10-21 00:00:00.000,54.75192684564
2012-10-22 00:00:00.000,54.2977139209914
2012-10-23 00:00:00.000,54.3226504051852
2012-10-24 00:00:00.000,54.2635472476233
2012-10-25 00:00:00.000,54.67888175712871
2012-10-26 00:00:00.000,54.30139661261661
2012-10-27 00:00:00.000,55.185384876303395
2012-10-28 00:00:00.000,55.185384876303395
2012-10-29 00:00:00.000,53.3821670519638
2012-10-30 00:00:00.000,53.967161885708705
2012-10-31 00:00:00.000,54.0639902588855
2012-11-01 00:00:00.000,54.3318765372036
2012-11-02 00:00:00.000,54.547722390756796
2012-11-03 00:00:00.000,54.547722390756796
2012-11-04 00:00:00.000,54.547722390756796
2012-11-05 00:00:00.000,54.3684303922116
2012-11-06 00:00:00.000,54.2233498948489
2012-11-07 00:00:00.000,53.8184597302784
2012-11-08 00:00:00.000,53.951552071931495
2012-11-09 00:00:00.000,53.6657667949684
2012-11-10 00:00:00.000,53.5297970207448
2012-11-11 00:00:00.000,53.37493086140861
2012-11-12 00:00:00.000,53.667011396788595
2012-11-13 00:00:00.000,53.667011396788595
2012-11-14 00:00:00.000,54.47724352792871
2012-11-15 00:00:00.000,53.883126496709004
2012-11-16 00:00:00.000,54.01520343419471
2012-11-17 00:00:00.000,53.7633628451045
2012-11-18 00:00:00.000,53.7633628451045
2012-11-19 00:00:00.000,53.374400108148606
2012-11-20 00:00:00.000,53.01491890181539
2012-11-21 00:00:00.000,53.2349192018318
2012-11-22 00:00:00.000,53.147736676434896
2012-11-23 00:00:00.000,53.2736075261366
2012-11-24 00:00:00.000,53.21555919682471
2012-11-25 00:00:00.000,53.0564754341946
2012-11-26 00:00:00.000,53.1898142260999
2012-11-27 00:00:00.000,53.2774269091284
2012-11-28 00:00:00.000,53.712041095457
2012-11-29 00:00:00.000,53.47014204759629
2012-11-30 00:00:00.000,53.7393484099023
2012-12-01 00:00:00.000,53.5627565163935
2012-12-02 00:00:00.000,53.3772006934384
2012-12-03 00:00:00.000,52.326401665134604
2012-12-04 00:00:00.000,52.3597726214426
2012-12-05 00:00:00.000,52.7737286441121
2012-12-06 00:00:00.000,52.9004558717274
2012-12-07 00:00:00.000,52.698686405479
2012-12-08 00:00:00.000,52.46518132929361
2012-12-09 00:00:00.000,52.545234781703996
2012-12-10 00:00:00.000,52.6613287569998
2012-12-11 00:00:00.000,53.2429040004465
2012-12-12 00:00:00.000,53.1267843139408
2012-12-13 00:00:00.000,52.86401369896011
2012-12-14 00:00:00.000,52.9072982886216
2012-12-15 00:00:00.000,53.2625114881587
2012-12-16 00:00:00.000,52.8637738174354
2012-12-17 00:00:00.000,53.799076280339406
2012-12-18 00:00:00.000,53.9493978430647
2012-12-19 00:00:00.000,53.7321029788548
2012-12-20 00:00:00.000,54.400755673529794
2012-12-21 00:00:00.000,54.27788147424771
2012-12-22 00:00:00.000,54.3650963425584
2012-12-23 00:00:00.000,54.2643984763134
2012-12-24 00:00:00.000,54.0869315397989
2012-12-25 00:00:00.000,53.871563275623295
2012-12-26 00:00:00.000,53.7640900861655
2012-12-27 00:00:00.000,53.8240895653882
2012-12-28 00:00:00.000,54.5025503491615
2012-12-29 00:00:00.000,54.5246605954417
2012-12-30 00:00:00.000,54.1711087549914
2012-12-31 00:00:00.000,54.5350050092686
2013-01-01 00:00:00.000,54.5350050092686
2013-01-02 00:00:00.000,55.830643150243596
2013-01-03 00:00:00.000,55.8652207412554
2013-01-04 00:00:00.000,55.6000319049174
2013-01-05 00:00:00.000,55.46991612600821
2013-01-06 00:00:00.000,55.759159500215794
2013-01-07 00:00:00.000,55.7544392820551
2013-01-08 00:00:00.000,56.150511511490706
2013-01-09 00:00:00.000,55.24375087805039
2013-01-10 00:00:00.000,55.16255954918471
2013-01-11 00:00:00.000,55.089172009211
2013-01-12 00:00:00.000,55.5162998242624
2013-01-13 00:00:00.000,55.5162998242624
2013-01-14 00:00:00.000,55.498310173231296
2013-01-15 00:00:00.000,55.1891282078777
2013-01-16 00:00:00.000,54.294268826090295
2013-01-17 00:00:00.000,54.200861069748
2013-01-18 00:00:00.000,54.875011688289696
2013-01-19 00:00:00.000,54.65895090271271
2013-01-20 00:00:00.000,54.7093088731824
2013-01-21 00:00:00.000,54.104273127592
2013-01-22 00:00:00.000,54.3853926341453
2013-01-23 00:00:00.000,54.7159319825937
2013-01-24 00:00:00.000,54.8495615586885
2013-01-25 00:00:00.000,54.9919697128323
2013-01-26 00:00:00.000,54.9065908717861
2013-01-27 00:00:00.000,54.676454874066295
2013-01-28 00:00:00.000,54.676454874066295
2013-01-29 00:00:00.000,54.9529138492817
2013-01-30 00:00:00.000,54.7038296611123
2013-01-31 00:00:00.000,53.9658569003675
2013-02-01 00:00:00.000,53.584655692888205
2013-02-02 00:00:00.000,53.584655692888205
2013-02-03 00:00:00.000,53.5233044009955
2013-02-04 00:00:00.000,53.0395780999634
2013-02-05 00:00:00.000,53.60089573093121
2013-02-06 00:00:00.000,53.68262667580179
2013-02-07 00:00:00.000,53.360441512528
2013-02-08 00:00:00.000,53.7996790819221
2013-02-09 00:00:00.000,53.394221138763506
2013-02-10 00:00:00.000,53.303693321958505
2013-02-11 00:00:00.000,53.303693321958505
2013-02-12 00:00:00.000,53.303693321958505
2013-02-13 00:00:00.000,53.21012039832271
2013-02-14 00:00:00.000,53.4835333670449
2013-02-15 00:00:00.000,53.5147831912358
2013-02-16 00:00:00.000,53.4802525847623
2013-02-17 00:00:00.000,52.9698153806546
2013-02-18 00:00:00.000,52.9884454700725
2013-02-19 00:00:00.000,53.2435489612716
2013-02-20 00:00:00.000,54.5062025860419
2013-02-21 00:00:00.000,52.8315180785551
2013-02-22 00:00:00.000,52.336596974621
2013-02-23 00:00:00.000,52.4266655378629
2013-02-24 00:00:00.000,52.256280197389295
2013-02-25 00:00:00.000,51.767268616465905
2013-02-26 00:00:00.000,51.7744891599803
2013-02-27 00:00:00.000,51.2389906398856
2013-02-28 00:00:00.000,50.866569896038705
2013-03-01 00:00:00.000,51.2865733672122
