Year,Month,Date,Country of Origin,Regency,Province,Price Type,Declared Price USD/tonne,Aa%,SiO2%,Fe2O3%,H2O%,Contract Date,Tonnage,Customer,Importing Port,Freight Rate US$/dmt,Insurance Rate US$/dmt
2018,month_4,2018-04-20 00:00:00.000,Australia,Weipa,,CIF,57.451099847454394,54.35,9.340000000000002,,-,,69554.282,Nanshan,Longkou,,
2018,month_4,2018-04-18 00:00:00.000,Australia,Weipa,,CIF,58.1499965236501,53.59,5.04,,-,,64579.23,Nanshan,Longkou,,
2018,month_4,2018-04-24 00:00:00.000,Indonesia,W-Kalimantan,,CIF,56.5534207039166,47.61,4.4,,14.61,42948.0,47052.45,Xinfa,Liaocheng,,
2018,month_4,2018-04-28 00:00:00.000,Australia,Kwinana,,CIF,47.20170219443521,33.2,0.89,,7.37,43026.0,43078.51,Xinfa,Liaocheng,17.812802717642697,6.964029164425599e-08
2018,month_4,2018-04-18 00:00:00.000,Vietnam,CamPha,,CIF,45.3799940524732,52.06,6.91,,7.08,42917.0,50427.684,Xinfa,Liaocheng,,
2018,month_4,2018-04-08 00:00:00.000,Australia,Gove,,CIF,45.0300062901343,49.8,4.8,,-,,74910.96,Nanshan,Longkou,,
2018,month_4,2018-04-06 00:00:00.000,Australia,Weipa,,CIF,58.1999982084138,53.7,9.62,,-,,81492.03,Nanshan,Longkou,,
2018,month_4,2018-04-26 00:00:00.000,Australia,Weipa,,CIF,57.44534410366429,53.65,9.66,,-,,58796.584,Nanshan,Longkou,,
2018,month_4,2018-04-26 00:00:00.000,Australia,Gove,,CIF,47.2800017736839,50.8,4.0,,-,,83442.14999999998,Nanshan,Longkou,,
2018,month_4,2018-04-13 00:00:00.000,Australia,Gove,,CIF,46.749995055673104,48.2,4.5,,-,,75844.5,Nanshan,Longkou,,
2018,month_5,2018-05-28 00:00:00.000,Indonesia,W-Kalimantan,,CIF,51.798384937066096,49.94,5.28,,11.9,43213.0,48543.0,Zhejiang Metals and Materials Company,Yantai,11.1237459571926,0.014452846813715
2018,month_5,2018-05-02 00:00:00.000,Indonesia,W-Kalimantan,,CIF,47.0000107845393,47.19,-,,13.7,43203.0,44508.16,Chalco,Lianyungang,,
2018,month_5,2018-05-09 00:00:00.000,Indonesia,W-Kalimantan,,CIF,43.95423175990501,49.87,3.62,,14.13,43200.0,157631.58,Chalco,Qingdao,9.60754627974927,0.016651703337394
2018,month_5,2018-05-18 00:00:00.000,Indonesia,W-Kalimantan,,CIF,46.999992688746005,47.6,-,,12.48,43210.0,47050.752,Chalco,Lianyungang,,
2018,month_5,2018-05-17 00:00:00.000,Australia,Gove,,CIF,45.8500033648918,47.9,5.5,,9.89999560613384,42370.0,82023.44,Chalco,Zibo,,
2018,month_5,2018-05-07 00:00:00.000,Australia,Gove,,CIF,46.5500016541184,48.9,4.3,,9.599995757948541,42369.0,85241.78,Chalco,Lianyungang,,
2018,month_5,2018-05-03 00:00:00.000,Australia,Weipa,,CIF,37.740001520067,54.0,10.0,,12.1,43160.0,66839.16,Chalco,Zibo,,
2018,month_5,2018-05-09 00:00:00.000,Australia,Weipa,,CIF,37.87999291729009,54.14,10.0,,12.0999972622242,43160.0,64212.71,Chalco,Zibo,,
2018,month_5,2018-05-16 00:00:00.000,Australia,Weipa,,CIF,38.2900003156466,54.55,10.0,,11.7999972159969,43160.0,63362.0,Chalco,Zibo,,
2018,month_5,2018-05-29 00:00:00.000,Australia,Gove,,CIF,46.3999956435769,50.1,4.4,,10.3,42370.0,86309.33999999998,Chalco,Zibo,,
2018,month_5,2018-05-23 00:00:00.000,Australia,Weipa,,CIF,37.7400051910871,53.66,10.0,,12.5,43160.0,63570.5,Chalco,Zibo,,
2018,month_5,2018-05-24 00:00:00.000,Australia,Gove,,CIF,45.950001471372794,48.9,5.5,,9.8,42370.0,78158.3,Chalco,Zibo,,
2018,month_5,2018-05-08 00:00:00.000,Indonesia,W-Kalimantan,,CIF,45.199992900254,47.34,11.0,,16.4,43084.0,51832.84,Lubei,Yantai,,
2018,month_5,2018-05-09 00:00:00.000,Indonesia,W-Kalimantan,,CIF,49.0,48.35,10.1,,12.68,,43945.0,Lubei,Cangzhou,,
2018,month_5,2018-05-08 00:00:00.000,Guinea,SMB,,CIF,55.220344202898595,45.0,3.0,,10.0,43180.0,55200.0,Weiqiao,Binzhou,21.195652173913,0.0246437387247718
2018,month_5,2018-05-21 00:00:00.000,Australia,Weipa,,CIF,41.9999909068219,50.9,6.32,,16.9,43082.0,51467.154,Weiqiao,Binzhou,,
2018,month_5,2018-05-08 00:00:00.000,Guinea,SMB,,CIF,55.2203423583644,45.0,3.0,,10.0,43180.0,132969.44,Weiqiao,Binzhou,21.195652173913,0.0246437521159577
2018,month_5,2018-05-16 00:00:00.000,Guinea,SMB,,CIF,55.22002215522,45.0,3.0,,10.0,43180.0,184046.92,Weiqiao,Binzhou,21.195652173913,0.024320431938258495
2018,month_5,2018-05-02 00:00:00.000,Guinea,SMB,,CIF,56.6773685453109,45.0,3.0,,10.5,43062.0,157570.777,Weiqiao,Binzhou,21.652231872918897,0.0251358002860783
2018,month_5,2018-05-04 00:00:00.000,Jamaica,Discovery Bay,,CIF,56.4999996852772,48.0,2.0,,20.0,43130.0,139805.576,Weiqiao,Binzhou,,
2018,month_5,2018-05-14 00:00:00.000,Solomon Islands,Rennell Island,,CIF,47.0,48.0,0.0,,25.0,43081.0,59835.0,Weiqiao,Binzhou,,
2018,month_5,2018-05-28 00:00:00.000,Guinea,SMB,,CIF,55.21978890252171,45.0,3.0,,10.0,43180.0,191107.92,Weiqiao,Binzhou,21.195652173913,0.0239554996431586
2018,month_5,2018-05-28 00:00:00.000,Guinea,SMB,,CIF,56.6529043342749,45.0,3.0,,10.5,43062.0,179989.113,Weiqiao,Binzhou,21.628216479960095,0.0245042073776741
2018,month_5,2018-05-22 00:00:00.000,Jamaica,Discovery Bay,,C&F,58.9764004978194,48.0,2.0,,20.0,43036.0,138626.992,Weiqiao,Binzhou,,
2018,month_5,2018-05-17 00:00:00.000,Australia,Weipa,,CIF,45.0299998729084,52.99,8.14,,14.3,43157.0,60035.421,Weiqiao,Binzhou,,
2018,month_5,2018-05-07 00:00:00.000,Australia,Weipa,,CIF,45.23000304753779,53.44,8.349999999999998,,14.9,43210.0,59963.162,Weiqiao,Binzhou,,
2018,month_5,2018-05-03 00:00:00.000,Australia,Weipa,,CIF,45.000003752122794,53.5,9.14,,13.0,43179.0,66628.95,Weiqiao,Binzhou,,
2018,month_5,2018-05-08 00:00:00.000,Australia,Weipa,,CIF,44.670005349042796,53.11,8.46,,13.9,43210.0,66843.735,Weiqiao,Binzhou,,
2018,month_5,2018-05-24 00:00:00.000,Australia,Weipa,,CIF,44.3800038017206,52.88,9.74,,13.2,43222.0,61950.896,Weiqiao,Binzhou,,
2018,month_5,2018-05-29 00:00:00.000,Guinea,SMB,,CIF,56.523894085890795,45.0,3.0,,10.5,43164.0,41885.26,Weiqiao,Binzhou,21.499448732083803,0.0242607162595453
2018,month_5,2018-05-21 00:00:00.000,Australia,Weipa,,CIF,44.7099950256278,53.21,9.6,,13.7,43210.0,60534.272,Weiqiao,Binzhou,,
2018,month_5,2018-05-28 00:00:00.000,Australia,Weipa,,CIF,44.99999829922249,53.8,9.32,,13.3,43222.0,61736.469,Weiqiao,Binzhou,,
2018,month_5,2018-05-24 00:00:00.000,Australia,Weipa,,CIF,45.0000025407976,53.59,9.920000000000002,,12.8,43222.0,62972.352,Weiqiao,Binzhou,,
2018,month_5,2018-05-16 00:00:00.000,Australia,Weipa,,CIF,44.99999736335849,53.33,9.23,,13.5,43210.0,66372.315,Weiqiao,Binzhou,,
2018,month_5,2018-05-04 00:00:00.000,Australia,Weipa,,CIF,44.999997995621605,53.71,9.26,,13.2,43210.0,69847.092,Weiqiao,Binzhou,,
2018,month_5,2018-05-29 00:00:00.000,Guinea,SMB,,CIF,56.523888114692404,45.0,3.0,,10.5,43164.0,118549.435,Weiqiao,Binzhou,21.499448732083803,0.024260701915082096
2018,month_5,2018-05-21 00:00:00.000,Australia,Weipa,,CIF,42.0,50.9,6.32,,16.9,43213.0,12465.0,Weiqiao,Binzhou,,
2018,month_5,2018-05-22 00:00:00.000,Guinea,SMB,,CIF,56.48153919168839,45.0,3.0,,10.5,43136.0,115118.605,Weiqiao,Binzhou,21.4568661599053,0.024527078366531296
2018,month_5,2018-05-29 00:00:00.000,Australia,Weipa,,CIF,42.0000053630949,50.51,6.55,,17.0,43222.0,70854.61,Weiqiao,Binzhou,,
2018,month_5,2018-05-22 00:00:00.000,Guinea,SMB,,CIF,56.481528706548204,45.0,3.0,,10.5,43136.0,45958.016,Weiqiao,Binzhou,21.4568661971831,0.0245270903507048
2018,month_5,2018-05-16 00:00:00.000,Australia,Weipa,,CIF,45.00000723989591,53.46,9.51,,13.9,43210.0,62155.59,Weiqiao,Binzhou,,
2018,month_5,2018-05-22 00:00:00.000,Guinea,SMB,,CIF,56.512068853017304,45.0,3.0,,10.5,43136.0,157088.25,Weiqiao,Binzhou,21.487603305785104,0.0243258016926199
2018,month_5,2018-05-17 00:00:00.000,Guinea,SMB,,CIF,56.505210632709506,45.0,3.0,,10.5,43136.0,134810.116,Weiqiao,Binzhou,21.480502249549303,0.0246575328288166
2018,month_5,2018-05-08 00:00:00.000,Solomon Islands,Rennell Island,,CIF,47.0,47.0,0.0,,25.0,43081.0,55350.0,Weiqiao,Binzhou,,
2018,month_5,2018-05-23 00:00:00.000,Guinea,SMB,,CIF,56.3965343285752,45.0,3.0,,10.5,43136.0,155246.685,Weiqiao,Binzhou,21.3722051456364,0.024187517530957
2018,month_5,2018-05-16 00:00:00.000,Guinea,SMB,,CIF,56.636221947426606,45.0,3.0,,10.5,43136.0,182858.313,Weiqiao,Binzhou,21.611437484934,0.024737350978795
2018,month_5,2018-05-11 00:00:00.000,Guinea,SMB,,CIF,60.057504439562905,45.0,3.0,,10.5,43164.0,157531.837,Weiqiao,Binzhou,21.532685485029898,0.0247684769022139
2018,month_5,2018-05-17 00:00:00.000,Guinea,SMB,,CIF,56.5052116082951,45.0,3.0,,10.5,43136.0,49275.384,Weiqiao,Binzhou,21.48050231328491,0.0246575382585751
2018,month_5,2018-05-08 00:00:00.000,Guinea,SMB,,CIF,56.624354277338895,45.0,3.0,,10.5,43136.0,159932.826,Weiqiao,Binzhou,21.5994682667584,0.0248385657063936
2018,month_5,2018-05-11 00:00:00.000,Guinea,SMB,,CIF,60.048088755145905,45.0,3.0,,10.5,43136.0,128724.48,Weiqiao,Binzhou,21.523178807947,0.0248624786224124
2018,month_5,2018-05-03 00:00:00.000,Guinea,SMB,,CIF,56.7038251546663,45.0,3.0,,10.5,43136.0,111140.421,Weiqiao,Binzhou,21.6787103946637,0.0251134595820402
2018,month_5,2018-05-07 00:00:00.000,Guinea,SMB,,CIF,56.5170945660194,45.0,3.0,,10.5,43164.0,181006.35,Weiqiao,Binzhou,21.492339909622,0.0247060970735175
2018,month_5,2018-05-08 00:00:00.000,Guinea,SMB,,CIF,56.474458078749706,45.0,3.0,,10.5,43164.0,53773.265,Weiqiao,Binzhou,21.449785502144998,0.0246162200904051
2018,month_5,2018-05-03 00:00:00.000,Australia,Weipa,,CIF,42.0000023766468,51.6,6.52,,16.8,43213.0,60589.568,Weiqiao,Binzhou,,
2018,month_5,2018-05-04 00:00:00.000,Guinea,SMB,,CIF,56.4885829721568,45.0,3.0,,10.5,43164.0,158284.321,Weiqiao,Binzhou,21.463951568519498,0.0245798587732435
2018,month_5,2018-05-09 00:00:00.000,Australia,Weipa,,CIF,41.9999998090397,51.47,6.51,,16.3,43213.0,73313.667,Weiqiao,Binzhou,,
2018,month_5,2018-05-11 00:00:00.000,Guinea,SMB,,CIF,60.0480874414368,45.0,3.0,,10.5,43136.0,53843.58,Weiqiao,Binzhou,21.523178807947,0.0248624793323808
2018,month_5,2018-05-03 00:00:00.000,Guinea,SMB,,CIF,56.703831620271,45.0,3.0,,10.5,43136.0,40063.73,Weiqiao,Binzhou,21.6787103946637,0.025113474934118696
2018,month_5,2018-05-07 00:00:00.000,Australia,Weipa,,CIF,45.00000172691529,54.02,8.859999999999998,,13.6,43210.0,69488.064,Weiqiao,Binzhou,,
2018,month_5,2018-05-08 00:00:00.000,Guinea,SMB,,CIF,56.474454033134,45.0,3.0,,10.5,43164.0,130424.032,Weiqiao,Binzhou,21.449785419914,0.0246162399516332
2018,month_5,2018-05-10 00:00:00.000,Australia,Weipa,,CIF,42.0000065555179,51.73,6.18,,16.3,43216.0,61017.3,Weiqiao,Binzhou,,
2018,month_5,2018-05-22 00:00:00.000,Guinea,SMB,,CIF,56.5383924963979,45.0,3.0,,10.5,43136.0,188023.616,Weiqiao,Binzhou,21.513680494263,0.0245704589851899
2018,month_5,2018-05-11 00:00:00.000,Australia,Weipa,,CIF,54.6165681083421,51.62,7.51,,15.5,43028.0,65568.62,Xinfa,Liaocheng,,
2018,month_5,2018-05-08 00:00:00.000,Australia,Weipa,,CIF,56.127824027535894,52.6,7.25,,15.6,43028.0,49457.556,Xinfa,Liaocheng,,
2018,month_5,2018-05-24 00:00:00.000,Australia,Weipa,,CIF,52.279171803200995,52.98,8.929999999999998,,13.5,43028.0,66233.05,Xinfa,Liaocheng,,
2018,month_5,2018-05-11 00:00:00.000,Australia,Gove,,CIF,54.8180751852602,49.4,4.3,,9.8,43028.0,84195.386,Xinfa,Liaocheng,,
2018,month_5,2018-05-15 00:00:00.000,Australia,Weipa,,CIF,54.576269651206,52.92,7.76,,14.8,43028.0,71539.884,Xinfa,Liaocheng,,
2018,month_5,2018-05-24 00:00:00.000,Australia,Weipa,,CIF,52.762772566481104,52.1,8.25,,14.3,43028.0,64671.791,Xinfa,Liaocheng,,
2018,month_5,2018-05-31 00:00:00.000,Australia,Bauxite Hills,,CIF,53.2541657753805,51.22,10.34,,11.44,42655.0,54649.49,Xinfa,Liaocheng,,
2018,month_5,2018-05-29 00:00:00.000,Indonesia,W-Kalimantan,,CIF,60.5850642116776,48.29,3.52,,14.05,43195.0,47198.58,Xinfa,Liaocheng,,
2018,month_5,2018-05-21 00:00:00.000,Indonesia,W-Kalimantan,,CIF,60.580824671379006,48.12,3.41,,14.24,43195.0,47002.48,Xinfa,Liaocheng,,
2018,month_5,2018-05-14 00:00:00.000,Australia,Kwinana,,CIF,46.522879270958,33.4,0.0,,7.83,43026.0,42084.82,Xinfa,Liaocheng,17.9017042249438,7.12846104604938e-08
2018,month_5,2018-05-16 00:00:00.000,Australia,Kwinana,,CIF,46.0759253315219,33.1,0.91,,7.61,43026.0,42868.96,Xinfa,Liaocheng,17.8590756575387,6.99807039872206e-08
2018,month_5,2018-05-02 00:00:00.000,Indonesia,W-Kalimantan,,CIF,58.1444209804905,48.65,4.04,,13.96,42948.0,48443.1,Xinfa,Liaocheng,,
2018,month_5,2018-05-09 00:00:00.000,Indonesia,W-Kalimantan,,CIF,58.914898123403205,48.44,3.39,,14.57,42948.0,48678.01,Xinfa,Liaocheng,,
2018,month_5,2018-05-24 00:00:00.000,Indonesia,W-Kalimantan,,CIF,60.5058095429243,48.12,3.46,,14.25,43195.0,47283.41,Xinfa,Liaocheng,,
2018,month_5,2018-05-04 00:00:00.000,Vietnam,CamPha,,CIF,45.7520031606109,52.15,6.69,,5.92,42917.0,51838.08,Xinfa,Liaocheng,,
2018,month_5,2018-05-29 00:00:00.000,Indonesia,W-Kalimantan,,CIF,60.745667063843406,48.72,3.7,,13.54,43195.0,47929.97,Xinfa,Liaocheng,,
2018,month_5,2018-05-16 00:00:00.000,Indonesia,W-Kalimantan,,CIF,57.6506650299901,47.62,3.68,,14.63,42948.0,48667.73,Xinfa,Liaocheng,,
2018,month_5,2018-05-29 00:00:00.000,Indonesia,W-Kalimantan,,CIF,61.3599983986497,52.33,4.09,,16.06,43132.0,61947.72,Xinfa,Liaocheng,,
2018,month_5,2018-05-30 00:00:00.000,Australia,Kwinana,,CIF,46.212692214948206,33.7,1.01,,7.69,43026.0,42217.06,Xinfa,Liaocheng,17.874551188547898,7.10613197603054e-08
2018,month_5,2018-05-29 00:00:00.000,Australia,Gove,,CIF,46.300000632859295,49.4,5.1,,9.5,,79006.5,Nanshan,Longkou,,
2018,month_5,2018-05-15 00:00:00.000,Australia,Weipa,,CIF,56.619953432279395,53.47,9.13,,13.2,,64690.304,Nanshan,Longkou,,
2018,month_5,2018-05-16 00:00:00.000,Australia,Gove,,CIF,46.9,49.5,4.3,,10.0,,77670.0,Nanshan,Longkou,,
2018,month_5,2018-05-25 00:00:00.000,Australia,Weipa,,CIF,57.0207187422578,53.2,9.82,,13.4,,60471.914,Nanshan,Longkou,,
2018,month_5,2018-05-10 00:00:00.000,Australia,Weipa,,CIF,57.8010902735166,53.59,9.0,,13.4,,65807.34,Nanshan,Longkou,,
2018,month_5,2018-05-23 00:00:00.000,Solomon Islands,Renell island,,CIF,47.500004695461705,48.62,0.0,,25.01,,53242.9,Nanshan,Longkou,,
2018,month_5,2018-05-22 00:00:00.000,Ghana,Awaso,,CIF,60.0,50.37,2.55,,-,43189.0,48062.0,Bosai,Nantong,,
2018,month_5,2018-05-14 00:00:00.000,Ghana,Awaso,,CIF,60.0,50.35,2.27,,-,43175.0,51275.0,Bosai,Nantong,,
2018,month_5,2018-05-20 00:00:00.000,Ghana,Awaso,,CIF,60.0,50.37,-,,-,,7179.0,Bosai,Zhoushan,,
2018,month_5,2018-05-11 00:00:00.000,Ghana,Awaso,,CIF,60.0,50.35,-,,-,,9906.0,Bosai,Zhoushan,,
2018,month_6,2018-06-04 00:00:00.000,Australia,Gove,,CIF,46.0499989962344,50.6,4.8,,9.9,42369.0,87171.75,Chalco,Longkou,,
2018,month_6,2018-06-05 00:00:00.000,Australia,Weipa,,CIF,57.13123921364921,53.26,9.74,,12.7,40071.0,62211.726,Nanshan,Longkou,,
2018,month_6,2018-06-06 00:00:00.000,Australia,Weipa,,CIF,45.0000053815049,53.14,9.7,,12.9,43157.0,65037.57,Weiqiao,Binzhou,,
2018,month_6,2018-06-25 00:00:00.000,Australia,Bauxite Hills,,CIF,54.253097500109504,52.62,9.52,,10.9903,42655.0,54818.4,Xinfa,Liaocheng,,
2018,month_6,2018-06-25 00:00:00.000,Australia,Weipa,,CIF,60.18843279578321,54.91,9.94,,12.3,40071.0,62953.691,Nanshan,Longkou,,
2018,month_6,2018-06-26 00:00:00.000,Australia,Weipa,,CIF,45.189998986469405,54.69,10.0,,12.5,43157.0,78932.0,Weiqiao,Binzhou,,
2018,month_6,2018-06-26 00:00:00.000,Australia,Weipa,,CIF,45.0000076721926,54.8,9.37,,12.4,43157.0,57349.968,Weiqiao,Binzhou,,
2018,month_6,2018-06-07 00:00:00.000,Australia,Weipa,,CIF,42.999995215775,53.61,9.57,,12.9,43213.0,64587.263,Tianjin Xinzesheng Hangcai Trading,Caofeidian,,
2018,month_6,2018-06-07 00:00:00.000,Australia,Weipa,,CIF,41.9999986076118,50.52,6.46,,16.4,43213.0,63200.764,Weiqiao,Binzhou,,
2018,month_6,2018-06-07 00:00:00.000,Australia,Weipa,,CIF,57.3117092787455,53.34,9.32,,13.4,40071.0,61438.37,Nanshan,Longkou,,
2018,month_6,2018-06-07 00:00:00.000,Australia,Gove,,CIF,46.6000037043334,48.8,4.7,,9.6,42661.0,84225.67999999998,Nanshan,Longkou,,
2018,month_6,2018-06-08 00:00:00.000,Australia,Weipa,,CIF,37.7400039391751,53.33,9.5,,12.6,43160.0,74279.50999999998,Chalco,Zibo,,
2018,month_6,2018-06-11 00:00:00.000,Australia,Weipa,,CIF,52.792999537684295,52.31,8.34,,14.1,43028.0,80788.94999999998,Xinfa,Liaocheng,,
2018,month_6,2018-06-11 00:00:00.000,Australia,Weipa,,CIF,51.614224511909896,52.1,8.82,,13.4,43028.0,66606.658,Xinfa,Liaocheng,,
2018,month_6,2018-06-11 00:00:00.000,Australia,Kwinana,,FOB,44.155739503303096,32.5,1.12,,7.74,43026.0,42068.71,Xinfa,Liaocheng,17.667463537626897,7.131190854200188e-08
2018,month_6,2018-06-12 00:00:00.000,Australia,Bauxite Hills,,CIF,54.0400833904985,51.57,9.95,,10.684,42655.0,55190.94,Xinfa,Liaocheng,,
2018,month_6,2018-06-13 00:00:00.000,Australia,Gove,,CIF,44.0000032430636,49.6,4.9,,9.6,43207.0,83871.312,Xiamen Xiangyu Lvsheng Ltd,Weihai,,
2018,month_6,2018-06-14 00:00:00.000,Australia,Weipa,,CIF,37.7400010100818,53.68,10.0,,12.7,43160.0,60985.16,Chalco,Zibo,,
2018,month_6,2018-06-19 00:00:00.000,Australia,Weipa,,CIF,41.999991730205004,50.35,6.27,,16.4,43213.0,52238.296,Weiqiao,Binzhou,,
2018,month_6,2018-06-19 00:00:00.000,Australia,Weipa,,CIF,44.62000333428869,53.12,9.81,,12.2,43157.0,81072.76399999998,Weiqiao,Binzhou,,
2018,month_6,2018-06-19 00:00:00.000,Australia,Weipa,,CIF,44.99999766157929,53.84,9.8,,12.7,43157.0,68422.248,Weiqiao,Binzhou,,
2018,month_6,2018-06-20 00:00:00.000,Australia,Weipa,,CIF,43.000002015194205,53.58,9.6,,12.7,43234.0,61532.532,Tianjin Xinzesheng Hangcai Trading,Caofeidian,,
2018,month_6,2018-06-21 00:00:00.000,Australia,Weipa,,CIF,45.669994654249294,55.17,9.920000000000002,,11.6,43157.0,64522.276,Weiqiao,Binzhou,,
2018,month_6,2018-06-22 00:00:00.000,Australia,Gove,,CIF,45.9500030340204,48.8,4.7,,9.8,42370.0,97560.32,Chalco,Zibo,,
2018,month_6,2018-06-22 00:00:00.000,Australia,Weipa,,CIF,43.8967799493247,52.93,8.929999999999998,,13.2,43240.0,65325.68,Xinfa,Liaocheng,,
2018,month_6,2018-06-22 00:00:00.000,Australia,Weipa,,CIF,58.7674762489711,51.94,8.37,,13.5,43028.0,75106.22,Xinfa,Liaocheng,,
2018,month_6,2018-06-25 00:00:00.000,Australia,Gove,,CIF,43.4499961867272,48.6,4.4,,9.3,43213.0,82999.57,Weiqiao,Binzhou,,
2018,month_6,2018-06-22 00:00:00.000,Australia,Kwinana,,FOB,46.073968041794004,32.6,1.14,,8.13,43026.0,42432.92,Xinfa,Liaocheng,19.5396640155804,7.06998245701686e-08
2018,month_6,2018-06-27 00:00:00.000,Australia,Weipa,,CIF,45.0100070442856,54.51,9.65,,12.3,43157.0,66751.978,Weiqiao,Binzhou,,
2018,month_6,2018-06-27 00:00:00.000,Australia,Weipa,,CIF,42.0000044782987,51.37,6.58,,16.4,43213.0,75028.492,Weiqiao,Binzhou,,
2018,month_6,2018-06-27 00:00:00.000,Australia,Weipa,,CIF,45.000002451825694,53.81,9.85,,12.4,43157.0,57100.308,Weiqiao,Binzhou,,
2018,month_6,2018-06-28 00:00:00.000,Australia,Weipa,,CIF,57.8506539323157,51.69,8.699999999999998,,13.8,43028.0,63817.308,Xinfa,Liaocheng,,
2018,month_6,2018-06-29 00:00:00.000,Australia,Gove,,CIF,46.0999979225162,49.4,4.6,,9.79,42370.0,82311.11,Chalco,Zibo,,
2018,month_6,2018-06-29 00:00:00.000,Australia,Weipa,,CIF,58.1125927145891,52.83,9.14,,13.7,43028.0,51003.3,Xinfa,Liaocheng,,
2018,month_6,2018-06-22 00:00:00.000,Brazil,Juruti,,CIF,66.1927509272631,47.98,4.52,,13.678440283336501,43073.0,145347.638,Xinfa,Liaocheng,,
2018,month_6,2018-06-01 00:00:00.000,Guinea,SMB,,FOB,56.763047859888104,45.0,3.0,,8.0,43062.0,159758.0,Weiqiao,Binzhou,21.7391304347826,0.023939283324428896
2018,month_6,2018-06-04 00:00:00.000,Guinea,SMB,,FOB,57.0797327963991,45.0,3.0,,9.32,43062.0,44279.044,Weiqiao,Binzhou,22.0555800617556,0.0241730503888945
2018,month_6,2018-06-04 00:00:00.000,Guinea,SMB,,FOB,57.079732027091,45.0,3.0,,9.320000159306701,43062.0,113843.299,Weiqiao,Binzhou,22.055580100502898,0.0241730368578153
2018,month_6,2018-06-04 00:00:00.000,Guinea,SMB,,FOB,56.5571534934665,45.0,3.0,,9.440000229109508,43062.0,158107.798,Weiqiao,Binzhou,21.5326855668435,0.0244949985087127
2018,month_6,2018-06-06 00:00:00.000,Guinea,SMB,,FOB,57.04090933635079,45.0,3.0,,9.16,43062.0,159860.232,Weiqiao,Binzhou,22.0167327168648,0.0241989672015628
2018,month_6,2018-06-06 00:00:00.000,Guinea,SMB,,FOB,57.1849305185951,45.0,3.0,,9.75,43062.0,156980.85,Weiqiao,Binzhou,22.1606648199446,0.0242928462781748
2018,month_6,2018-06-06 00:00:00.000,Guinea,SMB,,FOB,56.9973193292154,45.0,3.0,,8.97999984187098,43136.0,115121.186,Weiqiao,Binzhou,21.973192666725996,0.0241539775237844
2018,month_6,2018-06-06 00:00:00.000,Guinea,SMB,,FOB,56.997332002456,45.0,3.0,,8.98,43136.0,45491.796,Weiqiao,Binzhou,21.973192704899997,0.024153974996103295
2018,month_6,2018-06-08 00:00:00.000,Guinea,SMB,,FOB,55.76251832101789,45.0,3.0,,8.0,43180.0,184078.2,Weiqiao,Binzhou,21.7391304347826,0.0234401615328917
2018,month_7,2018-07-13 00:00:00.000,Australia,Gove,,CIF,45.7600009826596,49.8,4.3,,9.5,42370.0,84668.17999999998,Chalco,Zibo,,
2018,month_7,2018-07-15 00:00:00.000,Australia,Gove,,CIF,46.75,50.3,4.5,,10.0,,78300.0,Nanshan,Longkou,,
2018,month_7,2018-07-16 00:00:00.000,Australia,Gove,,CIF,43.99999768140269,49.3,5.1,,10.1,,86259.05,Xiamen Xiangyu Lvsheng Ltd,Cangzhou,,
2018,month_6,2018-06-11 00:00:00.000,Guinea,SMB,,FOB,57.0556205631089,45.0,3.0,,9.220000235837928,43062.0,153970.142,Weiqiao,Binzhou,22.0312844811171,0.0243904872011308
2018,month_6,2018-06-11 00:00:00.000,Guinea,SMB,,FOB,55.762814295490706,45.0,3.0,,8.0,43180.0,162490.4,Weiqiao,Binzhou,21.7391304347826,0.023735645455480296
2018,month_6,2018-06-12 00:00:00.000,Guinea,SMB,,FOB,57.165333797537,45.0,3.0,,9.670000322170141,43062.0,112151.921,Weiqiao,Binzhou,22.1410384936697,0.0243462320757293
2018,month_6,2018-06-12 00:00:00.000,Guinea,SMB,,FOB,57.165341233608295,45.0,3.0,,9.670000000000002,43062.0,45390.825,Weiqiao,Binzhou,22.1410384147017,0.0243462557927771
2018,month_6,2018-06-14 00:00:00.000,Guinea,SMB,,FOB,57.1312923790884,45.0,3.0,,9.529999899956978,43062.0,180862.19600000003,Weiqiao,Binzhou,22.106775702314305,0.0245726678835615
2018,month_6,2018-06-14 00:00:00.000,Guinea,SMB,,FOB,57.59634166733171,45.0,3.0,,9.18,43062.0,159988.512,Weiqiao,Binzhou,22.572120678264696,0.0242766696308217
2018,month_6,2018-06-15 00:00:00.000,Guinea,SMB,,FOB,57.0922340042509,45.0,3.0,,9.37000023786681,43062.0,114303.462,Weiqiao,Binzhou,22.067748044236804,0.0244210163263461
2018,month_6,2018-06-15 00:00:00.000,Guinea,SMB,,FOB,57.0922313174753,45.0,3.0,,9.37,43062.0,45496.26,Weiqiao,Binzhou,22.067747986318,0.0244210368378761
2018,month_6,2018-06-19 00:00:00.000,Guinea,SMB,,FOB,57.6611727652844,45.0,3.0,,9.43999989960243,43062.0,180402.765,Weiqiao,Binzhou,22.636925769957,0.0241840081627516
2018,month_6,2018-06-21 00:00:00.000,Guinea,SMB,,FOB,57.6514765383473,45.0,3.0,,9.4,43164.0,113044.338,Weiqiao,Binzhou,22.626931567328896,0.0244796111383824
