Date,Year,Quarter,"Imports by Source, kt Aa",Australia,India,Vietnam,Other,Total Import,Unnamed: 9,"Export, kt Aa - Total",Unnamed: 11,"Production, Mt Aa",Production - Shandong,Production - Henan,Production - Shanxi,Production - Guizhou,Production - Guangxi,Production - Chongqing,Production - Other
2008-04-01 00:00:00.000,2008,Q2,Customs,503.784,53.359,0.0,3.572,0.0,,0.0,,CNIA,0.5685709,0.71081263,0.349523,0.1245685,0.083531,0.026564,0.0
2008-05-01 00:00:00.000,2008,Q2,Customs,223.949,24.25,0.0,2.98,0.0,,0.0,,CNIA,0.606234,0.730414,0.322782,0.133682,0.131722,0.033278,0.0
2008-06-01 00:00:00.000,2008,Q2,Customs,353.89,61.183,0.0,9.126733,0.0,,0.0,,CNIA,0.574091,0.74471,0.308523,0.125902,0.221013,0.042744,0.0
2008-07-01 00:00:00.000,2008,Q3,Customs,342.212,61.192,0.0,7.09,0.0,,0.0,,CNIA,0.5975697,0.7796163,0.301441,0.142364,0.25440781,0.028615,0.0
2008-08-01 00:00:00.000,2008,Q3,Customs,279.768,91.756,0.0,12.664000000000001,0.0,,0.0,,CNIA,0.557627,0.799353,0.3293,0.131623,0.309648,0.027705,0.0
2008-09-01 00:00:00.000,2008,Q3,Customs,293.904,29.484,0.0,4.879,0.0,,0.0,,CNIA,0.537594,0.75344,0.292452,0.12584,0.294275,0.021944,0.0
2008-10-01 00:00:00.000,2008,Q4,Customs,205.076,49.6,0.0,3.883,0.0,,0.0,,CNIA,0.485617,0.779424,0.277801,0.119434,0.282081,0.014304,0.0
2008-11-01 00:00:00.000,2008,Q4,Customs,371.219,3.229,0.0,2.666,0.0,,0.0,,CNIA,0.43766,0.602577,0.20950500000000002,0.116344,0.27114,0.012176,0.0
2008-12-01 00:00:00.000,2008,Q4,Customs,374.09,56.85,0.0,4.461,0.0,,0.0,,CNIA,0.427049,0.583176,0.195728,0.117077,0.273292,0.019874,0.0
2009-02-01 00:00:00.000,2009,Q1,Customs,358.366,61.044,0.0,1.7819999999999998,0.0,,0.0,,CNIA,0.412747,0.592602,0.176282,0.101978,0.328486,0.014417,0.0
2009-03-01 00:00:00.000,2009,Q1,Customs,271.736,0.0,0.0,2.54,0.0,,0.0,,CNIA,0.387612,0.669195,0.15438,0.113122,0.324459,0.019789,0.0
2009-04-01 00:00:00.000,2009,Q2,Customs,583.432,29.448,0.0,33.339,0.0,,0.0,,CNIA,0.462517,0.65836,0.164643,0.110427,0.346199,0.015847,0.0
2009-05-01 00:00:00.000,2009,Q2,Customs,386.49,91.767,0.0,2.483,0.0,,0.0,,CNIA,0.48968,0.70883,0.193485,0.117873,0.330907,0.031198000000000004,0.0
2009-06-01 00:00:00.000,2009,Q2,Customs,425.311,0.0,0.0,100.8044,0.0,,0.0,,CNIA,0.527881,0.689069,0.24675,0.112048,0.307113,0.044013,0.0
2009-07-01 00:00:00.000,2009,Q3,Customs,554.072,30.546,0.0,29.557,0.0,,0.0,,CNIA,0.484597,0.695398,0.178517,0.101811,0.39334,0.022332,0.0
2009-08-01 00:00:00.000,2009,Q3,Customs,320.711,0.0,0.0,16.753,0.0,,0.0,,CNIA,0.5412094,0.7218029999999998,0.212859,0.12245,0.450601,0.010167,0.0
2009-09-01 00:00:00.000,2009,Q3,Customs,405.559,61.024,0.0,2.516,0.0,,0.0,,CNIA,0.5949304631,0.7931399999999998,0.2323185,0.116488,0.4626203,0.007803,0.0
2009-10-01 00:00:00.000,2009,Q4,Customs,408.202,0.0,0.0,2.905,0.0,,0.0,,CNIA,0.7148524,0.8037109999999998,0.24450653,0.12340599999999999,0.46922099,0.008297,0.0
2009-11-01 00:00:00.000,2009,Q4,Customs,276.846,0.0,0.0,3.752,0.0,,0.0,,CNIA,0.754258,0.789587,0.268426,0.122697,0.417108,0.014514,0.0
2009-12-01 00:00:00.000,2009,Q4,Customs,285.271,61.036,0.0,2.836,0.0,,7.553,,CNIA,0.7506119999999998,0.828208,0.295409,0.120442,0.422776,0.016855,0.0
2010-01-01 00:00:00.000,2010,Q1,Customs,642.036,30.533,0.0,1.95,0.0,,5.064,,CNIA,0.87128489,0.7760583,0.28836511,0.112247,0.44649443,0.010717,0.0
2010-02-01 00:00:00.000,2010,Q1,Customs,362.764,20.0,0.0,27.92,0.0,,0.862,,CNIA,0.7877108,0.742259,0.2609677,0.113954,0.43685102,0.013295,0.0
2010-03-01 00:00:00.000,2010,Q1,Customs,411.826,91.738,0.0,3.52,0.0,,9.635,,CNIA,0.8378588999999999,0.80433,0.27494204,0.125248,0.45941758,0.015058000000000002,0.0
2010-04-01 00:00:00.000,2010,Q2,Customs,149.251,0.0,0.0,4.702,0.0,,5.187,,CNIA,0.7722844,0.8390809999999999,0.30060263,0.10711099999999998,0.50889233,0.015855,0.0
2010-05-01 00:00:00.000,2010,Q2,Customs,398.02,61.1449,0.0,2.282,0.0,,1.719,,CNIA,0.687813,0.847368,0.30422,0.114087,0.456996,0.012209,0.0
2010-06-01 00:00:00.000,2010,Q2,Customs,138.774,0.0,0.0,3.897,0.0,,1.382,,CNIA,0.630899,0.8775209999999999,0.28716,0.120057,0.469507,0.011088,0.0
2010-07-01 00:00:00.000,2010,Q3,Customs,267.123,0.0,0.0,3.991,0.0,,8.045,,CNIA,0.6617247,0.8691974,0.2792242,0.114061,0.45563086,0.016077,0.0
2010-08-01 00:00:00.000,2010,Q3,Customs,245.888,0.0,0.0,2.335,0.0,,9.734,,CNIA,0.733016,0.83836,0.298887,0.100145,0.413533,0.016463,0.0
2010-09-01 00:00:00.000,2010,Q3,Customs,277.519,30.581,0.0,2.388,0.0,,3.517,,CNIA,0.711155,0.802301,0.339338,0.118532,0.398605,0.014547,0.0
2010-10-01 00:00:00.000,2010,Q4,Customs,417.338,30.598,0.0,2.253,0.0,,1.157,,CNIA,0.753196,0.674902,0.307387,0.112659,0.391542,0.015122,0.0
2010-11-01 00:00:00.000,2010,Q4,Customs,270.35,0.0,0.0,2.951757,0.0,,6.419,,CNIA,0.745642,0.714837,0.305669,0.101377,0.419986,0.016748,0.0
2010-12-01 00:00:00.000,2010,Q4,Customs,405.019,0.0,0.0,3.620122,0.0,,4.319,,CNIA,0.739241,0.764518,0.39944,0.106983,0.438286,0.011846,0.0
2011-01-01 00:00:00.000,2011,Q1,Customs,339.51,0.0,0.0,3.18277,0.0,,3.602,,Aladdiny,1.071,0.8036999999999997,0.471,0.152,0.451,0.026,0.0
2011-02-01 00:00:00.000,2011,Q1,Customs,222.918,0.0,0.0,1.8231,0.0,,0.791,,Aladdiny,1.054,0.7933,0.465,0.1477,0.433,0.0237,0.0
2011-03-01 00:00:00.000,2011,Q1,Customs,130.799,0.0,0.0,2.408,0.0,,3.497,,Aladdiny,1.1165,0.806,0.503,0.1598,0.452,0.0265,0.0
2011-04-01 00:00:00.000,2011,Q2,Customs,128.23,0.0,0.0,2.331,0.0,,3.686,,Aladdiny,1.117,0.8385,0.522,0.169,0.453,0.038,0.0
2011-05-01 00:00:00.000,2011,Q2,Customs,111.5,0.0,0.0,1.9780000000000002,0.0,,17.585,,Aladdiny,1.161,0.8971,0.5157,0.1746,0.457,0.021,0.0
2011-06-01 00:00:00.000,2011,Q2,Customs,69.715,0.0,0.0,2.528,0.0,,12.565,,Aladdiny,1.211,0.868,0.537,0.178,0.453,0.0385,0.0
2011-07-01 00:00:00.000,2011,Q3,Customs,56.056,0.0,0.0,3.039,0.0,,1.106,,Aladdiny,1.249,0.8844999999999998,0.562,0.1825,0.452,0.0405,0.0
2011-08-01 00:00:00.000,2011,Q3,Customs,31.95,0.0,0.0,3.19385,0.0,,17.1,,Aladdiny,1.206,0.8653999999999998,0.5844,0.1726,0.454,0.0479,0.0
2011-09-01 00:00:00.000,2011,Q3,Customs,77.863,0.0,0.0,2.558,0.0,,6.054,,Aladdiny,1.238,0.8289999999999998,0.586,0.1706,0.439,0.0553,0.0
2011-10-01 00:00:00.000,2011,Q4,Customs,258.599,0.0,0.0,2.751,0.0,,3.736,,Aladdiny,1.2408,0.8882,0.5931,0.1498,0.424,0.0676,0.0
2011-11-01 00:00:00.000,2011,Q4,Customs,193.51,30.557,0.0,3.006,0.0,,1.58,,Aladdiny,1.19,0.8802999999999997,0.6342,0.1632,0.46,0.0659,0.0
2011-12-01 00:00:00.000,2011,Q4,Customs,199.368,0.0,0.0,1.5019999999999998,0.0,,4.979,,Aladdiny,1.1739,0.9168,0.6977,0.1673,0.482,0.0529,0.0
2012-01-01 00:00:00.000,2012,Q1,Customs,413.208,0.0,0.0,33.44,0.0,,3.406,,Aladdiny,1.1672,0.8762999999999997,0.7084,0.171,0.4992,0.0778,0.0
2012-02-01 00:00:00.000,2012,Q1,Customs,266.473,0.0,0.0,9.466,0.0,,0.676,,Aladdiny,1.2,0.8649,0.6376,0.1565,0.469,0.0707,0.0
2012-03-01 00:00:00.000,2012,Q1,Customs,359.807,30.106,0.0,49.108713,0.0,,1.566,,Aladdiny,1.256,0.9186,0.6425,0.1818,0.5172,0.0538,0.0
2012-04-01 00:00:00.000,2012,Q2,Customs,217.026,30.566,0.0,34.03,0.0,,3.372,,Aladdiny,1.2175,0.8953999999999998,0.6883,0.17,0.5174,0.0525,0.0
2012-05-01 00:00:00.000,2012,Q2,Customs,580.86,60.566,0.0,74.411,0.0,,6.718,,Aladdiny,1.189,0.9239,0.7277,0.1819,0.5578,0.069,0.0
2012-06-01 00:00:00.000,2012,Q2,Customs,304.476,0.0,0.0,1.874275,0.0,,3.529,,Aladdiny,1.1296,0.8963,0.7250999999999997,0.18,0.5473,0.0736,0.0
2012-07-01 00:00:00.000,2012,Q3,Customs,457.486,0.0,0.0,3.13049,0.0,,1.8019999999999998,,Aladdiny,1.1032,0.9078,0.7328,0.1823,0.4863,0.07,0.00499999999999989
2012-08-01 00:00:00.000,2012,Q3,Customs,289.057,0.0,0.0,25.977621,0.0,,9.24,,Aladdiny,1.1139,0.9123,0.7673999999999997,0.2147,0.4643,0.0787,0.0114999999999998
2012-09-01 00:00:00.000,2012,Q3,Customs,476.96,0.0,0.0,2.388744,0.0,,1.314,,Aladdiny,1.1225,0.8892,0.7576,0.2123,0.4365,0.0927,0.03299999999999989
2012-10-01 00:00:00.000,2012,Q4,Customs,367.075,0.0,0.0,1.428009,0.0,,1.513,,Aladdiny,1.0842,0.9218,0.7639,0.2198,0.4819,0.0806,0.04099999999999989
2012-11-01 00:00:00.000,2012,Q4,Customs,536.892,0.0,0.0,6.333608,0.0,,3.639,,Aladdiny,1.0868,0.9115,0.8065,0.2531,0.4884,0.0613,0.0615000000000001
2012-12-01 00:00:00.000,2012,Q4,Customs,383.73800000000006,0.0,0.0,3.25383,0.0,,6.542,,Aladdiny,1.1397,0.9442,0.7879,0.2591,0.4921,0.1001,0.0606
2013-01-01 00:00:00.000,2013,Q1,Customs,486.118,0.0,0.0,1.97038,0.0,,2.985,,Aladdiny,1.2663,0.9109,0.8064,0.2494,0.5297,0.1044,0.0666000000000002
2013-02-01 00:00:00.000,2013,Q1,Customs,348.392,0.0,0.0,3.248289,0.0,,2.964,,Aladdiny,1.1504,0.7904799999999998,0.752,0.245073,0.4847,0.0884,0.0640000000000001
2013-03-01 00:00:00.000,2013,Q1,Customs,192.15,0.0,0.0,3.028391,0.0,,2.221,,Aladdiny,1.22197,0.90426,0.82823,0.277039,0.5483,0.0916,0.0720499999999999
2013-04-01 00:00:00.000,2013,Q2,Customs,318.097,0.0,0.0,3.262733,0.0,,30.395,,Aladdiny,1.1746,0.8893999999999997,0.78717,0.2611,0.5644,0.0917,0.06460000000000002
2013-05-01 00:00:00.000,2013,Q2,Customs,195.522,0.0,0.0,4.48546,0.0,,34.756,,Aladdiny,1.2392,0.9375,0.8419,0.2709,0.6273,0.0953,0.0669000000000004
2013-06-01 00:00:00.000,2013,Q2,Customs,88.62200000000001,0.0,0.0,2.482879,0.0,,21.326,,Aladdiny,1.1466,0.9267,0.8046,0.2663,0.6098,0.0884,0.0653999999999999
2013-07-01 00:00:00.000,2013,Q3,Customs,217.581,0.0,14.944120000000002,1.698764,0.0,,16.181,,Aladdiny,1.1867,0.9598000000000002,0.8594,0.286,0.6261,0.1038,0.0678999999999998
2013-08-01 00:00:00.000,2013,Q3,Customs,133.65,0.0,8.01832,2.68657,0.0,,33.754,,Aladdiny,1.241,0.9545,0.9703,0.2812,0.6469,0.1113,0.0683999999999996
2013-09-01 00:00:00.000,2013,Q3,Customs,415.275,0.0,32.45975,2.982678,0.0,,4.856,,Aladdiny,1.206,0.9513,0.9791,0.2752,0.6085,0.1075,0.0698999999999996
2013-10-01 00:00:00.000,2013,Q4,Customs,382.414,61.044,14.403825,2.597453,0.0,,5.398,,Aladdiny,1.2375,0.9725,1.0143,0.281,0.5917,0.1183,0.0692000000000004
2013-11-01 00:00:00.000,2013,Q4,Customs,457.276,0.0,37.034989,51.979915,0.0,,3.607,,Aladdiny,1.2695,0.9609,1.0276,0.2852,0.5948,0.111,0.08600000000000028
2013-12-01 00:00:00.000,2013,Q4,Customs,337.318,0.0,7.945147999999999,2.376997,0.0,,27.832,,Aladdiny,1.2856,0.9767,1.1195,0.2945,0.6457,0.0996,0.1213
2014-01-01 00:00:00.000,2014,Q1,Customs,547.376,60.468,31.360671000000004,2.782623,0.0,,40.692,,Aladdiny,1.3065,0.9708500000000002,1.10517,0.2851,0.6297,0.08597,0.13968
2014-02-01 00:00:00.000,2014,Q1,Customs,348.991,30.357,49.41064,36.061356,0.0,,0.952,,Aladdiny,1.1645,0.90211,0.98657,0.25747,0.57868,0.06935,0.11732
2014-03-01 00:00:00.000,2014,Q1,Customs,287.3085,0.0,35.029501,54.597570999999895,0.0,,6.66,,Aladdiny,1.2665,0.9325,1.1011,0.2812,0.6206,0.0782,0.1139
2014-04-01 00:00:00.000,2014,Q2,Customs,394.1525,91.146,27.744805,82.851831,0.0,,3.986,,Aladdiny,1.19915,0.922457,1.09875,0.263594,0.61598,0.06375,0.115265
2014-05-01 00:00:00.000,2014,Q2,Customs,156.731,30.465,21.666155,103.671305,0.0,,35.51400000000001,,Aladdiny,1.1561,0.9442,1.1357,0.2568,0.6373,0.0531,0.1098
2014-06-01 00:00:00.000,2014,Q2,Customs,103.97399999999999,61.046,35.33396900000001,171.93937,0.0,,4.198,,Aladdiny,1.169,0.952,1.117,0.26,0.594,0.057,0.129
2014-07-01 00:00:00.000,2014,Q3,Customs,215.032,0.0,37.004201,211.20484700000003,0.0,,6.069,,Aladdiny,1.2022,0.9817,1.1906,0.2901,0.618,0.0404,0.1294
2014-08-01 00:00:00.000,2014,Q3,Customs,176.639,30.435,46.720707,96.614989,0.0,,6.92,,Aladdiny,1.2274,0.9752,1.138,0.2653,0.6437,0.0216,0.1102
2014-09-01 00:00:00.000,2014,Q3,Customs,130.3,56.765,52.784436,104.584065,0.0,,3.236,,Aladdiny,1.189,0.923,1.204,0.244,0.637,0.026,0.11
2014-10-01 00:00:00.000,2014,Q4,Customs,174.192,56.786,36.962535,4.002535,0.0,,3.42,,Aladdiny,1.2877,0.9809000000000002,1.2618,0.2343,0.6345,0.0225,0.1115
2014-11-01 00:00:00.000,2014,Q4,Customs,217.35,26.25,48.833977,150.892729,0.0,,4.104,,Aladdiny,1.2728,0.9591,1.248,0.2253,0.6068,0.0202,0.0968
2014-12-01 00:00:00.000,2014,Q4,Customs,399.121,83.013,39.127,117.325,0.0,,2.278,,Aladdiny,1.3115,1.0116,1.3073,0.2178,0.6209,0.03280000000000001,0.1877
2015-01-01 00:00:00.000,2015,Q1,Customs,216.78599999999997,55.58,55.23854,57.58911,0.0,,4.44,,Aladdiny,1.39426,0.984996,1.346378,0.21509099999999998,0.624288,0.051532,0.11136199999999999
2015-02-01 00:00:00.000,2015,Q1,Customs,126.582,56.722,38.049311,108.328093,0.0,,4.058,,Aladdiny,1.3321120000000002,0.927166,1.223542,0.2054,0.569282,0.049879,0.107846
2015-03-01 00:00:00.000,2015,Q1,Customs,112.058,56.075,30.79369,19.315107,0.0,,1.4,,Aladdiny,1.42,1.006,1.329,0.22,0.626,0.049,0.113
2015-04-01 00:00:00.000,2015,Q2,Customs,182.13099999999997,81.97,47.803926,4.042305,0.0,,1.504,,Aladdiny,1.46771,0.992581,1.262837,0.223234,0.61472,0.061773,0.118297
2015-05-01 00:00:00.000,2015,Q2,Customs,186.366,60.738,44.181401,49.256802,0.0,,34.172,,Aladdiny,1.522469,1.00878,1.194869,0.2571,0.642461,0.052561,0.08887300000000038
2015-06-01 00:00:00.000,2015,Q2,Customs,186.042,0.0,30.79353,6.486002,0.0,,21.222,,Aladdiny,1.477862,0.984386,1.198773,0.282004,0.61948,0.063218,0.0916160000000001
2015-07-01 00:00:00.000,2015,Q3,Customs,384.90428,86.85899999999998,62.803748,10.588353,0.0,,1.986,,Aladdiny,1.488069,1.025425,1.326535,0.263444,0.636489,0.043672,0.084943
2015-08-01 00:00:00.000,2015,Q3,Customs,247.26772000000003,30.334,30.840456,97.346475,0.0,,52.198,,Aladdiny,1.4996459999999998,1.03216,1.32802,0.278262,0.654094,0.034941,0.0868549999999999
2015-09-01 00:00:00.000,2015,Q3,Customs,236.451,56.395,25.823716,59.480923,0.0,,67.327,,Aladdiny,1.472,1.004,1.324,0.295,0.586,0.048,0.0899999999999999
2015-10-01 00:00:00.000,2015,Q4,Customs,382.82854,109.711,39.348729,49.610272,0.0,,18.942,,Aladdiny,1.512493,1.027414,1.315057,0.326379,0.601189,0.052317,0.0885819999999997
2015-11-01 00:00:00.000,2015,Q4,Customs,231.167,30.367,26.918743,97.507781,0.0,,78.105,,Aladdiny,1.450128,0.993213,1.257748,0.306651,0.604399,0.04358,0.0927259999999999
2015-12-01 00:00:00.000,2015,Q4,Customs,372.923,56.65532,51.414161,63.083331,0.0,,7.246,,Aladdiny,1.392944,0.9257240000000002,1.304022,0.297064,0.643561,0.045752,0.107373
2016-01-01 00:00:00.000,2016,Q1,Customs,359.144,0.0,28.190569,120.193283,0.0,,12.29306,,Aladdiny,1.321839,0.819666,1.311967,0.312205,0.668177,0.048524,0.142539
2016-02-01 00:00:00.000,2016,Q1,Customs,191.052,30.377,40.52799,110.418314,0.0,,3.4601879999999996,,Aladdiny,1.301304,0.762035,1.229201,0.229938,0.593343,0.042622,0.135837
2016-03-01 00:00:00.000,2016,Q1,Customs,153.137,90.427,67.368732,48.900029,0.0,,6.052131,,Aladdiny,1.4433,0.8411999999999998,1.2493,0.3166,0.6197,0.0526,0.1473
2016-04-01 00:00:00.000,2016,Q2,Customs,94.5,0.0,0.0,8.149,0.0,,11.902337,,Aladdiny,1.5557,0.8134139999999997,1.259593,0.30522,0.59986,0.058665,0.120968
2016-05-01 00:00:00.000,2016,Q2,Customs,119.72,30.202,19.791,5.637,0.0,,5.14317,,Aladdiny,1.6715919999999997,0.89158,1.369327,0.329534,0.624229,0.05943300000000001,0.133634
2016-06-01 00:00:00.000,2016,Q2,Customs,136.492,0.132,20.065,4.115000000000009,0.0,,4.621548,,Aladdiny,1.682,0.8853,1.4019,0.3165,0.5386,0.0515,0.1321
2016-07-01 00:00:00.000,2016,Q3,Customs,144.206,30.363000000000003,38.797604,6.567301,0.0,,5.901956,,Aladdiny,1.727572,0.8925129999999999,1.415814,0.32205,0.568718,0.055234,0.127652
2016-08-01 00:00:00.000,2016,Q3,Customs,96.317,0.0,0.0,32.412296,0.0,,5.191659,,Aladdiny,1.7380830000000003,0.8526599999999998,1.401702,0.317178,0.567488,0.056235,0.13138
2016-09-01 00:00:00.000,2016,Q3,Customs,31.5,0.0,0.0,110.95213000000001,0.0,,16.72141,,Aladdiny,1.695,0.8431999999999998,1.3928,0.3276,0.5594,0.0578,0.1266
2016-10-01 00:00:00.000,2016,Q4,Customs,88.843,0.0,21.800463,118.471,0.0,,12.552256,,Aladdiny,1.91097,0.920348,1.486271,0.342949,0.589069,0.048022,0.129482
2016-11-01 00:00:00.000,2016,Q4,Customs,136.115,26.25,40.434238,58.838,0.0,,4.621994,,Aladdiny,1.940228,0.909459,1.519921,0.322462,0.605864,0.058488,0.119331
2016-12-01 00:00:00.000,2016,Q4,Customs,204.988,20.0,41.872339,99.014,0.0,,5.509569,,Aladdiny,2.050696,0.9702980000000002,1.627037,0.352863,0.641243,0.036958,0.127943
2017-01-01 00:00:00.000,2017,Q1,Customs,147.133,63.041,13.429,42.162,0.0,,5.386,,Aladdiny,2.041,0.995,1.592,0.365,0.681,0.052,0.139
2017-02-01 00:00:00.000,2017,Q1,Customs,99.185,26.25,32.311,76.777,0.0,,2.038,,Aladdiny,1.922,0.911,1.477,0.339,0.65,0.059,0.124
2017-03-01 00:00:00.000,2017,Q1,Customs,153.796,30.385,67.29734,169.355,0.0,,5.526,,Aladdiny,2.093742,0.9966640000000002,1.6504869999999998,0.357141,0.719308,0.059552,0.142614
2017-04-01 00:00:00.000,2017,Q2,Customs,123.171,2.025,82.561,44.812,0.0,,6.509,,Aladdiny,2.046815,0.969317,1.604583,0.356289,0.696359,0.058288,0.135415
2017-05-01 00:00:00.000,2017,Q2,Customs,61.5,0.0,0.0,78.071,0.0,,4.65,,Aladdiny,2.139611,0.996191,1.651533,0.35493,0.745378,0.05425,0.125965
2017-06-01 00:00:00.000,2017,Q2,Customs,4.359,30.29,0.0,38.999,0.0,,3.363,,Aladdiny,2.068734,0.985769,1.552282,0.35868,0.696528,0.058251,0.135664
2017-07-01 00:00:00.000,2017,Q3,Customs,127.15,31.572,67.028188,58.753,0.0,,2.979,,Aladdiny,2.16811,1.031291,1.603181,0.337134,0.727261,0.057528,0.133986
2017-08-01 00:00:00.000,2017,Q3,Customs,144.65,0.0,81.2296,61.258,0.0,,7.093,,Aladdiny,2.1185,1.0291,1.621,0.3604,0.7309,0.0581,0.1162
2017-09-01 00:00:00.000,2017,Q3,Customs,130.447,0.0,41.763,103.174,0.0,,4.676,,Aladdiny,2.043,0.972,1.608,0.389,0.697,0.053,0.124
2017-10-01 00:00:00.000,2017,Q4,Customs,94.61000000000001,30.5,80.65,71.914,0.0,,4.698,,CM,2.05,1.0,1.6,0.39,0.7,0.06,0.12
2017-11-01 00:00:00.000,2017,Q4,Customs,77.019,6.705,21.941999999999997,104.913,0.0,,4.208,,CM,2.02,0.8,1.59,0.38,0.69,0.06,0.12
2017-12-01 00:00:00.000,2017,Q4,Customs,42.5,1.167,42.229,57.387,0.0,,4.654,,CM,2.08,0.72,1.55,0.39,0.7,0.061,0.124
2018-01-01 00:00:00.000,2018,Q1,Customs,31.5,0.0,0.0,42.124,0.0,,4.093,,CM,2.08,0.8199999999999998,1.58,0.38,0.65,0.06,0.15
2018-02-01 00:00:00.000,2018,Q1,Customs,31.5,0.0,21.941999999999997,49.694,0.0,,3.846,,CM,1.903,0.794,1.531,0.299,0.548,0.06,0.165
2018-03-01 00:00:00.000,2018,Q1,Customs,8.099999999999998,0.0,0.0,0.008144999999999998,0.0,,3.498,,CM,2.075,0.88,1.7280000000000002,0.335,0.613,0.064,0.1731
2018-04-01 00:00:00.000,2018,Q2,Customs,100.0,0.0,0.0,0.0,0.0,,19.6,,CM,2.03,0.939,1.695,0.351,0.644,0.06800000000000002,0.172
2018-05-01 00:00:00.000,2018,Q2,Customs,20.0,0.0,0.0,0.0,0.0,,90.0,,CM,2.065,0.948,1.771,0.377,0.663,0.07,0.18
2018-07-01 00:00:00.000,2018,Q3,Customs,10.0,0.0,0.0,0.0,0.0,,104.2,,CM,2.005,0.908,1.6578,0.39,0.665,0.07,0.19
2018-08-01 00:00:00.000,2018,Q3,Customs,10.0,0.0,0.0,0.0,0.0,,29.722,,CM,2.04,0.923,1.685,0.392,0.675,0.07,0.19
2018-11-01 00:00:00.000,2018,Q4,Customs,10.0,0.0,0.0,0.0,0.0,,285.7,,CM,2.05,0.958,1.77,0.369,0.645,0.07,0.184
2018-12-01 00:00:00.000,2018,Q4,Customs,50.0,0.0,0.0,0.0,0.0,,177.0,,CM,2.079,0.861,1.8230000000000002,0.352,0.665,0.07,0.18
2019-02-01 00:00:00.000,2019,Q1,Customs,50.0,0.0,0.0,0.0,0.0,,3.443,,CM,1.93,0.809,1.567,0.335,0.627,0.065,0.17
2019-03-01 00:00:00.000,2019,Q1,Customs,30.0,0.0,0.0,0.0,0.0,,4.439,,CM,2.079,0.907,1.71,0.365,0.675,0.07,0.177
2019-04-01 00:00:00.000,2019,Q2,Customs,60.0,0.0,0.0,0.0,0.0,,18.78,,CM,2.09,0.873,1.678,0.349,0.62,0.07,0.17
2019-09-01 00:00:00.000,2019,Q3,Customs,150.0,0.0,0.0,0.0,0.0,,34.345,,CM,2.2,0.714,1.515,0.354,0.64,0.13,0.191
2019-10-01 00:00:00.000,2019,Q4,Customs,240.0,0.0,0.0,0.0,0.0,,4.2,,CM,2.279,0.715,1.53,0.365,0.665,0.13,0.195
2019-11-01 00:00:00.000,2019,Q4,Customs,206.8,0.0,0.0,0.0,0.0,,10.7,,CM,2.212,0.645,1.494,0.353,0.67,0.12300000000000001,0.188
2019-12-01 00:00:00.000,2019,Q4,Customs,406.9,0.0,0.0,0.0,0.0,,36.927,,CM,2.27,0.7,1.551,0.37,0.657,0.135,0.198
2020-01-01 00:00:00.000,2020,Q1,Customs,356.521,0.0,0.0,0.0,0.0,,13.078,,CM,2.27,0.725,1.481,0.365,0.682,0.125,0.194
2020-02-01 00:00:00.000,2020,Q1,Customs,333.519,0.0,0.0,0.0,0.0,,12.234000000000002,,CM,2.091,0.666,1.3019999999999998,0.339,0.67,0.115,0.136
2020-03-01 00:00:00.000,2020,Q1,Customs,338.7,0.0,0.0,0.0,0.0,,8.4,,CM,2.27,0.77,1.265,0.365,0.707,0.115,0.142
2020-04-01 00:00:00.000,2020,Q2,Customs,218.9,0.0,0.0,0.0,0.0,,30.0,,CM,2.194,0.8,1.311,0.344,0.683,0.1,0.19
