Province,County,minable_shallow_inventory,refractory_allocation,remaining_inventory_available_to_mining_for_SGA000t,remaining_inventory_available_to_mining_for_SGA_AA,remaining_inventory_available_to_mining_for_SGA_SiO2,remaining_inventory_available_to_mining_for_SGA_AS,extractable_to_SGA,working_stock_prior_to_AA_and_AS_de_rating000t,working_stock_prior_to_AA_and_AS_de_rating_AA,working_stock_prior_to_AA_and_AS_de_rating_AS,de_rated_Al2O3,de_rated_AS,de_rated_SiO2,province_county_000twstockprior,refractory_depletion_end_2009,refractory_depletion_end_2009_000t,SGA_depletion_end_2009,SGA_depletion_end_2009_000t,endowment_end_2009_prov_totals,geol_endowment_end_2009,endowment_end_2009_all,max_extr_inventory_end_2009_1,AA_end_2009_1,SiO2_end_2009_1,AS_end_2009_1,max_extr_inventory_end_2009_2,AA_end_2009_2,SiO2_end_2009_2,AS_end_2009_2,max_extr_inventory_end_2009_3,AA_end_2009_3,SiO2_end_2009_3,AS_end_2009_3,unallocated,check_sum,deposit,deep bauxite,Include Inventory in Allocations Further Processed?,correction_factor
Yunnan,Annin,5539.0,0.0,5539.0,0.594489908,0.1010579887404962,5.882661187,0.7,3512.0721875346203,0.594489908,5.882661187,0.5647654126,4.7061289496,0.12000636162933924,Yunnan-Annin-3512.0721875346203,0,0.0,0.0,0.0,5539.0,,something,3512.0721875346203,0.5647654126,0.12000636162933924,4.7061289496,0.0,0.7,0.07777777777777778,9,3512.0721875346203,0.5647654126,0.12000636162933924,4.7061289496,3512.0721875346203,0.0,,0.0,Yes,1.0
Shanxi,Baode,130827.0,0.0,130827.0,0.591764273,0.07043685336378565,8.401344534,0.7,91578.89999999985,0.591764273,8.401344534,0.5628119662789445,6.80508907254,0.08270457010621829,Shanxi-Baode-91578.89999999985,0,0.0,0.0,0.0,271677.8,,something,91578.89999999985,0.5628119662789445,0.08270457010621829,6.80508907254,0.0,0.7,0.07777777777777778,9,91578.89999999985,0.5628119662789445,0.08270457010621829,6.80508907254,91578.89999999985,0.0,,0.0,Yes,1.0
Henan,Baofeng,23864.86,0.0,23864.86,0.614699404,0.12409355565443014,4.953515924,0.7,16578.619931279853,0.614699404,4.953515924,0.582991643102298,4.065868047309992,0.14338675931404352,Henan-Baofeng-16578.619931279853,0,0.0,0.0,0.0,37835.16,,something,16578.619931279853,0.582991643102298,0.14338675931404352,4.065868047309992,0.0,0.7,0.07777777777777778,9,16578.619931279853,0.582991643102298,0.14338675931404352,4.065868047309992,0,1.0,,0.0,Yes,1.0
Guangxi,Binyang,,,,,,,,0.0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0.0,NO,
Guinea,CBG,,,,,,,0.7,0.0,,,0.483,,0.015,Guinea-CBG-0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,1.0
Shaanxi,Chencheng,341.0,0.0,341.0,0.4956,0.09912,5.0,0.7,147.48250000098042,0.4956,5.0,0.47081999999999996,4.25,0.11078117647058823,Shaanxi-Chencheng-147.48250000098042,0,0.0,0.0,0.0,484.0,,something,147.48250000098042,0.47081999999999996,0.11078117647058823,4.25,0.0,0.7,0.07777777777777778,9,147.48250000098042,0.47081999999999996,0.11078117647058823,4.25,147.48250000098042,0.0,,0.0,Yes,1.0
Yunnan,Chengong,969.0,0.0,969.0,0.5389,0.09657706093189965,5.58,0.7,545.0625000024227,0.5389,5.58,0.511955,4.464,0.11468525985663082,Yunnan-Chengong-545.0625000024227,0,0.0,0.0,0.0,969.0,,something,545.0625000024227,0.511955,0.11468525985663082,4.464,0.0,0.7,0.07777777777777778,9,545.0625000024227,0.511955,0.11468525985663082,4.464,545.0625000024227,0.0,,0.0,Yes,1.0
Hunan,Chenxi,4815.0,0.0,4815.0,0.6219,0.12437999999999998,5.000000000000001,0.7,0.0,0.6219,5.000000000000001,0.590805,4.250000000000001,0.13901294117647056,Hunan-Chenxi-0.0,0,0.0,0.0,0.0,4815.0,,something,0.0,0,0,0,0.0,0.7,0.07777777777777778,9,0.0,,0,0,0,1.0,,0.0,Yes,1.0
Fly Ash,China,,,,,,,0.7,0.0,,,0.42,,0.012,Fly Ash-China-0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,1.0
Guangxi,Chongzuo,87771.0,0.0,87771.0,0.477,0.11925,4.0,0.7,0.0,0.477,4.0,0.45314999999999994,3.9,0.11619230769230768,Guangxi-Chongzuo-0.0,0,0.0,0.0,0.0,184374.8,,something,0.0,0,0,0,0.0,0.7,0.07777777777777778,9,0.0,,0,0,0,1.0,,0.0,Yes,1.0
Guizhou,Daozhen,182982.15,0.0,182982.15,0.582525314,0.15114688404759255,3.854034555,0.6,109789.29000000026,0.582525314,3.854034555,0.6096599996321489,6.087999997665442,0.10014126147600765,Guizhou-Daozhen-109789.29000000026,0,0.0,0.0,0.0,290274.95,,something,109789.29000000026,0.609659999632149,0.10014126147600765,6.087999997665443,0.0,0.7,0.07777777777777778,9,109789.29000000026,0.609659999632149,0.10014126147600765,6.087999997665443,0,1.0,,0.0,Yes,1.0
Guangxi,Debao,185222.0,0.0,185222.0,0.513519647,0.07090048457627525,7.242822810999999,0.7,121771.88862578703,0.513519647,7.242822810999999,0.48784366464999995,6.156399389349999,0.07924171805583705,Guangxi-Debao-121771.88862578703,0,0.0,0.0,0.0,317660.0,,something,121771.88862578703,0.48784366464999995,0.07924171805583705,6.156399389349999,0.0,0.7,0.07777777777777778,9,121771.88862578703,0.48784366464999995,0.07924171805583705,6.156399389349999,0,1.0,,0.0,Yes,1.0
Henan,Dengfeng,76438.2,15287.64,61150.56,0.6363546400000001,0.12120047803172544,5.250430116566272,0.7,42805.391999999985,0.6363546400000001,5.250430116566272,0.6127500007068756,4.7681465342729386,0.1285090540532873,Henan-Dengfeng-42805.391999999985,0,0.0,0.0,0.0,142674.2,,something,58093.031999999985,0.6357105268366452,0.11515871819131111,5.520298739176227,15287.64,0.7,0.07777777777777778,9,42805.391999999985,0.6127500007068756,0.1285090540532873,4.7681465342729386,0,1.0,,0.0,Yes,1.25
Guangxi,Donglan,,,,,,,,0.0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0.0,NO,
Shanxi,Fangshan,0.0,0.0,0.0,,,,0.7,0.0,,,,,0,Shanxi-Fangshan-0.0,0,0.0,0.0,0.0,,,something,0.0,0,0,0,0.0,0.7,0.07777777777777778,9,0.0,,0,0,0,0.75,,0.0,Yes,1.0
Chongqing,Fengdu,1346.0,0.0,1346.0,0.5653,0.18843333333333334,3.0,0.7,86.3683333336474,0.5653,3.0,0.537035,2.4000000000000004,0.22376458333333332,Chongqing-Fengdu-86.3683333336474,0,0.0,0.0,0.0,1346.0,,something,86.3683333336474,0.537035,0.22376458333333332,2.4000000000000004,0.0,0.7,0.07777777777777778,9,86.3683333336474,0.537035,0.22376458333333332,2.4000000000000004,86.3683333336474,0.0,,0.0,Yes,1.0
Hebei,Fengfeng,0.0,0.0,0.0,,,,0.7,0.0,,,,,0,Hebei-Fengfeng-0.0,0,0.0,0.0,0.0,,,something,0.0,0,0,0,0.0,0.7,0.07777777777777778,9,0.0,,0,0,0.0,0.0,,0.0,Yes,1.0
Shanxi,Fenxi,5509.8,0.0,5509.8,0.629698791,0.14654129172254782,4.297074112,0.7,3309.3236249586744,0.629698791,4.297074112,0.5982138514500001,3.39468854848,0.1762205406790132,Shanxi-Fenxi-3309.3236249586744,0,0.0,0.0,0.0,24298.9,,something,3309.3236249586744,0.5982138514500001,0.1762205406790132,3.39468854848,0.0,0.7,0.07777777777777778,9,3309.3236249586744,0.5982138514500001,0.1762205406790132,3.39468854848,0,1.0,,0.0,Yes,1.0
Shanxi,Fenyang,8674.2,0.0,8674.2,0.6458,0.10530000000492422,6.132953466,0.7,6071.939999999988,0.6458,6.132953466,0.61351,4.84503323814,0.12662658228440254,Shanxi-Fenyang-6071.939999999988,0,0.0,0.0,0.0,16567.4,,something,6071.939999999988,0.61351,0.12662658228440254,4.84503323814,0.0,0.7,0.07777777777777778,9,6071.939999999988,0.61351,0.12662658228440254,4.84503323814,0,1.0,,0.0,Yes,1.0
Fiji,Fiji,,,,,,,0.7,0.0,,,0.39,,0.03,Fiji-Fiji-0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,1.0
Shaanxi,Fugu,33646.0,0.0,33646.0,0.49559999999999993,0.09911999999999999,5.0,0.7,0.0,0.49559999999999993,5.0,0.4708199999999999,4.25,0.11078117647058822,Shaanxi-Fugu-0.0,0,0.0,0.0,0.0,33646.0,,something,0.0,0,0,0,0.0,0.7,0.07777777777777778,9,0.0,,0,0,0.0,0.0,,0.0,Yes,1.0
Yunnan,Fumin,3344.0,0.0,3344.0,0.564147907,0.10595113025528961,5.324604897,0.7,1739.9249999916415,0.564147907,5.324604897,0.5359405116499999,4.2596839176,0.1258169671781564,Yunnan-Fumin-1739.9249999916415,0,0.0,0.0,0.0,3344.0,,something,1739.9249999916415,0.5359405116499999,0.1258169671781564,4.2596839176,0.0,0.7,0.07777777777777778,9,1739.9249999916415,0.5359405116499999,0.1258169671781564,4.2596839176,1739.9249999916415,0.0,,0.0,Yes,1.0
Guizhou,Fuquan,7220.0,0.0,7220.0,0.6658000000000001,0.11096666666666667,6.0,0.6,4229.50178576069,0.6658000000000001,6.0,0.5992200000000001,4.5,0.13316000000000003,Guizhou-Fuquan-4229.50178576069,0,0.0,0.0,0.0,7220.0,,something,4229.50178576069,0.5992200000000001,0.13316000000000003,4.5,0.0,0.7,0.07777777777777778,9,4229.50178576069,0.5992200000000001,0.13316000000000003,4.5,0,1.0,,0.0,Yes,1.0
Ghana,Ghana,,,,,,,0.7,0.0,,,0.51,,0.02,Ghana-Ghana-0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,1.0
Henan,Gongyi,180433.0,27064.95,153368.05,0.6469791976470588,0.1399032711954045,4.624475125698924,0.7,0.0,0.6469791976470588,4.624475125698924,0.6073291687433257,3.700381387988644,0.16412610081617604,Henan-Gongyi-0.0,0,0.0,0.0,0.0,246607.0,,something,27064.95,,0.07777777777777778,,27064.95,0.7,0.07777777777777778,9,0.0,,0,0,0,1.0,,0.0,Yes,1.1764705882352942
Australia,Gove,,,,,,,0.7,0.0,,,0.46,,0.047,Australia-Gove-0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,1.0
Shanxi,Gu,7350.0,0.0,7350.0,0.6,0.125,4.8,0.7,0.0,0.6,4.8,0.57,3.552,0.16047297297297294,Shanxi-Gu-0.0,0,0.0,0.0,0.0,9918.0,,something,0.0,0,0,0,0.0,0.7,0.07777777777777778,9,0.0,,0,0,0,1.0,,0.0,Yes,1.0
Yunnan,Guangnan,8023.0,0.0,8023.0,0.5325,0.07304526748971193,7.289999999999999,0.7,5616.099999999993,0.5325,7.289999999999999,0.505875,5.832,0.08674125514403291,Yunnan-Guangnan-5616.099999999993,0,0.0,0.0,0.0,10137.0,,something,5616.099999999993,0.505875,0.08674125514403291,5.832,0.0,0.7,0.07777777777777778,9,5616.099999999993,0.505875,0.08674125514403291,5.832,5616.099999999993,0.0,,0.0,Yes,1.0
Sichuan,Guangyuan,0.0,0.0,0.0,,,,0.7,0.0,,,,,0,Sichuan-Guangyuan-0.0,0,0.0,0.0,0.0,,,something,0.0,0,0,0,0.0,0.7,0.07777777777777778,9,0.0,,0,0,0.0,0.0,,0.0,Yes,1.0
Yunnan,Gudu,3654.0,0.0,3654.0,0.58,0.14871794871794872,3.9,0.7,942.046874990865,0.58,3.9,0.5509999999999999,3.12,0.17660256410256409,Yunnan-Gudu-942.046874990865,0,0.0,0.0,0.0,3654.0,,something,942.046874990865,0.5509999999999999,0.17660256410256409,3.12,0.0,0.7,0.07777777777777778,9,942.046874990865,0.5509999999999999,0.17660256410256409,3.12,942.046874990865,0.0,,0.0,Yes,1.0
Guangxi,Guigang,,,,,,,,0.0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0.0,NO,
Guizhou,Guiyang,9512.0,951.2,8560.8,0.6594862166666666,0.10070489968002368,6.548700398511847,0.6,5136.480000000023,0.6594862166666666,6.548700398511847,0.5935375119047367,5.238968026629847,0.11329282959692939,Guizhou-Guiyang-5136.480000000023,0,0.0,0.0,0.0,9512.0,,something,6087.680000000023,0.6101722756696216,0.10774360275018698,5.663187976778164,951.2,0.7,0.07777777777777778,9,5136.480000000023,0.5935375119047367,0.11329282959692938,5.2389680266298475,0,1.0,,0.0,Yes,1.1111111111111112
India,Gujarat,,,,,,,0.7,0.0,,,0.43,,0.04,India-Gujarat-0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,1.0
Shanxi,Gujiao,0.0,0.0,0.0,,,,0.7,0.0,,,,,0,Shanxi-Gujiao-0.0,0,0.0,0.0,0.0,,,something,0.0,0,0,0,0.0,0.7,0.07777777777777778,9,0.0,,0,0,0.0,0.0,,0.0,Yes,1.0
Guyana,Guyana,,,,,,,0.7,0.0,,,0.5,,0.03,Guyana-Guyana-0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,1.0
Shaanxi,Hancheng,,,,,,,0.7,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,NO,
Guangxi,Heng,,,,,,,,0.0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0.0,NO,
Yunnan,Heqing,239.0,0.0,239.0,0.5142,0.0985057471264368,5.219999999999999,0.7,120.05393229200482,0.5142,5.219999999999999,0.48849,4.175999999999999,0.11697557471264369,Yunnan-Heqing-120.05393229200482,0,0.0,0.0,0.0,239.0,,something,120.05393229200482,0.48849,0.11697557471264369,4.175999999999999,0.0,0.7,0.07777777777777778,9,120.05393229200482,0.48849,0.11697557471264369,4.175999999999999,120.05393229200482,0.0,,0.0,Yes,1.0
Shanxi,Hequ,0.0,0.0,0.0,,,,0.7,0.0,,,,,0,Shanxi-Hequ-0.0,0,0.0,0.0,0.0,,,something,0.0,0,0,0,0.0,0.7,0.07777777777777778,9,0.0,,0,0,0.0,0.0,,0.0,Yes,1.0
Shanxi,Heshun,3888.6,388.86,3499.74,0.5888888888888888,0.13024691358024693,4.521327014218008,0.7,1872.360899986004,0.5888888888888888,4.521327014218008,0.5594444444444443,3.5718483412322266,0.15662603531801844,Shanxi-Heshun-1872.360899986004,0,0.0,0.0,0.0,3888.6,,something,2261.220899986004,0.5836156491832966,0.14306657572374007,4.079329125135781,388.86,0.7,0.07777777777777778,9,1872.360899986004,0.5594444444444443,0.15662603531801844,3.5718483412322266,0,1.0,,0.0,Yes,1.1111111111111112
Yunnan,Hongta,147.0,0.0,147.0,0.6049,0.13442222222222222,4.5,0.7,80.29875000029395,0.6049,4.5,0.5746549999999999,3.6,0.15962638888888886,Yunnan-Hongta-80.29875000029395,0,0.0,0.0,0.0,147.0,,something,80.29875000029395,0.5746549999999999,0.15962638888888886,3.6,0.0,0.7,0.07777777777777778,9,80.29875000029395,0.5746549999999999,0.15962638888888886,3.6,80.29875000029395,0.0,,0.0,Yes,1.0
Shanxi,Huairen,5886.0,588.6,5297.4,0.543888888888889,0.15582010582010586,3.490492359932088,0.7,571.1259374801348,0.543888888888889,3.490492359932088,0.5166944444444445,2.7574889643463494,0.18737860826468425,Shanxi-Huairen-571.1259374801348,0,0.0,0.0,0.0,14564.5,,something,1159.7259374801347,0.6097281919127752,0.131752492869901,4.627830401014508,588.6,0.7,0.07777777777777778,9,571.1259374801348,0.5166944444444445,0.18737860826468425,2.7574889643463494,0,1.0,,0.0,Yes,1.1111111111111112
Guizhou,Huangping,14915.2,0.0,14915.2,0.656217237,0.07769801823670862,8.445739697,0.6,8949.119999999984,0.656217237,8.445739697,0.6129899994278075,5.099999999514052,0.12019411754631677,Guizhou-Huangping-8949.119999999984,0,0.0,0.0,0.0,15283.6,,something,8949.119999999984,0.6129899994278075,0.12019411754631676,5.099999999514053,0.0,0.7,0.07777777777777778,9,8949.119999999984,0.6129899994278075,0.12019411754631676,5.099999999514053,0,1.0,,0.0,Yes,1.0
Henan,Hubin,2791.2,0.0,2791.2,0.697,0.05881856540084388,11.85,0.7,1233.361500021981,0.697,11.85,0.5700000001069999,4.0000000045499995,0.14249999986465625,Henan-Hubin-1233.361500021981,0,0.0,0.0,0.0,3777.0,,something,1233.361500021981,0.5700000001069999,0.14249999986465625,4.0000000045499995,0.0,0.7,0.07777777777777778,9,1233.361500021981,0.5700000001069999,0.14249999986465625,4.0000000045499995,0,1.0,,0.0,Yes,1.0
Shanxi,Huozhou,20810.0,0.0,20810.0,0.575,0.18253968253968253,3.15,0.7,3721.9552083012486,0.575,3.15,0.5462499999999999,2.4885,0.21950974482620048,Shanxi-Huozhou-3721.9552083012486,0,0.0,0.0,0.0,20810.0,,something,3721.9552083012486,0.5462499999999999,0.21950974482620048,2.4885,0.0,0.7,0.07777777777777778,9,3721.9552083012486,0.5462499999999999,0.21950974482620048,2.4885,3721.9552083012486,0.0,,0.0,Yes,1.0
Shanxi,Jiaokou,144749.74,0.0,144749.74,0.648700225,0.11314300275061794,5.733454206,0.7,101324.81799999984,0.648700225,5.733454206,0.6141154406653567,4.35742519656,0.14093539486350207,Shanxi-Jiaokou-101324.81799999984,0,0.0,0.0,0.0,731765.34,,something,101324.81799999984,0.6141154406653567,0.14093539486350207,4.35742519656,0.0,0.7,0.07777777777777778,9,101324.81799999984,0.6141154406653567,0.14093539486350207,4.35742519656,0,1.0,,0.0,Yes,1.0
Henan,Jiaxian,4900.0,0.0,4900.0,0.6,0.15,4.0,0.7,2746.4500000024564,0.6,4.0,0.57,3.8,0.15,Henan-Jiaxian-2746.4500000024564,0,0.0,0.0,0.0,4900.0,,something,2746.4500000024564,0.57,0.15,3.8,0.0,0.7,0.07777777777777778,9,2746.4500000024564,0.57,0.15,3.8,0,1.0,,0.0,Yes,1.0
Shanxi,Jiexiu,4323.0,0.0,4323.0,0.6524,0.09253900709219857,7.050000000000001,0.7,3026.0999999999967,0.6524,7.050000000000001,0.6184561381768,4.3005,0.14381028675195906,Shanxi-Jiexiu-3026.0999999999967,0,0.0,0.0,0.0,4323.0,,something,3026.0999999999967,0.6184561381768,0.14381028675195906,4.3005,0.0,0.7,0.07777777777777778,9,3026.0999999999967,0.6184561381768,0.14381028675195906,4.3005,0,1.0,,0.0,Yes,1.0
Shanxi,Jincheng,2926.0,0.0,2926.0,0.6502,0.13489626556016598,4.819999999999999,0.7,2048.199999999998,0.6502,4.819999999999999,0.5699999997174,5.687599999999999,0.1002180180950489,Shanxi-Jincheng-2048.199999999998,0,0.0,0.0,0.0,24860.0,,something,2048.199999999998,0.5699999997174,0.1002180180950489,5.687599999999999,0.0,0.7,0.07777777777777778,9,2048.199999999998,0.5699999997174,0.1002180180950489,5.687599999999999,0,1.0,,0.0,Yes,1.0
Shanxi,Jingle,0.0,0.0,0.0,,,,0.7,0.0,,,,,0,Shanxi-Jingle-0.0,0,0.0,0.0,0.0,,,something,0.0,0,0,0,0.0,0.7,0.07777777777777778,9,0.0,,0,0,0.0,0.0,,0.0,Yes,1.0
Guangxi,Jingxi,406000.0,0.0,406000.0,0.494257065,0.08171096238603759,6.048846453000001,0.7,284199.99999999994,0.494257065,6.048846453000001,0.5239688416192659,6.144343856390261,0.08527661437344951,Guangxi-Jingxi-284199.99999999994,0,0.0,0.0,0.0,923420.0,,something,284199.99999999994,0.5239688416192659,0.08527661437344951,6.144343856390261,0.0,0.7,0.07777777777777778,9,284199.99999999994,0.5239688416192659,0.08527661437344951,6.144343856390261,0,1.0,,0.0,Yes,1.0
Hebei,Jingxing,694.0,0.0,694.0,0.6019,0.12037999999999997,5.000000000000001,0.7,482.5794062501959,0.6019,5.000000000000001,0.5897685760915,4.000000000000001,0.14744214402287498,Hebei-Jingxing-482.5794062501959,0,0.0,0.0,0.0,42878.0,,something,482.5794062501959,0.5897685760915,0.14744214402287498,4.000000000000001,0.0,0.7,0.07777777777777778,9,482.5794062501959,0.5897685760915,0.14744214402287498,4.000000000000001,482.5794062501959,0.0,,0.0,Yes,1.0
Yunnan,Jinnin,259.0,0.0,259.0,0.5242,0.16964401294498382,3.09,0.7,59.86677083340889,0.5242,3.09,0.49799,2.472,0.2014522653721683,Yunnan-Jinnin-59.86677083340889,0,0.0,0.0,0.0,259.0,,something,59.86677083340889,0.49799,0.2014522653721683,2.472,0.0,0.7,0.07777777777777778,9,59.86677083340889,0.49799,0.2014522653721683,2.472,59.86677083340889,0.0,,0.0,Yes,1.0
Guizhou,Jinsha,21958.8,0.0,21958.8,0.6224,0.1686720867208672,3.69,0.6,3691.82325000549,0.6224,3.69,0.56016,2.952,0.1897560975609756,Guizhou-Jinsha-3691.82325000549,0,0.0,0.0,0.0,23145.9,,something,3691.82325000549,0.56016,0.1897560975609756,2.952,0.0,0.7,0.07777777777777778,9,3691.82325000549,0.56016,0.1897560975609756,2.952,0,1.0,,0.0,Yes,1.0
Henan,Jiyuan,6335.4,0.0,6335.4,0.6,0.15,4.0,0.7,2022.7084375335253,0.6,4.0,0.57,3.6,0.15833333333333333,Henan-Jiyuan-2022.7084375335253,0,0.0,0.0,0.0,6335.4,,something,2022.7084375335253,0.57,0.15833333333333333,3.5999999999999996,0.0,0.7,0.07777777777777778,9,2022.7084375335253,0.57,0.15833333333333333,3.5999999999999996,0,0.9999999999999999,,0.0,Yes,1.0
Guizhou,Kaili,58277.3,0.0,58277.3,0.633358857,0.09525539308509454,6.649060347,0.6,34966.380000000005,0.633358857,6.649060347,0.60169091415,5.3192482776,0.11311577928854975,Guizhou-Kaili-34966.380000000005,0,0.0,0.0,0.0,78860.2,,something,34966.380000000005,0.60169091415,0.11311577928854975,5.3192482776,0.0,0.7,0.07777777777777778,9,34966.380000000005,0.60169091415,0.11311577928854975,5.3192482776,0,1.0,,0.0,Yes,1.0
Guizhou,Kaiyang,7769.2,0.0,7769.2,0.687108932,0.09008989931504373,7.626925295999999,0.6,4661.5199999999895,0.687108932,7.626925295999999,0.6224315434436176,6.141337571129153,0.10135113665949756,Guizhou-Kaiyang-4661.5199999999895,0,0.0,0.0,0.0,7758.2,,something,4661.5199999999895,0.6224315434436176,0.10135113665949756,6.141337571129153,0.0,0.7,0.07777777777777778,9,4661.5199999999895,0.6224315434436176,0.10135113665949756,6.141337571129153,0,1.0,,0.0,Yes,1.0
Guangxi,Laibin,,,,,,,,0.0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0.0,NO,
Shanxi,Lin,53325.5,5332.55,47992.95,0.6230000000000001,0.0954854805275806,6.52455217859064,0.7,33595.065000000024,0.6230000000000001,6.52455217859064,0.5921666665390001,4.240958916083916,0.13963037092700825,Shanxi-Lin-33595.065000000024,0,0.0,0.0,0.0,53325.5,,something,38927.61500000003,0.6069383560542054,0.13115741296136024,4.627556631000439,5332.55,0.7,0.07777777777777778,9,33595.065000000024,0.5921666665390001,0.13963037092700825,4.240958916083916,0,0.89,,0.0,Yes,1.1111111111111112
Shanxi,Lingshi,51706.1,0.0,51706.1,0.637352803,0.14230221739627033,4.478867685,0.7,21824.28304151498,0.637352803,4.478867685,0.6009053603955365,3.44872811745,0.17423970227025254,Shanxi-Lingshi-21824.28304151498,0,0.0,0.0,0.0,65936.7,,something,21824.28304151498,0.6009053603955365,0.17423970227025254,3.44872811745,0.0,0.7,0.07777777777777778,9,21824.28304151498,0.6009053603955365,0.17423970227025254,3.44872811745,0,1.0,,0.0,Yes,1.0
Guangxi,Lingyun,,,,,,,,0.0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0.0,NO,
Shanxi,Liulin,40156.0,4015.6000000000004,36140.4,0.6567604877777777,0.09964603432346457,6.590934523754793,0.7,25298.280000000035,0.6567604877777777,6.590934523754793,0.6226450734348079,5.536384999954026,0.11246419341140082,Shanxi-Liulin-25298.280000000035,0,0.0,0.0,0.0,414642.0,,something,29313.880000000034,0.633241638717711,0.10771262962597303,5.878991543671456,4015.6000000000004,0.7,0.07777777777777778,9,25298.280000000035,0.6226450734348079,0.11246419341140083,5.536384999954025,0,1.0,,0.0,Yes,1.1111111111111112
Guangxi,Long'an,0.0,0.0,0.0,,,,0.7,0.0,,,,,0,Guangxi-Long'an-0.0,0,0.0,0.0,0.0,,,something,0.0,0,0,0,0.0,0.7,0.07777777777777778,9,0.0,,0,0,0,1.0,,0.0,Yes,1.0
Guizhou,Longli,396.0,0.0,396.0,0.687568182,0.13751363640000003,4.999999999999999,0.6,165.0648214299645,0.687568182,4.999999999999999,0.5699999999082062,3.9999999999999996,0.14249999997705157,Guizhou-Longli-165.0648214299645,0,0.0,0.0,0.0,10396.0,,something,165.0648214299645,0.5699999999082062,0.14249999997705157,3.999999999999999,0.0,0.7,0.07777777777777778,9,165.0648214299645,0.5699999999082062,0.14249999997705157,3.999999999999999,0,1.0,,0.0,Yes,1.0
Guangxi,Longzhou,51192.0,0.0,51192.0,0.5,0.1,5.0,0.7,26331.885000127928,0.5,5.0,0.475,5.0,0.095,Guangxi-Longzhou-26331.885000127928,0,0.0,0.0,0.0,51592.0,,something,26331.885000127928,0.475,0.095,5.0,0.0,0.7,0.07777777777777778,9,26331.885000127928,0.475,0.095,5.0,0,1.0,,0.0,Yes,1.0
Shanxi,Loufan,58418.0,0.0,58418.0,0.620526423,0.08812885331529562,7.04112671,0.7,40892.59999999983,0.620526423,7.04112671,0.6173943859993933,5.9145464364,0.10438575343660367,Shanxi-Loufan-40892.59999999983,0,0.0,0.0,0.0,74198.9,,something,40892.59999999983,0.6173943859993933,0.10438575343660367,5.9145464364,0.0,0.7,0.07777777777777778,9,40892.59999999983,0.6173943859993933,0.10438575343660367,5.9145464364,0,1.0,,0.0,Yes,1.0
Yunnan,Ludian,0.0,0.0,0.0,,,,0.7,0.0,,,,,0,Yunnan-Ludian-0.0,0,0.0,0.0,0.0,20100.0,,something,0.0,0,0,0,0.0,0.7,0.07777777777777778,9,0.0,,0,0,0.0,0.0,,0.0,Yes,1.0
Henan,Lushan,7828.7,0.0,7828.7,0.666213971,0.12022946761129441,5.541187067,0.7,5480.0900000000065,0.666213971,5.541187067,0.6365828168481691,4.985997924864771,0.1276741038486161,Henan-Lushan-5480.0900000000065,0,0.0,0.0,0.0,58220.0,,0,5480.0900000000065,0.6365828168481691,0.1276741038486161,4.98599792486477,0.0,0.7,0.07777777777777778,9,5480.0900000000065,0.6365828168481691,0.1276741038486161,4.98599792486477,0,1.0,,0.0,Yes,1.0
Sichuan,Lushan,14520.0,0.0,14520.0,0.55,0.11000000000000001,5.0,0.7,8090.362500054437,0.55,5.0,0.5225,4.25,0.12294117647058822,Sichuan-Lushan-8090.362500054437,0,0.0,0.0,0.0,87360.0,,something,8090.362500054437,0.5225,0.12294117647058822,4.25,0.0,0.7,0.07777777777777778,9,8090.362500054437,0.5225,0.12294117647058822,4.25,8090.362500054437,0.0,,0.0,Yes,1.0
Shanxi,Lvliang,,,,,,,0.7,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,NO,
Brazil,MRN,,,,,,,0.7,0.0,,,0.545,,0.045,Brazil-MRN-0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,1.0
Malaysia,Malaysia,,,,,,,0.7,0.0,,,0.395,,0.03,Malaysia-Malaysia-0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,1.0
Yunnan,Malipo,1686.9,0.0,1686.9,0.5663,0.09329489291598023,6.07,0.7,0.0,0.5663,6.07,0.49588895188910004,5.09285503593,0.09736953995167984,Yunnan-Malipo-0.0,0,0.0,0.0,0.0,3464.3,,something,0.0,0,0,0,0.0,0.7,0.07777777777777778,9,0.0,,0,0,0.0,0.0,,0.0,Yes,1.0
Guangxi,Mashan,,,,,,,,0.0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0.0,NO,
