bauxite,owner,ownership,technology,category,province,refinery,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,Alumina Grade
Domestic,Other,Private,H-B,Other,Henan,Jingxin,0.0,69.4902982211565,206.93211130446687,192.90290259913823,164.17398580855632,199.96071909843957,203.19681921141358,206.23939468552538,209.16979473715654,212.04042244500965,214.88932032436986,217.7470761307031,220.64065022379802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12335971958684223
Domestic,Other,Private,H-B,Shanxi,Henan,Jingxin,0.0,69.4902982211565,206.93211130446687,192.90290259913823,164.17398580855632,199.96071909843957,203.19681921141358,206.23939468552538,209.16979473715654,212.04042244500965,214.88932032436986,217.7470761307031,220.64065022379802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12335971958684223
Domestic,Other,Private,H-B,Guangxi,Henan,Shaoxing,0.0,56.137435658098724,274.60965033903403,416.86184933505103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Domestic,Other,Private,H-B,Guizhou,Henan,Shaoxing,0.0,56.137435658098724,274.60965033903403,416.86184933505103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Domestic,Other,Private,H-B,Henan,Henan,Shaoxing,0.0,56.137435658098724,274.60965033903403,416.86184933505103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Domestic,Other,Private,H-B,Other,Henan,Shaoxing,0.0,56.137435658098724,274.60965033903403,416.86184933505103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Domestic,Other,Private,H-B,Shanxi,Henan,Shaoxing,0.0,56.137435658098724,274.60965033903403,416.86184933505103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Domestic,Other,Private,H-B,Guangxi,Henan,Weilai,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Domestic,Other,Private,H-B,Guizhou,Henan,Weilai,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Domestic,Other,Private,H-B,Henan,Henan,Weilai,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Domestic,Other,Private,H-B,Other,Henan,Weilai,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Domestic,Other,Private,H-B,Shanxi,Henan,Weilai,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Domestic,Other,Private,H-B,Guangxi,Henan,Yifeng Gongyi (Yulian Xinya),0.0,0.0,101.72288730103381,148.15293828669027,248.8247211710943,263.1643150147164,257.34507322776966,0.0,0.0,0.0,0.0,158.8703064335107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09999503798556562
Domestic,Other,Private,H-B,Guizhou,Henan,Yifeng Gongyi (Yulian Xinya),0.0,0.0,101.72288730103381,148.15293828669027,248.8247211710943,263.1643150147164,257.34507322776966,0.0,0.0,0.0,0.0,158.8703064335107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09999503798556562
Domestic,Other,Private,H-B,Henan,Henan,Yifeng Gongyi (Yulian Xinya),0.0,0.0,101.72288730103381,148.15293828669027,248.8247211710943,263.1643150147164,257.34507322776966,0.0,0.0,0.0,0.0,158.8703064335107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09999503798556562
Domestic,Other,Private,H-B,Other,Henan,Yifeng Gongyi (Yulian Xinya),0.0,0.0,101.72288730103381,148.15293828669027,248.8247211710943,263.1643150147164,257.34507322776966,0.0,0.0,0.0,0.0,158.8703064335107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09999503798556562
Domestic,Other,Private,H-B,Shanxi,Henan,Yifeng Gongyi (Yulian Xinya),0.0,0.0,101.72288730103381,148.15293828669027,248.8247211710943,263.1643150147164,257.34507322776966,0.0,0.0,0.0,0.0,158.8703064335107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09999503798556562
Domestic,Other,Private,H-B,Guangxi,Henan,Zhongchao,0.0,85.89668143982597,98.58609498958072,112.92507958157923,53.51183353208309,56.051966120255415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1099521295414066
Domestic,Other,Private,H-B,Guizhou,Henan,Zhongchao,0.0,85.89668143982597,98.58609498958072,112.92507958157923,53.51183353208309,56.051966120255415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1099521295414066
Domestic,Other,Private,H-B,Henan,Henan,Zhongchao,0.0,85.89668143982597,98.58609498958072,112.92507958157923,53.51183353208309,56.051966120255415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1099521295414066
Domestic,Other,Private,H-B,Other,Henan,Zhongchao,0.0,85.89668143982597,98.58609498958072,112.92507958157923,53.51183353208309,56.051966120255415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1099521295414066
Domestic,Other,Private,H-B,Shanxi,Henan,Zhongchao,0.0,85.89668143982597,98.58609498958072,112.92507958157923,53.51183353208309,56.051966120255415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1099521295414066
Domestic,Other,Private,H-B,Guangxi,Hubei,Jialu Xianfeng,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Domestic,Other,Private,H-B,Guizhou,Hubei,Jialu Xianfeng,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Domestic,Other,Private,H-B,Henan,Hubei,Jialu Xianfeng,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Domestic,Other,Private,H-B,Other,Hubei,Jialu Xianfeng,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Domestic,Other,Private,H-B,Shanxi,Hubei,Jialu Xianfeng,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Domestic,Other,Private,H-B,Guangxi,Hubei,Jinshi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Domestic,Other,Private,H-B,Guizhou,Hubei,Jinshi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Domestic,Other,Private,H-B,Henan,Hubei,Jinshi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Domestic,Other,Private,H-B,Other,Hubei,Jinshi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Domestic,Other,Private,H-B,Shanxi,Hubei,Jinshi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Domestic,Other,Private,H-B,Guangxi,Hunan,Huixiang,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Domestic,Other,Private,H-B,Guizhou,Hunan,Huixiang,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Domestic,Other,Private,H-B,Henan,Hunan,Huixiang,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Domestic,Other,Private,H-B,Other,Hunan,Huixiang,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Domestic,Other,Private,H-B,Shanxi,Hunan,Huixiang,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Domestic,Other,Private,H-B,Guangxi,Shanxi,Gangyuan Jiaohua,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Domestic,Other,Private,H-B,Guizhou,Shanxi,Gangyuan Jiaohua,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Domestic,Other,Private,H-B,Henan,Shanxi,Gangyuan Jiaohua,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Domestic,Other,Private,H-B,Other,Shanxi,Gangyuan Jiaohua,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Domestic,Other,Private,H-B,Shanxi,Shanxi,Gangyuan Jiaohua,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Domestic,Other,Private,H-B,Guangxi,Shanxi,Huaqing,0.0,0.0,0.0,0.0,63.03898082912132,96.13395902383853,105.79735515006996,176.49191433683876,178.59556012600535,180.30784608885028,181.7986691362466,183.14395655577002,92.19260095876979,462.4402852247123,703.837511307393,717.3621168224398,729.7061443171108,741.3490936696978,752.5626505956741,763.5226973913941,774.3550493191616,785.1574718042189,796.0116723261373,806.9905774908904,818.1632610471355,829.5987141540779,0.0,0.15554686697841164
Domestic,Other,Private,H-B,Guizhou,Shanxi,Huaqing,0.0,0.0,0.0,0.0,63.03898082912132,96.13395902383853,105.79735515006996,176.49191433683876,178.59556012600535,180.30784608885028,181.7986691362466,183.14395655577002,92.19260095876979,462.4402852247123,703.837511307393,717.3621168224398,729.7061443171108,741.3490936696978,752.5626505956741,763.5226973913941,774.3550493191616,785.1574718042189,796.0116723261373,806.9905774908904,818.1632610471355,829.5987141540779,0.0,0.15554686697841164
Domestic,Other,Private,H-B,Henan,Shanxi,Huaqing,0.0,0.0,0.0,0.0,63.03898082912132,96.13395902383853,105.79735515006996,176.49191433683876,178.59556012600535,180.30784608885028,181.7986691362466,183.14395655577002,92.19260095876979,462.4402852247123,703.837511307393,717.3621168224398,729.7061443171108,741.3490936696978,752.5626505956741,763.5226973913941,774.3550493191616,785.1574718042189,796.0116723261373,806.9905774908904,818.1632610471355,829.5987141540779,0.0,0.15554686697841164
Domestic,Other,Private,H-B,Other,Shanxi,Huaqing,0.0,0.0,0.0,0.0,63.03898082912132,96.13395902383853,105.79735515006996,176.49191433683876,178.59556012600535,180.30784608885028,181.7986691362466,183.14395655577002,92.19260095876979,462.4402852247123,703.837511307393,717.3621168224398,729.7061443171108,741.3490936696978,752.5626505956741,763.5226973913941,774.3550493191616,785.1574718042189,796.0116723261373,806.9905774908904,818.1632610471355,829.5987141540779,0.0,0.15554686697841164
Domestic,Other,Private,H-B,Shanxi,Shanxi,Huaqing,0.0,0.0,0.0,0.0,63.03898082912132,96.13395902383853,105.79735515006996,176.49191433683876,178.59556012600535,180.30784608885028,181.7986691362466,183.14395655577002,92.19260095876979,462.4402852247123,703.837511307393,717.3621168224398,729.7061443171108,741.3490936696978,752.5626505956741,763.5226973913941,774.3550493191616,785.1574718042189,796.0116723261373,806.9905774908904,818.1632610471355,829.5987141540779,0.0,0.15554686697841164
Domestic,Other,Private,H-B,Guangxi,Shanxi,Qiangjin Aluminium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1040.90364709818,1806.3943087197338,1892.8109460604132,1961.7724667424093,2025.4154641727414,2087.8486141434373,0.0,0.0,0.0,0.0,0.14743021020129501
Domestic,Other,Private,H-B,Guizhou,Shanxi,Qiangjin Aluminium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1040.90364709818,1806.3943087197338,1892.8109460604132,1961.7724667424093,2025.4154641727414,2087.8486141434373,0.0,0.0,0.0,0.0,0.14743021020129501
Domestic,Other,Private,H-B,Henan,Shanxi,Qiangjin Aluminium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1040.90364709818,1806.3943087197338,1892.8109460604132,1961.7724667424093,2025.4154641727414,2087.8486141434373,0.0,0.0,0.0,0.0,0.14743021020129501
Domestic,Other,Private,H-B,Other,Shanxi,Qiangjin Aluminium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1040.90364709818,1806.3943087197338,1892.8109460604132,1961.7724667424093,2025.4154641727414,2087.8486141434373,0.0,0.0,0.0,0.0,0.14743021020129501
Domestic,Other,Private,H-B,Shanxi,Shanxi,Qiangjin Aluminium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1040.90364709818,1806.3943087197338,1892.8109460604132,1961.7724667424093,2025.4154641727414,2087.8486141434373,0.0,0.0,0.0,0.0,0.14743021020129501
Domestic,Other,Private,H-B,Guangxi,Shanxi,Taixing,0.0,0.0,0.0,0.0,42.01255838885252,95.92645159955892,105.96518887071792,110.69542311530058,111.71840520438292,112.59300091520528,113.37306785701102,182.53876248410126,230.2567735986639,581.5507039682492,832.2937537388144,732.4418875316653,747.5904034764369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12938899072302484
Domestic,Other,Private,H-B,Guizhou,Shanxi,Taixing,0.0,0.0,0.0,0.0,42.01255838885252,95.92645159955892,105.96518887071792,110.69542311530058,111.71840520438292,112.59300091520528,113.37306785701102,182.53876248410126,230.2567735986639,581.5507039682492,832.2937537388144,732.4418875316653,747.5904034764369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12938899072302484
Domestic,Other,Private,H-B,Henan,Shanxi,Taixing,0.0,0.0,0.0,0.0,42.01255838885252,95.92645159955892,105.96518887071792,110.69542311530058,111.71840520438292,112.59300091520528,113.37306785701102,182.53876248410126,230.2567735986639,581.5507039682492,832.2937537388144,732.4418875316653,747.5904034764369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12938899072302484
Domestic,Other,Private,H-B,Other,Shanxi,Taixing,0.0,0.0,0.0,0.0,42.01255838885252,95.92645159955892,105.96518887071792,110.69542311530058,111.71840520438292,112.59300091520528,113.37306785701102,182.53876248410126,230.2567735986639,581.5507039682492,832.2937537388144,732.4418875316653,747.5904034764369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12938899072302484
Domestic,Other,Private,H-B,Shanxi,Shanxi,Taixing,0.0,0.0,0.0,0.0,42.01255838885252,95.92645159955892,105.96518887071792,110.69542311530058,111.71840520438292,112.59300091520528,113.37306785701102,182.53876248410126,230.2567735986639,581.5507039682492,832.2937537388144,732.4418875316653,747.5904034764369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12938899072302484
Domestic,Other,Private,H-B,Guangxi,Shanxi,Tiantong,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.242699914493116,42.32498812645903,43.19047595573858,43.86769812681738,111.13801733729298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10506737038660113
Domestic,Other,Private,H-B,Guizhou,Shanxi,Tiantong,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.242699914493116,42.32498812645903,43.19047595573858,43.86769812681738,111.13801733729298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10506737038660113
Domestic,Other,Private,H-B,Henan,Shanxi,Tiantong,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.242699914493116,42.32498812645903,43.19047595573858,43.86769812681738,111.13801733729298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10506737038660113
Domestic,Other,Private,H-B,Other,Shanxi,Tiantong,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.242699914493116,42.32498812645903,43.19047595573858,43.86769812681738,111.13801733729298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10506737038660113
Domestic,Other,Private,H-B,Shanxi,Shanxi,Tiantong,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.242699914493116,42.32498812645903,43.19047595573858,43.86769812681738,111.13801733729298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10506737038660113
Domestic,Other,Private,H-B,Guangxi,Shanxi,Wusheng,0.0,0.0,212.68394515676619,332.2379488709145,90.36660614853167,226.8414626886948,332.4506193876739,555.5771143100943,564.3703474983239,572.1267569022908,579.2503003841016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10678788042395788
Domestic,Other,Private,H-B,Guizhou,Shanxi,Wusheng,0.0,0.0,212.68394515676619,332.2379488709145,90.36660614853167,226.8414626886948,332.4506193876739,555.5771143100943,564.3703474983239,572.1267569022908,579.2503003841016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10678788042395788
Domestic,Other,Private,H-B,Henan,Shanxi,Wusheng,0.0,0.0,212.68394515676619,332.2379488709145,90.36660614853167,226.8414626886948,332.4506193876739,555.5771143100943,564.3703474983239,572.1267569022908,579.2503003841016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10678788042395788
Domestic,Other,Private,H-B,Other,Shanxi,Wusheng,0.0,0.0,212.68394515676619,332.2379488709145,90.36660614853167,226.8414626886948,332.4506193876739,555.5771143100943,564.3703474983239,572.1267569022908,579.2503003841016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10678788042395788
Domestic,Other,Private,H-B,Shanxi,Shanxi,Wusheng,0.0,0.0,212.68394515676619,332.2379488709145,90.36660614853167,226.8414626886948,332.4506193876739,555.5771143100943,564.3703474983239,572.1267569022908,579.2503003841016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10678788042395788
Domestic,Other,Senze,H-B & Sinter (1.2:0.1),Guangxi,Shanxi,Senze,0.0,0.0,0.0,0.0,36.53577023585007,109.65915989481154,365.8456930869084,549.9290969501799,1102.7809620012695,1260.5193377659189,1267.3460236114026,1274.3286086223582,1502.2130965387769,2363.505543842359,2295.104880225833,2322.382496137429,2175.557681029681,2381.490854998845,2415.8841416950495,2044.1600882699738,2071.7839974274884,0.0,0.0,0.0,0.0,0.0,0.0,0.10688617126758881
Domestic,Other,Senze,H-B & Sinter (1.2:0.1),Guizhou,Shanxi,Senze,0.0,0.0,0.0,0.0,36.53577023585007,109.65915989481154,365.8456930869084,549.9290969501799,1102.7809620012695,1260.5193377659189,1267.3460236114026,1274.3286086223582,1502.2130965387769,2363.505543842359,2295.104880225833,2322.382496137429,2175.557681029681,2381.490854998845,2415.8841416950495,2044.1600882699738,2071.7839974274884,0.0,0.0,0.0,0.0,0.0,0.0,0.10688617126758881
Domestic,Other,Senze,H-B & Sinter (1.2:0.1),Henan,Shanxi,Senze,0.0,0.0,0.0,0.0,36.53577023585007,109.65915989481154,365.8456930869084,549.9290969501799,1102.7809620012695,1260.5193377659189,1267.3460236114026,1274.3286086223582,1502.2130965387769,2363.505543842359,2295.104880225833,2322.382496137429,2175.557681029681,2381.490854998845,2415.8841416950495,2044.1600882699738,2071.7839974274884,0.0,0.0,0.0,0.0,0.0,0.0,0.10688617126758881
Domestic,Other,Senze,H-B & Sinter (1.2:0.1),Other,Shanxi,Senze,0.0,0.0,0.0,0.0,36.53577023585007,109.65915989481154,365.8456930869084,549.9290969501799,1102.7809620012695,1260.5193377659189,1267.3460236114026,1274.3286086223582,1502.2130965387769,2363.505543842359,2295.104880225833,2322.382496137429,2175.557681029681,2381.490854998845,2415.8841416950495,2044.1600882699738,2071.7839974274884,0.0,0.0,0.0,0.0,0.0,0.0,0.10688617126758881
Domestic,Other,Senze,H-B & Sinter (1.2:0.1),Shanxi,Shanxi,Senze,0.0,0.0,0.0,0.0,36.53577023585007,109.65915989481154,365.8456930869084,549.9290969501799,1102.7809620012695,1260.5193377659189,1267.3460236114026,1274.3286086223582,1502.2130965387769,2363.505543842359,2295.104880225833,2322.382496137429,2175.557681029681,2381.490854998845,2415.8841416950495,2044.1600882699738,2071.7839974274884,0.0,0.0,0.0,0.0,0.0,0.0,0.10688617126758881
Domestic,Other,Shanghai Huafei Investment Co.Ltd,H-B,Guangxi,Guizhou,Huafei,0.0,0.0,0.0,215.4086882053837,0.0,92.58151872464435,63.9056602337117,93.60326546697428,70.5504443412086,283.12156894248074,381.49548155769855,385.57879218396357,388.9015157645857,367.2802911884844,98.54229781185546,123.36737001641033,247.1969684134785,248.08657894834286,248.93678596456056,249.75335174103165,250.5409223277722,251.30330787226112,252.04367969164542,252.76471228611211,253.4686879047483,254.1575750130471,254.83308817803447,0.12372198816865843
Domestic,Other,Shanghai Huafei Investment Co.Ltd,H-B,Guizhou,Guizhou,Huafei,0.0,0.0,0.0,215.4086882053837,0.0,92.58151872464435,63.9056602337117,93.60326546697428,70.5504443412086,283.12156894248074,381.49548155769855,385.57879218396357,388.9015157645857,367.2802911884844,98.54229781185546,123.36737001641033,247.1969684134785,248.08657894834286,248.93678596456056,249.75335174103165,250.5409223277722,251.30330787226112,252.04367969164542,252.76471228611211,253.4686879047483,254.1575750130471,254.83308817803447,0.12372198816865843
Domestic,Other,Shanghai Huafei Investment Co.Ltd,H-B,Henan,Guizhou,Huafei,0.0,0.0,0.0,215.4086882053837,0.0,92.58151872464435,63.9056602337117,93.60326546697428,70.5504443412086,283.12156894248074,381.49548155769855,385.57879218396357,388.9015157645857,367.2802911884844,98.54229781185546,123.36737001641033,247.1969684134785,248.08657894834286,248.93678596456056,249.75335174103165,250.5409223277722,251.30330787226112,252.04367969164542,252.76471228611211,253.4686879047483,254.1575750130471,254.83308817803447,0.12372198816865843
Domestic,Other,Shanghai Huafei Investment Co.Ltd,H-B,Other,Guizhou,Huafei,0.0,0.0,0.0,215.4086882053837,0.0,92.58151872464435,63.9056602337117,93.60326546697428,70.5504443412086,283.12156894248074,381.49548155769855,385.57879218396357,388.9015157645857,367.2802911884844,98.54229781185546,123.36737001641033,247.1969684134785,248.08657894834286,248.93678596456056,249.75335174103165,250.5409223277722,251.30330787226112,252.04367969164542,252.76471228611211,253.4686879047483,254.1575750130471,254.83308817803447,0.12372198816865843
Domestic,Other,Shanghai Huafei Investment Co.Ltd,H-B,Shanxi,Guizhou,Huafei,0.0,0.0,0.0,215.4086882053837,0.0,92.58151872464435,63.9056602337117,93.60326546697428,70.5504443412086,283.12156894248074,381.49548155769855,385.57879218396357,388.9015157645857,367.2802911884844,98.54229781185546,123.36737001641033,247.1969684134785,248.08657894834286,248.93678596456056,249.75335174103165,250.5409223277722,251.30330787226112,252.04367969164542,252.76471228611211,253.4686879047483,254.1575750130471,254.83308817803447,0.12372198816865843
Domestic,Other,Tianyuan Chemical,H-B,Guangxi,Shanxi,Dongxu Tianyuan,0.0,62.89310979095019,150.11471805635946,156.76484123800466,43.97508304677096,220.3814576616027,269.36808173015993,719.1668497118467,366.8962536425698,693.794223251002,703.713454267026,665.2272661650387,720.6434018131708,728.7063988337095,736.4737395815255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12196213234569225
Domestic,Other,Tianyuan Chemical,H-B,Guizhou,Shanxi,Dongxu Tianyuan,0.0,62.89310979095019,150.11471805635946,156.76484123800466,43.97508304677096,220.3814576616027,269.36808173015993,719.1668497118467,366.8962536425698,693.794223251002,703.713454267026,665.2272661650387,720.6434018131708,728.7063988337095,736.4737395815255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12196213234569225
Domestic,Other,Tianyuan Chemical,H-B,Henan,Shanxi,Dongxu Tianyuan,0.0,62.89310979095019,150.11471805635946,156.76484123800466,43.97508304677096,220.3814576616027,269.36808173015993,719.1668497118467,366.8962536425698,693.794223251002,703.713454267026,665.2272661650387,720.6434018131708,728.7063988337095,736.4737395815255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12196213234569225
Domestic,Other,Tianyuan Chemical,H-B,Other,Shanxi,Dongxu Tianyuan,0.0,62.89310979095019,150.11471805635946,156.76484123800466,43.97508304677096,220.3814576616027,269.36808173015993,719.1668497118467,366.8962536425698,693.794223251002,703.713454267026,665.2272661650387,720.6434018131708,728.7063988337095,736.4737395815255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12196213234569225
Domestic,Other,Tianyuan Chemical,H-B,Shanxi,Shanxi,Dongxu Tianyuan,0.0,62.89310979095019,150.11471805635946,156.76484123800466,43.97508304677096,220.3814576616027,269.36808173015993,719.1668497118467,366.8962536425698,693.794223251002,703.713454267026,665.2272661650387,720.6434018131708,728.7063988337095,736.4737395815255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12196213234569225
