refinery,province,category,technology,ownership,owner,bauxite,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031
Weiqiao-Wudi-Zhanhua H-B,Shandong,Other,H-B,Weiqiao,Weiqiao,Imported,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,2.5,5.5,7.5,10.3,12.3,14.3,16.8,19.3,21.8,24.3,26.8,29.3,31.8,34.3,36.8,39.3
Aokaida,Shanxi,Shanxi,H-B,Aokaida,Other,Domestic,0.0,0.0,0.0,0.0,0.0,0.04455719599999999,0.092969269,0.252969269,0.41296926899999997,0.572969269,0.732969269,0.912969269,1.092969269,1.2529692689999998,1.5529692689999999,1.7129692689999998,1.8729692689999997,1.8729692689999997,1.8729692689999997,1.8729692689999997,1.8729692689999997,1.8729692689999997,1.8729692689999997,1.8729692689999997,1.8729692689999997,1.8729692689999997,1.8729692689999997
Chalco Lvliang (Xing),Shanxi,Shanxi,H-B,Chalco,Chalco,Domestic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.4,3.0,4.9,6.800000000000001,7.8500000000000005,9.15,10.450000000000001,11.750000000000002,13.050000000000002,14.802547169811323,16.397499092888246,19.774515221920506,21.814837802565666,23.741896626095077,24.941896626095076,26.141896626095075,27.341896626095075
Chalco Shanxi,Shanxi,Shanxi,"H-B (Lime), sinter",Chalco,Chalco,Domestic,1.5,3.7,5.800000000000001,7.780000000000001,9.080000000000002,10.280000000000001,11.580000000000002,13.470000000000002,15.630000000000003,17.790000000000003,19.950000000000003,21.750000000000004,23.750000000000004,25.750000000000004,27.050000000000004,27.850000000000005,28.650000000000006,29.450000000000006,30.250000000000007,31.328490566037743,31.966471335268512,33.31727778688141,33.64372939978464,33.64372939978464,33.64372939978464,33.64372939978464,33.64372939978464
Chalco Shanxi import,Shanxi,Shanxi,L-B,Chalco,Chalco,Imported,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5
SPIC Shanxi,Shanxi,Shanxi,H-B & Sinter,SPIC,SPIC,Domestic,0.0,0.351405,1.151405,1.851405,2.616905,4.116905,5.816905,7.516905,9.216905,10.916905,13.716905,16.416905,19.166905,21.966905,23.766905,24.666905,25.566905,26.366905,27.166905,28.245395566037736,29.266164796806965,31.42745511938761,32.73326157100051,34.01796745335345,34.81796745335345,35.617967453353444,36.41796745335344
SPIC Shanxi import,Shanxi,Shanxi,L-B,SPIC,SPIC,Imported,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,2.45,4.35,6.25,8.15,10.05,11.950000000000001,13.450000000000001,14.950000000000001,16.450000000000003,17.950000000000003,19.450000000000003,20.950000000000003
Dongxu Tianyuan,Shanxi,Shanxi,H-B,Tianyuan Chemical,Other,Domestic,0.0,0.03,0.1,0.17200000000000001,0.192,0.29200000000000004,0.413030184,0.733030184,0.893030184,1.193030184,1.493030184,1.773030184,2.073030184,2.3730301839999997,2.6730301839999995,2.6730301839999995,2.6730301839999995,2.6730301839999995,2.6730301839999995,2.6730301839999995,2.6730301839999995,2.6730301839999995,2.6730301839999995,2.6730301839999995,2.6730301839999995,2.6730301839999995,2.6730301839999995
Dongxu Tianyuan import,Shanxi,Shanxi,L-B,Tianyuan Chemical,Other,Imported,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.8,1.8,1.8,1.8,1.8,1.8,1.8
East Hope Lingshi,Shanxi,Shanxi,H-B,East Hope,East Hope,Domestic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,2.25,4.15,6.0,7.5,9.0,10.5,12.0,14.022169811320754,15.298131349782293,17.9997442530081,19.63200231752423,21.237884670465405,22.237884670465405,23.237884670465405,24.237884670465405
East Hope Lingshi Import,Shanxi,Shanxi,L-B,East Hope,East Hope,Imported,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.2000000000000002,2.0,2.8,3.5999999999999996,4.3999999999999995,5.199999999999999,5.999999999999999,6.799999999999999,7.599999999999999,8.399999999999999,9.2,10.0
Huaqing,Shanxi,Shanxi,H-B,Private,Other,Domestic,0.0,0.0,0.0,0.0,0.03,0.07455719599999999,0.12296926899999999,0.202969269,0.282969269,0.36296926900000004,0.44296926900000005,0.5229692690000001,0.5629692690000001,0.7629692690000001,1.062969269,1.3629692690000001,1.6629692690000002,1.9629692690000002,2.262969269,2.667403231264151,3.0501916928026125,3.8606755637703545,4.350352983125193,4.8321176890075455,5.132117689007545,5.432117689007545,5.732117689007545
Qiangjin Aluminium,Shanxi,Shanxi,H-B,Private,Other,Domestic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.3,2.378490566037736,3.399259796806967,5.560550119387613,6.866356571000516,8.151062453353457,8.751062453353457,9.351062453353457,9.951062453353456
Senze,Shanxi,Shanxi,H-B & Sinter (1.2:0.1),Senze,Other,Domestic,0.0,0.0,0.0,0.0,0.02,0.08,0.28,0.5800000000000001,1.1800000000000002,1.8625000000000003,2.5450000000000004,3.2275000000000005,4.027500000000001,5.277500000000001,6.477500000000001,7.677500000000001,8.877500000000001,10.0775,11.2775,12.62561320754717,13.90157474600871,16.603187649234517,17.90899410084742,19.19369998320036,19.99369998320036,20.793699983200362,21.593699983200363
Taixing,Shanxi,Shanxi,H-B,Private,Other,Domestic,0.0,0.0,0.0,0.0,0.02,0.064557196,0.112969269,0.162969269,0.21296926900000002,0.262969269,0.312969269,0.392969269,0.49296926900000004,0.742969269,1.0929692690000001,1.3929692690000002,1.6929692690000002,1.6929692690000002,1.6929692690000002,1.6929692690000002,1.6929692690000002,1.6929692690000002,1.6929692690000002,1.6929692690000002,1.6929692690000002,1.6929692690000002,1.6929692690000002
Wusheng,Shanxi,Shanxi,H-B,Private,Other,Domestic,0.0,0.0,0.1,0.25,0.29,0.39,0.53523622,0.77523622,1.01523622,1.25523622,1.49523622,1.49523622,1.49523622,1.49523622,1.49523622,1.49523622,1.49523622,1.49523622,1.49523622,1.49523622,1.49523622,1.49523622,1.49523622,1.49523622,1.49523622,1.49523622,1.49523622
Xinfa - Jiaokou,Shanxi,Shanxi,H-B,Xinfa,Xinfa,Domestic,0.0,0.0,0.0,0.2,0.22,0.22,0.800944882,1.520944882,3.320944882,5.120944882,6.920944882,9.320944882,12.120944882,14.620944882,15.620944882,16.710944882,18.710944882,20.710944882,22.710944882,25.40717129709434,27.95909437401742,32.95707824498516,35.48707824498516,38.056490009691046,39.65649000969105,41.25649000969105,42.85649000969105
Xinfa - Xiaoyi,Shanxi,Shanxi,H-B,Xinfa,Xinfa,Domestic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.0,2.6,4.4,6.5,8.6,11.629999999999999,14.43,17.23,20.03,22.830000000000002,26.60471698113208,30.177409288824386,36.66128025656632,40.57869961140503,44.43281725846385,46.83281725846385,49.23281725846385,51.632817258463845
Xingan Chemical,Shanxi,Shanxi,H-B,Jinjiang,Jinjiang,Domestic,0.0,0.0,0.0,0.0,0.2,0.6000000000000001,1.423005249,3.463005249,5.623005249,7.783005249,9.943005249,12.343005249,14.843005249,17.343005249,19.893005249,21.893005249,23.793005249,25.693005249,27.593005248999997,30.15442034333962,32.57874726641654,37.171489201900414,39.94632791157783,42.515739676283715,44.11573967628372,45.71573967628372,47.31573967628372
Xingan Chemical import,Shanxi,Shanxi,L-B,Jinjiang,Jinjiang,Imported,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0,4.4,4.800000000000001,5.200000000000001,5.600000000000001
Yangquan Zhaofeng,Shanxi,Shanxi,H-B (Lime),"Xinfa, Yangquan Coal",Xinfa,Domestic,0.0,0.0,0.004,0.304,0.46399999999999997,0.642228782,0.835877076,1.220877076,1.880877076,2.580877076,3.2808770760000003,3.9808770760000005,4.780877076,5.580877076,5.9808770760000005,6.4808770760000005,7.120877076,7.620877076,8.120877076,8.794933679773584,9.432914449004352,10.783720900617256,11.59984993287532,12.402791109345909,12.902791109345909,13.402791109345909,13.602791109345908
Gangyuan Jiaohua,Shanxi,Shanxi,H-B,Private,Other,Domestic,0.0,0.0,0.0,0.0,0.0,0.031190037,0.065078488,0.121078488,0.121078488,0.121078488,0.121078488,0.121078488,0.121078488,0.121078488,0.121078488,0.121078488,0.121078488,0.121078488,0.121078488,0.121078488,0.121078488,0.121078488,0.121078488,0.121078488,0.121078488,0.121078488,0.121078488
Xinghua (Chalco Jiaokou),Shanxi,Shanxi,H-B,Chalco,Chalco,Domestic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.515,1.065,1.9649999999999999,2.6149999999999998,2.9149999999999996,3.2149999999999994,3.5149999999999992,3.7149999999999994,3.9846226415094335,4.239814949201741,4.780137529846902,5.106589142750128,5.427765613338363,5.627765613338363,5.8277656133383635,5.927765613338363
Xinghua (Chalco Jiaokou) import,Shanxi,Shanxi,H-B,Chalco,Chalco,Imported,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.68,1.1800000000000002,1.6800000000000002,2.18,2.58,2.98,3.38,3.78,4.18,4.58,4.98,5.380000000000001
Tiantong,Shanxi,Shanxi,H-B,Private,Other,Domestic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.04,0.06,0.08,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13
Fusheng,Shanxi,Shanxi,H-B,Jinjiang,Jinjiang,Domestic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.76,1.46,2.26,3.0599999999999996,3.8599999999999994,4.659999999999999,5.459999999999999,6.159999999999999,6.759999999999999,7.568867924528301,8.334444847605225,9.955412589540709,10.771541621798773,11.574482798269361,12.074482798269361,12.574482798269361,13.074482798269361
YMG - Wenshan,Yunnan,Other,H-B,Yunnan Aluminium Companuy,Chalco,Domestic,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.44,1.04,1.6400000000000001,2.24,3.24,4.09,5.54,7.140000000000001,8.74,10.34,11.94,14.046666666666667,15.838666666666667,17.318666666666665,18.702416666666664,19.981166666666663,21.207416666666663,22.407416666666663,23.407416666666663,24.407416666666663
Guangxi - blending,Guangxi,Guangxi,H-B,spare,spare,Imported,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.168,0.168,0.168,0.168,0.168,0.168,0.168,0.168,0.168,0.168,0.168,0.168,0.168
Guizhou - blending,Guizhou,Guizhou,H-B,spare,spare,Imported,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Henan - blending,Henan,Henan,H-B,spare,spare,Imported,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13
Shanxi - blending,Shanxi,Shanxi,H-B,spare,spare,Imported,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05
Other - blending,Other,Other,H-B,spare,spare,Imported,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.156,0.156,0.156,0.156,0.156,0.156,0.156,0.156,0.156,0.156,0.156,0.156,0.156
spare,spare,spare,spare,spare,spare,spare,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
spare,spare,spare,spare,spare,spare,spare,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
spare,spare,spare,spare,spare,spare,spare,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
spare,spare,spare,spare,spare,spare,spare,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
spare,spare,spare,spare,spare,spare,spare,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
spare,spare,spare,spare,spare,spare,spare,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
spare,spare,spare,spare,spare,spare,spare,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
spare,spare,spare,spare,spare,spare,spare,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
