refinery,province,category,technology,ownership,owner,bauxite,Factor X,Alumina Grade,A/S,open stock,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031
Chalco Zhongzhou Dom. Bayer,Guizhou,Henan,H-B-ODT-Sweet,Chalco,Chalco,Domestic,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chalco Zhongzhou Dom. Bayer,Henan,Henan,H-B-ODT-Sweet,Chalco,Chalco,Domestic,2.0,0.6092128438423174,3.9987825233434267,65482.12867684782,0.9999984728657572,0.9777682643711257,0.9456836809895878,0.9091440586494344,0.8719258202406773,0.8341336910827707,0.7687253986787272,0.7019822253914197,0.6339709085404843,0.5626544520340557,0.4773992869379616,0.3957746782876109,0.32411851171676975,0.2508774912164103,0.23736393755995713,0.23736393755995713,0.23736393755995713,0.23736393755995713,0.23736393755995713,0.23736393755995713,0.23736393755995713,0.23736393755995713,0.23736393755995713,0.23736393755995713,0.23736393755995713,0.23736393755995713,0.23736393755995713
Chalco Zhongzhou Dom. Bayer,Shanxi,Henan,H-B-ODT-Sweet,Chalco,Chalco,Domestic,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chalco Zhongzhou Dom. Bayer,Other,Henan,H-B-ODT-Sweet,Chalco,Chalco,Domestic,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chalco Zhongzhou LT Amt,Guangxi,Henan,L-B,Chalco,Chalco,Imported,10.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chalco Zhongzhou LT Amt,Guizhou,Henan,L-B,Chalco,Chalco,Imported,2.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chalco Zhongzhou LT Amt,Henan,Henan,L-B,Chalco,Chalco,Imported,2.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chalco Zhongzhou LT Amt,Shanxi,Henan,L-B,Chalco,Chalco,Imported,2.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chalco Zhongzhou LT Amt,Other,Henan,L-B,Chalco,Chalco,Imported,10.0,0.5025000000000001,10.923913043478262,,0.999999898989898,0.999999898989898,0.999999898989898,0.999999898989898,0.999999898989898,0.999999898989898,0.9995262834137362,0.999162156520922,0.9987973407301419,0.9983101719280448,0.9978223565691445,0.9978223565691445,0.9978223565691445,0.9973342698223929,0.9936605160068587,0.9884981584089031,0.9835685923000556,0.9791239222063944,0.975415235104691,0.9719503656151188,0.9684825223146027,0.965011966323064,0.9615389102808962,0.9583118468359378,0.9550829006119309,0.9518521758480601,0.948619763752036
Kaiman,Guangxi,Henan,"H-B, ODT, Sweetening",Jinjiang,Jinjiang,Domestic,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kaiman,Guizhou,Henan,"H-B, ODT, Sweetening",Jinjiang,Jinjiang,Domestic,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kaiman,Henan,Henan,"H-B, ODT, Sweetening",Jinjiang,Jinjiang,Domestic,1.0,0.6240319832190178,5.6154453196592105,71605.8798,0.9999986034666247,0.9867151752320346,0.950091842187774,0.9123178240291118,0.8682526744989209,0.8206133179496891,0.7740616054086152,0.7138527065860831,0.652568441773507,0.591822388012376,0.5365899987785164,0.47384243211314075,0.4099626963337851,0.34486221867990274,0.2787656430275366,0.2266749701852684,0.17770654823481213,0.12943239516013433,0.07732708845715974,0.07732708845715974,0.07732708845715974,0.07732708845715974,0.07732708845715974,0.07732708845715974,0.07732708845715974,0.07732708845715974,0.07732708845715974
Kaiman,Shanxi,Henan,"H-B, ODT, Sweetening",Jinjiang,Jinjiang,Domestic,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kaiman,Other,Henan,"H-B, ODT, Sweetening",Jinjiang,Jinjiang,Domestic,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kaiman Import,Guangxi,Henan,L-B,Jinjiang,Jinjiang,Imported,5.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kaiman Import,Guizhou,Henan,L-B,Jinjiang,Jinjiang,Imported,2.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kaiman Import,Henan,Henan,L-B,Jinjiang,Jinjiang,Imported,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kaiman Import,Shanxi,Henan,L-B,Jinjiang,Jinjiang,Imported,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kaiman Import,Other,Henan,L-B,Jinjiang,Jinjiang,Imported,1.0,0.545,12.111111111111112,,0.9999995959595919,0.9999995959595919,0.9999995959595919,0.9999995959595919,0.9999995959595919,0.9999995959595919,0.9999995959595919,0.9999995959595919,0.9999995959595919,0.9999995959595919,0.9999995959595919,0.9999995959595919,0.9999995959595919,0.9999995959595919,0.9999995959595919,0.9979224614851627,0.9958070252637345,0.9936839605518756,0.9915550705619322,0.9894213151457594,0.987283316413912,0.9851415165377849,0.9829962489963137,0.9808477759582034,0.9786963099678562,0.9765420274731156,0.9743850777425132
East Hope Mianchi,Guangxi,Henan,"H-B, ODT",East Hope,East Hope,Domestic,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
East Hope Mianchi,Guizhou,Henan,"H-B, ODT",East Hope,East Hope,Domestic,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
East Hope Mianchi,Henan,Henan,"H-B, ODT",East Hope,East Hope,Domestic,1.0,0.6283352083382613,5.4170672443008785,87865.96840000001,0.9999988619029321,0.9948184726113943,0.9744940853422207,0.9467406984540692,0.9025698894886094,0.8546644658920365,0.8077582611447938,0.7579873811674065,0.7010511799198479,0.6431325542927366,0.5789443063037084,0.5135573883062945,0.4367406969817046,0.36347995687253987,0.3080440809148379,0.24758175663219878,0.18614295618395493,0.12523273808882285,0.05890663345212056,0.05890663345212056,0.05890663345212056,0.05890663345212056,0.05890663345212056,0.05890663345212056,0.05890663345212056,0.05890663345212056,0.05890663345212056
East Hope Mianchi,Shanxi,Henan,"H-B, ODT",East Hope,East Hope,Domestic,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
East Hope Mianchi,Other,Henan,"H-B, ODT",East Hope,East Hope,Domestic,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
East Hope Mianchi Added LT,Guangxi,Henan,L-B,East Hope,East Hope,Imported,5.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
East Hope Mianchi Added LT,Guizhou,Henan,L-B,East Hope,East Hope,Imported,2.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
East Hope Mianchi Added LT,Henan,Henan,L-B,East Hope,East Hope,Imported,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
East Hope Mianchi Added LT,Shanxi,Henan,L-B,East Hope,East Hope,Imported,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
East Hope Mianchi Added LT,Other,Henan,L-B,East Hope,East Hope,Imported,1.0,0.483,32.2,,0.9999995959595919,0.9999995959595919,0.9999995959595919,0.9999995959595919,0.9999995959595919,0.9999995959595919,0.9999995959595919,0.9999995959595919,0.9999995959595919,0.9999995959595919,0.9999995959595919,0.9999995959595919,0.9999995959595919,0.9999995959595919,0.9997719885469671,0.9993131102341176,0.9993131102341176,0.9993131102341176,0.9993131102341176,0.9993131102341176,0.9993131102341176,0.9993131102341176,0.9993131102341176,0.9993131102341176,0.9993131102341176,0.9993131102341176,0.9993131102341176
Huiyuan Lushan,Guangxi,Henan,"H-B, ODT","Shenhuo, Huiyuan",Shenhuo,Domestic,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Huiyuan Lushan,Guizhou,Henan,"H-B, ODT","Shenhuo, Huiyuan",Shenhuo,Domestic,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Huiyuan Lushan,Henan,Henan,"H-B, ODT","Shenhuo, Huiyuan",Shenhuo,Domestic,1.0,0.600829902914477,4.2563892190026,17318.2247,0.9792750246337062,0.9392089063893269,0.893060461144041,0.8457492828730208,0.803293088507231,0.712914810067669,0.6229786955734624,0.5258476637719217,0.4122912328856429,0.2934928904280959,0.16804038648588954,0.16804038648588954,0.16804038648588954,0.16804038648588954,0.16804038648588954,0.16804038648588954,0.16804038648588954,0.16804038648588954,0.16804038648588954,0.16804038648588954,0.16804038648588954,0.16804038648588954,0.16804038648588954,0.16804038648588954,0.16804038648588954,0.16804038648588954,0.16804038648588954
Huiyuan Lushan,Shanxi,Henan,"H-B, ODT","Shenhuo, Huiyuan",Shenhuo,Domestic,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Huiyuan Lushan,Other,Henan,"H-B, ODT","Shenhuo, Huiyuan",Shenhuo,Domestic,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jingxin,Guangxi,Henan,H-B,Private,Other,Domestic,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jingxin,Guizhou,Henan,H-B,Private,Other,Domestic,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jingxin,Henan,Henan,H-B,Private,Other,Domestic,1.0,0.6089422674848617,3.966342799671674,8990.491999999998,0.999988877138092,0.9920172906905154,0.9678526966930241,0.9455616267163468,0.9266831569604175,0.9037115839357871,0.880423666005726,0.8568394397411525,0.8329724973546803,0.8088321468067091,0.7844247011267869,0.7597542393210857,0.734823079529681,0.7096320824335615,0.6813369981519118,0.6813369981519118,0.6813369981519118,0.6813369981519118,0.6813369981519118,0.6813369981519118,0.6813369981519118,0.6813369981519118,0.6813369981519118,0.6813369981519118,0.6813369981519118,0.6813369981519118,0.6813369981519118
Jingxin,Shanxi,Henan,H-B,Private,Other,Domestic,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jingxin,Other,Henan,H-B,Private,Other,Domestic,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shenhuo,Guangxi,Henan,Sintering,Shenhuo,Shenhuo,Domestic,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shenhuo,Guizhou,Henan,Sintering,Shenhuo,Shenhuo,Domestic,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shenhuo,Henan,Henan,Sintering,Shenhuo,Shenhuo,Domestic,1.0,0.6020208955035552,4.173112765225482,2257.8500000000004,0.9999557100777289,0.9999557100777289,0.9999557100777289,0.960459159220559,0.8977836903386084,0.8322736749038404,0.7688337922003436,0.727240692982064,0.6603785524038044,0.5931463236970786,0.525549705708391,0.525549705708391,0.525549705708391,0.525549705708391,0.525549705708391,0.525549705708391,0.525549705708391,0.525549705708391,0.525549705708391,0.525549705708391,0.525549705708391,0.525549705708391,0.525549705708391,0.525549705708391,0.525549705708391,0.525549705708391,0.525549705708391
Shenhuo,Shanxi,Henan,Sintering,Shenhuo,Shenhuo,Domestic,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shenhuo,Other,Henan,Sintering,Shenhuo,Shenhuo,Domestic,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wanji,Guangxi,Henan,H-B,Wanji Holdings,Other,Domestic,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wanji,Guizhou,Henan,H-B,Wanji Holdings,Other,Domestic,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wanji,Henan,Henan,H-B,Wanji Holdings,Other,Domestic,3.0,0.6051203073320804,4.316421486869971,70548.14270000001,0.9999985825282257,0.9999985825282257,0.992521275190974,0.9761329549554887,0.9555728546934914,0.9339831287104267,0.9130023284110195,0.8881361539811916,0.8630552874727453,0.8279031273373251,0.785280722956509,0.7476236160402687,0.7005597390776078,0.6640378217319163,0.6427305961468535,0.6350471303699553,0.6274038548123939,0.6200132488810898,0.6200132488810898,0.6200132488810898,0.6200132488810898,0.6200132488810898,0.6200132488810898,0.6200132488810898,0.6200132488810898,0.6200132488810898,0.6200132488810898
Wanji,Shanxi,Henan,H-B,Wanji Holdings,Other,Domestic,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wanji,Other,Henan,H-B,Wanji Holdings,Other,Domestic,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wanji import,Guangxi,Henan,L-B,Wanji Holdings,Other,Imported,5.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wanji import,Guizhou,Henan,L-B,Wanji Holdings,Other,Imported,3.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wanji import,Henan,Henan,L-B,Wanji Holdings,Other,Imported,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wanji import,Shanxi,Henan,L-B,Wanji Holdings,Other,Imported,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wanji import,Other,Henan,L-B,Wanji Holdings,Other,Imported,1.0,0.54,6.000000000000001,,0.999999797979796,0.999999797979796,0.999999797979796,0.999999797979796,0.999999797979796,0.999999797979796,0.999999797979796,0.999999797979796,0.999999797979796,0.999999797979796,0.999999797979796,0.999999797979796,0.999999797979796,0.999999797979796,0.999206870080776,0.9969588735909619,0.994695697533803,0.9924218812922612,0.9901394530109322,0.9878496222052651,0.9855532092410061,0.9832508145433154,0.9809429004277906,0.9786298360370592,0.9763119242850623,0.9739894190955593,0.9716625369961907
Weilai,Guangxi,Henan,H-B,Private,Other,Domestic,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Weilai,Guizhou,Henan,H-B,Private,Other,Domestic,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Weilai,Henan,Henan,H-B,Private,Other,Domestic,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Weilai,Shanxi,Henan,H-B,Private,Other,Domestic,1.0,0.5919402310686389,4.913661044469971,4074.6963599999995,0.9999754582937808,0.9698594318254309,0.923841952676575,0.86815349898736,0.824385727286753,0.7642753356298413,0.69305208042558,0.6201458775892895,0.5643415959775511,0.48838759232430723,0.41054956524679204,0.3306336825606487,0.24833765910172256,0.1775664521374588,0.1775664521374588,0.1775664521374588,0.1775664521374588,0.1775664521374588,0.1775664521374588,0.1775664521374588,0.1775664521374588,0.1775664521374588,0.1775664521374588,0.1775664521374588,0.1775664521374588,0.1775664521374588,0.1775664521374588
Weilai,Other,Henan,H-B,Private,Other,Domestic,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yifeng Gongyi (Yulian Xinya),Guangxi,Henan,H-B,Private,Other,Domestic,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yifeng Gongyi (Yulian Xinya),Guizhou,Henan,H-B,Private,Other,Domestic,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yifeng Gongyi (Yulian Xinya),Henan,Henan,H-B,Private,Other,Domestic,1.0,0.6064193348570661,3.9657496640112457,11872.2695,0.9999915770105285,0.9999915770105285,0.9913358730157678,0.9785572733013072,0.9570488110859019,0.9343325339699518,0.9121342663401159,0.9121342663401159,0.9121342663401159,0.9121342663401159,0.9121342663401159,0.8985203606214315,0.8985203606214315,0.8985203606214315,0.8985203606214315,0.8985203606214315,0.8985203606214315,0.8985203606214315,0.8985203606214315,0.8985203606214315,0.8985203606214315,0.8985203606214315,0.8985203606214315,0.8985203606214315,0.8985203606214315,0.8985203606214315,0.8985203606214315
Yifeng Gongyi (Yulian Xinya),Shanxi,Henan,H-B,Private,Other,Domestic,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yifeng Gongyi (Yulian Xinya),Other,Henan,H-B,Private,Other,Domestic,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yima Yixiang,Guangxi,Henan,"H-B, CGA","Jinjiang, Yima Coal Group",Jinjiang,Domestic,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yima Yixiang,Guizhou,Henan,"H-B, CGA","Jinjiang, Yima Coal Group",Jinjiang,Domestic,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yima Yixiang,Henan,Henan,"H-B, CGA","Jinjiang, Yima Coal Group",Jinjiang,Domestic,1.0,0.6345788528210362,5.747181015012147,15141.242199999999,0.9987589965450276,0.9884408639030224,0.9624580776144687,0.9226160331260636,0.8614382222443059,0.7949046041863094,0.7295662942218692,0.6600153831652483,0.6158517348987576,0.5410512072790047,0.4647034905593246,0.386700837181779,0.3149422568956909,0.2661832028211844,0.18305114027325314,0.12957892972804547,0.07500743417524586,0.07500743417524586,0.07500743417524586,0.07500743417524586,0.07500743417524586,0.07500743417524586,0.07500743417524586,0.07500743417524586,0.07500743417524586,0.07500743417524586,0.07500743417524586
Yima Yixiang,Shanxi,Henan,"H-B, CGA","Jinjiang, Yima Coal Group",Jinjiang,Domestic,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yima Yixiang,Other,Henan,"H-B, CGA","Jinjiang, Yima Coal Group",Jinjiang,Domestic,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zhongmei,Guangxi,Henan,"H-B, Sweetening","Yongmei Group, Wuzhou Aluminium, Dengfeng Electric Power Corporation",Other,Domestic,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zhongmei,Guizhou,Henan,"H-B, Sweetening","Yongmei Group, Wuzhou Aluminium, Dengfeng Electric Power Corporation",Other,Domestic,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
