country,mine,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030
Existing Opn.,Seydisehir,3.0000000000000004,3.0000000000000004,3.0000000000000004,3.0000000000000004,3.0000000000000004,3.0000000000000004,3.0000000000000004,3.0000000000000004,3.0000000000000004,3.0000000000000004,3.0000000000000004,3.0000000000000004,3.0000000000000004,1.4378571428571427,1.4378571428571427
New,Dian Dian,1.4378571428571427,1.4378571428571427,1.4378571428571427,1.4378571428571427,3.0000000000000004,3.0000000000000004,1.4378571428571427,1.4378571428571427,1.4378571428571427,1.4378571428571427,1.4378571428571427,1.4378571428571427,1.4378571428571427,1.4378571428571427,1.4378571428571427
New,Dynamic,0.98958333375,0.98958333375,0.98958333375,0.98958333375,0.98958333375,0.98958333375,0.98958333375,0.98958333375,0.98958333375,0.98958333375,0.98958333375,0.98958333375,0.98958333375,0.98958333375,0.98958333375
New,GDM,1.875,1.875,1.875,1.875,1.875,1.875,1.875,1.875,1.875,1.875,1.875,1.875,1.875,1.875,1.875
New,Ashapura Guinea,1.40625,1.40625,1.40625,1.40625,1.40625,1.40625,1.40625,1.40625,1.40625,1.40625,1.40625,1.40625,1.40625,1.40625,1.40625
New,SMB Kaboye,1.40625,1.40625,1.40625,1.40625,1.40625,1.40625,1.40625,1.40625,1.40625,1.40625,1.40625,1.40625,1.40625,1.40625,1.40625
New,SMB Dabiss S,1.40625,1.40625,1.40625,1.40625,1.40625,1.40625,1.40625,1.40625,1.40625,1.40625,1.40625,1.40625,1.40625,1.40625,1.40625
New,AGB2A,1.40625,1.40625,1.40625,1.40625,1.40625,1.40625,1.40625,1.40625,1.40625,1.40625,1.40625,1.40625,1.40625,1.40625,1.40625
Existing Opn.,Mokanji,3.0000000000000004,3.0000000000000004,3.0000000000000004,3.0000000000000004,3.0000000000000004,3.0000000000000004,3.0000000000000004,3.0000000000000004,3.0000000000000004,3.0000000000000004,3.0000000000000004,3.0000000000000004,3.0000000000000004,3.0000000000000004,3.0000000000000004
Existing Opn.,CBK Kindia,4.170833333333333,4.170833333333333,4.170833333333333,4.170833333333333,4.170833333333333,4.170833333333333,4.170833333333333,4.170833333333333,4.170833333333333,4.170833333333333,4.170833333333333,4.170833333333333,4.170833333333333,4.170833333333333,4.170833333333333
New,SPIC,1.3180357142857142,1.3180357142857142,1.3180357142857142,1.3180357142857142,1.3180357142857142,1.3180357142857142,1.3180357142857142,1.3180357142857142,1.3180357142857142,1.3180357142857142,1.3180357142857142,1.3180357142857142,1.3180357142857142,1.3180357142857142,1.3180357142857142
