cmaaxdata1_id,day,date,nax,sax,wacif,creation_date,updation_date
1,18-07-1908,40858,2758.522,2720,-,,2020-08-18 04:04:46.387
2,27-11-1907,41092,2621.82,2560,-,,
3,27-01-1907,41396,2521.18,2420,-,,
4,28-03-1906,41701,2491.91,2330,-,,
5,24-03-1909,40609,2822.86,-,-,,2020-08-14 20:36:19.250
6,23-03-1909,40610,2826.67,-,-,,
7,21-03-1909,40612,2817,-,-,,
8,20-03-1909,40613,2811,-,-,,
9,17-03-1909,40616,2814.29,-,-,,
10,16-03-1909,40617,2812.5,-,-,,
11,15-03-1909,40618,2808,-,-,,
12,14-03-1909,40619,2812.5,-,-,,
13,13-03-1909,40620,2812.5,-,-,,
14,10-03-1909,40623,2815,-,-,,
15,09-03-1909,40624,2815,-,-,,
16,08-03-1909,40625,2820,-,-,,
17,07-03-1909,40626,2798.73,-,-,,
18,06-03-1909,40627,2795,-,-,,
19,03-03-1909,40630,2764.29,-,-,,
20,02-03-1909,40631,2758.33,-,-,,
21,01-03-1909,40632,2765,-,-,,
22,28-02-1909,40633,2765,-,-,,
23,27-02-1909,40634,2750.95,-,-,,
24,22-02-1909,40639,2728.18,-,-,,
25,21-02-1909,40640,2707.67,-,-,,
26,20-02-1909,40641,2713.64,-,-,,
27,17-02-1909,40644,2708.33,-,-,,
28,16-02-1909,40645,2702,-,-,,
29,15-02-1909,40646,2720,-,-,,
30,14-02-1909,40647,2720,-,-,,
31,13-02-1909,40648,2700.38,-,-,,
32,10-02-1909,40651,2700.38,-,-,,
33,09-02-1909,40652,2697,-,-,,
34,08-02-1909,40653,2705,-,-,,
35,07-02-1909,40654,2697.5,-,-,,
36,06-02-1909,40655,2695.76,-,-,,
37,03-02-1909,40658,2697.5,-,-,,
38,02-02-1909,40659,2697.5,-,-,,
39,01-02-1909,40660,2697.5,-,-,,
40,31-01-1909,40661,2697.5,-,-,,
41,30-01-1909,40662,2702.14,-,-,,
42,26-01-1909,40666,2673.33,-,-,,
43,25-01-1909,40667,2676.2,-,-,,
44,24-01-1909,40668,2676.2,-,-,,
45,23-01-1909,40669,2676.2,-,-,,
46,20-01-1909,40672,2643.89,-,-,,
47,19-01-1909,40673,2643.89,-,-,,
48,18-01-1909,40674,2670,-,-,,
49,17-01-1909,40675,2687.14,-,-,,
50,16-01-1909,40676,2633.67,-,-,,
51,13-01-1909,40679,2628.58,-,-,,
52,12-01-1909,40680,2620,-,-,,
53,11-01-1909,40681,2618.1,-,-,,
54,10-01-1909,40682,2643.33,-,-,,
55,09-01-1909,40683,2660,-,-,,
56,06-01-1909,40686,2656.92,-,-,,
57,05-01-1909,40687,2631.76,-,-,,
58,04-01-1909,40688,2596.92,-,-,,
59,03-01-1909,40689,2575.45,-,-,,
60,02-01-1909,40690,2582.78,-,-,,
61,30-12-1908,40693,2612,-,-,,
62,29-12-1908,40694,2615.25,-,-,,
63,28-12-1908,40695,2603.7,-,-,,
64,27-12-1908,40696,2598.75,-,-,,
65,26-12-1908,40697,2616.67,-,-,,
66,23-12-1908,40700,2616.67,-,-,,
67,22-12-1908,40701,2616.67,-,-,,
68,21-12-1908,40702,2622.94,-,-,,
69,20-12-1908,40703,2634.01,-,-,,
70,19-12-1908,40704,2638.33,-,-,,
71,16-12-1908,40707,2641.33,-,-,,
72,15-12-1908,40708,2649.33,-,-,,
73,30-03-1909,40603,2794.71,-,-,,
74,29-03-1909,40604,2804,-,-,,
75,28-03-1909,40605,2812.27,-,-,,
76,27-03-1909,40606,2812.27,-,-,,
77,22-03-1909,40611,2820,-,-,,
78,15-07-1908,40861,2774.62,2720,-,,
79,14-07-1908,40862,2765,2660,-,,
80,13-07-1908,40863,2751.39,2660,-,,
81,12-07-1908,40864,2749.35,2655,-,,
82,11-07-1908,40865,2746.32,2655,-,,
83,10-07-1908,40866,2748.57,2655,-,,
84,07-07-1908,40869,2749.17,2655,-,,
85,06-07-1908,40870,2735.56,2655,-,,
86,05-07-1908,40871,2715.25,2655,-,,
87,04-07-1908,40872,2734.81,2655,-,,
88,01-07-1908,40875,2734.81,2655,-,,
89,30-06-1908,40876,2734.81,2655,-,,
90,29-06-1908,40877,2726.88,2645,-,,
91,28-06-1908,40878,2703.53,2645,-,,
92,27-06-1908,40879,2700.56,2645,-,,
93,24-06-1908,40882,2700.06,2615,-,,
94,23-06-1908,40883,2705.4,2615,-,,
95,22-06-1908,40884,2701.07,2625,-,,
96,21-06-1908,40885,2687.04,2625,-,,
97,20-06-1908,40886,2683.71,2600,-,,
98,17-06-1908,40889,2675.26,2600,-,,
99,16-06-1908,40890,2677.32,2600,-,,
100,15-06-1908,40891,2685.69,2600,-,,2020-08-12 19:35:16.743
101,14-06-1908,40892,2660.85,2600,-,,
102,13-06-1908,40893,2653.8,2600,-,,
103,10-06-1908,40896,2656.65,2580,-,,
104,09-06-1908,40897,2656.65,2570,-,,
105,08-06-1908,40898,2659.21,2580,-,,
106,07-06-1908,40899,2651.55,2575,-,,
107,06-06-1908,40900,2634.5,2575,-,,
108,03-06-1908,40903,2622.83,2570,-,,
109,02-06-1908,40904,2622.83,2570,-,,
110,01-06-1908,40905,2609.16,2570,-,,
111,31-05-1908,40906,2634.25,2570,-,,
112,30-05-1908,40907,2634.25,2570,-,,
113,25-05-1908,40912,2628.91,2550,-,,
114,24-05-1908,40913,2631.74,2540,-,,
115,23-05-1908,40914,2614.75,2540,-,,
116,20-05-1908,40917,2608.52,2530,-,,
117,19-05-1908,40918,2608.8,2530,-,,
118,18-05-1908,40919,2612.14,2530,-,,
119,17-05-1908,40920,2612.14,2530,-,,
120,16-05-1908,40921,2612.75,2530,-,,
121,13-05-1908,40924,2624.55,2530,-,,
122,12-05-1908,40925,2624.55,2530,-,,
123,11-05-1908,40926,2620.56,2530,-,,
124,10-05-1908,40927,2620.56,2530,-,,
125,09-05-1908,40928,2620.56,2530,-,,
126,29-04-1908,40938,2628.86,2540,-,,
127,28-04-1908,40939,2629.71,2550,-,,
128,26-04-1908,40941,2629.71,2550,-,,
129,25-04-1908,40942,2627.97,2550,-,,
130,14-12-1908,40709,2650.45,-,-,,
131,13-12-1908,40710,2668.18,-,-,,
132,12-12-1908,40711,2656.15,-,-,,
133,09-12-1908,40714,2658.33,-,-,,
134,08-12-1908,40715,2669.09,-,-,,
135,07-12-1908,40716,2687.5,-,-,,
136,06-12-1908,40717,2690.91,-,-,,
137,05-12-1908,40718,2694.58,-,-,,
138,02-12-1908,40721,2694.58,-,-,,
139,01-12-1908,40722,2693.33,-,-,,
140,30-11-1908,40723,2690.71,-,-,,
141,29-11-1908,40724,2705.71,-,-,,
142,28-11-1908,40725,2698.75,-,-,,
143,25-11-1908,40728,2708.18,-,-,,
144,24-11-1908,40729,2705,-,-,,
145,23-11-1908,40730,2705.83,-,-,,
146,22-11-1908,40731,2703.46,-,-,,
147,21-11-1908,40732,2710.17,-,-,,
148,18-11-1908,40735,2729.62,-,-,,
149,17-11-1908,40736,2745.71,-,-,,
150,16-11-1908,40737,2753.85,-,-,,
151,15-11-1908,40738,2761.25,-,-,,
152,14-11-1908,40739,2762.22,-,-,,
153,11-11-1908,40742,2762.22,-,-,,
154,10-11-1908,40743,2788.57,-,-,,
155,09-11-1908,40744,2843.33,-,-,,
156,08-11-1908,40745,2816.67,-,-,,
157,07-11-1908,40746,2816.67,-,-,,
158,04-11-1908,40749,2853.75,-,-,,
159,03-11-1908,40750,2853.75,-,-,,
160,02-11-1908,40751,2892.63,-,-,,
161,01-11-1908,40752,2880,-,-,,
162,31-10-1908,40753,2886.32,-,-,,
163,28-10-1908,40756,2899.7,2850,-,,
164,27-10-1908,40757,2902.22,2850,-,,
165,26-10-1908,40758,2902.22,2850,-,,
166,25-10-1908,40759,2902.86,2850,-,,
167,24-10-1908,40760,2899.23,2850,-,,
168,21-10-1908,40763,2901.11,2850,-,,
169,20-10-1908,40764,2901.11,2850,-,,
170,19-10-1908,40765,2899.4,2850,-,,
171,18-10-1908,40766,2901.2,2850,-,,
172,17-10-1908,40767,2903.33,2850,-,,
173,14-10-1908,40770,2903.08,2850,-,,
174,13-10-1908,40771,2903.08,2850,-,,
175,12-10-1908,40772,2896.75,2850,-,,
176,11-10-1908,40773,2893.33,2850,-,,
177,10-10-1908,40774,2881.9,2840,-,,
178,07-10-1908,40777,2883.2,2842,-,,
179,06-10-1908,40778,2884,2840,-,,
180,05-10-1908,40779,2884,2838,-,,
181,04-10-1908,40780,2864.35,2836,-,,
182,03-10-1908,40781,2858.33,2820,-,,
183,30-09-1908,40784,2873.33,2820,-,,
184,29-09-1908,40785,2872.46,2820,-,,
185,28-09-1908,40786,2900,2820,-,,
186,27-09-1908,40787,2889.39,2820,-,,
187,26-09-1908,40788,2883.33,2820,-,,
188,23-09-1908,40791,2888.42,2820,-,,
189,22-09-1908,40792,2897.7,2820,-,,
190,21-09-1908,40793,2875.81,2820,-,,
191,20-09-1908,40794,2888.05,2820,-,,
192,19-09-1908,40795,2888.05,2820,-,,
193,15-09-1908,40799,2888.05,2820,-,,
194,14-09-1908,40800,2890.87,2820,-,,
195,13-09-1908,40801,2883.64,2820,-,,
196,12-09-1908,40802,2887.33,2820,-,,
197,09-09-1908,40805,2895.65,2800,-,,
198,08-09-1908,40806,2880.71,2800,-,,
199,07-09-1908,40807,2877.14,2800,-,,
200,06-09-1908,40808,2885.45,2800,-,,
201,05-09-1908,40809,2875.83,2750,-,,
202,02-09-1908,40812,2852.8,2750,-,,
203,01-09-1908,40813,2852.8,2750,-,,
204,31-08-1908,40814,2852.8,2750,-,,
205,30-08-1908,40815,2865,2750,-,,
206,29-08-1908,40816,2865,2750,-,,
207,19-08-1908,40826,2872.5,2750,-,,
208,18-08-1908,40827,2872.5,2750,-,,
209,17-08-1908,40828,2867.37,2750,-,,
210,16-08-1908,40829,2871.18,2750,-,,
211,15-08-1908,40830,2856.25,2750,-,,
212,12-08-1908,40833,2856.25,2750,-,,
213,11-08-1908,40834,2884.55,2750,-,,
214,10-08-1908,40835,2855.56,2750,-,,
215,09-08-1908,40836,2855.56,2750,-,,
216,08-08-1908,40837,2854.29,2750,-,,
217,05-08-1908,40840,2857.5,2730,-,,
218,04-08-1908,40841,2840.45,2730,-,,
219,03-08-1908,40842,2836.8,2730,-,,
220,02-08-1908,40843,2836.8,2730,-,,
221,01-08-1908,40844,2838.42,2730,-,,
222,29-07-1908,40847,2825.11,2720,-,,
223,28-07-1908,40848,2818.24,2720,-,,
224,27-07-1908,40849,2803,2720,-,,
225,26-07-1908,40850,2813.08,2730,-,,
226,25-07-1908,40851,2813.08,2720,-,,
227,22-07-1908,40854,2803.64,2720,-,,
228,21-07-1908,40855,2803.64,2720,-,,
229,20-07-1908,40856,2785.45,2720,-,,
230,19-07-1908,40857,2758.52,2720,-,,
231,24-04-1908,40943,2631.88,2550,-,,
232,23-04-1908,40944,2638.57,2550,-,,
233,22-04-1908,40945,2626.95,2550,-,,
234,21-04-1908,40946,2626.95,2550,-,,
235,19-04-1908,40948,2636.67,2550,-,,
236,18-04-1908,40949,2634.71,2550,-,,
237,15-04-1908,40952,2632.41,2550,-,,
238,14-04-1908,40953,2617.09,2550,-,,
239,13-04-1908,40954,2613.71,2525,-,,
240,12-04-1908,40955,2617.14,2520,-,,
241,11-04-1908,40956,2604.02,2520,-,,
242,08-04-1908,40959,2604.02,2520,-,,
243,07-04-1908,40960,2615.45,2520,-,,
244,06-04-1908,40961,2610.58,2520,-,,
245,05-04-1908,40962,2610,2520,-,,
246,04-04-1908,40963,2615.25,2520,-,,
247,01-04-1908,40966,2617.14,2520,-,,
248,31-03-1908,40967,2617.14,2520,-,,
249,30-03-1908,40968,2618,2520,-,,
250,29-03-1908,40969,2624.47,2530,-,,
251,28-03-1908,40970,2634.55,2540,-,,
252,25-03-1908,40973,2638.81,2550,-,,
253,24-03-1908,40974,2625,2550,-,,
254,23-03-1908,40975,2625,2550,-,,
255,22-03-1908,40976,2625,2550,-,,
256,21-03-1908,40977,2625,2550,-,,
257,18-03-1908,40980,2618.84,2550,-,,
258,17-03-1908,40981,2638.46,2550,-,,
259,16-03-1908,40982,2633.33,2560,-,,
260,15-03-1908,40983,2622.89,2560,-,,
261,14-03-1908,40984,2648.39,2565,-,,
262,11-03-1908,40987,2658,2560,-,,
263,10-03-1908,40988,2642.94,2560,-,,
264,09-03-1908,40989,2673.14,2560,-,,
265,08-03-1908,40990,2657.92,2570,-,,
266,07-03-1908,40991,2652.82,2570,-,,
267,04-03-1908,40994,2662.16,2570,-,,
268,03-03-1908,40995,2662.16,2585,-,,
269,02-03-1908,40996,2662.16,2585,-,,
270,01-03-1908,40997,2678,2600,-,,
271,29-02-1908,40998,2678,2600,-,,
272,23-02-1908,41004,2691.67,2605,-,,
273,22-02-1908,41005,2690,2600,-,,
274,19-02-1908,41008,2692,2600,-,,
275,18-02-1908,41009,2687.45,2615,-,,
276,17-02-1908,41010,2687.76,2615,-,,
277,16-02-1908,41011,2700,2615,-,,
278,15-02-1908,41012,2700,2615,-,,
279,12-02-1908,41015,2701.32,2615,-,,
280,11-02-1908,41016,2700,2615,-,,
281,10-02-1908,41017,2700,2625,-,,
282,09-02-1908,41018,2705.28,2625,-,,
283,08-02-1908,41019,2705.28,2625,-,,
284,05-02-1908,41022,2702.6,2625,-,,
285,04-02-1908,41023,2718.27,2625,-,,
286,03-02-1908,41024,2718.27,2625,-,,
287,02-02-1908,41025,2718.27,2625,-,,
288,01-02-1908,41026,2706.25,2625,-,,
289,27-01-1908,41031,2706.25,2625,-,,
290,26-01-1908,41032,2724,2635,-,,
291,25-01-1908,41033,2721,2635,-,,
292,22-01-1908,41036,2721,2635,-,,
293,21-01-1908,41037,2725,2640,-,,
294,20-01-1908,41038,2725,2640,-,,
295,19-01-1908,41039,2725,2640,-,,
296,18-01-1908,41040,2737.33,2640,-,,
297,15-01-1908,41043,2728,2645,-,,
298,14-01-1908,41044,2716.64,2645,-,,
299,13-01-1908,41045,2716.64,2645,-,,
300,12-01-1908,41046,2716.64,2645,-,,
301,11-01-1908,41047,2712.63,2645,-,,
302,08-01-1908,41050,2704.85,2645,-,,
303,07-01-1908,41051,2706.67,2645,-,,
304,06-01-1908,41052,2706.67,2645,-,,
305,05-01-1908,41053,2706.67,2645,-,,
306,04-01-1908,41054,2706.67,2645,-,,
307,01-01-1908,41057,2698,2630,-,,
308,31-12-1907,41058,2689.77,2615,-,,
309,30-12-1907,41059,2689.77,2615,-,,
310,29-12-1907,41060,2678.87,2610,-,,
311,28-12-1907,41061,2687.85,2610,-,,
312,25-12-1907,41064,2687.85,2600,-,,
313,24-12-1907,41065,2682.5,2600,-,,
314,23-12-1907,41066,2675,2600,-,,
315,22-12-1907,41067,2685.71,2600,-,,
316,21-12-1907,41068,2677.89,2600,-,,
317,18-12-1907,41071,2677.89,2600,-,,
318,17-12-1907,41072,2677.89,2600,-,,
319,16-12-1907,41073,2661.33,2600,-,,
320,15-12-1907,41074,2664.29,2590,-,,
321,14-12-1907,41075,2664.29,2590,-,,
322,11-12-1907,41078,2657.14,2580,-,,
323,10-12-1907,41079,2657.14,2580,-,,
324,09-12-1907,41080,2647.06,2565,-,,
325,08-12-1907,41081,2647.06,2560,-,,
326,04-12-1907,41085,2654.39,2560,-,,
327,03-12-1907,41086,2654.39,2560,-,,
328,02-12-1907,41087,2633.91,2560,-,,
329,01-12-1907,41088,2621.82,2560,-,,
330,30-11-1907,41089,2621.82,2560,-,,
331,26-11-1907,41093,2620,2540,-,,
332,25-11-1907,41094,2606.45,2540,-,,
333,24-11-1907,41095,2606.45,2540,-,,
334,23-11-1907,41096,2606.1,2515,-,,
335,20-11-1907,41099,2613.75,2515,-,,
336,19-11-1907,41100,2602.61,2525,-,,
337,18-11-1907,41101,2602.61,2525,-,,
338,17-11-1907,41102,2602.61,2525,-,,
339,16-11-1907,41103,2601.61,2545,-,,
340,13-11-1907,41106,2601.61,2540,-,,
341,12-11-1907,41107,2611.76,2540,-,,
342,11-11-1907,41108,2603.13,2545,-,,
343,10-11-1907,41109,2603.13,2545,-,,
344,09-11-1907,41110,2603.13,2545,-,,
345,06-11-1907,41113,2607.85,2545,-,,
346,05-11-1907,41114,2606.36,2545,-,,
347,04-11-1907,41115,2612,2545,-,,
348,03-11-1907,41116,2612,2550,-,,
349,02-11-1907,41117,2612,2550,-,,
350,30-10-1907,41120,2612,2550,-,,
351,29-10-1907,41121,2612,2550,-,,
352,28-10-1907,41122,2612,2550,-,,
353,27-10-1907,41123,2612,2550,-,,
354,26-10-1907,41124,2593.71,2550,-,,
355,23-10-1907,41127,2593.71,2555,-,,
356,22-10-1907,41128,2600.07,2560,-,,
357,21-10-1907,41129,2600.07,2560,-,,
358,20-10-1907,41130,2598.3,2560,-,,
359,19-10-1907,41131,2598.3,2560,-,,
360,16-10-1907,41134,2602.03,2565,-,,
361,15-10-1907,41135,2602.03,2565,-,,
362,14-10-1907,41136,2592.18,2565,-,,
363,13-10-1907,41137,2592.18,2565,-,,
364,12-10-1907,41138,2590.59,2565,-,,
365,09-10-1907,41141,2593.57,2565,-,,
366,08-10-1907,41142,2583.13,2565,-,,
367,07-10-1907,41143,2560.91,2565,-,,
368,06-10-1907,41144,2560.91,2565,-,,
369,05-10-1907,41145,2563.08,2565,-,,
370,02-10-1907,41148,2567.54,2565,-,,
371,01-10-1907,41149,2567.54,2565,-,,
372,30-09-1907,41150,2567.27,2545,-,,
373,29-09-1907,41151,2565.53,2515,-,,
374,28-09-1907,41152,2565.53,2510,-,,
375,25-09-1907,41155,2565.53,2510,-,,
376,24-09-1907,41156,2559.78,2510,-,,
377,23-09-1907,41157,2559.78,2500,-,,
378,22-09-1907,41158,2554.74,2500,-,,
379,21-09-1907,41159,2554.74,2500,-,,
380,18-09-1907,41162,2552,2500,-,,
381,17-09-1907,41163,2552,2500,-,,
382,16-09-1907,41164,2552,2500,-,,
383,15-09-1907,41165,2571.71,2500,-,,
384,14-09-1907,41166,2573.91,2500,-,,
385,11-09-1907,41169,2586.33,2500,-,,
386,10-09-1907,41170,2600.63,2500,-,,
387,09-09-1907,41171,2600.63,2500,-,,
388,08-09-1907,41172,2600.63,2500,-,,
389,07-09-1907,41173,2597.78,2500,-,,
390,04-09-1907,41176,2592.2,2510,-,,
391,03-09-1907,41177,2610.24,2520,-,,
392,02-09-1907,41178,2610.24,2525,-,,
393,01-09-1907,41179,2610.24,2525,-,,
394,31-08-1907,41180,2615.77,2525,-,,
395,21-08-1907,41190,2615.77,2535,-,,
396,20-08-1907,41191,2623.44,2535,-,,
397,19-08-1907,41192,2623.44,2545,-,,
398,18-08-1907,41193,2618.31,2555,-,,
399,17-08-1907,41194,2618.31,2565,-,,
400,14-08-1907,41197,2616.92,2555,-,,
401,13-08-1907,41198,2622.35,2555,-,,
402,12-08-1907,41199,2622.35,2555,-,,
403,11-08-1907,41200,2615.33,2555,-,,
404,10-08-1907,41201,2615.33,2555,-,,
405,07-08-1907,41204,2615.33,2555,-,,
406,06-08-1907,41205,2615.33,2555,-,,
407,05-08-1907,41206,2625.71,2555,-,,
408,04-08-1907,41207,2637.14,2555,-,,
409,03-08-1907,41208,2633.13,2560,-,,
410,31-07-1907,41211,2633.13,2565,-,,
411,30-07-1907,41212,2625.38,2565,-,,
412,29-07-1907,41213,2632,2565,-,,
413,28-07-1907,41214,2632,2565,-,,
414,27-07-1907,41215,2626,2565,-,,
415,24-07-1907,41218,2615.6,2565,-,,
416,23-07-1907,41219,2613.74,2565,-,,
417,22-07-1907,41220,2613.74,2565,-,,
418,21-07-1907,41221,2613.74,2565,-,,
419,20-07-1907,41222,2598.29,2555,-,,
420,17-07-1907,41225,2617.59,2560,-,,
421,16-07-1907,41226,2617.59,2555,-,,
422,15-07-1907,41227,2617.59,2550,-,,
423,14-07-1907,41228,2611.76,2550,-,,
424,13-07-1907,41229,2611.76,2550,-,,
425,10-07-1907,41232,2596.11,2550,-,,
426,09-07-1907,41233,2596.11,2550,-,,
427,08-07-1907,41234,2596,2550,-,,
428,07-07-1907,41235,2596,2540,-,,
429,06-07-1907,41236,2600,2550,-,,
430,03-07-1907,41239,2600,2540,-,,
431,02-07-1907,41240,2586,2540,-,,
432,01-07-1907,41241,2586,2540,-,,
433,30-06-1907,41242,2586,2540,-,,
434,29-06-1907,41243,2586,2540,-,,
435,26-06-1907,41246,2584.44,2540,-,,
436,25-06-1907,41247,2584.44,2540,-,,
437,24-06-1907,41248,2581.67,2530,-,,
438,23-06-1907,41249,2581.67,2530,-,,
439,22-06-1907,41250,2570.95,2530,-,,
440,19-06-1907,41253,2583.48,2525,-,,
441,18-06-1907,41254,2583.48,2525,-,,
442,17-06-1907,41255,2578.75,2525,-,,
443,16-06-1907,41256,2578.75,2525,-,,
444,15-06-1907,41257,2583.17,2525,-,,
445,12-06-1907,41260,2578.44,2525,-,,
446,11-06-1907,41261,2578.44,2525,-,,
447,10-06-1907,41262,2578.44,2525,-,,
448,09-06-1907,41263,2580,2525,-,,
449,08-06-1907,41264,2565.48,2525,-,,
450,05-06-1907,41267,2571,2525,-,,
451,04-06-1907,41268,2571,2525,-,,
452,03-06-1907,41269,2571,2525,-,,
453,02-06-1907,41270,2571,2525,-,,
454,01-06-1907,41271,2579,2515,-,,
455,25-05-1907,41278,2579,2505,-,,
456,24-05-1907,41279,2587.69,2505,-,,
457,23-05-1907,41280,2587.69,2505,-,,
458,22-05-1907,41281,2588.89,2500,-,,
459,21-05-1907,41282,2588.89,2500,-,,
460,20-05-1907,41283,2588.89,2500,-,,
461,19-05-1907,41284,2588.89,2500,-,,
462,18-05-1907,41285,2588.89,2500,-,,
463,15-05-1907,41288,2580.57,2500,-,,
464,14-05-1907,41289,2580.57,2500,-,,
465,13-05-1907,41290,2575.16,2500,-,,
466,12-05-1907,41291,2575.16,2500,-,,
467,11-05-1907,41292,2580,2500,-,,
468,08-05-1907,41295,2566.22,2500,-,,
469,07-05-1907,41296,2566.22,2500,-,,
470,06-05-1907,41297,2566.22,2500,-,,
471,05-05-1907,41298,2564.09,2500,-,,
472,04-05-1907,41299,2564.09,2500,-,,
473,01-05-1907,41302,2562.25,2500,-,,
474,30-04-1907,41303,2562.25,2520,-,,
475,29-04-1907,41304,2562.25,2520,-,,
476,28-04-1907,41305,2562.25,2520,-,,
477,27-04-1907,41306,2560.31,2520,-,,
478,24-04-1907,41309,2560.31,2520,-,,
479,23-04-1907,41310,2560.31,2520,-,,
480,22-04-1907,41311,2560.31,2520,-,,
481,21-04-1907,41312,2560.31,2520,-,,
482,20-04-1907,41313,2560.31,2520,-,,
483,10-04-1907,41323,2567.93,2520,-,,
484,09-04-1907,41324,2567.93,2520,-,,
485,08-04-1907,41325,2565.71,2520,-,,
486,07-04-1907,41326,2558.82,2520,-,,
487,06-04-1907,41327,2558.82,2520,-,,
488,03-04-1907,41330,2558.82,2520,-,,
489,02-04-1907,41331,2562.86,2520,-,,
490,01-04-1907,41332,2565.76,2515,-,,
491,31-03-1907,41333,2556.98,2515,-,,
492,30-03-1907,41334,2556.98,2510,-,,
493,27-03-1907,41337,2556.98,2510,-,,
494,26-03-1907,41338,2556.98,2510,-,,
495,25-03-1907,41339,2566.67,2510,-,,
496,24-03-1907,41340,2566.67,2510,-,,
497,23-03-1907,41341,2564.78,2510,-,,
498,20-03-1907,41344,2564.78,2510,-,,
499,19-03-1907,41345,2564.85,2510,-,,
500,18-03-1907,41346,2564.85,2510,-,,
501,17-03-1907,41347,2564.85,2510,-,,
502,16-03-1907,41348,2564.85,2510,-,,
503,13-03-1907,41351,2561.06,2510,-,,
504,12-03-1907,41352,2556.82,2510,-,,
505,11-03-1907,41353,2557.01,2510,-,,
506,10-03-1907,41354,2557.01,2510,-,,
507,09-03-1907,41355,2553.49,2505,-,,
508,06-03-1907,41358,2553.75,2500,-,,
509,05-03-1907,41359,2553.75,2500,-,,
510,04-03-1907,41360,2553.75,2500,-,,
511,03-03-1907,41361,2548.77,2490,-,,
512,02-03-1907,41362,2548.77,2480,-,,
513,27-02-1907,41365,2548.77,2480,-,,
514,26-02-1907,41366,2548.77,2480,-,,
515,25-02-1907,41367,2548.77,2480,-,,
516,20-02-1907,41372,2556.32,2480,-,,
517,19-02-1907,41373,2551.82,2480,-,,
518,18-02-1907,41374,2551.82,2480,-,,
519,17-02-1907,41375,2551.82,2480,-,,
520,16-02-1907,41376,2537.3,2480,-,,
521,13-02-1907,41379,2523.93,2470,-,,
522,12-02-1907,41380,2523.93,2470,-,,
523,11-02-1907,41381,2544.44,2470,-,,
524,10-02-1907,41382,2542.86,2465,-,,
525,09-02-1907,41383,2542.86,2470,-,,
526,06-02-1907,41386,2526.88,2470,-,,
527,05-02-1907,41387,2526.88,2470,-,,
528,04-02-1907,41388,2526.88,2465,-,,
529,03-02-1907,41389,2530,2425,-,,
530,02-02-1907,41390,2532.11,2430,-,,
531,26-01-1907,41397,2521.18,2425,-,,
532,23-01-1907,41400,2521.18,2425,-,,
533,22-01-1907,41401,2529.23,2425,-,,
534,21-01-1907,41402,2529.23,2390,-,,
535,20-01-1907,41403,2530.43,2390,-,,
536,19-01-1907,41404,2531,2390,-,,
537,16-01-1907,41407,2531,2390,-,,
538,15-01-1907,41408,2517.33,2380,-,,
539,14-01-1907,41409,2517.33,2380,-,,
540,13-01-1907,41410,2512.11,2380,-,,
541,12-01-1907,41411,2512.11,2380,-,,
542,09-01-1907,41414,2512.11,2375,-,,
543,08-01-1907,41415,2512.11,2375,-,,
544,07-01-1907,41416,2500.38,2375,-,,
545,06-01-1907,41417,2500.38,2375,-,,
546,05-01-1907,41418,2500.38,2360,-,,
547,02-01-1907,41421,2504.12,2355,-,,
548,01-01-1907,41422,2496.67,2355,-,,
549,31-12-1906,41423,2496.67,2355,-,,
550,30-12-1906,41424,2499.1,2355,-,,
551,29-12-1906,41425,2496.77,2345,-,,
552,26-12-1906,41428,2496.77,2340,-,,
553,25-12-1906,41429,2476.94,2335,-,,
554,24-12-1906,41430,2476.94,2335,-,,
555,23-12-1906,41431,2473.81,2335,-,,
556,22-12-1906,41432,2472.73,2335,-,,
557,16-12-1906,41438,2472.73,2325,-,,
558,15-12-1906,41439,2485.94,2325,-,,
559,12-12-1906,41442,2485.94,2325,-,,
560,11-12-1906,41443,2485.94,2325,-,,
561,10-12-1906,41444,2479.47,2305,-,,
562,09-12-1906,41445,2479.47,2305,-,,
563,08-12-1906,41446,2479.47,2305,-,,
564,05-12-1906,41449,2479.47,2305,-,,
565,04-12-1906,41450,2489.57,2305,-,,
566,03-12-1906,41451,2489.57,2305,-,,
567,02-12-1906,41452,2490,2305,-,,
568,01-12-1906,41453,2495,2305,-,,
569,28-11-1906,41456,2504.71,2305,-,,
570,27-11-1906,41457,2494,2300,-,,
571,26-11-1906,41458,2494,2305,-,,
572,25-11-1906,41459,2498,2305,-,,
573,24-11-1906,41460,2498,2300,-,,
574,21-11-1906,41463,2490.93,2300,-,,
575,20-11-1906,41464,2490.93,2300,-,,
576,19-11-1906,41465,2490.93,2300,-,,
577,18-11-1906,41466,2490.93,2280,-,,
578,17-11-1906,41467,2468.82,2280,-,,
579,14-11-1906,41470,2485.33,2255,-,,
580,13-11-1906,41471,2485.33,2255,-,,
581,12-11-1906,41472,2485.33,2255,-,,
582,11-11-1906,41473,2477.14,2255,-,,
583,10-11-1906,41474,2477.14,2245,-,,
584,07-11-1906,41477,2468.75,2240,-,,
585,06-11-1906,41478,2468.75,2245,-,,
586,05-11-1906,41479,2467.44,2240,-,,
587,04-11-1906,41480,2467,2240,-,,
588,03-11-1906,41481,2467,2240,-,,
589,31-10-1906,41484,2467,2240,-,,
590,30-10-1906,41485,2467,2240,-,,
591,29-10-1906,41486,2467,2240,-,,
592,28-10-1906,41487,2467,2240,-,,
