date,wacif,usdrmb,australia,wacifrmb,creation_date,updation_date
42376.0,258.593,6.5646,-,1697.56,,
42377.0,258.596,6.5636,-,1697.32,,
42380.0,257.428,6.5626,-,1689.4,,
42381.0,257.427,6.5628,-,1689.44,,
42382.0,257.427,6.563,-,1689.49,,
42383.0,258.015,6.5616,-,1692.99,,
42384.0,260.935,6.5637,-,1712.7,,
42387.0,261.531,6.559,-,1715.38,,
42388.0,261.53,6.5596,-,1715.53,,
42389.0,262.119,6.5578,-,1718.92,,
42391.0,262.117,6.5585,-,1719.1,,
42391.0,262.12,6.5572,-,1718.78,,
42394.0,262.124,6.5557,-,1718.41,,
42395.0,262.126,6.5548,-,1718.18,,
42395.0,262.126,6.5548,-,1718.18,,
42396.0,265.054,6.5533,-,1736.98,,
42397.0,265.056,6.5528,-,1736.86,,
42398.0,266.228,6.5516,-,1744.22,,
42401.0,266.223,6.5539,-,1744.8,,
42402.0,267.4,6.551,-,1751.74,,
42403.0,267.397,6.5521,-,1752.01,,
42404.0,269.176,6.5419,-,1760.92,,
42405.0,268.031,6.5314,-,1750.62,,
42415.0,270.417,6.5118,-,1760.9,,
42416.0,270.999,6.513,-,1765.02,,
42417.0,277.409,6.5237,-,1809.73,,
42418.0,277.429,6.5152,-,1807.5,,
42419.0,283.856,6.5186,-,1850.34,,
42422.0,283.861,6.5165,-,1849.78,,
42423.0,285.005,6.5273,-,1860.31,,
42424.0,286.753,6.5302,-,1872.56,,
42425.0,290.26,6.5318,-,1895.92,,
42426.0,290.255,6.5338,-,1896.47,,
42429.0,293.738,6.5452,-,1922.58,,
42430.0,297.264,6.5385,-,1943.66,,
42431.0,301.335,6.549,-,1973.44,,
42432.0,301.353,6.5412,-,1971.21,,
42433.0,304.308,6.5284,-,1986.64,,
42436.0,310.198,6.5113,-,2019.79,,
42437.0,310.215,6.5041,-,2017.67,,
42438.0,310.785,6.5106,-,2023.39,,
42439.0,310.78,6.5127,-,2024.01,,
42440.0,311.406,6.495,-,2022.58,,
42443.0,314.34,6.4913,-,2040.48,,
42444.0,314.301,6.5079,-,2045.44,,
42445.0,316.034,6.5172,-,2059.66,,
42446.0,316.084,6.4961,-,2053.31,,
42447.0,313.823,6.4628,-,2028.18,,
42450.0,317.286,6.4824,-,2056.78,,
42451.0,317.251,6.4971,-,2061.21,,
42452.0,317.26,6.4936,-,2060.16,,
42453.0,317.209,6.515,-,2066.62,,
42454.0,317.192,6.5223,-,2068.82,,
42457.0,316.605,6.5232,-,2065.28,,
42458.0,316.645,6.506,-,2060.1,,
42459.0,316.697,6.4841,-,2053.5,,
42460.0,316.752,6.4612,-,2046.6,,
42461.0,317.343,6.4585,-,2049.56,,
42465.0,317.325,6.4663,-,2051.92,,
42466.0,317.303,6.4754,-,2054.66,,
42467.0,316.144,6.4707,-,2045.67,,
42468.0,318.478,6.4733,-,2061.6,,
42471.0,318.498,6.4649,-,2059.06,,
42472.0,318.506,6.4616,-,2058.06,,
42473.0,318.512,6.4591,-,2057.3,,
42474.0,318.44,6.4891,-,2066.39,,
42475.0,318.436,6.4908,-,2066.91,,
42478.0,318.465,6.4787,-,2063.24,,
42479.0,323.166,6.47,-,2090.88,,
42480.0,323.78,6.4579,-,2090.94,,
42481.0,323.726,6.4803,-,2097.84,,
42482.0,324.883,6.4858,-,2107.13,,
42485.0,325.406,6.512,-,2119.05,,
42486.0,326.633,6.4882,-,2119.26,,
42487.0,328.398,6.4837,-,2129.24,,
42488.0,328.371,6.4954,-,2132.9,,
42489.0,330.213,6.4589,-,2132.81,,
42493.0,330.218,6.4565,-,2132.05,,
42494.0,330.128,6.4943,-,2143.95,,
42495.0,330.084,6.5128,-,2149.77,,
42496.0,330.067,6.5202,-,2152.1,,
42499.0,334.185,6.5105,-,2175.71,,
42500.0,335.325,6.5233,-,2187.42,,
42501.0,335.33,6.5209,-,2186.66,,
42502.0,335.389,6.4959,-,2178.66,,
42503.0,333.567,6.5246,-,2176.39,,
42506.0,332.374,6.5343,-,2171.83,,
42507.0,332.407,6.52,-,2167.3,,
42508.0,332.404,6.5216,-,2167.8,,
42509.0,332.33,6.5531,-,2177.79,,
42510.0,331.165,6.551,-,2169.46,,
42513.0,330.008,6.5455,-,2160.07,,
42514.0,329.42,6.5468,-,2156.64,,
42515.0,325.857,6.5693,-,2140.65,,
42516.0,322.965,6.5552,-,2117.1,,
42517.0,322.98,6.549,-,2115.19,,
42520.0,322.911,6.5784,-,2124.24,,
42521.0,322.91,6.579,-,2124.42,,
42522.0,322.302,6.5889,-,2123.62,,
42523.0,322.348,6.5688,-,2117.44,,
42524.0,319.399,6.5793,-,2101.42,,
42527.0,319.468,6.5497,-,2092.42,,
42528.0,319.44,6.5618,-,2096.1,,
42529.0,319.446,6.5593,-,2095.34,,
42534.0,313.546,6.5805,-,2063.29,,
42535.0,315.89,6.5791,-,2078.27,,
42536.0,315.842,6.6,-,2084.55,,
42537.0,315.902,6.5739,-,2076.71,,
42538.0,315.889,6.5795,-,2078.39,,
42541.0,315.909,6.5708,-,2075.77,,
42542.0,313.581,6.5656,-,2058.85,,
42543.0,313.516,6.5935,-,2067.17,,
42544.0,312.41,6.5658,-,2051.22,,
42545.0,311.798,6.5776,-,2050.88,,
42548.0,308.736,6.6375,-,2049.23,,
42549.0,308.701,6.6528,-,2053.73,,
42550.0,308.747,6.6324,-,2047.74,,
42551.0,307.58,6.6312,-,2039.63,,
42552.0,309.878,6.6496,-,2060.57,,
42555.0,309.884,6.6472,-,2059.86,,
42556.0,311.026,6.6594,-,2071.25,,
42557.0,312.137,6.6857,-,2086.86,,
42558.0,312.146,6.682,-,2085.76,,
42559.0,314.478,6.6853,-,2102.38,,
42562.0,318.575,6.6843,-,2129.45,,
42563.0,318.552,6.695,-,2132.7,,
42564.0,318.565,6.6891,-,2130.91,,
42565.0,318.575,6.6846,-,2129.54,,
42566.0,314.489,6.6805,-,2100.94,,
42569.0,313.284,6.6961,-,2097.78,,
42570.0,310.942,6.6971,-,2082.41,,
42571.0,308.607,6.6946,-,2066,,
42572.0,306.869,6.6872,-,2052.09,,
42573.0,306.329,6.6669,-,2042.27,,
42576.0,305.111,6.6886,-,2040.76,,
42577.0,305.135,6.6778,-,2037.63,,
42578.0,303.989,6.6671,-,2026.73,,
42579.0,304.024,6.6518,-,2022.3,,
42580.0,302.855,6.6511,-,2014.32,,
42583.0,304.078,6.6277,-,2015.34,,
42584.0,304.039,6.6451,-,2020.37,,
42585.0,304.097,6.6195,-,2012.97,,
42586.0,304.04,6.6444,-,2020.17,,
42587.0,304.049,6.6406,-,2019.07,,
42590.0,303.417,6.6615,-,2021.21,,
42591.0,302.251,6.6594,-,2012.81,,
42592.0,302.266,6.653,-,2010.97,,
42593.0,301.743,6.6255,-,1999.2,,
42594.0,299.338,6.6543,-,1991.88,,
42597.0,299.363,6.643,-,1988.67,,
42598.0,295.882,6.6305,-,1961.84,,
42599.0,297.109,6.6056,-,1962.58,,
42600.0,297.059,6.6273,-,1968.7,,
42601.0,297.073,6.6211,-,1966.95,,
42604.0,298.143,6.6652,-,1987.18,,
42605.0,298.158,6.6586,-,1985.32,,
42606.0,298.196,6.642,-,1980.62,,
42607.0,298.74,6.6602,-,1989.67,,
42608.0,298.765,6.6488,-,1986.43,,
42611.0,298.683,6.6856,-,1996.87,,
42612.0,298.675,6.68912,-,1997.87,,
42613.0,298.671,6.6908,-,1998.35,,
42614.0,297.529,6.6784,-,1987.02,,
42615.0,298.711,6.6727,-,1993.21,,
42618.0,298.679,6.6873,-,1997.35,,
42619.0,298.723,6.6676,-,1991.76,,
42620.0,299.335,6.6555,-,1992.23,,
42621.0,298.151,6.662,-,1986.28,,
42622.0,299.306,6.6684,-,1995.89,,
42625.0,300.426,6.6908,-,2010.09,,
42626.0,300.467,6.6726,-,2004.89,,
42627.0,300.429,6.6895,-,2009.72,,
42632.0,300.453,6.6786,-,2006.61,,
42633.0,301.081,6.6595,-,2005.05,,
42634.0,301.049,6.6738,-,2009.14,,
42635.0,301.1,6.6513,-,2002.7,,
42636.0,301.064,6.667,-,2007.2,,
42639.0,303.973,6.6744,-,2028.83,,
42640.0,306.335,6.6646,-,2041.6,,
42641.0,307.497,6.6681,-,2050.42,,
42642.0,309.833,6.67,-,2066.58,,
42643.0,313.325,6.6778,-,2092.32,,
42653.0,322.049,6.7008,-,2157.98,,
42654.0,325.539,6.7098,-,2184.3,,
42655.0,331.353,6.7258,-,2228.61,,
42656.0,342.46,6.7296,-,2304.62,,
42657.0,341.32,6.7157,-,2292.21,,
42660.0,341.271,6.7379,-,2299.45,,
42661.0,345.968,6.7303,-,2328.47,,
42662.0,345.963,6.7326,-,2329.23,,
42663.0,346.551,6.7311,-,2332.67,,
42664.0,346.497,6.7558,-,2340.87,,
42667.0,365.773,6.769,-,2475.92,,
42668.0,365.761,6.7744,-,2477.81,,
42669.0,366.355,6.7705,-,2480.41,,
42670.0,366.933,6.7736,-,2485.46,,
42671.0,369.247,6.7858,-,2505.63,,
42674.0,369.294,6.7641,-,2497.94,,
42675.0,369.274,6.7734,-,2501.24,,
42676.0,376.916,6.7562,-,2546.52,,
42677.0,378.102,6.7491,-,2551.85,,
42678.0,378.097,6.7514,-,2552.68,,
42681.0,380.391,6.7725,-,2576.2,,
42682.0,383.881,6.7817,-,2603.36,,
42683.0,383.877,6.7832,-,2603.92,,
42684.0,383.866,6.7885,-,2605.87,,
42685.0,387.326,6.8115,-,2638.27,,
42688.0,391.968,6.8291,-,2676.79,,
42689.0,395.435,6.8495,-,2708.53,,
42690.0,395.414,6.8592,-,2712.22,,
42691.0,395.393,6.8692,-,2716.03,,
42692.0,395.371,6.8796,-,2719.99,,
42695.0,394.161,6.8985,-,2719.12,,
42696.0,395.959,6.8779,-,2723.37,,
42697.0,395.933,6.8904,-,2728.14,,
42698.0,399.405,6.9085,-,2759.29,,
42699.0,406.408,6.9168,-,2811.04,,
42702.0,412.284,6.9042,-,2846.49,,
42703.0,412.316,6.8889,-,2840.4,,
42704.0,412.321,6.8865,-,2839.45,,
42705.0,412.302,6.8958,-,2843.15,,
42706.0,418.186,6.8794,-,2876.87,,
42709.0,424.02,6.887,-,2920.23,,
42710.0,426.423,6.8575,-,2924.19,,
42711.0,426.373,6.8808,-,2933.79,,
42712.0,426.389,6.8731,-,2930.62,,
42713.0,426.339,6.8972,-,2940.54,,
42716.0,426.315,6.9086,-,2945.24,,
42717.0,429.272,6.8934,-,2959.14,,
42718.0,430.422,6.9028,-,2971.12,,
42719.0,430.367,6.9289,-,2981.97,,
42720.0,432.077,6.9508,-,3003.28,,
42723.0,442.063,6.9312,-,3064.02,,
42724.0,442.03,6.9468,-,3070.69,,
42725.0,442.026,6.9489,-,3071.59,,
42726.0,442.037,6.9435,-,3069.28,,
42727.0,442.031,6.9463,-,3070.48,,
42730.0,442.032,6.9459,-,3070.31,,
42731.0,442.031,6.9462,-,3070.44,,
42732.0,442.025,6.9495,-,3071.85,,
42733.0,440.854,6.9497,-,3063.8,,
42734.0,440.88,6.937,-,3058.39,,
42738.0,439.684,6.9498,-,3055.72,,
42739.0,439.678,6.9526,-,3056.91,,
42740.0,439.724,6.9307,-,3047.59,,
42741.0,439.273,6.8668,-,3016.4,,
42744.0,439.148,6.9262,-,3041.63,,
42745.0,434.474,6.9234,-,3008.04,,
42746.0,434.474,6.9235,-,3008.08,,
42747.0,434.493,6.9141,-,3004.13,,
42748.0,433.372,6.8909,-,2986.32,,
42751.0,429.284,6.8874,-,2956.65,,
42752.0,429.259,6.8992,-,2961.55,,
42753.0,429.358,6.8525,-,2942.18,,
42754.0,429.349,6.8568,-,2943.96,,
42755.0,429.323,6.8693,-,2949.15,,
42759.0,429.4,6.8331,-,2934.13,,
42760.0,429.343,6.8596,-,2945.12,,
42761.0,429.345,6.8588,-,2944.79,,
42769.0,426.427,6.8556,-,2923.41,,
42772.0,425.831,6.8606,-,2921.46,,
42773.0,425.831,6.8604,-,2921.37,,
42774.0,425.78,6.8849,-,2931.45,,
42775.0,425.809,6.871,-,2925.73,,
42776.0,428.881,6.8819,-,2951.52,,
42779.0,428.694,6.8898,-,2953.62,,
42780.0,428.714,6.8806,-,2949.81,,
42781.0,428.75,6.8632,-,2942.6,,
42782.0,428.751,6.8629,-,2942.48,,
42783.0,428.788,6.8456,-,2935.31,,
42786.0,434.407,6.8743,-,2986.24,,
42787.0,434.567,6.879,-,2989.39,,
42788.0,439.824,6.883,-,3027.31,,
42789.0,440.852,6.8695,-,3028.43,,
42790.0,441.031,6.8655,-,3027.9,,
42793.0,440.997,6.8814,-,3034.68,,
42794.0,441.595,6.875,-,3035.97,,
42795.0,441.585,6.8798,-,3038.02,,
42796.0,441.583,6.8809,-,3038.49,,
42797.0,441.565,6.8896,-,3042.2,,
42800.0,436.322,6.879,-,3001.46,,
42801.0,436.287,6.8957,-,3008.5,,
42802.0,434.516,6.9032,-,2999.55,,
42803.0,433.912,6.9125,-,2999.41,,
42804.0,433.912,6.9123,-,2999.33,,
42807.0,433.94,6.8988,-,2993.67,,
42808.0,433.913,6.9118,-,2999.12,,
42809.0,433.914,6.9115,-,2998.99,,
42810.0,434.967,6.8862,-,2995.27,,
42812.0,435.134,6.8873,-,2996.9,,
42814.0,424.578,6.8998,-,2929.5,,
42815.0,424.563,6.9071,-,2932.5,,
42816.0,424.601,6.8889,-,2925.03,,
42817.0,420.513,6.8856,-,2895.48,,
42818.0,420.515,6.8845,-,2895.04,,
42821.0,417.036,6.8701,-,2865.08,,
42822.0,417.019,6.8782,-,2868.34,,
42823.0,416.991,6.8915,-,2873.69,,
42824.0,411.146,6.8889,-,2832.34,,
42825.0,407.614,6.8993,-,2812.25,,
42830.0,405.293,6.8906,-,2792.71,,
42831.0,405.287,6.893,-,2793.65,,
42832.0,400.603,6.8949,-,2762.12,,
42835.0,400.584,6.9042,-,2765.71,,
42836.0,400.602,6.8957,-,2762.43,,
42837.0,400.605,6.894,-,2761.77,,
42838.0,400.666,6.8651,-,2750.62,,
42839.0,404.158,6.874,-,2778.18,,
42842.0,405.148,6.8785,-,2786.81,,
42843.0,404.135,6.8849,-,2782.43,,
42844.0,404.174,6.8664,-,2775.22,,
42845.0,404.147,6.8792,-,2780.21,,
42846.0,404.14,6.8823,-,2781.41,,
42849.0,392.472,6.8673,-,2695.22,,
42850.0,391.438,6.8833,-,2694.38,,
42851.0,391.265,6.8845,-,2693.67,,
42852.0,382.48,6.8896,-,2635.13,,
42853.0,382.472,6.8931,-,2636.42,,
42857.0,372.522,6.8956,-,2568.76,,
42858.0,372.535,6.8892,-,2566.47,,
42859.0,363.162,6.8957,-,2504.25,,
42860.0,363.177,6.8884,-,2501.71,,
42863.0,363.164,6.8947,-,2503.91,,
42864.0,353.2,6.9037,-,2438.39,,
42865.0,352.609,6.9066,-,2435.33,,
42866.0,351.612,6.9051,-,2427.92,,
42867.0,351.464,6.8948,-,2423.27,,
42870.0,351.484,6.8852,-,2420.04,,
42871.0,351.497,6.879,-,2417.95,,
42872.0,352.7,6.8635,-,2420.76,,
42873.0,352.705,6.8612,-,2419.98,,
42874.0,352.668,6.8786,-,2425.86,,
42877.0,352.692,6.8673,-,2422.04,,
42878.0,352.694,6.8661,-,2421.63,,
42879.0,353.844,6.8758,-,2432.96,,
42880.0,356.197,6.8695,-,2446.9,,
42881.0,359.706,6.8698,-,2471.11,,
42886.0,363.23,6.8633,-,2492.96,,
42887.0,366.856,6.809,-,2497.93,,
42888.0,366.861,6.807,-,2497.22,,
42891.0,380.345,6.7935,-,2583.87,,
42892.0,380.345,6.7934,-,2583.84,,
42893.0,380.362,6.7858,-,2581.06,,
42894.0,380.346,6.793,-,2583.69,,
42895.0,386.187,6.7971,-,2624.95,,
42898.0,385.192,6.7948,-,2617.3,,
42899.0,385.021,6.7954,-,2616.37,,
42900.0,390.289,6.7939,-,2651.59,,
42901.0,389.308,6.7852,-,2641.53,,
42902.0,389.107,6.7995,-,2645.73,,
42905.0,389.112,6.7972,-,2644.87,,
42906.0,389.085,6.8096,-,2649.51,,
42907.0,387.309,6.8193,-,2641.18,,
42908.0,388.308,6.8197,-,2648.15,,
42909.0,388.47,6.8238,-,2650.84,,
42912.0,388.473,6.822,-,2650.17,,
42913.0,388.458,6.8292,-,2652.86,,
42914.0,388.509,6.8053,-,2643.92,,
42915.0,389.119,6.794,-,2643.67,,
42916.0,391.501,6.7744,-,2652.19,,
42919.0,391.495,6.7772,-,2653.24,,
42920.0,391.47,6.7889,-,2657.65,,
42921.0,391.463,6.7922,-,2658.89,,
42922.0,391.456,6.7953,-,2660.06,,
42923.0,391.465,6.7914,-,2658.59,,
42926.0,392.624,6.7964,-,2668.43,,
42927.0,392.62,6.7983,-,2669.15,,
42928.0,392.059,6.7868,-,2660.83,,
42929.0,392.074,6.7802,-,2658.34,,
42930.0,392.08,6.7774,-,2657.28,,
42933.0,392.126,6.7562,-,2649.28,,
42934.0,392.115,6.7611,-,2651.13,,
42935.0,392.151,6.7451,-,2645.09,,
42936.0,390.978,6.7464,-,2637.69,,
42937.0,390.988,6.7415,-,2635.85,,
42940.0,390.405,6.741,-,2631.72,,
42941.0,390.388,6.7485,-,2634.53,,
42942.0,390.378,6.7529,-,2636.19,,
42943.0,390.427,6.73074,-,2627.86,,
42944.0,390.998,6.7373,-,2634.27,,
42947.0,392.018,6.7283,-,2637.61,,
42948.0,392.217,6.7148,-,2633.66,,
42949.0,392.205,6.7205,-,2635.81,,
42950.0,392.204,6.7211,-,2636.04,,
42951.0,391.636,6.7132,-,2629.13,,
42954.0,391.615,6.7228,-,2632.75,,
42955.0,391.624,6.7184,-,2631.09,,
42956.0,391.649,6.7075,-,2626.98,,
42957.0,394.642,6.677,-,2635.02,,
42958.0,394.671,6.6642,-,2630.16,,
42961.0,394.68,6.66,-,2628.57,,
42962.0,394.66,6.6689,-,2631.95,,
42963.0,394.64,6.6779,-,2635.36,,
42964.0,394.655,6.6709,-,2632.71,,
42965.0,395.233,6.6744,-,2637.94,,
42968.0,395.41,6.6709,-,2637.74,,
42969.0,399.946,6.6597,-,2663.52,,
42970.0,401.693,6.6633,-,2676.6,,
42971.0,403.887,6.6525,-,2686.86,,
42972.0,404.045,6.6579,-,2690.09,,
42975.0,408.191,6.6353,-,2708.47,,
42976.0,410.715,6.6293,-,2722.75,,
42977.0,436.913,6.6102,-,2888.08,,
42978.0,437.934,6.601,-,2890.8,,
42979.0,438.127,6.5909,-,2887.65,,
42982.0,438.183,6.5668,-,2877.46,,
42983.0,449.368,6.537,-,2937.52,,
42984.0,449.381,6.5311,-,2934.95,,
42985.0,449.391,6.5269,-,2933.13,,
42986.0,451.787,6.5032,-,2938.06,,
42989.0,457.645,6.4997,-,2974.56,,
42990.0,471.449,6.5277,-,3077.48,,
42991.0,471.595,6.5382,-,3083.38,,
42992.0,475.085,6.5465,-,3110.15,,
42993.0,475.095,6.5423,-,3108.21,,
42996.0,475.096,6.5419,-,3108.03,,
42997.0,475.07,6.553,-,3113.13,,
42998.0,485.568,6.567,-,3188.72,,
42999.0,490.202,6.5867,-,3228.81,,
43000.0,495.883,6.5861,-,3265.94,,
43003.0,500.714,6.5945,-,3301.96,,
43004.0,503.024,6.6076,-,3323.78,,
43005.0,511.018,6.6192,-,3382.53,,
43006.0,515.846,6.6285,-,3419.29,,
43007.0,528.697,6.6369,-,3508.91,,
43017.0,552.069,6.6493,-,3670.87,,
43018.0,563.819,6.6273,-,3736.6,,
43019.0,563.918,6.5841,-,3712.89,,
43020.0,566.266,6.5808,-,3726.48,,
43021.0,566.252,6.5866,-,3729.68,,
43024.0,598.434,6.5839,-,3940.03,,
43025.0,599.423,6.5883,-,3949.18,,
43026.0,599.569,6.5991,-,3956.61,,
43027.0,599.545,6.6093,-,3962.57,,
43028.0,599.545,6.6092,-,3962.52,,
43031.0,599.52,6.6205,-,3969.12,,
43032.0,599.505,6.6268,-,3972.8,,
43033.0,599.493,6.6322,-,3975.96,,
43034.0,599.501,6.6288,-,3973.97,,
43035.0,599.459,6.6473,-,3984.78,,
43038.0,604.721,6.6487,-,4020.61,,
43039.0,604.741,6.6397,-,4015.3,,
43040.0,604.763,6.63,-,4009.58,,
43041.0,604.787,6.6196,-,4003.45,,
43042.0,604.815,6.6072,-,3996.13,,
43045.0,602.435,6.6247,-,3990.95,,
43046.0,602.442,6.6216,-,3989.13,,
43047.0,602.428,6.6277,-,3992.71,,
43048.0,602.417,6.6325,-,3995.53,,
43049.0,572.592,6.6282,-,3795.25,,
43052.0,575.672,6.6347,-,3819.41,,
43053.0,575.49,6.6399,-,3821.2,,
43054.0,575.521,6.6263,-,3813.58,,
43055.0,575.516,6.6286,-,3814.87,,
43056.0,575.518,6.6277,-,3814.36,,
43059.0,573.765,6.6271,-,3802.4,,
43060.0,572.575,6.6356,-,3799.38,,
43061.0,572.59,6.629,-,3795.7,,
43062.0,572.067,6.6021,-,3776.84,,
43063.0,569.775,6.581,-,3749.69,,
43066.0,569.761,6.587,-,3753.02,,
43067.0,569.745,6.594,-,3756.9,,
43068.0,568.559,6.601,-,3753.06,,
43069.0,556.27,6.603,-,3673.05,,
43070.0,556.263,6.606,-,3674.67,,
43073.0,553.912,6.6105,-,3661.64,,
43074.0,553.911,6.6113,-,3662.07,,
43075.0,553.899,6.6163,-,3664.76,,
43076.0,527.567,6.6195,-,3492.23,,
43077.0,527.562,6.6218,-,3493.41,,
43080.0,522.897,6.6152,-,3459.07,,
43081.0,522.894,6.6162,-,3459.57,,
43082.0,513.514,6.6251,-,3402.08,,
43083.0,505.374,6.6033,-,3337.14,,
43084.0,505.356,6.6113,-,3341.06,,
43087.0,505.344,6.6162,-,3343.46,,
43088.0,505.359,6.6098,-,3340.32,,
43089.0,505.366,6.6066,-,3338.75,,
43090.0,505.429,6.5795,-,3325.47,,
43091.0,498.403,6.5821,-,3280.54,,
43094.0,497.435,6.5683,-,3267.3,,
43095.0,497.327,6.5416,-,3253.31,,
43096.0,497.326,6.5421,-,3253.55,,
43097.0,497.328,6.5412,-,3253.12,,
43098.0,497.344,6.5342,-,3249.75,,
43102.0,491.556,6.5079,-,3199,,
43103.0,491.641,6.472,-,3181.9,,
43104.0,491.564,6.5043,-,3197.28,,
43105.0,491.595,6.4915,-,3191.19,,
43108.0,491.614,6.4832,-,3187.24,,
43109.0,491.582,6.4968,-,3193.71,,
43110.0,491.526,6.5207,-,3205.09,,
43111.0,496.214,6.5174,-,3234.02,,
43112.0,496.271,6.4932,-,3222.39,,
43115.0,496.356,6.4574,-,3205.17,,
43116.0,491.14,6.4372,-,3161.56,,
43117.0,492.149,6.4335,-,3166.24,,
43118.0,492.303,6.4401,-,3170.48,,
43119.0,492.359,6.4169,-,3159.42,,
43122.0,492.373,6.4112,-,3156.7,,
43123.0,494.153,6.4009,-,3163.02,,
43124.0,493.176,6.3916,-,3152.18,,
43125.0,493.053,6.3724,-,3141.93,,
43126.0,491.954,6.3436,-,3120.76,,
43129.0,492.996,6.3267,-,3119.04,,
43130.0,496.665,6.3312,-,3144.48,,
43131.0,496.658,6.3339,-,3145.78,,
43132.0,495.562,6.3045,-,3124.27,,
43133.0,494.432,6.2885,-,3109.24,,
43136.0,491.058,6.3019,-,3094.6,,
43137.0,490.875,6.3072,-,3096.05,,
43138.0,490.923,6.2882,-,3087.02,,
43139.0,486.843,6.2822,-,3058.45,,
43140.0,486.749,6.3194,-,3075.96,,
43143.0,466.323,6.3001,-,2937.88,,
43144.0,466.261,6.3247,-,2948.96,,
43145.0,466.216,6.3428,-,2957.11,,
43157.0,466.228,6.3378,-,2954.86,,
43158.0,466.286,6.3146,-,2944.41,,
43159.0,454.549,6.3294,-,2877.02,,
43160.0,455.535,6.3352,-,2885.9,,
43161.0,456.294,6.3334,-,2889.89,,
43164.0,461.535,6.3431,-,2927.56,,
43165.0,466.226,6.3386,-,2955.22,,
43166.0,466.249,6.3294,-,2951.08,,
43167.0,466.263,6.3239,-,2948.6,,
43168.0,466.21,6.3451,-,2958.15,,
43171.0,466.24,6.3333,-,2952.83,,
43172.0,470.948,6.3218,-,2977.24,,
43173.0,474.462,6.3205,-,2998.83,,
43174.0,474.478,6.3141,-,2995.9,,
43175.0,474.428,6.334,-,3005.03,,
43178.0,476.773,6.332,-,3018.93,,
43179.0,476.791,6.3246,-,3015.51,,
43180.0,482.604,6.3396,-,3059.52,,
43181.0,482.661,6.3167,-,3048.83,,
43182.0,483.805,6.3272,-,3061.13,,
43185.0,535.89,6.3193,-,3386.45,,
43186.0,548.855,6.2816,-,3447.68,,
43187.0,548.862,6.2785,-,3446.03,,
43188.0,556.401,6.3046,-,3507.89,,
43189.0,556.443,6.2881,-,3498.97,,
43192.0,556.443,6.2881,-,3498.97,,
43193.0,556.443,6.2881,-,3498.97,,
43194.0,556.443,6.2881,-,3498.97,,
43199.0,576.333,6.2881,-,3624.04,,
43200.0,576.333,6.2881,-,3624.04,,
43201.0,593.883,6.2881,-,3734.4,,
43202.0,593.883,6.2881,-,3734.4,,
43203.0,605.583,6.2881,-,3807.97,,
43206.0,681.633,6.2881,-,4286.18,,
43207.0,681.633,6.2881,-,4286.18,,
43208.0,681.633,6.2881,-,4286.18,,
43209.0,868.833,6.2881,-,5463.31,,
43210.0,868.833,6.2881,-,5463.31,,
43213.0,868.833,6.2881,-,5463.31,,
43214.0,868.833,6.2881,-,5463.31,,
43215.0,868.833,6.2881,-,5463.31,,
43216.0,769.383,6.2881,-,4837.96,,
43217.0,769.383,6.2881,-,4837.96,,
43222.0,790.246,6.367,-,5031.5,,
43223.0,790.233,6.3723,-,5035.6,,
43224.0,790.283,6.3521,-,5019.96,,
43227.0,790.267,6.3584,-,5024.84,,
43228.0,710.685,6.3674,-,4525.22,,
43229.0,710.67,6.3733,-,4529.32,,
43230.0,710.662,6.3768,-,4531.75,,
43231.0,710.722,6.3524,-,4514.79,,
43234.0,710.767,6.3345,-,4502.35,,
43235.0,667.442,6.3486,-,4237.32,,
43236.0,667.378,6.3745,-,4254.2,,
43237.0,667.394,6.3679,-,4249.9,,
43238.0,667.373,6.3763,-,4255.37,,
43241.0,667.351,6.3852,-,4261.17,,
43242.0,611.204,6.3799,-,3899.42,,
43243.0,611.211,6.3773,-,3897.87,,
43244.0,593.65,6.3816,-,3788.44,,
43245.0,593.638,6.3867,-,3791.38,,
43248.0,593.614,6.3962,-,3796.88,,
43249.0,590.09,6.4021,-,3777.81,,
43250.0,590.045,6.4207,-,3788.5,,
43251.0,578.468,6.4144,472,3710.53,,
43252.0,578.484,6.4078,472,3706.81,,
43255.0,578.453,6.4208,472,3714.13,,
43256.0,568.025,6.4157,463,3644.28,,
43257.0,568.054,6.404,463,3637.82,,
43258.0,568.083,6.3919,463,3631.13,,
43259.0,568.063,6.4003,463,3635.77,,
43262.0,562.248,6.4064,458,3601.98,,
43263.0,562.248,6.4064,458,3601.98,,
43264.0,562.225,6.4156,458,3607.01,,
43265.0,562.273,6.3962,458,3596.41,,
43266.0,562.189,6.4306,458,3615.21,,
43270.0,562.206,6.4235,458,3611.33,,
43271.0,552.842,6.4586,450,3570.58,,
43272.0,552.813,6.4706,450,3577.03,,
43273.0,549.31,6.4804,447,3559.75,,
43276.0,549.288,6.4893,447,3564.5,,
43277.0,549.221,6.518,447,3579.82,,
43278.0,541.01,6.5569,440,3547.35,,
43279.0,540.919,6.596,440,3567.9,,
43280.0,540.872,6.6166,440,3578.73,,
43283.0,540.874,6.6157,440,3578.26,,
43284.0,546.597,6.6497,445,3634.7,,
43285.0,546.575,6.6595,445,3639.91,,
43286.0,564.069,6.618,460,3733.01,,
43287.0,564.033,6.6336,460,3741.57,,
43290.0,564.02,6.6393,460,3744.7,,
43291.0,564.051,6.6259,460,3737.34,,
43292.0,564.056,6.62345,460,3736,,
