No,Ref .No.,Refiney Name,Province,Province category,Technology,Ownership,Owner,Bauxite,ref cell,ref cell row,column 1,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031
67,23.1,Chalco Zhengzhou domestic,Henan,Henan,Henan,Yuzhou,,,0.8,,,,,,,1442.1024233129142,1430.91767058438,1419.429981641551,1407.6241037254445,1396.103033935206,1384.7477537065772,1376.2573468549413,1368.6785677182042,1359.1217397042915,1350.6607762615433,1342.65540298699,1333.7261572732061,1324.6274122177051,1315.8790078616655,1306.2385623098357,1292.0870509897265,1277.0253082287911,1265.4184039503577,1256.1342991057545,1248.4244713021674,1240.1923675349308,1231.2996251447726,
68,24.1,Chalco Zhongzhou Dom. Sinter,Henan,Henan,Henan,Baofeng,,,0.5,,,,,,,193.13760628337022,191.25371442227828,189.4649627720449,187.75842656921316,186.12348633149105,184.63189697450298,183.20275990055464,181.83241659186626,180.43776637280243,179.347667109254,178.63676273830063,177.90441804488646,177.01669687346237,175.91514607266527,174.46215141182472,172.16136945442256,169.71543588307958,167.83812755957376,166.19542085517477,164.6327142575017,162.94387424997612,161.0899367480308,
69,24.1,Chalco Zhongzhou Dom. Sinter,Henan,Henan,Henan,Dengfeng,,,0.3,,,,,,,716.3838706784998,709.3961598470387,702.7613420322388,696.4314768445968,690.3671746179815,684.8345878909089,679.5336484805739,674.4507862533377,669.2777651032791,665.2343809852279,662.5975023640927,659.8810975362875,656.5883719966794,652.5025119634644,647.1130802559959,638.5790452953848,629.5066155755595,622.5433243288156,616.450214809998,610.6538408012337,604.3896141452774,597.5130096910884,
70,24.1,Chalco Zhongzhou Dom. Sinter,Henan,Henan,Henan,Gongyi,,,0.85,,,,,,,4845.105975488351,4797.846118182475,4752.972975784228,4710.162313931061,4669.14772921196,4631.729286239676,4595.877539342598,4561.500709883217,4526.51411022438,4499.167564114945,4481.333610997325,4462.961799735606,4440.6921691079815,4413.058346415702,4376.608101178312,4318.890018073619,4257.530619506911,4210.435918733272,4169.22650217987,4130.023991493205,4087.657261525036,4041.1488479554996,
71,24.1,Chalco Zhongzhou Dom. Sinter,Henan,Henan,Henan,Jiaxian,,,0.8,,,,,,,82.06903594520512,81.26852281966708,80.50843716724029,79.78328693022995,79.08855962300107,78.45474571741433,77.84746936067825,77.26517595639419,76.67255393336151,76.20934328596053,75.9072621040711,75.59607038887553,75.21885529271228,74.7507785985575,74.13336455194371,73.15570431892272,72.11636550734187,71.31864989282822,70.62062241819467,69.95658900489829,69.23895832721472,68.45117356372292,
72,24.1,Chalco Zhongzhou Dom. Sinter,Henan,Henan,Henan,Jiyuan,,,1,,,,,,,189.58850740919436,187.7392339666069,185.98335243726916,184.30817556332605,182.70327900621442,181.23909911240386,179.83622387776168,178.49106201347294,177.1220399028733,176.05197231592814,175.35413153187093,174.63524441296502,173.76383601599596,172.68252732538232,171.25623291113902,168.99773014944543,166.59674308153808,164.75393219737435,163.1414118902668,161.60742160700394,159.94961574287856,158.12974621778955,
73,24.1,Chalco Zhongzhou Dom. Sinter,Henan,Henan,Henan,Lushan,,,0.8,,,,,,,137.38363133840872,136.04357173061825,134.77118774491703,133.5572856723631,132.39431160842034,131.33330662719425,130.31672552381605,129.34196590268002,128.34991616555746,127.57450117400019,127.06881703565261,126.54788185731643,125.91642348681509,125.13286272912815,124.09931112484495,122.46270711846601,120.72285312260259,119.38747655048827,118.21897800368966,117.10738554256211,115.90607121829201,114.58731889867377,
74,24.1,Chalco Zhongzhou Dom. Sinter,Henan,Henan,Henan,Mianchi,,,0.8,,,,,,,1339.1772171048235,1326.1146908137914,1313.7118475604866,1301.8790696412873,1290.5427237073266,1280.2003438746608,1270.2909955795212,1260.7893113973375,1251.119087999931,1243.5605595174718,1238.6312919582367,1233.553361526351,1227.398081926538,1219.76015079392,1209.6853788019873,1193.732220646148,1176.7726104680635,1163.7557330991287,1152.3655360512848,1141.5300436120099,1129.819967542748,1116.9651387379488,
75,24.1,Chalco Zhongzhou Dom. Sinter,Henan,Henan,Henan,Qinyang,,,1,,,,,,,265.67613589726506,263.0846928337693,260.624122695934,258.2766464438367,256.0276561351152,253.97585636221825,252.00996467089718,250.12494847901766,248.20649619901207,246.70697797644962,245.7290724825281,244.72167412011038,243.5005430565302,241.98527233384695,239.98656263458153,236.82165409218243,233.45707796223715,230.8746910782192,228.61501737698813,226.46539018423002,224.1422564559917,221.59201799549635,
76,24.1,Chalco Zhongzhou Dom. Sinter,Henan,Henan,Henan,Ruzhou,,,0.5,,,,,,,38.40426472482892,38.02966402878335,37.67398139801829,37.33464682016348,37.009548674302486,36.71295499879394,36.42877958846265,36.15629496879955,35.878977064523134,35.662217307066925,35.520858199529506,35.37523581134253,35.19871773428204,34.97968090672816,34.69076155708679,34.23326474397758,33.74690539542387,33.37361379668539,33.04697133510062,32.736236419103896,32.400420624474364,32.031776174653785,
77,24.1,Chalco Zhongzhou Dom. Sinter,Henan,Henan,Henan,Sanmenxia,,,0.8,,,,,,,168.57336036423533,166.92907167443371,165.36782276833256,163.87833272115606,162.4513326916375,161.1494514317958,159.90207944861444,158.70602353364512,157.48875218766307,156.53729742169003,155.9168095684161,155.27760828447447,154.50279211162686,153.54134227451001,152.2731470365002,150.2649905024711,148.13014349217926,146.49160101139066,145.05782229484643,143.6938688551077,142.21982430902148,140.6016802270778,
78,24.1,Chalco Zhongzhou Dom. Sinter,Henan,Henan,Henan,Shaan,,,0.8,,,,,,,523.962598572071,518.8517923755902,513.9990918534494,509.36943344253825,504.9340075720838,500.88747799905366,497.0103750909695,493.2927736627797,489.50923006947426,486.55190211133277,484.62329116544345,482.6365148146547,480.22821794933907,477.2398231403137,473.2979970358296,467.05621058964454,460.4206426407739,455.32769690931497,450.87120140804103,446.6317380250209,442.0500875844678,437.02054450478255,
79,24.1,Chalco Zhongzhou Dom. Sinter,Henan,Henan,Henan,Xin'an,,,0.85,,,,,,,1689.4584628204236,1672.9792431127373,1657.3322561197594,1642.404443326256,1628.102911511822,1615.0553320646632,1602.5540498412004,1590.5670621986376,1578.367451461955,1568.8318801066068,1562.6132910452875,1556.2071541784212,1548.4418718258646,1538.806128904298,1526.0961540142275,1505.9702157061047,1484.574573235839,1468.1529425886374,1453.7834741195768,1440.1138013036548,1425.3407848105458,1409.123588882342,
80,24.1,Chalco Zhongzhou Dom. Sinter,Henan,Henan,Henan,Xingyang,,,1,,,,,,,391.1697808358622,387.35425479407934,383.7314202542075,380.27510014495465,376.9637863786902,373.9428072276176,371.0483153326494,368.2729009426468,365.44825673672517,363.2404324904935,361.80060773377016,360.31735898314196,358.519419665411,356.2884021353751,353.3455904583847,348.6857192331628,343.7318662914549,339.92967416741203,336.6026306469774,333.4376147337861,330.0171354790036,326.2622772705233,
81,24.1,Chalco Zhongzhou Dom. Sinter,Henan,Henan,Henan,Xinmi,,,0.8,,,,,,,269.557778135906,266.9284729783222,264.43195285594686,262.05017896946254,259.76832994820694,257.68655250103825,255.69193828934533,253.77938120281146,251.8328995125702,250.31147268594498,249.31927957353716,248.2971626891811,247.05819037727315,245.52078089974736,243.4928691949452,240.28171998197132,236.8679859524013,234.24786928895978,231.9551807862501,229.77414661867826,227.417070910762,224.82957237309245,
82,24.1,Chalco Zhongzhou Dom. Sinter,Henan,Henan,Henan,Yanshi,,,0.8,,,,,,,650.8749595525821,644.5262320184394,638.4981275990077,632.7470897593678,627.2373307767647,622.210665172479,617.3944641585944,612.7763985069622,608.0764184130215,604.4027769729936,602.007024728808,599.5390184617886,596.5473924772722,592.8351592840017,587.9385580508003,580.1849082449397,571.9420965784205,565.6155556077468,560.0796235831275,554.813292426156,549.1218908770644,542.8741097234488,
83,24.2,Chalco Zhongzhou Dom. Bayer,Henan,Henan,Henan,Baofeng,,,0.5,,,,,,,296.7225400018772,290.3895609448453,283.07869110186533,275.9851334669918,268.5736831765275,259.48126473464987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
84,24.2,Chalco Zhongzhou Dom. Bayer,Henan,Henan,Henan,Dengfeng,,,0.3,,,,,,,733.7333064471752,718.0731625863572,699.9948976090463,682.4540006556957,664.1270210903523,641.6433558894615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
85,24.2,Chalco Zhongzhou Dom. Bayer,Henan,Henan,Henan,Gongyi,,,0.85,,,,,,,6188.861734835557,6056.77223548936,5904.286473473116,5756.333279859844,5601.749670869438,5412.105430928335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
86,24.2,Chalco Zhongzhou Dom. Bayer,Henan,Henan,Henan,Jiaxian,,,0.8,,,,,,,105.98439575004473,103.72236011684689,101.11103802884321,98.57733627620442,95.93008851180683,92.68242665752751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
87,24.2,Chalco Zhongzhou Dom. Bayer,Henan,Henan,Henan,Jiyuan,,,1,,,,,,,388.3599508843612,380.0711453371822,370.5024450519807,361.21816993537703,351.51782674349016,339.6173786700634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
88,24.2,Chalco Zhongzhou Dom. Bayer,Henan,Henan,Henan,Lushan,,,0.8,,,,,,,175.88849743156703,172.13449151546817,167.80082036398986,163.59596557326776,159.20267325590532,153.81295187595623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
89,24.2,Chalco Zhongzhou Dom. Bayer,Henan,Henan,Henan,Mianchi,,,0.8,,,,,,,685.8047532415602,671.1675533191537,654.27018755579,637.8750881361151,620.7452541923177,599.7302555142212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
90,24.2,Chalco Zhongzhou Dom. Bayer,Henan,Henan,Henan,Qinyang,,,1,,,,,,,674.3603077589348,659.9673677891439,643.3519787551113,627.2304744375464,610.3864965625056,589.722188085304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
91,24.2,Chalco Zhongzhou Dom. Bayer,Henan,Henan,Henan,Ruzhou,,,0.5,,,,,,,39.33434196189977,38.494825139668244,37.52567647155258,36.58533529715176,35.60285341304245,34.39753784702163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
92,24.2,Chalco Zhongzhou Dom. Bayer,Henan,Henan,Henan,Sanmenxia,,,0.8,,,,,,,37.5338874124883,36.732797873045904,35.808010138443635,34.91071128942578,33.97320064138475,32.82305609859906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
93,24.2,Chalco Zhongzhou Dom. Bayer,Henan,Henan,Henan,Shaan,,,0.8,,,,,,,676.6481267012147,662.2063575813104,645.534599568665,629.3584018141772,612.4572794553901,591.7228657305644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
94,24.2,Chalco Zhongzhou Dom. Bayer,Henan,Henan,Henan,Xingyang,,,1,,,,,,,400.64315881334414,392.09219152217725,382.2208484568807,372.6429264761566,362.63577684828914,350.3589365186549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
95,24.2,Chalco Zhongzhou Dom. Bayer,Henan,Henan,Henan,Xinmi,,,0.8,,,,,,,1073.6675742978034,1050.7521791202103,1024.2983617247753,998.6308717561058,971.8131117863335,938.9128984997742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
96,24.2,Chalco Zhongzhou Dom. Bayer,Henan,Henan,Henan,Yanshi,,,0.8,,,,,,,2666.551583734136,2609.6391047085226,2543.938630595066,2480.191072538096,2413.5867137668365,2331.876026078571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
97,25.1,Kaiman,Henan,Henan,Henan,Hubin,,,1,,,,,,,568.5124986999028,559.4878035764432,550.2522866164467,540.4963032751293,531.1896097759867,522.5956153144882,513.9757884856149,504.67457306050966,494.9640402342877,484.60468029351705,474.3221555875311,464.5767819131025,454.13281911840267,440.9474745650566,0,0,0,0,0,0,0,0,
98,25.1,Kaiman,Henan,Henan,Henan,Mianchi,,,1,,,,,,,4432.492782692526,4362.130396479008,4290.124306264221,4214.060322011723,4141.499293256827,4074.4949292152205,4007.2891592551678,3934.770841124382,3859.0612186151893,3778.29291840053,3698.1236755934356,3622.1424111967344,3540.714492169307,3437.9129799709426,0,0,0,0,0,0,0,0,
99,25.1,Kaiman,Henan,Henan,Henan,Ruzhou,,,0,,,,,,,169.48379357388936,166.79336975933907,164.04009616627695,161.1316621907507,158.35716959213366,155.79514538577297,153.22542008642012,150.4525606001295,147.55767624002218,144.469364855885,141.40395943617466,138.4986883930324,135.3851553775962,131.45436718984251,0,0,0,0,0,0,0,0,
100,25.1,Kaiman,Henan,Henan,Henan,Sanmenxia,,,1,,,,,,,1940.7119505272333,1909.9046530341875,1878.3776801452002,1845.0740087168022,1813.3040628757092,1783.967033712171,1754.541821467013,1722.7905759425794,1689.6420574052872,1654.278659620995,1619.1775516873377,1585.9100981211134,1550.2578944265824,1505.2475282428738,0,0,0,0,0,0,0,0,
101,25.1,Kaiman,Henan,Henan,Henan,Shaan,,,1,,,,,,,21715.754546731096,21371.03378050643,21018.260147782265,20645.606001942848,20290.113603567763,19961.844524649274,19632.588713951696,19277.305564294027,18906.387514375263,18510.68589260008,18117.91918448632,17745.670301367605,17346.737062320895,16843.089901371342,0,0,0,0,0,0,0,0,
102,25.1,Kaiman,Henan,Henan,Henan,Xin'an,,,0,,,,,,,745.5834170393254,733.747858378303,721.6358145641289,708.8411980643467,696.6358088138085,685.3650983698444,674.0605097177819,661.8623047616417,649.127294955518,635.5413720415221,622.0562157369337,609.2755134285029,595.5786369557585,578.2865382430547,0,0,0,0,0,0,0,0,
103,26.1,East Hope Mianchi,Henan,Henan,Henan,Mianchi,,,0.7,,,,,,,26829.94524353107,26345.602144541255,25909.719905532686,25470.118537495066,25026.400954823996,24575.37733071998,24107.922092542125,23597.591918001675,23045.807012900237,22560.136144995362,22084.848459200926,21512.63347596585,20842.6036546522,0,0,0,0,0,0,0,0,0,
104,26.1,East Hope Mianchi,Henan,Henan,Henan,Ruzhou,,,0,,,,,,,170.9813237108978,167.8947119625759,165.11693058690483,162.315448022183,159.48773372943052,156.61345964596833,153.63447050999483,150.3822488606205,146.86584535619355,143.77077202941447,140.74186843222148,137.09526854568864,132.8253162690769,0,0,0,0,0,0,0,0,0,
105,26.1,East Hope Mianchi,Henan,Henan,Henan,Sanmenxia,,,1,,,,,,,1409.6590223124417,1384.2113885886874,1361.309913192187,1338.2130328575345,1314.8998845043245,1291.2028730038044,1266.642536109956,1239.8295281679184,1210.8384675156574,1185.3210721351547,1160.349214444328,1130.2847470554439,1095.081038130212,0,0,0,0,0,0,0,0,0,
106,26.1,East Hope Mianchi,Henan,Henan,Henan,Xin'an,,,0,,,,,,,6017.37013168883,5908.742563838925,5810.983707376993,5712.390731585629,5612.874578845293,5511.719840744442,5406.8798508532545,5292.423950116012,5168.670659643878,5059.745302255502,4953.148665605693,4824.813355273527,4674.540315298328,0,0,0,0,0,0,0,0,0,
107,26.1,East Hope Mianchi,Henan,Henan,Henan,Xinmi,,,0,,,,,,,1280.1174331216332,1257.0083272698982,1236.211398767873,1215.2370221994097,1194.0662517112821,1172.5468934448147,1150.2435456681442,1125.8945376046727,1099.5676304886763,1076.3951737758082,1053.7181221899427,1026.4164497905465,994.447810004307,0,0,0,0,0,0,0,0,0,
108,27,Huiyuan Lushan,Henan,Henan,Henan,Baofeng,,,0.5,,,,,,,1029.6092378379865,984.3790370902813,937.6229970712296,880.2857329066126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
109,27,Huiyuan Lushan,Henan,Henan,Henan,Jiaxian,,,0.2,,,,,,,173.91579073784268,166.2757600939973,158.37799327834725,148.69290570388722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
110,27,Huiyuan Lushan,Henan,Henan,Henan,Jiyuan,,,0,,,,,,,57.75366437064925,55.216575796264195,52.59389862581532,49.37769097265942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
111,27,Huiyuan Lushan,Henan,Henan,Henan,Lushan,,,0,,,,,,,627.760214284974,600.183033088393,571.6755366297266,536.7165911232975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
112,27,Huiyuan Lushan,Henan,Henan,Henan,Pingdingshan,,,0.8,,,,,,,732.5059844417439,700.3273757933151,667.0632228854892,626.2711557705009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
113,27,Huiyuan Lushan,Henan,Henan,Henan,Ruzhou,,,0.8,,,,,,,350.9685865466321,335.5507182503295,319.61272869570735,300.0678588356012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
114,27,Huiyuan Lushan,Henan,Henan,Henan,Yuzhou,,,0,,,,,,,689.0978226683034,658.8261120924136,627.533186398219,589.1584492245688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
115,28,Jingxin,Henan,Henan,Henan,Dengfeng,,,0,,,,,,,1027.7665694745276,1010.7141989103676,994.9714004506907,980.1348471752198,965.9347975084668,952.1807382202912,938.7279773042004,925.4591184920548,912.2726827894234,898.3507502518521,890.8933379271955,890.8933379271955,890.8933379271955,890.8933379271955,890.8933379271955,890.8933379271955,890.8933379271955,890.8933379271955,890.8933379271955,890.8933379271955,890.8933379271955,890.8933379271955,
116,28,Jingxin,Henan,Henan,Henan,Gongyi,,,0.75,,,,,,,1336.1333915502992,1313.9646983931432,1293.498495927368,1274.2104446950661,1255.7498709763454,1237.869100741048,1220.3800291927082,1203.1300369734258,1185.9871977518455,1167.88818627313,1158.1932828607462,1158.1932828607462,1158.1932828607462,1158.1932828607462,1158.1932828607462,1158.1932828607462,1158.1932828607462,1158.1932828607462,1158.1932828607462,1158.1932828607462,1158.1932828607462,1158.1932828607462,
117,29,Shenhuo,Henan,Henan,Henan,Ruzhou,,,0.8,,,,,,,183.6300054392661,182.07750012978627,180.93324916265416,179.8039209952694,178.4124517146624,176.95034539219088,176.15975681954907,176.15975681954907,176.15975681954907,176.15975681954907,176.15975681954907,176.15975681954907,176.15975681954907,176.15975681954907,176.15975681954907,176.15975681954907,176.15975681954907,176.15975681954907,176.15975681954907,176.15975681954907,176.15975681954907,176.15975681954907,
118,29,Shenhuo,Henan,Henan,Henan,Yuzhou,,,0,,,,,,,540.8135161700955,536.2411923100375,532.8712289566332,529.5452151297956,525.4471626765072,521.1410752297479,518.8126922141752,518.8126922141752,518.8126922141752,518.8126922141752,518.8126922141752,518.8126922141752,518.8126922141752,518.8126922141752,518.8126922141752,518.8126922141752,518.8126922141752,518.8126922141752,518.8126922141752,518.8126922141752,518.8126922141752,518.8126922141752,
119,30.1,Wanji,Henan,Henan,Henan,Xin'an,,,1,,,,,,,21821.20569878863,21577.034296116395,21361.16458074138,21159.27283101236,20946.033194648357,20701.781603182986,20472.83520734792,20248.449818551955,20037.02522357758,19883.365619626788,19800.65757518585,19762.462504468982,19725.885348853662,19707.877511350074,19707.877511350074,19707.877511350074,19707.877511350074,19707.877511350074,19707.877511350074,19707.877511350074,19707.877511350074,19707.877511350074,
120,30.1,Wanji,Henan,Henan,Henan,Yichuan,,,0.5,,,,,,,126.34894655588782,124.93514752330627,123.68522066282732,122.51622889176294,121.28153069082677,119.86726734982534,118.54162401320923,117.24238977802318,116.01820101321537,115.12848257348425,114.64958720761591,114.42843045691575,114.21664174350552,114.11237292675291,114.11237292675291,114.11237292675291,114.11237292675291,114.11237292675291,114.11237292675291,114.11237292675291,114.11237292675291,114.11237292675291,
121,31,Weilai,Henan,Shanxi,Shanxi,Jiaokou,,,0,,,,,,,570.1924671515438,556.6920186861958,542.9202263172647,531.0430682777526,519.1206172670886,504.9883544882419,489.72572269003064,472.3498612533864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
122,31,Weilai,Henan,Shanxi,Shanxi,Jincheng,,,0,,,,,,,694.0626111414716,677.6292889682588,660.865675412596,646.4082916400166,631.8957753295049,614.6933818032908,596.1150548540119,574.9644145802173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
123,32,Yifeng Gongyi (Yulian Xinya),Henan,Henan,Henan,Gongyi,,,0,,,,,,,1418.0493571031427,1390.150490109668,1377.6140959460788,1377.6140959460788,1377.6140959460788,1377.6140959460788,1377.6140959460788,1363.4603120746813,1363.4603120746813,1363.4603120746813,1363.4603120746813,1363.4603120746813,1363.4603120746813,1363.4603120746813,1363.4603120746813,1363.4603120746813,1363.4603120746813,1363.4603120746813,1363.4603120746813,1363.4603120746813,1363.4603120746813,1363.4603120746813,
124,32,Yifeng Gongyi (Yulian Xinya),Henan,Henan,Henan,Xin'an,,,0,,,,,,,1800.6768296392852,1765.2501055152647,1749.331058421082,1749.331058421082,1749.331058421082,1749.331058421082,1749.331058421082,1731.358206812438,1731.358206812438,1731.358206812438,1731.358206812438,1731.358206812438,1731.358206812438,1731.358206812438,1731.358206812438,1731.358206812438,1731.358206812438,1731.358206812438,1731.358206812438,1731.358206812438,1731.358206812438,1731.358206812438,
125,33,Yima Yixiang,Henan,Henan,Henan,Mianchi,,,0.85,,,,,,,5151.054949362772,5044.672391195366,4946.895211798372,4869.006240360459,4791.124367575592,4693.838472267987,4594.008107080745,4494.072877264538,4408.94481077585,4309.426770728639,4188.593847673722,4071.683219280362,0,0,0,0,0,0,0,0,0,0,
126,33,Yima Yixiang,Henan,Henan,Henan,Ruzhou,,,0,,,,,,,164.1326855924028,160.74292269065654,157.62736069377584,155.14551451162316,152.6638945202217,149.56398674908175,146.38300225116268,143.198676357482,140.48616439450913,137.31513179275797,133.46492394913227,129.73969569955372,0,0,0,0,0,0,0,0,0,0,
127,33,Yima Yixiang,Henan,Henan,Henan,Xinmi,,,0,,,,,,,860.1897288802896,842.4245944044997,826.0964972937156,813.0895901877777,800.0838685066702,783.8378123626024,767.1668477527109,750.4783714917799,736.2625867345105,719.6437782130641,699.4655350484713,679.9422873391163,0,0,0,0,0,0,0,0,0,0,
128,34,Zhongmei,Henan,Henan,Henan,Baofeng,,,0,,,,,,,879.8079202349478,867.923305048836,856.3342713055227,845.6633208576093,835.8053324060693,826.5337779691893,817.6980030395051,808.6743482521264,801.4316712579845,795.8563293958294,790.6723234565826,786.457145036412,784.4063904494744,784.4063904494744,784.4063904494744,784.4063904494744,784.4063904494744,784.4063904494744,784.4063904494744,784.4063904494744,784.4063904494744,784.4063904494744,
129,34,Zhongmei,Henan,Henan,Henan,Dengfeng,,,0.7,,,,,,,10955.612026502005,10807.621504856617,10663.311645245583,10530.4340132391,10407.679609291512,10292.227644201306,10182.202126293645,10069.837076334548,9979.649255383925,9910.22355353235,9845.670875035998,9793.182305279159,9767.645740877624,9767.645740877624,9767.645740877624,9767.645740877624,9767.645740877624,9767.645740877624,9767.645740877624,9767.645740877624,9767.645740877624,9767.645740877624,
130,34,Zhongmei,Henan,Henan,Henan,Ruzhou,,,0,,,,,,,174.9445740808768,172.58138901055577,170.2769785527692,168.15512349985056,166.19492110648233,164.35132763031257,162.59438631824153,160.80008621349901,159.35992295421948,158.2512993728706,157.2204906131221,156.38232744542216,155.9745470884774,155.9745470884774,155.9745470884774,155.9745470884774,155.9745470884774,155.9745470884774,155.9745470884774,155.9745470884774,155.9745470884774,155.9745470884774,
131,34,Zhongmei,Henan,Henan,Henan,Xinmi,,,0,,,,,,,654.8949154390124,646.0484685290376,637.4220409886715,629.4789990695057,622.1410945509308,615.2397087833336,608.6627003905603,601.9458415137351,596.554673477462,592.4046050893704,588.5458319945433,585.4082165542313,583.8817143246991,583.8817143246991,583.8817143246991,583.8817143246991,583.8817143246991,583.8817143246991,583.8817143246991,583.8817143246991,583.8817143246991,583.8817143246991,
132,34,Zhongmei,Henan,Henan,Henan,Yuzhou,,,0,,,,,,,1545.7014775012224,1524.8218436286372,1504.4615056868427,1485.7141137910326,1468.3949842807342,1452.106138656349,1436.582897674347,1420.7295776296858,1408.0051905521977,1398.2100819202976,1389.1024966674515,1381.6970080805236,1378.0941144009855,1378.0941144009855,1378.0941144009855,1378.0941144009855,1378.0941144009855,1378.0941144009855,1378.0941144009855,1378.0941144009855,1378.0941144009855,1378.0941144009855,
133,35,Shaoxing,Henan,Henan,Henan,Mianchi,,,0.7,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
134,36,Zhongchao,Henan,Henan,Henan,Xin'an,,,0,,,,,,,194.136468933017,191.6064190457914,191.6064190457914,191.6064190457914,191.6064190457914,191.6064190457914,191.6064190457914,191.6064190457914,191.6064190457914,191.6064190457914,191.6064190457914,191.6064190457914,191.6064190457914,191.6064190457914,191.6064190457914,191.6064190457914,191.6064190457914,191.6064190457914,191.6064190457914,191.6064190457914,191.6064190457914,191.6064190457914,
135,37,Jialu Xianfeng,Hubei,Other,Hubei,Yicheng,,,0.5,,,,,,,2297.625981387482,2250.4713017979625,2205.385740786215,2189.6935908793666,2189.6935908793666,2117.491588732084,2073.869800842278,2052.8729152835604,2052.8729152835604,2052.8729152835604,2052.8729152835604,2052.8729152835604,2052.8729152835604,2052.8729152835604,2052.8729152835604,2052.8729152835604,2052.8729152835604,2052.8729152835604,2052.8729152835604,2052.8729152835604,2052.8729152835604,2052.8729152835604,
136,38,Jinshi,Hubei,Other,Hubei,Yicheng,,,1,,,,,,,2557.2925532944187,2557.2925532944187,2370.502157111818,2328.5921105385937,2283.263479183331,2236.92436666656,2195.6527284159683,2176.042084083446,2176.042084083446,2176.042084083446,2176.042084083446,2176.042084083446,2176.042084083446,2176.042084083446,2176.042084083446,2176.042084083446,2176.042084083446,2176.042084083446,2176.042084083446,2176.042084083446,2176.042084083446,2176.042084083446,
137,39,Huixiang,Hunan,Other,Hunan,Chenxi,,,0.5,,,,,,,454.125495874699,431.4278062156471,418.6515912689131,418.6515912689131,376.5554844959154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
138,40.2,Xinwang H-B,Inner Mongolia,Shanxi,Shanxi,Huairen,,,0,,,,,,,11.283742170514923,11.283742170514923,11.283742170514923,11.283742170514923,11.283742170514923,11.283742170514923,11.283742170514923,9.640815389149012,9.315340416137461,9.315340416137461,9.315340416137461,9.315340416137461,9.315340416137461,9.315340416137461,9.315340416137461,9.315340416137461,9.315340416137461,9.315340416137461,9.315340416137461,9.315340416137461,9.315340416137461,9.315340416137461,
139,40.2,Xinwang H-B,Inner Mongolia,Shanxi,Shanxi,Loufan,,,0,,,,,,,946.3523582823702,946.3523582823702,946.3523582823702,946.3523582823702,946.3523582823702,946.3523582823702,946.3523582823702,808.5622873523871,781.265136848875,781.265136848875,781.265136848875,781.265136848875,781.265136848875,781.265136848875,781.265136848875,781.265136848875,781.265136848875,781.265136848875,781.265136848875,781.265136848875,781.265136848875,781.265136848875,
140,40.2,Xinwang H-B,Inner Mongolia,Shanxi,Shanxi,Ningwu,,,0,,,,,,,311.78060706715235,311.78060706715235,311.78060706715235,311.78060706715235,311.78060706715235,311.78060706715235,311.78060706715235,266.38496601824215,257.39178067802135,257.39178067802135,257.39178067802135,257.39178067802135,257.39178067802135,257.39178067802135,257.39178067802135,257.39178067802135,257.39178067802135,257.39178067802135,257.39178067802135,257.39178067802135,257.39178067802135,257.39178067802135,
141,40.2,Xinwang H-B,Inner Mongolia,Shanxi,Shanxi,Shenchi,,,0,,,,,,,61.959295037115,61.959295037115,61.959295037115,61.959295037115,61.959295037115,61.959295037115,61.959295037115,52.93794523730981,51.15075446537644,51.15075446537644,51.15075446537644,51.15075446537644,51.15075446537644,51.15075446537644,51.15075446537644,51.15075446537644,51.15075446537644,51.15075446537644,51.15075446537644,51.15075446537644,51.15075446537644,51.15075446537644,
