No,Ref .No.,Refiney Name,Province,Province category,Technology,Ownership,Owner,Bauxite,ref cell,ref cell row,column 1,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031
173,60,Huaqing,Shanxi,Shanxi,Shanxi,Lin,,,0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.410848177135527,42.09943638108073,75.59953597092323,113.30937923491726,0,0,0,0,0,0,0,0,0,
174,60,Huaqing,Shanxi,Shanxi,Shanxi,Xiaoyi,,,0.5,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.50433615643038,278.70807474982814,500.48653696241007,750.1344828420064,0,0,0,0,0,0,0,0,0,
175,61,Qiangjin Alumimium,Shanxi,Shanxi,Shanxi,Fenxi,,,1,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
176,61,Qiangjin Alumimium,Shanxi,Shanxi,Shanxi,Jiaokou,,,1,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
177,61,Qiangjin Alumimium,Shanxi,Shanxi,Shanxi,Xiaoyi,,,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
178,62,Senze,Shanxi,Shanxi,Shanxi,Jiaokou,,,1,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.46520759538156,150.66039676231674,270.54652184238915,405.49797099174884,0,0,0,0,0,0,0,0,0,
179,62,Senze,Shanxi,Shanxi,Shanxi,Liulin,,,1,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,522.1955297388821,1132.5696477613185,2033.797769890944,3048.277477315946,0,0,0,0,0,0,0,0,0,
180,63,Taixing,Shanxi,Shanxi,Shanxi,Lin,,,0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.08776860592907,70.8060731234993,0,0,0,0,0,0,0,0,0,0,0,
181,63,Taixing,Shanxi,Shanxi,Shanxi,Xiaoyi,,,0.5,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.47994644989782,250.00143800740952,0,0,0,0,0,0,0,0,0,0,0,
182,64,Wusheng,Shanxi,Shanxi,Shanxi,Pinglu,,,0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
183,64,Wusheng,Shanxi,Shanxi,Shanxi,Xia,,,0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
184,65,Xinfa - Jiaokou,Shanxi,Shanxi,Shanxi,Fenyang,,,0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.409295281445061,31.700361963914766,104.45051053136768,0,0,0,0,0,0,0,0,0,0,
185,65,Xinfa - Jiaokou,Shanxi,Shanxi,Shanxi,Heshun,,,0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0051068946219865,2.3761317580971086,7.829190578503723,0,0,0,0,0,0,0,0,0,0,
186,65,Xinfa - Jiaokou,Shanxi,Shanxi,Shanxi,Jiaokou,,,0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,334.4384330020961,790.6321069296636,2605.0783680419518,0,0,0,0,0,0,0,0,0,0,
187,65,Xinfa - Jiaokou,Shanxi,Shanxi,Shanxi,Jiexiu,,,0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.232354956889783,14.73365332586766,48.546373496645494,0,0,0,0,0,0,0,0,0,0,
188,65,Xinfa - Jiaokou,Shanxi,Shanxi,Shanxi,Lin,,,0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.39352118723733,78.94424626101612,260.11585719000584,0,0,0,0,0,0,0,0,0,0,
189,65,Xinfa - Jiaokou,Shanxi,Shanxi,Shanxi,Loufan,,,0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.20374901592029,83.22373121544223,274.21646553037556,0,0,0,0,0,0,0,0,0,0,
190,65,Xinfa - Jiaokou,Shanxi,Shanxi,Shanxi,Wutai,,,0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.90179633577107,21.044369599606778,69.33974921144001,0,0,0,0,0,0,0,0,0,0,
191,65,Xinfa - Jiaokou,Shanxi,Shanxi,Shanxi,Xiaoyi,,,0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.127308532358754,116.13984404860253,382.67279148795836,0,0,0,0,0,0,0,0,0,0,
192,65,Xinfa - Jiaokou,Shanxi,Shanxi,Shanxi,Zhongyang,,,0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.339049238879419,26.806178673424906,88.32451348730665,0,0,0,0,0,0,0,0,0,0,
193,66,Xinfa - Xiaoyi,Shanxi,Shanxi,Shanxi,Fenyang,,,0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.09014410977542,0,0,0,0,0,0,0,0,0,0,0,0,
194,66,Xinfa - Xiaoyi,Shanxi,Shanxi,Shanxi,Heshun,,,0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.803939686738394,0,0,0,0,0,0,0,0,0,0,0,0,
195,66,Xinfa - Xiaoyi,Shanxi,Shanxi,Shanxi,Jiexiu,,,0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.787734473528587,0,0,0,0,0,0,0,0,0,0,0,0,
196,66,Xinfa - Xiaoyi,Shanxi,Shanxi,Shanxi,Lin,,,0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.92555289701434,0,0,0,0,0,0,0,0,0,0,0,0,
197,66,Xinfa - Xiaoyi,Shanxi,Shanxi,Shanxi,Lingshi,,,1,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.73116054118907,0,0,0,0,0,0,0,0,0,0,0,0,
198,66,Xinfa - Xiaoyi,Shanxi,Shanxi,Shanxi,Loufan,,,0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.25741396590234,0,0,0,0,0,0,0,0,0,0,0,0,
199,66,Xinfa - Xiaoyi,Shanxi,Shanxi,Shanxi,Yu,,,0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.539882858845502,0,0,0,0,0,0,0,0,0,0,0,0,
200,66,Xinfa - Xiaoyi,Shanxi,Shanxi,Shanxi,Xiaoyi,,,0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,704.4165000972575,0,0,0,0,0,0,0,0,0,0,0,0,
201,66,Xinfa - Xiaoyi,Shanxi,Shanxi,Shanxi,Xiyang,,,0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.685468765975525,0,0,0,0,0,0,0,0,0,0,0,0,
202,66,Xinfa - Xiaoyi,Shanxi,Shanxi,Shanxi,Yangquan,,,0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.51022566199089,0,0,0,0,0,0,0,0,0,0,0,0,
203,66,Xinfa - Xiaoyi,Shanxi,Shanxi,Shanxi,Zhongyang,,,0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.19533871079786,0,0,0,0,0,0,0,0,0,0,0,0,
204,67.1,Xingan Chemical,Shanxi,Shanxi,Shanxi,Fenyang,,,0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,
205,67.1,Xingan Chemical,Shanxi,Shanxi,Shanxi,Heshun,,,0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,
206,67.1,Xingan Chemical,Shanxi,Shanxi,Shanxi,Jiexiu,,,0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,
207,67.1,Xingan Chemical,Shanxi,Shanxi,Shanxi,Lin,,,0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,
208,67.1,Xingan Chemical,Shanxi,Shanxi,Shanxi,Loufan,,,0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,
209,67.1,Xingan Chemical,Shanxi,Shanxi,Shanxi,Yu,,,0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,
210,67.1,Xingan Chemical,Shanxi,Shanxi,Shanxi,Ningwu,,,0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,
211,67.1,Xingan Chemical,Shanxi,Shanxi,Shanxi,Pinglu,,,0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,
212,67.1,Xingan Chemical,Shanxi,Shanxi,Shanxi,Wutai,,,0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,
213,67.1,Xingan Chemical,Shanxi,Shanxi,Shanxi,Xiaoyi,,,0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,
214,67.1,Xingan Chemical,Shanxi,Shanxi,Shanxi,Xiyang,,,0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,
215,67.1,Xingan Chemical,Shanxi,Shanxi,Shanxi,Yangquan,,,0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,
216,67.1,Xingan Chemical,Shanxi,Shanxi,Shanxi,Zhongyang,,,0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,
217,68,Yangquan Zhaofeng,Shanxi,Shanxi,Shanxi,Heshun,,,0.5,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.062120380975149,13.723795901875201,31.54474844897984,0,0,0,0,0,0,0,0,0,0,
218,68,Yangquan Zhaofeng,Shanxi,Shanxi,Shanxi,Yu,,,1,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.28023473971102,44.13696277198612,101.450750062091,0,0,0,0,0,0,0,0,0,0,
219,68,Yangquan Zhaofeng,Shanxi,Shanxi,Shanxi,Pinglu,,,0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.90537632892955,268.14004728882236,616.3316914140141,0,0,0,0,0,0,0,0,0,0,
220,68,Yangquan Zhaofeng,Shanxi,Shanxi,Shanxi,Wutai,,,0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.944335730252435,40.51523828273264,93.1260570411608,0,0,0,0,0,0,0,0,0,0,
221,68,Yangquan Zhaofeng,Shanxi,Shanxi,Shanxi,Wuxiang,,,0.5,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.400209185125508,22.773610209465666,52.34614464315618,0,0,0,0,0,0,0,0,0,0,
222,68,Yangquan Zhaofeng,Shanxi,Shanxi,Shanxi,Xia,,,0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.906693137712724,7.880267628812538,18.11314171668529,0,0,0,0,0,0,0,0,0,0,
223,68,Yangquan Zhaofeng,Shanxi,Shanxi,Shanxi,Xiyang,,,1,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.319469854726131,22.554719703459632,51.843015188361036,0,0,0,0,0,0,0,0,0,0,
224,68,Yangquan Zhaofeng,Shanxi,Shanxi,Shanxi,Yuanping,,,0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.205293351878199,24.95625502168105,57.36304973611209,0,0,0,0,0,0,0,0,0,0,
225,68,Yangquan Zhaofeng,Shanxi,Shanxi,Shanxi,Yangquan,,,1,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.19651306877722,89.99828840934627,206.86502400721741,0,0,0,0,0,0,0,0,0,0,
226,69,Gangyuan Jiaohua,Shanxi,Henan,Henan,Xin'an,,,0,,,,,,,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
227,70.1,Xinghua (Chalco Jiaokou),Shanxi,Shanxi,Shanxi,Jiaokou,,,0.9,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,219.10079541258287,219.32271892520072,393.8460274987832,590.3005662255559,825.2406402234657,323.7977465326907,1453.6408154506,1465.6714623718053,1477.9716303673106,1490.5962532960755,1127.6907708413196,1137.7452040313012,1145.534803053723,
228,70.1,Xinghua (Chalco Jiaokou),Shanxi,Shanxi,Shanxi,Xiaoyi,,,1,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.38210397680996,101.48479220570817,182.24004543455013,273.1432958513676,381.85453519453444,149.8273739473094,672.6272445494002,678.1940536281949,683.8855752326891,689.7272283039246,521.8039613586807,526.4563387686992,530.0607343462766,
229,71,Tiantong,Shanxi,Shanxi,Shanxi,Jiaokou,,,0.9,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
230,72,Fusheng,Shanxi,Shanxi,Shanxi,Pinglu,,,0.2,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,376.62043640326505,816.8374693101085,0,0,0,0,0,0,0,0,0,0,0,
231,72,Fusheng,Shanxi,Shanxi,Shanxi,Xia,,,0.2,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.820055152910786,38.64922703898183,0,0,0,0,0,0,0,0,0,0,0,
232,73,YMG - Wenshan,Yunnan,Other,Yunnan,Malipo,,,1,,,,,,,0.0,0.0,0.0,0.0,0.0,0.8172123704544938,13.600410888084955,9.779582956873206,14.614052507263768,5.369179391397917,14.152206887546766,12.80349499272158,9.663717859248502,7.730844218678043,0,0,0,0,0,0,0,0,
233,73,YMG - Wenshan,Yunnan,Other,Yunnan,Wenshan,,,1,,,,,,,0.0,0.0,0.0,0.0,0.0,37.74550514576069,628.1774453257084,451.70057645695704,674.9956486911232,247.99231591882454,653.6638665915939,591.3693962595303,446.34898512436973,357.07318046947677,0,0,0,0,0,0,0,0,
234,73,YMG - Wenshan,Yunnan,Other,Yunnan,Xichou,,,1,,,,,,,0.0,0.0,0.0,0.0,0.0,29.26187251319664,486.9890666399236,350.17691858617013,523.2844690430769,192.2538724715955,506.7471916675263,458.45394874774837,346.0281442430486,276.81785803184573,0,0,0,0,0,0,0,0,
235,,,,Other,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
236,,,,Other,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
237,,,,Other,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
238,,,,Other,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
239,,,,Other,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
240,,,,Other,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
241,,,,Other,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
242,,,,Other,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
243,,,,Other,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
244,,,,Other,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
245,,,,Other,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
246,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
247,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
