mine,country,field,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030
Gujarat & Maharashtra,India,LT processing,2.743484224965706,2.743484224965706,2.743484224965706,2.743484224965706,2.743484224965706,2.743484224965706,2.743484224965706,2.743484224965706,2.743484224965706,2.743484224965706,2.743484224965706,2.743484224965706,2.743484224965706,2.743484224965706,2.743484224965706,2.743484224965706,2.743484224965706
Gujarat & Maharashtra,India,HT-B processing,2.6533996683250414,2.6533996683250414,2.6533996683250414,2.6533996683250414,2.6533996683250414,2.6533996683250414,2.6533996683250414,2.6533996683250414,2.6533996683250414,2.6533996683250414,2.6533996683250414,2.6533996683250414,2.6533996683250414,2.6533996683250414,2.6533996683250414,2.6533996683250414,2.6533996683250414
Gujarat & Maharashtra,India,HT-D processing,2.820794900002821,2.820794900002821,2.820794900002821,2.820794900002821,2.820794900002821,2.820794900002821,2.820794900002821,2.820794900002821,2.820794900002821,2.820794900002821,2.820794900002821,2.820794900002821,2.820794900002821,2.820794900002821,2.820794900002821,2.820794900002821,2.820794900002821
Gujarat & Maharashtra,India,LT processing,0.12962962962962962,0.12962962962962962,0.12962962962962962,0.12962962962962962,0.12962962962962962,0.12962962962962962,0.12962962962962962,0.12962962962962962,0.12962962962962962,0.12962962962962962,0.12962962962962962,0.12962962962962962,0.12962962962962962,0.12962962962962962,0.12962962962962962,0.12962962962962962,0.12962962962962962
Gujarat & Maharashtra,India,HT-B processing,0.07339552238805971,0.07339552238805971,0.07339552238805971,0.07339552238805971,0.07339552238805971,0.07339552238805971,0.07339552238805971,0.07339552238805971,0.07339552238805971,0.07339552238805971,0.07339552238805971,0.07339552238805971,0.07339552238805971,0.07339552238805971,0.07339552238805971,0.07339552238805971,0.07339552238805971
Gujarat & Maharashtra,India,HT-D processing,0.11847338580011849,0.11847338580011849,0.11847338580011849,0.11847338580011849,0.11847338580011849,0.11847338580011849,0.11847338580011849,0.11847338580011849,0.11847338580011849,0.11847338580011849,0.11847338580011849,0.11847338580011849,0.11847338580011849,0.11847338580011849,0.11847338580011849,0.11847338580011849,0.11847338580011849
Gujarat & Maharashtra,India,LT - Alumina,0.4575,0.4575,0.4575,0.4575,0.4575,0.4575,0.4575,0.4575,0.4575,0.4575,0.4575,0.4575,0.4575,0.4575,0.4575,0.4575,0.4575
Gujarat & Maharashtra,India,HT-B - Alumina,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48
Gujarat & Maharashtra,India,HT-D - Alumina,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48
Gujarat & Maharashtra,India,LT - Silica,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525
Gujarat & Maharashtra,India,HT-B - Silica,0.06125,0.06125,0.06125,0.06125,0.06125,0.06125,0.06125,0.06125,0.06125,0.06125,0.06125,0.06125,0.06125,0.06125,0.06125,0.06125,0.06125
Gujarat & Maharashtra,India,HT-D - Silica,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07
Gujarat & Maharashtra,India,Moisture,0.07,,,,,,,,,,,,,,,,
Gujarat & Maharashtra,India,2015 C1 mining cost,4.818656296,4.818656296,3.9321641360000004,4.143981812,4.147726963999999,4.180269996,,,,,,,,,,,
Gujarat & Maharashtra,India,Duties and royalties,7.6421804820000006,7.6421804820000006,6.236242257000001,6.57217593,6.578115578999999,6.629727421,,,,,,,,,,,
Gujarat & Maharashtra,India,2015 C1 transp. cost inc ship loading,11.17696776,11.17696776,10.62573348,10.53232391,10.51666815,10.63460689,,,,,,,,,,,
Gujarat & Maharashtra,India,diesel  price now  / diesel price 2015,1.0,1.0,0.93539101,0.960880712,0.992797366,0.980068152,0.900005244,0.923222486,0.928880367,0.934354021,0.939962836,0.945689276,0.953014681,0.960041607,0.966795365,0.973298103,0.973298103
Gujarat & Maharashtra,India,exchange rate local now / local beginning 2015,,,,,,,,,,,,,,,,,
Gujarat & Maharashtra,India,% mining cost = diesel,,,,,,,,,,,,,,,,,
Gujarat & Maharashtra,India,% mining cost = local currency denominated,,,,,,,,,,,,,,,,,
Gujarat & Maharashtra,India,other mining cost %,,,,,,,,,,,,,,,,,
Gujarat & Maharashtra,India,% royalties n duties cost = diesel,,,,,,,,,,,,,,,,,
Gujarat & Maharashtra,India,% royalties n duties cost = local currency denominated,,,,,,,,,,,,,,,,,
Gujarat & Maharashtra,India,other royalties n duties cost %,,,,,,,,,,,,,,,,,
Gujarat & Maharashtra,India,% transport cost = diesel,,,,,,,,,,,,,,,,,
Gujarat & Maharashtra,India,% transport cost = local currency denominated,,,,,,,,,,,,,,,,,
Gujarat & Maharashtra,India,other transport cost %,,,,,,,,,,,,,,,,,
Gujarat & Maharashtra,India,mining cost broken down - diesel,,,,,,,,,,,,,,,,,
Gujarat & Maharashtra,India,mining cost broken down - local denomination,,,,,,,,,,,,,,,,,
Gujarat & Maharashtra,India,mining cost broken down - other,,,,,,,,,,,,,,,,,
Gujarat & Maharashtra,India,new mining cost - diesel,,,,,,,,,,,,,,,,,
Gujarat & Maharashtra,India,new mining cost - local denomination,,,,,,,,,,,,,,,,,
Gujarat & Maharashtra,India,new mining cost - other,,,,,,,,,,,,,,,,,
Gujarat & Maharashtra,India,new mining cost - Total,,,,,,,,,,,,,,,,,
Gujarat & Maharashtra,India,royalties n duties cost broken down - diesel,,,,,,,,,,,,,,,,,
Gujarat & Maharashtra,India,royalties n duties cost broken down - local denomination,,,,,,,,,,,,,,,,,
Gujarat & Maharashtra,India,royalties n duties cost broken down - other,,,,,,,,,,,,,,,,,
Gujarat & Maharashtra,India,new royalties n duties cost - diesel,,,,,,,,,,,,,,,,,
Gujarat & Maharashtra,India,new royalties n duties cost - local denomination,,,,,,,,,,,,,,,,,
Gujarat & Maharashtra,India,new royalties n duties cost - other,,,,,,,,,,,,,,,,,
Gujarat & Maharashtra,India,new royalties n duties cost - Total,,,,,,,,,,,,,,,,,
Gujarat & Maharashtra,India,transport cost broken down - diesel,,,,,,,,,,,,,,,,,
Gujarat & Maharashtra,India,transport cost broken down - local denomination,,,,,,,,,,,,,,,,,
Gujarat & Maharashtra,India,transport cost broken down - other,,,,,,,,,,,,,,,,,
Gujarat & Maharashtra,India,new transport cost - diesel,,,,,,,,,,,,,,,,,
Gujarat & Maharashtra,India,new transport cost - local denomination,,,,,,,,,,,,,,,,,
Gujarat & Maharashtra,India,new transport cost - other,,,,,,,,,,,,,,,,,
Gujarat & Maharashtra,India,new transport cost - Total,,,,,,,,,,,,,,,,,
Gujarat & Maharashtra,India,Freight on Panamax,,,,,,,,,,,,,,,,,
Gujarat & Maharashtra,India,Freight on Capesize,,,,,,,,,,,,,,,,,
Gujarat & Maharashtra,India,Freight for vessel choosen,,,,,,,,,,,,,,,,,
Gujarat & Maharashtra,India,Capital cost of mine (inc. all infrasturure for export),5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
Gujarat & Maharashtra,India,Life of mine,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
Gujarat & Maharashtra,India,constructiuon period for mine & infrastructure,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Gujarat & Maharashtra,India,IRR required for project,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
Gujarat & Maharashtra,India,Sustaining Capital Charge ($/t),0.7500000000000001,0.7500000000000001,0.7500000000000001,0.7500000000000001,0.7500000000000001,0.7500000000000001,0.7500000000000001,0.7500000000000001,0.7500000000000001,0.7500000000000001,0.7500000000000001,0.7500000000000001,0.7500000000000001,0.7500000000000001,0.7500000000000001,0.7500000000000001,0.7500000000000001
Gujarat & Maharashtra,India,Partner & Other payments,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gujarat & Maharashtra,India,capital payback charge - before adjustment,-0.5219925702186468,-0.5219925702186468,-0.5219925702186468,-0.5219925702186468,-0.5219925702186468,-0.5219925702186468,-0.5219925702186468,-0.5219925702186468,-0.5219925702186468,-0.5219925702186468,-0.5219925702186468,-0.5219925702186468,-0.5219925702186468,-0.5219925702186468,-0.5219925702186468,-0.5219925702186468,-0.5219925702186468
Gujarat & Maharashtra,India,"adjustment (new project, expansion, old mine)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gujarat & Maharashtra,India,capital payback charge,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Gujarat & Maharashtra,India,C1 Cost FOB,23.637804538,23.637804538,20.794139873,21.248481652000002,21.242510693,21.444604307,,,,,,,,,,,
Gujarat & Maharashtra,India,C1 Cost CFR Shandong,,,,,,,,,,,,,,,,,
Gujarat & Maharashtra,India,Cost FOB inc. Sustaining Capital,24.387804538,24.387804538,21.544139873,21.998481652000002,21.992510693,22.194604307,,,,,,,,,,,
Gujarat & Maharashtra,India,Cost CFR inc. Sustaining Capital,,,,,,,,,,,,,,,,,
Gujarat & Maharashtra,India,Full cost FOB,24.387804538,24.387804538,21.544139873,21.998481652000002,21.992510693,22.194604307,,,,,,,,,,,
Gujarat & Maharashtra,India,Full cost CFR Shandong = Incentive price,,,,,,,,,,,,,,,,,
Gujarat & Maharashtra,India,Price CFR Shandong - not in use,,,,,,,,,,,,,,,,,
Gujarat & Maharashtra,India,Margin C1,,,,,,,,,,,,,,,,,
Gujarat & Maharashtra,India,Margin inc. Sustaining Capital,,,,,,,,,,,,,,,,,
Gujarat & Maharashtra,India,Margin at Full Cost,,,,,,,,,,,,,,,,,
Gujarat & Maharashtra,India,Bauxite style,LT,LT,LT,LT,LT,LT,LT,LT,LT,LT,LT,LT,LT,LT,LT,LT,LT
Gujarat & Maharashtra,India,Alumina (%),0.4575,0.4575,0.4575,0.4575,0.4575,0.4575,0.4575,0.4575,0.4575,0.4575,0.4575,0.4575,0.4575,0.4575,0.4575,0.4575,0.4575
Gujarat & Maharashtra,India,Silica (%),0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525
Gujarat & Maharashtra,India,Moisture (%),0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07
Gujarat & Maharashtra,India,t/t (dry bauxite/alumina),2.743484224965706,2.743484224965706,2.743484224965706,2.743484224965706,2.743484224965706,2.743484224965706,2.743484224965706,2.743484224965706,2.743484224965706,2.743484224965706,2.743484224965706,2.743484224965706,2.743484224965706,2.743484224965706,2.743484224965706,2.743484224965706,2.743484224965706
Gujarat & Maharashtra,India,2015 C1 mining cost ($/t),4.818656296,4.818656296,3.9321641360000004,4.143981812,4.147726963999999,4.180269996,,,,,,,,,,,
Gujarat & Maharashtra,India,2015 C1 transp. cost ($/t),11.17696776,11.17696776,10.62573348,10.53232391,10.51666815,10.63460689,,,,,,,,,,,
Gujarat & Maharashtra,India,ST Freight to China ($/dmt),,,,,,,,,,,,,,,,,
Gujarat & Maharashtra,India,C1 Cost CFR,,,,,,,,,,,,,,,,,
Gujarat & Maharashtra,India,C1 Cost FOB,23.637804538,23.637804538,20.794139873,21.248481652000002,21.242510693,21.444604307,,,,,,,,,,,
Gujarat & Maharashtra,India,Capital Payback ($/t)Charge,-0.5219925702186468,-0.5219925702186468,-0.5219925702186468,-0.5219925702186468,-0.5219925702186468,-0.5219925702186468,-0.5219925702186468,-0.5219925702186468,-0.5219925702186468,-0.5219925702186468,-0.5219925702186468,-0.5219925702186468,-0.5219925702186468,-0.5219925702186468,-0.5219925702186468,-0.5219925702186468,-0.5219925702186468
Gujarat & Maharashtra,India,Sustaining Capital Charge ($/t),0.7500000000000001,0.7500000000000001,0.7500000000000001,0.7500000000000001,0.7500000000000001,0.7500000000000001,0.7500000000000001,0.7500000000000001,0.7500000000000001,0.7500000000000001,0.7500000000000001,0.7500000000000001,0.7500000000000001,0.7500000000000001,0.7500000000000001,0.7500000000000001,0.7500000000000001
Gujarat & Maharashtra,India,Cash + Sustaining Capital CFR,,,,,,,,,,,,,,,,,
Gujarat & Maharashtra,India,Full Cost,,,,,,,,,,,,,,,,,
Gujarat & Maharashtra,India,Mine Gate,4.818656296,4.818656296,3.9321641360000004,4.143981812,4.147726963999999,4.180269996,,,,,,,,,,,
Gujarat & Maharashtra,India,Other processing penalties (US$/t_bx),0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
