snapshot_id,model_id,output_set,output_id,output_label,output_row,output_value,override_value,actual_value
15,21,Dailypricedata,29,elementdatayear,1482,2015.0,,
15,21,Dailypricedata,30,elementdatamonth,1482,7.0,,
15,21,Dailypricedata,31,elementdataday,1482,22.0,,
15,21,Dailypricedata,8,date,1483,42208.0,,
15,21,Dailypricedata,27,cbixusd,1483,53.61,,
15,21,Dailypricedata,28,daybeforecbx,1483,1772.0,,
15,21,Dailypricedata,29,elementdatayear,1483,2015.0,,
15,21,Dailypricedata,30,elementdatamonth,1483,7.0,,
15,21,Dailypricedata,31,elementdataday,1483,23.0,,
15,21,Dailypricedata,8,date,1484,42209.0,,
15,21,Dailypricedata,27,cbixusd,1484,54.09,,
15,21,Dailypricedata,28,daybeforecbx,1484,1771.0,,
15,21,Dailypricedata,29,elementdatayear,1484,2015.0,,
15,21,Dailypricedata,30,elementdatamonth,1484,7.0,,
15,21,Dailypricedata,31,elementdataday,1484,24.0,,
15,21,Dailypricedata,8,date,1485,42210.0,,
15,21,Dailypricedata,27,cbixusd,1485,52.03,,
15,21,Dailypricedata,28,daybeforecbx,1485,1770.0,,
15,21,Dailypricedata,29,elementdatayear,1485,2015.0,,
15,21,Dailypricedata,30,elementdatamonth,1485,7.0,,
15,21,Dailypricedata,31,elementdataday,1485,25.0,,
15,21,Dailypricedata,8,date,1486,42211.0,,
15,21,Dailypricedata,27,cbixusd,1486,52.03,,
15,21,Dailypricedata,28,daybeforecbx,1486,1769.0,,
15,21,Dailypricedata,29,elementdatayear,1486,2015.0,,
15,21,Dailypricedata,30,elementdatamonth,1486,7.0,,
15,21,Dailypricedata,31,elementdataday,1486,26.0,,
15,21,Dailypricedata,8,date,1487,42212.0,,
15,21,Dailypricedata,27,cbixusd,1487,52.03,,
15,21,Dailypricedata,28,daybeforecbx,1487,1768.0,,
15,21,Dailypricedata,29,elementdatayear,1487,2015.0,,
15,21,Dailypricedata,30,elementdatamonth,1487,7.0,,
15,21,Dailypricedata,31,elementdataday,1487,27.0,,
15,21,Dailypricedata,8,date,1488,42213.0,,
15,21,Dailypricedata,27,cbixusd,1488,52.03,,
15,21,Dailypricedata,28,daybeforecbx,1488,1767.0,,
15,21,Dailypricedata,29,elementdatayear,1488,2015.0,,
15,21,Dailypricedata,30,elementdatamonth,1488,7.0,,
15,21,Dailypricedata,31,elementdataday,1488,28.0,,
15,21,Dailypricedata,8,date,1489,42214.0,,
15,21,Dailypricedata,27,cbixusd,1489,52.81,,
15,21,Dailypricedata,28,daybeforecbx,1489,1766.0,,
15,21,Dailypricedata,29,elementdatayear,1489,2015.0,,
15,21,Dailypricedata,30,elementdatamonth,1489,7.0,,
15,21,Dailypricedata,31,elementdataday,1489,29.0,,
15,21,Dailypricedata,8,date,1490,42215.0,,
15,21,Dailypricedata,27,cbixusd,1490,53.15,,
15,21,Dailypricedata,28,daybeforecbx,1490,1765.0,,
15,21,Dailypricedata,29,elementdatayear,1490,2015.0,,
15,21,Dailypricedata,30,elementdatamonth,1490,7.0,,
15,21,Dailypricedata,31,elementdataday,1490,30.0,,
15,21,Dailypricedata,8,date,1491,42216.0,,
15,21,Dailypricedata,27,cbixusd,1491,52.62,,
15,21,Dailypricedata,28,daybeforecbx,1491,1764.0,,
15,21,Dailypricedata,29,elementdatayear,1491,2015.0,,
15,21,Dailypricedata,30,elementdatamonth,1491,7.0,,
15,21,Dailypricedata,31,elementdataday,1491,31.0,,
15,21,Dailypricedata,8,date,1492,42217.0,,
15,21,Dailypricedata,27,cbixusd,1492,52.13,,
15,21,Dailypricedata,28,daybeforecbx,1492,1763.0,,
15,21,Dailypricedata,29,elementdatayear,1492,2015.0,,
15,21,Dailypricedata,30,elementdatamonth,1492,8.0,,
15,21,Dailypricedata,31,elementdataday,1492,1.0,,
15,21,Dailypricedata,8,date,1493,42218.0,,
15,21,Dailypricedata,27,cbixusd,1493,52.1,,
15,21,Dailypricedata,28,daybeforecbx,1493,1762.0,,
15,21,Dailypricedata,29,elementdatayear,1493,2015.0,,
15,21,Dailypricedata,30,elementdatamonth,1493,8.0,,
15,21,Dailypricedata,31,elementdataday,1493,2.0,,
15,21,Dailypricedata,8,date,1494,42219.0,,
15,21,Dailypricedata,27,cbixusd,1494,52.1,,
15,21,Dailypricedata,28,daybeforecbx,1494,1761.0,,
15,21,Dailypricedata,29,elementdatayear,1494,2015.0,,
15,21,Dailypricedata,30,elementdatamonth,1494,8.0,,
15,21,Dailypricedata,31,elementdataday,1494,3.0,,
15,21,Dailypricedata,8,date,1495,42220.0,,
15,21,Dailypricedata,27,cbixusd,1495,52.1,,
15,21,Dailypricedata,28,daybeforecbx,1495,1760.0,,
15,21,Dailypricedata,29,elementdatayear,1495,2015.0,,
15,21,Dailypricedata,30,elementdatamonth,1495,8.0,,
15,21,Dailypricedata,31,elementdataday,1495,4.0,,
15,21,Dailypricedata,8,date,1496,42221.0,,
15,21,Dailypricedata,27,cbixusd,1496,53.17,,
15,21,Dailypricedata,28,daybeforecbx,1496,1759.0,,
15,21,Dailypricedata,29,elementdatayear,1496,2015.0,,
15,21,Dailypricedata,30,elementdatamonth,1496,8.0,,
15,21,Dailypricedata,31,elementdataday,1496,5.0,,
15,21,Dailypricedata,8,date,1497,42222.0,,
15,21,Dailypricedata,27,cbixusd,1497,53.17,,
15,21,Dailypricedata,28,daybeforecbx,1497,1758.0,,
15,21,Dailypricedata,29,elementdatayear,1497,2015.0,,
15,21,Dailypricedata,30,elementdatamonth,1497,8.0,,
15,21,Dailypricedata,31,elementdataday,1497,6.0,,
15,21,Dailypricedata,8,date,1498,42223.0,,
15,21,Dailypricedata,27,cbixusd,1498,53.17,,
15,21,Dailypricedata,28,daybeforecbx,1498,1757.0,,
15,21,Dailypricedata,29,elementdatayear,1498,2015.0,,
15,21,Dailypricedata,30,elementdatamonth,1498,8.0,,
15,21,Dailypricedata,31,elementdataday,1498,7.0,,
15,21,Dailypricedata,8,date,1499,42224.0,,
15,21,Dailypricedata,27,cbixusd,1499,52.2951,,
15,21,Dailypricedata,28,daybeforecbx,1499,1756.0,,
15,21,Dailypricedata,29,elementdatayear,1499,2015.0,,
15,21,Dailypricedata,30,elementdatamonth,1499,8.0,,
15,21,Dailypricedata,31,elementdataday,1499,8.0,,
15,21,Dailypricedata,8,date,1500,42225.0,,
15,21,Dailypricedata,27,cbixusd,1500,52.8036,,
15,21,Dailypricedata,28,daybeforecbx,1500,1755.0,,
15,21,Dailypricedata,29,elementdatayear,1500,2015.0,,
15,21,Dailypricedata,30,elementdatamonth,1500,8.0,,
15,21,Dailypricedata,31,elementdataday,1500,9.0,,
15,21,Dailypricedata,8,date,1501,42226.0,,
15,21,Dailypricedata,27,cbixusd,1501,52.8036,,
15,21,Dailypricedata,28,daybeforecbx,1501,1754.0,,
15,21,Dailypricedata,29,elementdatayear,1501,2015.0,,
15,21,Dailypricedata,30,elementdatamonth,1501,8.0,,
15,21,Dailypricedata,31,elementdataday,1501,10.0,,
15,21,Dailypricedata,8,date,1502,42227.0,,
15,21,Dailypricedata,27,cbixusd,1502,51.5582,,
15,21,Dailypricedata,28,daybeforecbx,1502,1753.0,,
15,21,Dailypricedata,29,elementdatayear,1502,2015.0,,
15,21,Dailypricedata,30,elementdatamonth,1502,8.0,,
15,21,Dailypricedata,31,elementdataday,1502,11.0,,
15,21,Dailypricedata,8,date,1503,42228.0,,
15,21,Dailypricedata,27,cbixusd,1503,52.3843,,
15,21,Dailypricedata,28,daybeforecbx,1503,1752.0,,
15,21,Dailypricedata,29,elementdatayear,1503,2015.0,,
15,21,Dailypricedata,30,elementdatamonth,1503,8.0,,
15,21,Dailypricedata,31,elementdataday,1503,12.0,,
15,21,Dailypricedata,8,date,1504,42229.0,,
15,21,Dailypricedata,27,cbixusd,1504,51.6441,,
15,21,Dailypricedata,28,daybeforecbx,1504,1751.0,,
15,21,Dailypricedata,29,elementdatayear,1504,2015.0,,
15,21,Dailypricedata,30,elementdatamonth,1504,8.0,,
15,21,Dailypricedata,31,elementdataday,1504,13.0,,
15,21,Dailypricedata,8,date,1505,42230.0,,
15,21,Dailypricedata,27,cbixusd,1505,51.6441,,
15,21,Dailypricedata,28,daybeforecbx,1505,1750.0,,
15,21,Dailypricedata,29,elementdatayear,1505,2015.0,,
15,21,Dailypricedata,30,elementdatamonth,1505,8.0,,
15,21,Dailypricedata,31,elementdataday,1505,14.0,,
15,21,Dailypricedata,8,date,1506,42231.0,,
15,21,Dailypricedata,27,cbixusd,1506,52.1369,,
15,21,Dailypricedata,28,daybeforecbx,1506,1749.0,,
15,21,Dailypricedata,29,elementdatayear,1506,2015.0,,
15,21,Dailypricedata,30,elementdatamonth,1506,8.0,,
15,21,Dailypricedata,31,elementdataday,1506,15.0,,
15,21,Dailypricedata,8,date,1507,42232.0,,
15,21,Dailypricedata,27,cbixusd,1507,52.8145,,
15,21,Dailypricedata,28,daybeforecbx,1507,1748.0,,
15,21,Dailypricedata,29,elementdatayear,1507,2015.0,,
15,21,Dailypricedata,30,elementdatamonth,1507,8.0,,
15,21,Dailypricedata,31,elementdataday,1507,16.0,,
15,21,Dailypricedata,8,date,1508,42233.0,,
15,21,Dailypricedata,27,cbixusd,1508,53.2084,,
15,21,Dailypricedata,28,daybeforecbx,1508,1747.0,,
15,21,Dailypricedata,29,elementdatayear,1508,2015.0,,
15,21,Dailypricedata,30,elementdatamonth,1508,8.0,,
15,21,Dailypricedata,31,elementdataday,1508,17.0,,
15,21,Dailypricedata,8,date,1509,42234.0,,
15,21,Dailypricedata,27,cbixusd,1509,53.9586,,
15,21,Dailypricedata,28,daybeforecbx,1509,1746.0,,
15,21,Dailypricedata,29,elementdatayear,1509,2015.0,,
15,21,Dailypricedata,30,elementdatamonth,1509,8.0,,
15,21,Dailypricedata,31,elementdataday,1509,18.0,,
15,21,Dailypricedata,8,date,1510,42235.0,,
15,21,Dailypricedata,27,cbixusd,1510,53.6173,,
15,21,Dailypricedata,28,daybeforecbx,1510,1745.0,,
15,21,Dailypricedata,29,elementdatayear,1510,2015.0,,
15,21,Dailypricedata,30,elementdatamonth,1510,8.0,,
15,21,Dailypricedata,31,elementdataday,1510,19.0,,
15,21,Dailypricedata,8,date,1511,42236.0,,
15,21,Dailypricedata,27,cbixusd,1511,53.7023,,
15,21,Dailypricedata,28,daybeforecbx,1511,1744.0,,
15,21,Dailypricedata,29,elementdatayear,1511,2015.0,,
15,21,Dailypricedata,30,elementdatamonth,1511,8.0,,
15,21,Dailypricedata,31,elementdataday,1511,20.0,,
15,21,Dailypricedata,8,date,1512,42237.0,,
15,21,Dailypricedata,27,cbixusd,1512,53.4774,,
15,21,Dailypricedata,28,daybeforecbx,1512,1743.0,,
15,21,Dailypricedata,29,elementdatayear,1512,2015.0,,
15,21,Dailypricedata,30,elementdatamonth,1512,8.0,,
15,21,Dailypricedata,31,elementdataday,1512,21.0,,
15,21,Dailypricedata,8,date,1513,42238.0,,
15,21,Dailypricedata,27,cbixusd,1513,53.3161,,
15,21,Dailypricedata,28,daybeforecbx,1513,1742.0,,
15,21,Dailypricedata,29,elementdatayear,1513,2015.0,,
15,21,Dailypricedata,30,elementdatamonth,1513,8.0,,
15,21,Dailypricedata,31,elementdataday,1513,22.0,,
15,21,Dailypricedata,8,date,1514,42239.0,,
15,21,Dailypricedata,27,cbixusd,1514,53.3161,,
15,21,Dailypricedata,28,daybeforecbx,1514,1741.0,,
15,21,Dailypricedata,29,elementdatayear,1514,2015.0,,
15,21,Dailypricedata,30,elementdatamonth,1514,8.0,,
15,21,Dailypricedata,31,elementdataday,1514,23.0,,
15,21,Dailypricedata,8,date,1515,42240.0,,
15,21,Dailypricedata,27,cbixusd,1515,55.8335,,
15,21,Dailypricedata,28,daybeforecbx,1515,1740.0,,
15,21,Dailypricedata,29,elementdatayear,1515,2015.0,,
15,21,Dailypricedata,30,elementdatamonth,1515,8.0,,
15,21,Dailypricedata,31,elementdataday,1515,24.0,,
15,21,Dailypricedata,8,date,1516,42241.0,,
15,21,Dailypricedata,27,cbixusd,1516,55.8335,,
15,21,Dailypricedata,28,daybeforecbx,1516,1739.0,,
15,21,Dailypricedata,29,elementdatayear,1516,2015.0,,
15,21,Dailypricedata,30,elementdatamonth,1516,8.0,,
15,21,Dailypricedata,31,elementdataday,1516,25.0,,
15,21,Dailypricedata,8,date,1517,42242.0,,
15,21,Dailypricedata,27,cbixusd,1517,55.8335,,
15,21,Dailypricedata,28,daybeforecbx,1517,1738.0,,
15,21,Dailypricedata,29,elementdatayear,1517,2015.0,,
15,21,Dailypricedata,30,elementdatamonth,1517,8.0,,
15,21,Dailypricedata,31,elementdataday,1517,26.0,,
15,21,Dailypricedata,8,date,1518,42243.0,,
15,21,Dailypricedata,27,cbixusd,1518,55.8335,,
15,21,Dailypricedata,28,daybeforecbx,1518,1737.0,,
15,21,Dailypricedata,29,elementdatayear,1518,2015.0,,
15,21,Dailypricedata,30,elementdatamonth,1518,8.0,,
15,21,Dailypricedata,31,elementdataday,1518,27.0,,
15,21,Dailypricedata,8,date,1519,42244.0,,
15,21,Dailypricedata,27,cbixusd,1519,55.3443,,
15,21,Dailypricedata,28,daybeforecbx,1519,1736.0,,
15,21,Dailypricedata,29,elementdatayear,1519,2015.0,,
15,21,Dailypricedata,30,elementdatamonth,1519,8.0,,
15,21,Dailypricedata,31,elementdataday,1519,28.0,,
15,21,Dailypricedata,8,date,1520,42245.0,,
15,21,Dailypricedata,27,cbixusd,1520,56.1444,,
15,21,Dailypricedata,28,daybeforecbx,1520,1735.0,,
15,21,Dailypricedata,29,elementdatayear,1520,2015.0,,
15,21,Dailypricedata,30,elementdatamonth,1520,8.0,,
15,21,Dailypricedata,31,elementdataday,1520,29.0,,
15,21,Dailypricedata,8,date,1521,42246.0,,
15,21,Dailypricedata,27,cbixusd,1521,55.9949,,
15,21,Dailypricedata,28,daybeforecbx,1521,1734.0,,
15,21,Dailypricedata,29,elementdatayear,1521,2015.0,,
15,21,Dailypricedata,30,elementdatamonth,1521,8.0,,
15,21,Dailypricedata,31,elementdataday,1521,30.0,,
15,21,Dailypricedata,8,date,1522,42247.0,,
15,21,Dailypricedata,27,cbixusd,1522,56.5622,,
15,21,Dailypricedata,28,daybeforecbx,1522,1733.0,,
15,21,Dailypricedata,29,elementdatayear,1522,2015.0,,
15,21,Dailypricedata,30,elementdatamonth,1522,8.0,,
15,21,Dailypricedata,31,elementdataday,1522,31.0,,
15,21,Dailypricedata,8,date,1523,42248.0,,
15,21,Dailypricedata,27,cbixusd,1523,56.5622,,
15,21,Dailypricedata,28,daybeforecbx,1523,1732.0,,
15,21,Dailypricedata,29,elementdatayear,1523,2015.0,,
15,21,Dailypricedata,30,elementdatamonth,1523,9.0,,
15,21,Dailypricedata,31,elementdataday,1523,1.0,,
15,21,Dailypricedata,8,date,1524,42249.0,,
15,21,Dailypricedata,27,cbixusd,1524,56.5622,,
15,21,Dailypricedata,28,daybeforecbx,1524,1731.0,,
15,21,Dailypricedata,29,elementdatayear,1524,2015.0,,
15,21,Dailypricedata,30,elementdatamonth,1524,9.0,,
15,21,Dailypricedata,31,elementdataday,1524,2.0,,
15,21,Dailypricedata,8,date,1525,42250.0,,
15,21,Dailypricedata,27,cbixusd,1525,56.5622,,
15,21,Dailypricedata,28,daybeforecbx,1525,1730.0,,
15,21,Dailypricedata,29,elementdatayear,1525,2015.0,,
15,21,Dailypricedata,30,elementdatamonth,1525,9.0,,
15,21,Dailypricedata,31,elementdataday,1525,3.0,,
15,21,Dailypricedata,8,date,1526,42251.0,,
15,21,Dailypricedata,27,cbixusd,1526,56.6037,,
15,21,Dailypricedata,28,daybeforecbx,1526,1729.0,,
15,21,Dailypricedata,29,elementdatayear,1526,2015.0,,
15,21,Dailypricedata,30,elementdatamonth,1526,9.0,,
15,21,Dailypricedata,31,elementdataday,1526,4.0,,
15,21,Dailypricedata,8,date,1527,42252.0,,
15,21,Dailypricedata,27,cbixusd,1527,56.6037,,
15,21,Dailypricedata,28,daybeforecbx,1527,1728.0,,
15,21,Dailypricedata,29,elementdatayear,1527,2015.0,,
15,21,Dailypricedata,30,elementdatamonth,1527,9.0,,
15,21,Dailypricedata,31,elementdataday,1527,5.0,,
15,21,Dailypricedata,8,date,1528,42253.0,,
15,21,Dailypricedata,27,cbixusd,1528,57.0101,,
15,21,Dailypricedata,28,daybeforecbx,1528,1727.0,,
15,21,Dailypricedata,29,elementdatayear,1528,2015.0,,
15,21,Dailypricedata,30,elementdatamonth,1528,9.0,,
15,21,Dailypricedata,31,elementdataday,1528,6.0,,
15,21,Dailypricedata,8,date,1529,42254.0,,
15,21,Dailypricedata,27,cbixusd,1529,57.6047,,
15,21,Dailypricedata,28,daybeforecbx,1529,1726.0,,
15,21,Dailypricedata,29,elementdatayear,1529,2015.0,,
15,21,Dailypricedata,30,elementdatamonth,1529,9.0,,
15,21,Dailypricedata,31,elementdataday,1529,7.0,,
15,21,Dailypricedata,8,date,1530,42255.0,,
15,21,Dailypricedata,27,cbixusd,1530,57.5188,,
15,21,Dailypricedata,28,daybeforecbx,1530,1725.0,,
15,21,Dailypricedata,29,elementdatayear,1530,2015.0,,
15,21,Dailypricedata,30,elementdatamonth,1530,9.0,,
15,21,Dailypricedata,31,elementdataday,1530,8.0,,
15,21,Dailypricedata,8,date,1531,42256.0,,
15,21,Dailypricedata,27,cbixusd,1531,57.5188,,
15,21,Dailypricedata,28,daybeforecbx,1531,1724.0,,
15,21,Dailypricedata,29,elementdatayear,1531,2015.0,,
15,21,Dailypricedata,30,elementdatamonth,1531,9.0,,
15,21,Dailypricedata,31,elementdataday,1531,9.0,,
15,21,Dailypricedata,8,date,1532,42257.0,,
15,21,Dailypricedata,27,cbixusd,1532,57.5188,,
15,21,Dailypricedata,28,daybeforecbx,1532,1723.0,,
15,21,Dailypricedata,29,elementdatayear,1532,2015.0,,
15,21,Dailypricedata,30,elementdatamonth,1532,9.0,,
15,21,Dailypricedata,31,elementdataday,1532,10.0,,
15,21,Dailypricedata,8,date,1533,42258.0,,
15,21,Dailypricedata,27,cbixusd,1533,57.6957,,
15,21,Dailypricedata,28,daybeforecbx,1533,1722.0,,
15,21,Dailypricedata,29,elementdatayear,1533,2015.0,,
15,21,Dailypricedata,30,elementdatamonth,1533,9.0,,
15,21,Dailypricedata,31,elementdataday,1533,11.0,,
15,21,Dailypricedata,8,date,1534,42259.0,,
15,21,Dailypricedata,27,cbixusd,1534,58.7297,,
15,21,Dailypricedata,28,daybeforecbx,1534,1721.0,,
15,21,Dailypricedata,29,elementdatayear,1534,2015.0,,
15,21,Dailypricedata,30,elementdatamonth,1534,9.0,,
15,21,Dailypricedata,31,elementdataday,1534,12.0,,
15,21,Dailypricedata,8,date,1535,42260.0,,
15,21,Dailypricedata,27,cbixusd,1535,58.7297,,
15,21,Dailypricedata,28,daybeforecbx,1535,1720.0,,
15,21,Dailypricedata,29,elementdatayear,1535,2015.0,,
15,21,Dailypricedata,30,elementdatamonth,1535,9.0,,
15,21,Dailypricedata,31,elementdataday,1535,13.0,,
15,21,Dailypricedata,8,date,1536,42261.0,,
15,21,Dailypricedata,27,cbixusd,1536,58.7011,,
15,21,Dailypricedata,28,daybeforecbx,1536,1719.0,,
15,21,Dailypricedata,29,elementdatayear,1536,2015.0,,
15,21,Dailypricedata,30,elementdatamonth,1536,9.0,,
15,21,Dailypricedata,31,elementdataday,1536,14.0,,
15,21,Dailypricedata,8,date,1537,42262.0,,
15,21,Dailypricedata,27,cbixusd,1537,59.1765,,
15,21,Dailypricedata,28,daybeforecbx,1537,1718.0,,
15,21,Dailypricedata,29,elementdatayear,1537,2015.0,,
15,21,Dailypricedata,30,elementdatamonth,1537,9.0,,
15,21,Dailypricedata,31,elementdataday,1537,15.0,,
15,21,Dailypricedata,8,date,1538,42263.0,,
15,21,Dailypricedata,27,cbixusd,1538,59.1133,,
15,21,Dailypricedata,28,daybeforecbx,1538,1717.0,,
15,21,Dailypricedata,29,elementdatayear,1538,2015.0,,
15,21,Dailypricedata,30,elementdatamonth,1538,9.0,,
15,21,Dailypricedata,31,elementdataday,1538,16.0,,
15,21,Dailypricedata,8,date,1539,42264.0,,
15,21,Dailypricedata,27,cbixusd,1539,58.6761,,
15,21,Dailypricedata,28,daybeforecbx,1539,1716.0,,
15,21,Dailypricedata,29,elementdatayear,1539,2015.0,,
15,21,Dailypricedata,30,elementdatamonth,1539,9.0,,
15,21,Dailypricedata,31,elementdataday,1539,17.0,,
15,21,Dailypricedata,8,date,1540,42265.0,,
15,21,Dailypricedata,27,cbixusd,1540,59.1501,,
15,21,Dailypricedata,28,daybeforecbx,1540,1715.0,,
15,21,Dailypricedata,29,elementdatayear,1540,2015.0,,
15,21,Dailypricedata,30,elementdatamonth,1540,9.0,,
15,21,Dailypricedata,31,elementdataday,1540,18.0,,
15,21,Dailypricedata,8,date,1541,42266.0,,
15,21,Dailypricedata,27,cbixusd,1541,58.448,,
15,21,Dailypricedata,28,daybeforecbx,1541,1714.0,,
15,21,Dailypricedata,29,elementdatayear,1541,2015.0,,
15,21,Dailypricedata,30,elementdatamonth,1541,9.0,,
15,21,Dailypricedata,31,elementdataday,1541,19.0,,
15,21,Dailypricedata,8,date,1542,42267.0,,
15,21,Dailypricedata,27,cbixusd,1542,59.3362,,
15,21,Dailypricedata,28,daybeforecbx,1542,1713.0,,
15,21,Dailypricedata,29,elementdatayear,1542,2015.0,,
15,21,Dailypricedata,30,elementdatamonth,1542,9.0,,
15,21,Dailypricedata,31,elementdataday,1542,20.0,,
15,21,Dailypricedata,8,date,1543,42268.0,,
15,21,Dailypricedata,27,cbixusd,1543,59.2668,,
15,21,Dailypricedata,28,daybeforecbx,1543,1712.0,,
15,21,Dailypricedata,29,elementdatayear,1543,2015.0,,
15,21,Dailypricedata,30,elementdatamonth,1543,9.0,,
15,21,Dailypricedata,31,elementdataday,1543,21.0,,
15,21,Dailypricedata,8,date,1544,42269.0,,
15,21,Dailypricedata,27,cbixusd,1544,59.2566,,
15,21,Dailypricedata,28,daybeforecbx,1544,1711.0,,
15,21,Dailypricedata,29,elementdatayear,1544,2015.0,,
15,21,Dailypricedata,30,elementdatamonth,1544,9.0,,
15,21,Dailypricedata,31,elementdataday,1544,22.0,,
15,21,Dailypricedata,8,date,1545,42270.0,,
15,21,Dailypricedata,27,cbixusd,1545,59.2566,,
15,21,Dailypricedata,28,daybeforecbx,1545,1710.0,,
15,21,Dailypricedata,29,elementdatayear,1545,2015.0,,
15,21,Dailypricedata,30,elementdatamonth,1545,9.0,,
15,21,Dailypricedata,31,elementdataday,1545,23.0,,
15,21,Dailypricedata,8,date,1546,42271.0,,
15,21,Dailypricedata,27,cbixusd,1546,59.2566,,
15,21,Dailypricedata,28,daybeforecbx,1546,1709.0,,
15,21,Dailypricedata,29,elementdatayear,1546,2015.0,,
15,21,Dailypricedata,30,elementdatamonth,1546,9.0,,
15,21,Dailypricedata,31,elementdataday,1546,24.0,,
15,21,Dailypricedata,8,date,1547,42272.0,,
15,21,Dailypricedata,27,cbixusd,1547,59.0207,,
15,21,Dailypricedata,28,daybeforecbx,1547,1708.0,,
15,21,Dailypricedata,29,elementdatayear,1547,2015.0,,
15,21,Dailypricedata,30,elementdatamonth,1547,9.0,,
15,21,Dailypricedata,31,elementdataday,1547,25.0,,
15,21,Dailypricedata,8,date,1548,42273.0,,
15,21,Dailypricedata,27,cbixusd,1548,58.6581,,
15,21,Dailypricedata,28,daybeforecbx,1548,1707.0,,
15,21,Dailypricedata,29,elementdatayear,1548,2015.0,,
15,21,Dailypricedata,30,elementdatamonth,1548,9.0,,
15,21,Dailypricedata,31,elementdataday,1548,26.0,,
15,21,Dailypricedata,8,date,1549,42274.0,,
15,21,Dailypricedata,27,cbixusd,1549,58.6374,,
15,21,Dailypricedata,28,daybeforecbx,1549,1706.0,,
15,21,Dailypricedata,29,elementdatayear,1549,2015.0,,
15,21,Dailypricedata,30,elementdatamonth,1549,9.0,,
15,21,Dailypricedata,31,elementdataday,1549,27.0,,
15,21,Dailypricedata,8,date,1550,42275.0,,
15,21,Dailypricedata,27,cbixusd,1550,58.1983,,
15,21,Dailypricedata,28,daybeforecbx,1550,1705.0,,
15,21,Dailypricedata,29,elementdatayear,1550,2015.0,,
15,21,Dailypricedata,30,elementdatamonth,1550,9.0,,
15,21,Dailypricedata,31,elementdataday,1550,28.0,,
15,21,Dailypricedata,8,date,1551,42276.0,,
15,21,Dailypricedata,27,cbixusd,1551,58.1983,,
15,21,Dailypricedata,28,daybeforecbx,1551,1704.0,,
15,21,Dailypricedata,29,elementdatayear,1551,2015.0,,
15,21,Dailypricedata,30,elementdatamonth,1551,9.0,,
15,21,Dailypricedata,31,elementdataday,1551,29.0,,
15,21,Dailypricedata,8,date,1552,42277.0,,
15,21,Dailypricedata,27,cbixusd,1552,58.1983,,
15,21,Dailypricedata,28,daybeforecbx,1552,1703.0,,
15,21,Dailypricedata,29,elementdatayear,1552,2015.0,,
15,21,Dailypricedata,30,elementdatamonth,1552,9.0,,
15,21,Dailypricedata,31,elementdataday,1552,30.0,,
15,21,Dailypricedata,8,date,1553,42278.0,,
15,21,Dailypricedata,27,cbixusd,1553,58.1983,,
15,21,Dailypricedata,28,daybeforecbx,1553,1702.0,,
15,21,Dailypricedata,29,elementdatayear,1553,2015.0,,
15,21,Dailypricedata,30,elementdatamonth,1553,10.0,,
15,21,Dailypricedata,31,elementdataday,1553,1.0,,
15,21,Dailypricedata,8,date,1554,42279.0,,
15,21,Dailypricedata,27,cbixusd,1554,58.1983,,
15,21,Dailypricedata,28,daybeforecbx,1554,1701.0,,
15,21,Dailypricedata,29,elementdatayear,1554,2015.0,,
15,21,Dailypricedata,30,elementdatamonth,1554,10.0,,
15,21,Dailypricedata,31,elementdataday,1554,2.0,,
15,21,Dailypricedata,8,date,1555,42280.0,,
15,21,Dailypricedata,27,cbixusd,1555,58.1983,,
15,21,Dailypricedata,28,daybeforecbx,1555,1700.0,,
15,21,Dailypricedata,29,elementdatayear,1555,2015.0,,
15,21,Dailypricedata,30,elementdatamonth,1555,10.0,,
15,21,Dailypricedata,31,elementdataday,1555,3.0,,
15,21,Dailypricedata,8,date,1556,42281.0,,
15,21,Dailypricedata,27,cbixusd,1556,58.1692,,
15,21,Dailypricedata,28,daybeforecbx,1556,1699.0,,
15,21,Dailypricedata,29,elementdatayear,1556,2015.0,,
15,21,Dailypricedata,30,elementdatamonth,1556,10.0,,
15,21,Dailypricedata,31,elementdataday,1556,4.0,,
15,21,Dailypricedata,8,date,1557,42282.0,,
15,21,Dailypricedata,27,cbixusd,1557,58.1692,,
15,21,Dailypricedata,28,daybeforecbx,1557,1698.0,,
15,21,Dailypricedata,29,elementdatayear,1557,2015.0,,
15,21,Dailypricedata,30,elementdatamonth,1557,10.0,,
15,21,Dailypricedata,31,elementdataday,1557,5.0,,
15,21,Dailypricedata,8,date,1558,42283.0,,
15,21,Dailypricedata,27,cbixusd,1558,57.7854,,
15,21,Dailypricedata,28,daybeforecbx,1558,1697.0,,
15,21,Dailypricedata,29,elementdatayear,1558,2015.0,,
15,21,Dailypricedata,30,elementdatamonth,1558,10.0,,
15,21,Dailypricedata,31,elementdataday,1558,6.0,,
15,21,Dailypricedata,8,date,1559,42284.0,,
15,21,Dailypricedata,27,cbixusd,1559,57.7854,,
15,21,Dailypricedata,28,daybeforecbx,1559,1696.0,,
15,21,Dailypricedata,29,elementdatayear,1559,2015.0,,
15,21,Dailypricedata,30,elementdatamonth,1559,10.0,,
15,21,Dailypricedata,31,elementdataday,1559,7.0,,
15,21,Dailypricedata,8,date,1560,42285.0,,
15,21,Dailypricedata,27,cbixusd,1560,57.7854,,
15,21,Dailypricedata,28,daybeforecbx,1560,1695.0,,
