Name3,Name1,Name,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040
Africa,Guinea,Rundi,0.0,0.0,0.0,0.0,0.0,3.2485900217471997,8.121475054368,7.6408163260416,7.6408163260416,7.6408163260416,8.489795917823999,8.489795917823999,8.489795917823999,8.489795917823999,8.489795917823999,8.489795917823999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Australasia,Australia,Metro Blend,0.0,0.0,0.0,1.0349387174081677,1.4687047182522561,3.190445935196328,5.156448335587299,4.789804755444164,4.76944629798419,4.748713834739682,4.727651000321392,4.706279404755832,4.684606150959368,4.662626148548775,4.640321183496576,4.618228606971737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Africa,Turkey,Seydisehir,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Australasia,Australia,Amrun HT,0.0,0.0,0.0,15.606661357458012,13.980851724371393,14.474228453231392,15.29652300133139,16.742308685619083,17.01640686831908,17.01640686831908,17.01640686831908,18.112799599119082,18.660995964519078,18.93509414721908,18.93509414721908,18.93509414721908,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Australasia,Australia,Metro BH1 Xinfa,0.0,0.0,1.595179031877356,2.0508728065193087,1.9546130392678334,1.9546130392678334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Africa,Guinea,Dian Dian,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9772357723423999,2.9658536585136,2.9658536585136,3.100283285652,3.100283285652,3.100283285652,3.1962616823376,3.1962616823376,3.1962616823376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Africa,Guinea,Dynamic,0.0,0.0,0.0,0.0,0.0,4.19727272726853,5.59636363635804,6.472429906733639,7.1915887852596,7.1915887852596,7.1915887852596,7.1915887852596,7.990654205844001,7.75070821413,7.75070821413,8.56657223667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Other,Other,Other,0.5607012188546581,1.0672765387194716,0.7085201622226611,0.7817315816198555,0.6352836531980179,0.4534305300745711,0.4534305300745711,0.6352836531980179,0.6352836531980179,0.6352836531980179,0.6352836531980179,0.6352836531980179,0.6352836531980179,0.6352836531980179,0.6352836531980179,0.6352836531980179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Africa,Guinea,GDM,0.0,0.0,2.0,1.46,2.0,2.0,2.9,2.88,2.96,2.96,2.96,2.96,2.96,2.96,2.96,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Africa,Guinea,Ashapura Guinea,0.0,0.0,0.2086236334575,0.0,0.0,0.0,2.35679012348625,4.61111111116875,4.61111111116875,4.61111111116875,4.61111111116875,5.123456790187499,5.123456790187499,5.123456790187499,5.123456790187499,5.123456790187499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Africa,Guinea,SMB Kaboye,0.0,8.169934639606081,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Africa,Guinea,SMB Dabiss S,0.0,6.142063522238999,16.361133353731073,13.90998060227816,18.060577068160534,19.494522968849232,16.235654681818026,19.54768738517835,19.3224976732732,19.17196816314005,19.253418779756153,19.33680854716145,19.4221524002696,19.509514487836547,19.59901424247905,19.849771692872483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Africa,Guinea,Weiqiao Self Supply,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Africa,Guinea,AGB2A,0.0,0.0,0.0,0.0,3.3834148613212496,3.3834148613212496,4.764030611939999,4.0487804877735,5.398373983698001,7.2878048779923,7.2878048779923,7.2878048779923,7.2878048779923,8.097560975547,8.097560975547,8.097560975547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Africa,Sierra Leone,Mokanji,0.0,0.0,0.0,0.10748809264950002,1.0588235294250001,1.0588235294250001,1.0588235294250001,1.1100976399350002,1.1100976399350002,1.1100976399350002,1.1100976399350002,1.1100976399350002,1.1100976399350002,1.1100976399350002,1.1100976399350002,1.1100976399350002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Africa,Guinea,SMB Santou-Houda,0.0,0.0,0.0,0.0,0.0,0.0,8.9,13.9,26.4,33.4,33.4,33.4,33.4,33.4,33.4,24.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Africa,Guinea,CBK Kindia,0.0,0.0,0.0,1.7630310101039999,5.802631577782201,5.802631577782201,5.802631577782201,5.802631577782201,6.447368419758001,6.447368419758001,6.917647058910001,6.917647058910001,6.917647058910001,7.736842104768001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Africa,Guinea,SPIC self supply,,,,,,,,,,,,,,,,,,,,,,,,,
Africa,Guinea,SPIC to Mkt,,,,,,,,,,,,,,,,,,,,,,,,,
