date,CBIX1,CBIX2,index,day
2016-11-08,45.7,0.0,1958,Tuesday
2016-11-09,45.6,0.0,1959,Wednesday
2016-11-10,47.0,0.0,1960,Thursday
2016-11-11,47.5,47.5,1961,Friday
2016-11-12,47.7,0.0,1962,Saturday
2016-11-13,48.2,0.0,1963,Sunday
2016-11-14,48.2,0.0,1964,Monday
2016-11-15,47.2,0.0,1965,Tuesday
2016-11-16,46.7,0.0,1966,Wednesday
2016-11-17,46.3,0.0,1967,Thursday
2016-11-18,46.7,46.7,1968,Friday
2016-11-19,47.2,0.0,1969,Saturday
2016-11-20,47.5,0.0,1970,Sunday
2016-11-21,47.5,0.0,1971,Monday
2016-11-22,48.6,0.0,1972,Tuesday
2016-11-23,48.2,0.0,1973,Wednesday
2016-11-24,48.6,0.0,1974,Thursday
2016-11-25,49.6,49.6,1975,Friday
2016-11-26,49.9,0.0,1976,Saturday
2016-11-27,50.8,0.0,1977,Sunday
2016-11-28,50.8,0.0,1978,Monday
2016-11-29,50.8,0.0,1979,Tuesday
2016-11-30,50.6,0.0,1980,Wednesday
2016-12-01,50.4,0.0,1981,Thursday
2016-12-02,50.7,50.7,1982,Friday
2016-12-03,50.5,0.0,1983,Saturday
2016-12-04,50.5,0.0,1984,Sunday
2016-12-05,50.5,0.0,1985,Monday
2016-12-06,50.5,0.0,1986,Tuesday
2016-12-07,50.9,0.0,1987,Wednesday
2016-12-08,49.7,0.0,1988,Thursday
2016-12-09,50.7,50.7,1989,Friday
2016-12-10,49.6,0.0,1990,Saturday
2016-12-11,49.8,0.0,1991,Sunday
2016-12-12,49.8,0.0,1992,Monday
2016-12-13,49.3,0.0,1993,Tuesday
2016-12-14,48.6,0.0,1994,Wednesday
2016-12-15,49.4,0.0,1995,Thursday
2016-12-16,50.3,50.3,1996,Friday
2016-12-17,50.7,0.0,1997,Saturday
2016-12-18,50.6,0.0,1998,Sunday
2016-12-19,50.6,0.0,1999,Monday
2016-12-20,50.6,0.0,2000,Tuesday
2016-12-21,50.6,0.0,2001,Wednesday
2016-12-22,49.8,0.0,2002,Thursday
2016-12-23,50.8,50.8,2003,Friday
2016-12-24,50.8,0.0,2004,Saturday
2016-12-25,50.0,0.0,2005,Sunday
2016-12-26,49.4,0.0,2006,Monday
2016-12-27,49.4,0.0,2007,Tuesday
2016-12-28,49.1,0.0,2008,Wednesday
2016-12-29,49.8,0.0,2009,Thursday
2016-12-30,49.9,49.9,2010,Friday
2016-12-31,50.4,0.0,2011,Saturday
2017-01-01,50.1,0.0,2012,Sunday
2017-01-02,50.1,0.0,2013,Monday
2017-01-03,50.5,0.0,2014,Tuesday
2017-01-04,50.5,0.0,2015,Wednesday
2017-01-05,50.9,0.0,2016,Thursday
2017-01-06,50.0,50.0,2017,Friday
2017-01-07,51.5,0.0,2018,Saturday
2017-01-08,50.1,0.0,2019,Sunday
2017-01-09,50.6,0.0,2020,Monday
2017-01-10,50.3,0.0,2021,Tuesday
2017-01-11,49.3,0.0,2022,Wednesday
2017-01-12,50.2,0.0,2023,Thursday
2017-01-13,52.3,52.3,2024,Friday
2017-01-14,52.3,0.0,2025,Saturday
2017-01-15,51.8,0.0,2026,Sunday
2017-01-16,51.8,0.0,2027,Monday
2017-01-17,51.8,0.0,2028,Tuesday
2017-01-18,52.2,0.0,2029,Wednesday
2017-01-19,52.2,0.0,2030,Thursday
2017-01-20,52.9,52.9,2031,Friday
2017-01-21,52.9,0.0,2032,Saturday
2017-01-22,52.9,0.0,2033,Sunday
2017-01-23,52.9,0.0,2034,Monday
2017-01-24,52.9,0.0,2035,Tuesday
2017-01-25,52.9,0.0,2036,Wednesday
2017-01-26,52.9,0.0,2037,Thursday
2017-01-27,52.9,52.9,2038,Friday
2017-01-28,53.3,0.0,2039,Saturday
2017-01-29,53.3,0.0,2040,Sunday
2017-01-30,53.8,0.0,2041,Monday
2017-01-31,53.8,0.0,2042,Tuesday
2017-02-01,53.7,0.0,2043,Wednesday
2017-02-02,53.6,0.0,2044,Thursday
2017-02-03,53.6,53.6,2045,Friday
2017-02-04,53.5,0.0,2046,Saturday
2017-02-05,54.5,0.0,2047,Sunday
2017-02-06,54.4,0.0,2048,Monday
2017-02-07,53.2,0.0,2049,Tuesday
2017-02-08,52.5,0.0,2050,Wednesday
2017-02-09,52.5,0.0,2051,Thursday
2017-02-10,52.8,52.8,2052,Friday
2017-02-11,53.1,0.0,2053,Saturday
2017-02-12,52.2,0.0,2054,Sunday
2017-02-13,52.2,0.0,2055,Monday
2017-02-14,52.2,0.0,2056,Tuesday
2017-02-15,52.1,0.0,2057,Wednesday
2017-02-16,50.4,0.0,2058,Thursday
2017-02-17,50.6,50.6,2059,Friday
2017-02-18,50.6,0.0,2060,Saturday
2017-02-19,49.5,0.0,2061,Sunday
2017-02-20,49.5,0.0,2062,Monday
2017-02-21,49.5,0.0,2063,Tuesday
2017-02-22,49.6,0.0,2064,Wednesday
2017-02-23,49.7,0.0,2065,Thursday
2017-02-24,49.3,49.3,2066,Friday
2017-02-25,49.3,0.0,2067,Saturday
2017-02-26,49.3,0.0,2068,Sunday
2017-02-27,49.4,0.0,2069,Monday
2017-02-28,49.7,0.0,2070,Tuesday
2017-03-01,48.6,0.0,2071,Wednesday
2017-03-02,48.2,0.0,2072,Thursday
2017-03-03,47.3,47.3,2073,Friday
2017-03-04,47.3,0.0,2074,Saturday
2017-03-05,47.3,0.0,2075,Sunday
2017-03-06,47.0,0.0,2076,Monday
2017-03-07,45.7,0.0,2077,Tuesday
2017-03-08,45.9,0.0,2078,Wednesday
2017-03-09,46.5,0.0,2079,Thursday
2017-03-10,46.6,46.6,2080,Friday
2017-03-11,46.6,0.0,2081,Saturday
2017-03-12,46.8,0.0,2082,Sunday
2017-03-13,46.8,0.0,2083,Monday
2017-03-14,46.8,0.0,2084,Tuesday
2017-03-15,46.9,0.0,2085,Wednesday
2017-03-16,47.6,0.0,2086,Thursday
2017-03-17,46.8,46.8,2087,Friday
2017-03-18,47.8,0.0,2088,Saturday
2017-03-19,47.0,0.0,2089,Sunday
2017-03-20,46.6,0.0,2090,Monday
2017-03-21,46.5,0.0,2091,Tuesday
2017-03-22,46.9,0.0,2092,Wednesday
2017-03-23,47.5,0.0,2093,Thursday
2017-03-24,47.3,47.3,2094,Friday
2017-03-25,47.1,0.0,2095,Saturday
2017-03-26,47.3,0.0,2096,Sunday
2017-03-27,47.3,0.0,2097,Monday
2017-03-28,47.2,0.0,2098,Tuesday
2017-03-29,47.1,0.0,2099,Wednesday
2017-03-30,46.6,0.0,2100,Thursday
2017-03-31,46.7,46.7,2101,Friday
2017-04-01,46.6,0.0,2102,Saturday
2017-04-02,47.1,0.0,2103,Sunday
2017-04-03,46.6,0.0,2104,Monday
2017-04-04,46.9,0.0,2105,Tuesday
2017-04-05,46.6,0.0,2106,Wednesday
2017-04-06,47.1,0.0,2107,Thursday
2017-04-07,46.8,46.8,2108,Friday
2017-04-08,46.8,0.0,2109,Saturday
2017-04-09,46.8,0.0,2110,Sunday
2017-04-10,46.8,0.0,2111,Monday
2017-04-11,46.4,0.0,2112,Tuesday
2017-04-12,46.1,0.0,2113,Wednesday
2017-04-13,46.4,0.0,2114,Thursday
2017-04-14,46.6,46.6,2115,Friday
2017-04-15,45.9,0.0,2116,Saturday
2017-04-16,46.4,0.0,2117,Sunday
2017-04-17,46.0,0.0,2118,Monday
2017-04-18,46.0,0.0,2119,Tuesday
2017-04-19,46.3,0.0,2120,Wednesday
2017-04-20,46.9,0.0,2121,Thursday
2017-04-21,46.5,46.5,2122,Friday
2017-04-22,46.3,0.0,2123,Saturday
2017-04-23,46.4,0.0,2124,Sunday
2017-04-24,46.6,0.0,2125,Monday
2017-04-25,46.9,0.0,2126,Tuesday
2017-04-26,46.7,0.0,2127,Wednesday
2017-04-27,46.8,0.0,2128,Thursday
2017-04-28,47.2,47.2,2129,Friday
2017-04-29,47.2,0.0,2130,Saturday
2017-04-30,47.1,0.0,2131,Sunday
2017-05-01,47.6,0.0,2132,Monday
2017-05-02,47.8,0.0,2133,Tuesday
2017-05-03,48.2,0.0,2134,Wednesday
2017-05-04,47.9,0.0,2135,Thursday
2017-05-05,48.4,48.4,2136,Friday
2017-05-06,48.5,0.0,2137,Saturday
2017-05-07,48.5,0.0,2138,Sunday
2017-05-08,48.6,0.0,2139,Monday
2017-05-09,48.6,0.0,2140,Tuesday
2017-05-10,48.7,0.0,2141,Wednesday
2017-05-11,49.1,0.0,2142,Thursday
2017-05-12,48.7,48.7,2143,Friday
2017-05-13,48.5,0.0,2144,Saturday
2017-05-14,48.4,0.0,2145,Sunday
2017-05-15,48.4,0.0,2146,Monday
2017-05-16,48.4,0.0,2147,Tuesday
2017-05-17,48.9,0.0,2148,Wednesday
2017-05-18,49.0,0.0,2149,Thursday
2017-05-19,49.0,49.0,2150,Friday
2017-05-20,48.6,0.0,2151,Saturday
2017-05-21,48.6,0.0,2152,Sunday
2017-05-22,48.4,0.0,2153,Monday
2017-05-23,48.3,0.0,2154,Tuesday
2017-05-24,48.3,0.0,2155,Wednesday
2017-05-25,48.0,0.0,2156,Thursday
2017-05-26,48.7,48.7,2157,Friday
2017-05-27,48.7,0.0,2158,Saturday
2017-05-28,48.3,0.0,2159,Sunday
2017-05-29,49.0,0.0,2160,Monday
2017-05-30,49.2,0.0,2161,Tuesday
2017-05-31,48.8,0.0,2162,Wednesday
2017-06-01,47.4,0.0,2163,Thursday
2017-06-02,47.9,47.9,2164,Friday
2017-06-03,48.7,0.0,2165,Saturday
2017-06-04,49.1,0.0,2166,Sunday
2017-06-05,50.1,0.0,2167,Monday
2017-06-06,49.8,0.0,2168,Tuesday
2017-06-07,49.7,0.0,2169,Wednesday
2017-06-08,48.2,0.0,2170,Thursday
2017-06-09,48.5,48.5,2171,Friday
2017-06-10,48.7,0.0,2172,Saturday
2017-06-11,49.3,0.0,2173,Sunday
2017-06-12,48.8,0.0,2174,Monday
2017-06-13,49.1,0.0,2175,Tuesday
2017-06-14,49.1,0.0,2176,Wednesday
2017-06-15,49.3,0.0,2177,Thursday
2017-06-16,48.9,48.9,2178,Friday
2017-06-17,48.9,0.0,2179,Saturday
2017-06-18,49.2,0.0,2180,Sunday
2017-06-19,49.2,0.0,2181,Monday
2017-06-20,48.4,0.0,2182,Tuesday
2017-06-21,48.6,0.0,2183,Wednesday
2017-06-22,48.8,0.0,2184,Thursday
2017-06-23,49.0,49.0,2185,Friday
2017-06-24,49.0,0.0,2186,Saturday
2017-06-25,48.6,0.0,2187,Sunday
2017-06-26,48.7,0.0,2188,Monday
2017-06-27,48.8,0.0,2189,Tuesday
2017-06-28,47.9,0.0,2190,Wednesday
2017-06-29,47.7,0.0,2191,Thursday
2017-06-30,47.8,47.8,2192,Friday
2017-07-01,48.6,0.0,2193,Saturday
2017-07-02,48.3,0.0,2194,Sunday
2017-07-03,48.1,0.0,2195,Monday
2017-07-04,48.0,0.0,2196,Tuesday
2017-07-05,46.6,0.0,2197,Wednesday
2017-07-06,47.3,0.0,2198,Thursday
2017-07-07,47.3,47.3,2199,Friday
2017-07-08,48.5,0.0,2200,Saturday
2017-07-09,48.1,0.0,2201,Sunday
2017-07-10,47.8,0.0,2202,Monday
2017-07-11,48.3,0.0,2203,Tuesday
2017-07-12,48.3,0.0,2204,Wednesday
2017-07-13,48.1,0.0,2205,Thursday
2017-07-14,48.4,48.4,2206,Friday
2017-07-15,48.2,0.0,2207,Saturday
2017-07-16,48.7,0.0,2208,Sunday
2017-07-17,48.5,0.0,2209,Monday
2017-07-18,48.3,0.0,2210,Tuesday
2017-07-19,48.1,0.0,2211,Wednesday
2017-07-20,49.2,0.0,2212,Thursday
2017-07-21,48.9,48.9,2213,Friday
2017-07-22,48.9,0.0,2214,Saturday
2017-07-23,48.5,0.0,2215,Sunday
2017-07-24,47.3,0.0,2216,Monday
2017-07-25,47.5,0.0,2217,Tuesday
2017-07-26,47.6,0.0,2218,Wednesday
2017-07-27,47.6,0.0,2219,Thursday
2017-07-28,48.3,48.3,2220,Friday
2017-07-29,48.2,0.0,2221,Saturday
2017-07-30,47.7,0.0,2222,Sunday
2017-07-31,47.7,0.0,2223,Monday
2017-08-01,47.8,0.0,2224,Tuesday
2017-08-02,47.1,0.0,2225,Wednesday
2017-08-03,46.4,0.0,2226,Thursday
2017-08-04,46.9,46.9,2227,Friday
2017-08-05,46.3,0.0,2228,Saturday
2017-08-06,46.3,0.0,2229,Sunday
2017-08-07,46.6,0.0,2230,Monday
2017-08-08,45.7,0.0,2231,Tuesday
2017-08-09,45.8,0.0,2232,Wednesday
2017-08-10,45.5,0.0,2233,Thursday
2017-08-11,45.9,45.9,2234,Friday
2017-08-12,45.6,0.0,2235,Saturday
2017-08-13,45.0,0.0,2236,Sunday
2017-08-14,44.4,0.0,2237,Monday
2017-08-15,44.8,0.0,2238,Tuesday
2017-08-16,45.3,0.0,2239,Wednesday
2017-08-17,45.3,0.0,2240,Thursday
2017-08-18,45.3,45.3,2241,Friday
2017-08-19,45.3,0.0,2242,Saturday
2017-08-20,45.3,0.0,2243,Sunday
2017-08-21,44.8,0.0,2244,Monday
2017-08-22,44.8,0.0,2245,Tuesday
2017-08-23,46.6,0.0,2246,Wednesday
2017-08-24,46.9,0.0,2247,Thursday
2017-08-25,46.2,46.2,2248,Friday
2017-08-26,46.6,0.0,2249,Saturday
2017-08-27,47.2,0.0,2250,Sunday
2017-08-28,47.3,0.0,2251,Monday
2017-08-29,47.9,0.0,2252,Tuesday
2017-08-30,47.9,0.0,2253,Wednesday
2017-08-31,47.9,0.0,2254,Thursday
2017-09-01,48.3,48.3,2255,Friday
2017-09-02,49.2,0.0,2256,Saturday
2017-09-03,49.2,0.0,2257,Sunday
2017-09-04,49.4,0.0,2258,Monday
2017-09-05,48.7,0.0,2259,Tuesday
2017-09-06,48.5,0.0,2260,Wednesday
2017-09-07,50.2,0.0,2261,Thursday
2017-09-08,50.0,50.0,2262,Friday
2017-09-09,50.0,0.0,2263,Saturday
2017-09-10,50.0,0.0,2264,Sunday
2017-09-11,50.3,0.0,2265,Monday
2017-09-12,50.6,0.0,2266,Tuesday
2017-09-13,51.3,0.0,2267,Wednesday
2017-09-14,50.6,0.0,2268,Thursday
2017-09-15,49.0,49.0,2269,Friday
2017-09-16,49.0,0.0,2270,Saturday
2017-09-17,49.0,0.0,2271,Sunday
2017-09-18,49.0,0.0,2272,Monday
2017-09-19,49.0,0.0,2273,Tuesday
2017-09-20,48.9,0.0,2274,Wednesday
2017-09-21,48.9,0.0,2275,Thursday
2017-09-22,48.8,48.8,2276,Friday
2017-09-23,48.6,0.0,2277,Saturday
2017-09-24,48.9,0.0,2278,Sunday
2017-09-25,49.3,0.0,2279,Monday
2017-09-26,48.9,0.0,2280,Tuesday
2017-09-27,48.9,0.0,2281,Wednesday
2017-09-28,48.9,0.0,2282,Thursday
2017-09-29,48.8,48.8,2283,Friday
2017-09-30,48.7,0.0,2284,Saturday
2017-10-01,48.7,0.0,2285,Sunday
2017-10-02,48.4,0.0,2286,Monday
2017-10-03,48.6,0.0,2287,Tuesday
2017-10-04,48.6,0.0,2288,Wednesday
2017-10-05,49.3,0.0,2289,Thursday
2017-10-06,49.3,49.3,2290,Friday
2017-10-07,49.3,0.0,2291,Saturday
2017-10-08,49.4,0.0,2292,Sunday
2017-10-09,49.2,0.0,2293,Monday
2017-10-10,50.0,0.0,2294,Tuesday
2017-10-11,49.7,0.0,2295,Wednesday
2017-10-12,49.3,0.0,2296,Thursday
2017-10-13,49.3,49.3,2297,Friday
2017-10-14,49.5,0.0,2298,Saturday
2017-10-15,50.8,0.0,2299,Sunday
2017-10-16,51.3,0.0,2300,Monday
2017-10-17,51.3,0.0,2301,Tuesday
2017-10-18,50.9,0.0,2302,Wednesday
2017-10-19,51.0,0.0,2303,Thursday
2017-10-20,50.4,50.4,2304,Friday
2017-10-21,50.4,0.0,2305,Saturday
2017-10-22,50.5,0.0,2306,Sunday
2017-10-23,51.0,0.0,2307,Monday
2017-10-24,51.1,0.0,2308,Tuesday
2017-10-25,50.3,0.0,2309,Wednesday
2017-10-26,49.0,0.0,2310,Thursday
2017-10-27,48.9,48.9,2311,Friday
2017-10-28,48.9,0.0,2312,Saturday
2017-10-29,49.0,0.0,2313,Sunday
2017-10-30,49.2,0.0,2314,Monday
2017-10-31,49.7,0.0,2315,Tuesday
2017-11-01,49.9,0.0,2316,Wednesday
2017-11-02,49.9,0.0,2317,Thursday
2017-11-03,49.9,49.9,2318,Friday
2017-11-04,49.8,0.0,2319,Saturday
2017-11-05,49.8,0.0,2320,Sunday
2017-11-06,49.8,0.0,2321,Monday
2017-11-07,49.8,0.0,2322,Tuesday
2017-11-08,49.7,0.0,2323,Wednesday
2017-11-09,49.1,0.0,2324,Thursday
2017-11-10,49.1,49.1,2325,Friday
2017-11-11,49.1,0.0,2326,Saturday
2017-11-12,49.1,0.0,2327,Sunday
2017-11-13,49.6,0.0,2328,Monday
2017-11-14,49.6,0.0,2329,Tuesday
2017-11-15,49.3,0.0,2330,Wednesday
2017-11-16,49.1,0.0,2331,Thursday
2017-11-17,49.4,49.4,2332,Friday
2017-11-18,49.3,0.0,2333,Saturday
2017-11-19,50.2,0.0,2334,Sunday
2017-11-20,50.2,0.0,2335,Monday
2017-11-21,50.0,0.0,2336,Tuesday
2017-11-22,48.7,0.0,2337,Wednesday
2017-11-23,49.6,0.0,2338,Thursday
2017-11-24,49.9,49.9,2339,Friday
2017-11-25,51.5,0.0,2340,Saturday
2017-11-26,51.5,0.0,2341,Sunday
2017-11-27,52.0,0.0,2342,Monday
2017-11-28,51.7,0.0,2343,Tuesday
2017-11-29,51.4,0.0,2344,Wednesday
2017-11-30,50.8,0.0,2345,Thursday
2017-12-01,50.8,50.8,2346,Friday
2017-12-02,49.9,0.0,2347,Saturday
2017-12-03,50.5,0.0,2348,Sunday
2017-12-04,50.4,0.0,2349,Monday
2017-12-05,51.2,0.0,2350,Tuesday
2017-12-06,51.3,0.0,2351,Wednesday
2017-12-07,51.3,0.0,2352,Thursday
2017-12-08,51.7,51.7,2353,Friday
2017-12-09,51.7,0.0,2354,Saturday
2017-12-10,51.7,0.0,2355,Sunday
2017-12-11,51.8,0.0,2356,Monday
2017-12-12,51.4,0.0,2357,Tuesday
2017-12-13,50.9,0.0,2358,Wednesday
2017-12-14,51.4,0.0,2359,Thursday
2017-12-15,51.4,51.4,2360,Friday
2017-12-16,51.6,0.0,2361,Saturday
2017-12-17,51.7,0.0,2362,Sunday
2017-12-18,51.7,0.0,2363,Monday
2017-12-19,52.0,0.0,2364,Tuesday
2017-12-20,51.4,0.0,2365,Wednesday
2017-12-21,51.8,0.0,2366,Thursday
2017-12-22,51.5,51.5,2367,Friday
2017-12-23,50.6,0.0,2368,Saturday
2017-12-24,50.6,0.0,2369,Sunday
2017-12-25,50.6,0.0,2370,Monday
2017-12-26,51.0,0.0,2371,Tuesday
2017-12-27,50.4,0.0,2372,Wednesday
2017-12-28,50.8,0.0,2373,Thursday
2017-12-29,50.1,50.1,2374,Friday
2017-12-30,50.1,0.0,2375,Saturday
2017-12-31,50.1,0.0,2376,Sunday
2018-01-01,51.1,0.0,2377,Monday
2018-01-02,50.5,0.0,2378,Tuesday
2018-01-03,50.6,0.0,2379,Wednesday
2018-01-04,50.3,0.0,2380,Thursday
2018-01-05,50.0,50.0,2381,Friday
2018-01-06,50.0,0.0,2382,Saturday
2018-01-07,50.6,0.0,2383,Sunday
2018-01-08,50.9,0.0,2384,Monday
2018-01-09,51.2,0.0,2385,Tuesday
2018-01-10,51.0,0.0,2386,Wednesday
2018-01-11,51.5,0.0,2387,Thursday
2018-01-12,51.5,51.5,2388,Friday
2018-01-13,50.8,0.0,2389,Saturday
2018-01-14,50.8,0.0,2390,Sunday
2018-01-15,50.3,0.0,2391,Monday
2018-01-16,50.1,0.0,2392,Tuesday
2018-01-17,50.1,0.0,2393,Wednesday
2018-01-18,50.1,0.0,2394,Thursday
2018-01-19,50.6,50.6,2395,Friday
2018-01-20,50.0,0.0,2396,Saturday
2018-01-21,51.4,0.0,2397,Sunday
2018-01-22,51.4,0.0,2398,Monday
2018-01-23,51.4,0.0,2399,Tuesday
2018-01-24,51.8,0.0,2400,Wednesday
2018-01-25,52.2,0.0,2401,Thursday
2018-01-26,51.5,51.5,2402,Friday
2018-01-27,51.4,0.0,2403,Saturday
2018-01-28,52.4,0.0,2404,Sunday
2018-01-29,52.4,0.0,2405,Monday
2018-01-30,52.0,0.0,2406,Tuesday
2018-01-31,51.6,0.0,2407,Wednesday
2018-02-01,51.5,0.0,2408,Thursday
2018-02-02,51.5,51.5,2409,Friday
2018-02-03,50.9,0.0,2410,Saturday
2018-02-04,51.8,0.0,2411,Sunday
2018-02-05,51.8,0.0,2412,Monday
2018-02-06,51.3,0.0,2413,Tuesday
2018-02-07,51.0,0.0,2414,Wednesday
2018-02-08,51.2,0.0,2415,Thursday
2018-02-09,49.5,49.5,2416,Friday
2018-02-10,49.5,0.0,2417,Saturday
2018-02-11,49.5,0.0,2418,Sunday
2018-02-12,49.5,0.0,2419,Monday
2018-02-13,49.5,0.0,2420,Tuesday
2018-02-14,50.0,0.0,2421,Wednesday
2018-02-15,50.2,0.0,2422,Thursday
2018-02-16,50.2,50.2,2423,Friday
2018-02-17,49.6,0.0,2424,Saturday
2018-02-18,49.6,0.0,2425,Sunday
2018-02-19,49.6,0.0,2426,Monday
2018-02-20,49.6,0.0,2427,Tuesday
2018-02-21,49.6,0.0,2428,Wednesday
2018-02-22,49.6,0.0,2429,Thursday
2018-02-23,48.8,48.8,2430,Friday
2018-02-24,47.6,0.0,2431,Saturday
2018-02-25,48.5,0.0,2432,Sunday
2018-02-26,48.5,0.0,2433,Monday
2018-02-27,48.5,0.0,2434,Tuesday
2018-02-28,47.9,0.0,2435,Wednesday
2018-03-01,48.2,0.0,2436,Thursday
2018-03-02,48.4,48.4,2437,Friday
2018-03-03,48.2,0.0,2438,Saturday
2018-03-04,48.2,0.0,2439,Sunday
2018-03-05,48.8,0.0,2440,Monday
2018-03-06,47.2,0.0,2441,Tuesday
2018-03-07,47.4,0.0,2442,Wednesday
2018-03-08,48.1,0.0,2443,Thursday
2018-03-09,47.4,47.4,2444,Friday
2018-03-10,46.3,0.0,2445,Saturday
2018-03-11,48.2,0.0,2446,Sunday
2018-03-12,47.7,0.0,2447,Monday
2018-03-13,47.7,0.0,2448,Tuesday
2018-03-14,47.7,0.0,2449,Wednesday
2018-03-15,47.7,0.0,2450,Thursday
2018-03-16,47.8,47.8,2451,Friday
2018-03-17,47.8,0.0,2452,Saturday
2018-03-18,47.8,0.0,2453,Sunday
2018-03-19,47.8,0.0,2454,Monday
2018-03-20,48.2,0.0,2455,Tuesday
2018-03-21,47.8,0.0,2456,Wednesday
2018-03-22,47.8,0.0,2457,Thursday
2018-03-23,47.8,47.8,2458,Friday
2018-03-24,47.8,0.0,2459,Saturday
2018-03-25,47.8,0.0,2460,Sunday
2018-03-26,47.7,0.0,2461,Monday
2018-03-27,47.9,0.0,2462,Tuesday
2018-03-28,47.7,0.0,2463,Wednesday
2018-03-29,47.8,0.0,2464,Thursday
2018-03-30,47.9,47.9,2465,Friday
2018-03-31,47.9,0.0,2466,Saturday
2018-04-01,47.9,0.0,2467,Sunday
2018-04-02,47.9,0.0,2468,Monday
2018-04-03,48.2,0.0,2469,Tuesday
2018-04-04,47.2,0.0,2470,Wednesday
2018-04-05,47.4,0.0,2471,Thursday
2018-04-06,47.3,47.3,2472,Friday
2018-04-07,47.0,0.0,2473,Saturday
2018-04-08,47.3,0.0,2474,Sunday
2018-04-09,47.3,0.0,2475,Monday
2018-04-10,47.3,0.0,2476,Tuesday
2018-04-11,47.5,0.0,2477,Wednesday
2018-04-12,48.5,0.0,2478,Thursday
2018-04-13,48.5,48.5,2479,Friday
2018-04-14,48.6,0.0,2480,Saturday
2018-04-15,48.7,0.0,2481,Sunday
2018-04-16,48.7,0.0,2482,Monday
2018-04-17,48.7,0.0,2483,Tuesday
2018-04-18,48.7,0.0,2484,Wednesday
2018-04-19,48.4,0.0,2485,Thursday
2018-04-20,49.8,49.8,2486,Friday
2018-04-21,49.8,0.0,2487,Saturday
2018-04-22,50.0,0.0,2488,Sunday
2018-04-23,50.0,0.0,2489,Monday
2018-04-24,50.0,0.0,2490,Tuesday
2018-04-25,50.2,0.0,2491,Wednesday
2018-04-26,49.3,0.0,2492,Thursday
2018-04-27,48.8,48.8,2493,Friday
2018-04-28,48.8,0.0,2494,Saturday
2018-04-29,48.8,0.0,2495,Sunday
2018-04-30,49.4,0.0,2496,Monday
2018-05-01,48.0,0.0,2497,Tuesday
2018-05-02,48.0,0.0,2498,Wednesday
2018-05-03,47.6,0.0,2499,Thursday
2018-05-04,48.6,48.6,2500,Friday
2018-05-05,48.5,0.0,2501,Saturday
2018-05-06,48.5,0.0,2502,Sunday
2018-05-07,48.5,0.0,2503,Monday
2018-05-08,48.4,0.0,2504,Tuesday
2018-05-09,47.6,0.0,2505,Wednesday
2018-05-10,47.3,0.0,2506,Thursday
2018-05-11,47.3,47.3,2507,Friday
2018-05-12,46.4,0.0,2508,Saturday
2018-05-13,46.4,0.0,2509,Sunday
2018-05-14,46.4,0.0,2510,Monday
2018-05-15,46.4,0.0,2511,Tuesday
2018-05-16,46.4,0.0,2512,Wednesday
2018-05-17,46.5,0.0,2513,Thursday
2018-05-18,45.8,45.8,2514,Friday
2018-05-19,45.6,0.0,2515,Saturday
2018-05-20,44.9,0.0,2516,Sunday
2018-05-21,45.4,0.0,2517,Monday
2018-05-22,45.5,0.0,2518,Tuesday
2018-05-23,45.5,0.0,2519,Wednesday
2018-05-24,46.1,0.0,2520,Thursday
2018-05-25,46.3,46.3,2521,Friday
2018-05-26,46.5,0.0,2522,Saturday
2018-05-27,46.7,0.0,2523,Sunday
2018-05-28,46.7,0.0,2524,Monday
2018-05-29,47.7,0.0,2525,Tuesday
2018-05-30,47.0,0.0,2526,Wednesday
2018-05-31,48.1,0.0,2527,Thursday
2018-06-01,48.1,48.1,2528,Friday
2018-06-02,48.2,0.0,2529,Saturday
2018-06-03,47.6,0.0,2530,Sunday
2018-06-04,48.4,0.0,2531,Monday
2018-06-05,48.9,0.0,2532,Tuesday
2018-06-06,48.9,0.0,2533,Wednesday
2018-06-07,49.0,0.0,2534,Thursday
2018-06-08,50.0,50.0,2535,Friday
2018-06-09,50.5,0.0,2536,Saturday
2018-06-10,50.7,0.0,2537,Sunday
2018-06-11,50.6,0.0,2538,Monday
2018-06-12,50.3,0.0,2539,Tuesday
2018-06-13,50.3,0.0,2540,Wednesday
2018-06-14,50.3,0.0,2541,Thursday
2018-06-15,50.0,50.0,2542,Friday
2018-06-16,50.4,0.0,2543,Saturday
2018-06-17,51.4,0.0,2544,Sunday
2018-06-18,51.4,0.0,2545,Monday
2018-06-19,50.8,0.0,2546,Tuesday
2018-06-20,50.4,0.0,2547,Wednesday
2018-06-21,50.7,0.0,2548,Thursday
2018-06-22,50.6,50.6,2549,Friday
2018-06-23,50.0,0.0,2550,Saturday
2018-06-24,49.8,0.0,2551,Sunday
2018-06-25,49.6,0.0,2552,Monday
2018-06-26,49.6,0.0,2553,Tuesday
2018-06-27,49.4,0.0,2554,Wednesday
2018-06-28,48.6,0.0,2555,Thursday
2018-06-29,49.2,49.2,2556,Friday
2018-06-30,49.1,0.0,2557,Saturday
2018-07-01,49.2,0.0,2558,Sunday
2018-07-02,49.1,0.0,2559,Monday
2018-07-03,49.7,0.0,2560,Tuesday
2018-07-04,49.4,0.0,2561,Wednesday
2018-07-05,48.6,0.0,2562,Thursday
2018-07-06,48.6,48.6,2563,Friday
2018-07-07,48.6,0.0,2564,Saturday
